site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,073a,Quiina florida,Ochnaceae,727890.41618832,9683115.2407376,O,,,,,,,,,10.8,False,20180830,3,11.23,11.23,feldpausch_regional,0.167,site_median,-3.0,10.3,10.85
TAP_A01,074a,Quiina florida,Ochnaceae,727895.024822496,9683120.45040128,O,,,,,,,,,10.4,False,20180830,3,10.93,10.93,feldpausch_regional,0.167,site_median,-3.0,9.9,10.55
TAP_A01,075a,Protium hebetatum,Burseraceae,727884.80719502,9683126.7703526,O,,,,,,,,,10.3,False,20180830,3,10.85,10.85,feldpausch_regional,0.167,site_median,-3.0,9.8,10.47
TAP_A01,001a,Tetragastris altissima,Burseraceae,727028.61861004,9684085.135744002,O,17.1,False,9.11,21.75,20151214.0,17.3,False,20161015.0,,True,20180901,4,,21.75,measured,0.167,site_median,-3.0,,
TAP_A01,001b,Quiina florida,Ochnaceae,727056.97668264,9684098.674424,O,10.4,False,,,20151214.0,10.7,False,20161015.0,,True,20180901,4,,11.65,local_fit,0.167,site_median,-3.0,,
TAP_A01,002a,Protium paniculatum,Burseraceae,727031.7739141599,9684086.276236,O,10.1,False,9.81,18.34,20151214.0,10.3,False,20161015.0,,True,20180901,4,,18.34,measured,0.167,site_median,-3.0,,
TAP_A01,002b,Sloanea guianensis,Elaeocarpaceae,727055.227750704,9684093.7608284,O,12.1,False,,,20151214.0,11.8,True,20161015.0,,True,20180901,4,,12.72,local_fit,0.167,site_median,-3.0,,
TAP_A01,003a,Protium paniculatum,Burseraceae,727038.57520332,9684091.010632,O,13.9,False,10.04,16.36,20151214.0,14.4,False,20161015.0,,True,20180901,4,,16.36,measured,0.167,site_median,-3.0,,
TAP_A01,003b,Quiina florida,Ochnaceae,727065.747445488,9684097.6921048,O,22.3,False,,,20151214.0,22.3,False,20161015.0,,True,20180901,4,,18.13,local_fit,0.167,site_median,-3.0,,
TAP_A01,004a,,,727042.8767638399,9684095.921424,O,50.0,True,,2.4,20151214.0,50.0,True,20161015.0,,True,20180901,4,,2.4,measured,0.167,site_median,-3.0,,
TAP_A01,004b,,,727058.5795982399,9684103.589784,O,11.8,False,,,20151214.0,12.0,False,20161015.0,,True,20180901,4,,12.53,local_fit,0.167,site_median,-3.0,,
TAP_A01,005a,Chimarrhis turbinata,Rubiaceae,727043.1038238478,9684098.9144928,O,20.6,False,6.97,10.54,20151214.0,20.6,False,20161015.0,,True,20180901,4,,10.54,measured,0.167,site_median,-3.0,,
TAP_A01,005b,Couratari stellata,Lecythidaceae,727058.504060496,9684103.7803256,O,15.6,False,,,20151214.0,15.9,False,20161015.0,,True,20180901,4,,14.74,local_fit,0.167,site_median,-3.0,,
TAP_A01,006a,Chamaecrista scleroxylon,Fabaceae,727041.30984028,9684097.398392,O,18.6,False,5.23,12.73,20151214.0,18.0,False,20161015.0,,True,20180901,4,,12.73,measured,0.167,site_median,-3.0,,
TAP_A01,006b,Vochysia guianensis,Vochysiaceae,727057.748683056,9684105.6857416,O,87.0,False,27.77,43.15,20151214.0,87.2,False,20161015.0,,True,20180901,4,,43.15,measured,0.167,site_median,-3.0,,
TAP_A01,007a,Hymenolobium petraeum,Fabaceae,727039.2112581598,9684096.898136,O,15.6,False,11.4,15.22,20151214.0,13.9,False,20161015.0,,True,20180901,4,,15.22,measured,0.167,site_median,-3.0,,
TAP_A01,007b,Maquira coriacea,Moraceae,727051.193553346,9684105.64578656,O,11.5,False,,,20151214.0,11.6,False,20161015.0,,True,20180901,4,,12.35,local_fit,0.167,site_median,-3.0,,
TAP_A01,008a,,,727032.1270366719,9684094.2214712,O,13.1,False,,,20151214.0,17.1,False,20161015.0,,True,20180901,4,,13.32,local_fit,0.167,site_median,-3.0,,
TAP_A01,008b,Tachigali myrmecophila,Fabaceae,727053.666003996,9684107.4531576,O,19.3,False,,,20151214.0,19.7,False,20161015.0,,True,20180901,4,,16.67,local_fit,0.167,site_median,-3.0,,
TAP_A01,009a,Micropholis venulosa,Sapotaceae,727028.77385908,9684094.444808,O,17.0,False,,,20151214.0,17.0,False,20161015.0,,True,20180901,4,,15.49,local_fit,0.167,site_median,-3.0,,
TAP_A01,009b,Duguetia surinamensis,Annonaceae,727056.6156168958,9684108.5438656,O,12.5,False,,,20151214.0,12.6,False,20161015.0,,True,20180901,4,,12.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,010a,Maquira coriacea,Moraceae,727025.994629688,9684097.193484802,O,11.0,False,,,20151214.0,13.5,False,20161015.0,,True,20180901,4,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,010b,,,727056.54046712,9684111.531672,O,50.5,False,34.69,45.54,20151214.0,50.5,False,20161015.0,,True,20180901,4,,45.54,measured,0.167,site_median,-3.0,,
TAP_A01,011a,Lecythis lurida,Lecythidaceae,727026.3256392,9684100.53214,O,15.5,False,,,20151214.0,15.5,False,20161015.0,,True,20180901,4,,14.68,local_fit,0.167,site_median,-3.0,,
TAP_A01,011b,Couratari stellata,Lecythidaceae,727055.482550736,9684111.4019896,O,58.0,False,27.71,39.23,20151214.0,58.0,False,20161015.0,,True,20180901,4,,39.23,measured,0.167,site_median,-3.0,,
TAP_A01,012a,Couratari stellata,Lecythidaceae,727031.1010043758,9684106.9864916,O,29.2,False,,,20151214.0,29.5,False,20161015.0,,True,20180901,4,,21.2,local_fit,0.167,site_median,-3.0,,
TAP_A01,012b,Protium paniculatum,Burseraceae,727057.7933224029,9684115.46071832,O,23.4,False,,,20151214.0,24.4,False,20161015.0,,True,20180901,4,,18.64,local_fit,0.167,site_median,-3.0,,
TAP_A01,013a,Bowdichia nitida,Fabaceae,727027.1632354798,9684110.41384,O,14.9,False,,,20151214.0,15.4,False,20161015.0,,True,20180901,4,,14.35,local_fit,0.167,site_median,-3.0,,
TAP_A01,013b,Quiina florida,Ochnaceae,727053.971795856,9684115.2128216,O,11.4,False,,,20151214.0,11.6,False,20161015.0,,True,20180901,4,,12.29,local_fit,0.167,site_median,-3.0,,
TAP_A01,014a,,,727025.5698681598,9684112.891136002,O,23.7,True,,,20151214.0,23.6,True,20161015.0,,True,20180901,4,,18.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,014b,Quiina florida,Ochnaceae,727054.514199316,9684116.5598456,O,10.1,False,,,20151214.0,10.2,False,20161015.0,,True,20180901,4,,11.45,local_fit,0.167,site_median,-3.0,,
TAP_A01,015a,Brosimum rubescens,Moraceae,727025.07354448,9684115.020328,O,10.6,False,,,20151214.0,10.7,False,20161015.0,,True,20180901,4,,11.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,015b,Couratari stellata,Lecythidaceae,727056.991589912,9684118.3937052,O,50.1,False,31.19,38.36,20151214.0,50.2,False,20161015.0,,True,20180901,4,,38.36,measured,0.167,site_median,-3.0,,
TAP_A01,016a,Tachigali myrmecophila,Fabaceae,727022.7419904,9684116.62096,O,13.5,False,,,20151214.0,13.7,False,20161015.0,,True,20180901,4,,13.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,016b,Quiina florida,Ochnaceae,727056.46179648,9684122.139848,O,15.0,False,,,20151214.0,15.5,False,20161015.0,,True,20180901,4,,14.41,local_fit,0.167,site_median,-3.0,,
TAP_A01,017a,Chimarrhis turbinata,Rubiaceae,727031.77555764,9684119.780074,O,12.0,False,,,20151214.0,12.2,False,20161015.0,,True,20180901,4,,12.66,local_fit,0.167,site_median,-3.0,,
TAP_A01,017b,,,727052.52616298,9684121.493148,O,23.6,True,,,20151214.0,23.6,True,20161015.0,,True,20180901,4,,18.74,local_fit,0.167,site_median,-3.0,,
TAP_A01,018a,Tetragastris panamensis,Burseraceae,727033.1757509998,9684125.1598,O,24.8,False,,,20151214.0,25.4,False,20161015.0,,True,20180901,4,,19.28,local_fit,0.167,site_median,-3.0,,
TAP_A01,018b,Maquira coriacea,Moraceae,727051.59235692,9684121.214882,O,37.0,False,21.75,30.69,20151214.0,37.1,False,20161015.0,,True,20180901,4,,30.69,measured,0.167,site_median,-3.0,,
TAP_A01,019a,Maquira coriacea,Moraceae,727025.88884794,9684123.731704,O,50.4,False,29.07,37.06,20151214.0,50.5,False,20161015.0,,True,20180901,4,,37.06,measured,0.167,site_median,-3.0,,
TAP_A01,019b,Chamaecrista xinguensis,Fabaceae,727049.72589396,9684123.328376,O,15.4,False,6.55,12.42,20151214.0,15.4,False,20161015.0,,True,20180901,4,,12.42,measured,0.167,site_median,-3.0,,
TAP_A01,020a,Aspidosperma parvifolium,Apocynaceae,727024.86796864,9684124.017704,O,10.8,False,,,20151214.0,11.0,False,20161015.0,,True,20180901,4,,11.91,local_fit,0.167,site_median,-3.0,,
TAP_A01,020b,Astronium graveolens,Anacardiaceae,727049.3528312,9684124.28508,O,11.7,False,7.88,12.25,20151214.0,11.9,False,20161015.0,,True,20180901,4,,12.25,measured,0.167,site_median,-3.0,,
TAP_A01,021a,Copaifera reticulata,Fabaceae,727028.1514887998,9684126.01954,O,12.7,False,,,20151214.0,13.0,False,20161015.0,,True,20180901,4,,13.08,local_fit,0.167,site_median,-3.0,,
TAP_A01,021b,Symphonia globulifera,Clusiaceae,727049.250686856,9684127.1216716,O,10.2,False,9.54,14.04,20151214.0,10.4,False,20161015.0,,True,20180901,4,,14.04,measured,0.167,site_median,-3.0,,
TAP_A01,022a,Chamaecrista scleroxylon,Fabaceae,727032.1290851,9684128.73204,O,16.8,False,,,20151214.0,17.1,False,20161015.0,,True,20180901,4,,15.38,local_fit,0.167,site_median,-3.0,,
TAP_A01,022b,Quiina florida,Ochnaceae,727046.9614687999,9684127.8636,O,17.0,False,6.3,11.4,20151214.0,17.4,False,20161015.0,,True,20180901,4,,11.4,measured,0.167,site_median,-3.0,,
TAP_A01,023a,Aspidosperma spruceanum,Apocynaceae,727029.009413296,9684129.7965656,O,24.4,False,,,20151214.0,24.3,False,20161015.0,,True,20180901,4,,19.1,local_fit,0.167,site_median,-3.0,,
TAP_A01,023b,Lecythis lurida,Lecythidaceae,727048.91869404,9684129.45948,O,16.5,False,65.11,11.69,20151214.0,16.5,False,20161015.0,,True,20180901,4,,11.69,measured,0.167,site_median,-3.0,,
TAP_A01,024a,Myrcia splendens,Myrtaceae,727021.946705296,9684128.4342376,O,14.8,False,,,20151214.0,15.0,False,20161015.0,,True,20180901,4,,14.29,local_fit,0.167,site_median,-3.0,,
TAP_A01,024b,Virola sebifera,Myristicaceae,727044.4448763198,9684129.304392,O,19.3,False,14.14,20.33,20151214.0,19.7,False,20161015.0,,True,20180901,4,,20.33,measured,0.167,site_median,-3.0,,
TAP_A01,025a,Erisma uncinatum,Vochysiaceae,727023.6323825918,9684129.0894032,O,31.7,False,,,20151214.0,31.8,False,20161015.0,,True,20180901,4,,22.23,local_fit,0.167,site_median,-3.0,,
TAP_A01,025b,Quiina florida,Ochnaceae,727043.8701805118,9684130.8542992,O,10.1,False,,,20151214.0,10.4,False,20161015.0,,True,20180901,4,,11.45,local_fit,0.167,site_median,-3.0,,
TAP_A01,026a,Erisma uncinatum,Vochysiaceae,727021.84744056,9684128.860076,O,136.8,False,34.22,51.75,20151214.0,133.8,False,20161015.0,,True,20180901,4,,51.75,measured,0.167,site_median,-3.0,,
TAP_A01,026b,Couratari stellata,Lecythidaceae,727042.39818788,9684133.022136,O,14.4,False,,,20151214.0,14.6,False,20161015.0,,True,20180901,4,,14.07,local_fit,0.167,site_median,-3.0,,
TAP_A01,027a,Enterolobium maximum,Fabaceae,727020.6918677998,9684137.5652,O,12.0,False,,,20151214.0,12.3,False,20161015.0,,True,20180901,4,,12.66,local_fit,0.167,site_median,-3.0,,
TAP_A01,027b,,,727041.5713972799,9684137.053928,O,19.7,True,,,20151214.0,19.7,True,20161015.0,,True,20180901,4,,16.87,local_fit,0.167,site_median,-3.0,,
TAP_A01,028a,Casearia javitensis,Salicaceae,727026.49992152,9684138.883692,O,15.4,False,,,20151214.0,15.4,True,20161015.0,,True,20180901,4,,14.63,local_fit,0.167,site_median,-3.0,,
TAP_A01,028b,Quiina florida,Ochnaceae,727042.34942183,9684138.92694304,O,14.6,False,,,20151214.0,14.7,False,20161015.0,,True,20180901,4,,14.18,local_fit,0.167,site_median,-3.0,,
TAP_A01,029a,Couratari stellata,Lecythidaceae,727033.9674191598,9684140.578896,O,25.4,False,,,20151214.0,25.7,False,20161015.0,,True,20180901,4,,19.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,029b,Vochysia guianensis,Vochysiaceae,727039.0372374499,9684137.92351696,O,13.5,False,,,20151214.0,13.8,False,20161015.0,,True,20180901,4,,13.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,030a,Manilkara huberi,Sapotaceae,727033.26062896,9684137.188216,O,70.0,False,27.66,43.53,20151214.0,70.0,False,20161015.0,,True,20180901,4,,43.53,measured,0.167,site_median,-3.0,,
TAP_A01,030b,Couratari stellata,Lecythidaceae,727044.444252128,9684143.7832968,O,15.7,False,,,20151214.0,15.8,False,20161015.0,,True,20180901,4,,14.79,local_fit,0.167,site_median,-3.0,,
TAP_A01,031a,Quiina florida,Ochnaceae,727034.21328268,9684134.174248,O,13.2,False,,,20151214.0,13.7,False,20161015.0,,True,20180901,4,,13.38,local_fit,0.167,site_median,-3.0,,
TAP_A01,031b,Nectandra cuspidata,Lauraceae,727045.5835266,9684143.21588,O,10.6,False,,,20151214.0,10.8,False,20161015.0,,True,20180901,4,,11.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,032a,Sloanea guianensis,Elaeocarpaceae,727039.9451708999,9684133.781084,O,10.7,False,,,20151214.0,11.2,False,20161015.0,,True,20180901,4,,11.84,local_fit,0.167,site_median,-3.0,,
TAP_A01,032b,Quiina florida,Ochnaceae,727050.262092672,9684138.7657952,O,11.0,False,,,20151214.0,11.1,False,20161015.0,,True,20180901,4,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,033a,Tachigali paniculata,Fabaceae,727040.20407648,9684130.312528,O,45.3,False,21.77,29.84,20151214.0,45.7,False,20161015.0,,True,20180901,4,,29.84,measured,0.167,site_median,-3.0,,
TAP_A01,033b,Quiina florida,Ochnaceae,727050.9762256,9684141.39544,O,12.0,False,,,20151214.0,12.1,False,20161015.0,,True,20180901,4,,12.66,local_fit,0.167,site_median,-3.0,,
TAP_A01,034a,Sloanea guianensis,Elaeocarpaceae,727041.5668006398,9684126.373824,O,13.0,False,,,20151214.0,12.9,True,20161015.0,,True,20180901,4,,13.26,local_fit,0.167,site_median,-3.0,,
TAP_A01,034b,Handroanthus serratifolius,Bignoniaceae,727050.9762256,9684141.39544,O,18.4,False,,,20151214.0,18.4,False,20161015.0,,True,20180901,4,,16.22,local_fit,0.167,site_median,-3.0,,
TAP_A01,035a,Tachigali myrmecophila,Fabaceae,727039.5812412,9684120.37734,O,14.7,False,,,20151214.0,15.5,False,20161015.0,,True,20180901,4,,14.24,local_fit,0.167,site_median,-3.0,,
TAP_A01,035b,Pseudopiptadenia psilostachya,Fabaceae,727053.6355974039,9684141.7238464,O,12.7,False,,,20151214.0,12.9,False,20161015.0,,True,20180901,4,,13.08,local_fit,0.167,site_median,-3.0,,
TAP_A01,036a,Quiina florida,Ochnaceae,727037.43111636,9684117.547216,O,11.0,False,,,20151214.0,11.9,False,20161015.0,,True,20180901,4,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,036b,Alexa grandiflora,Fabaceae,727052.323012272,9684140.4956912,O,24.7,False,,,20151214.0,24.7,False,20161015.0,,True,20180901,4,,19.24,local_fit,0.167,site_median,-3.0,,
TAP_A01,037a,Quiina florida,Ochnaceae,727034.7544056958,9684116.3085576,O,11.5,False,,,20151214.0,11.9,False,20161015.0,,True,20180901,4,,12.35,local_fit,0.167,site_median,-3.0,,
TAP_A01,037b,Couratari stellata,Lecythidaceae,727055.43560938,9684137.907088,O,13.6,False,,,20151214.0,13.6,False,20161015.0,,True,20180901,4,,13.61,local_fit,0.167,site_median,-3.0,,
TAP_A01,038a,Quiina florida,Ochnaceae,727035.8671776,9684115.97404,O,12.7,False,,,20151214.0,13.1,False,20161015.0,,True,20180901,4,,13.08,local_fit,0.167,site_median,-3.0,,
TAP_A01,038b,,,727049.2764881998,9684129.5572,O,15.5,True,,,20151214.0,15.5,True,20161015.0,,True,20180901,4,,14.68,local_fit,0.167,site_median,-3.0,,
TAP_A01,039a,Thyrsodium spruceanum,Anacardiaceae,727038.98846,9684115.80618,O,17.1,False,,,20151214.0,18.1,False,20161015.0,,True,20180901,4,,15.54,local_fit,0.167,site_median,-3.0,,
TAP_A01,039b,Duguetia surinamensis,Annonaceae,727063.5031482339,9684132.83645536,O,23.2,False,,,20151214.0,23.4,False,20161015.0,,True,20180901,4,,18.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,040a,,,727038.35601432,9684114.509272,O,65.0,True,,9.34,20151214.0,64.5,True,20161015.0,,True,20180901,4,,9.34,measured,0.167,site_median,-3.0,,
TAP_A01,040b,Quiina florida,Ochnaceae,727062.6040244158,9684131.3704176,O,13.9,False,,,20151214.0,14.2,False,20161015.0,,True,20180901,4,,13.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,041a,Couratari stellata,Lecythidaceae,727038.66431364,9684113.496624,O,30.0,False,,,20151214.0,30.1,False,20161015.0,,True,20180901,4,,21.53,local_fit,0.167,site_median,-3.0,,
TAP_A01,041b,Neea oppositifolia,Nyctaginaceae,727065.8656079998,9684131.06796,O,12.2,False,,,20151214.0,13.4,False,20161015.0,,True,20180901,4,,12.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,042a,Duguetia surinamensis,Annonaceae,727035.81432288,9684112.619868,O,16.7,False,,,20151214.0,16.8,False,20161015.0,,True,20180901,4,,15.33,local_fit,0.167,site_median,-3.0,,
TAP_A01,042b,Vochysia guianensis,Vochysiaceae,727063.824982656,9684126.8144576,O,145.0,False,38.27,39.59,20151214.0,145.1,False,20161015.0,,True,20180901,4,,39.59,measured,0.167,site_median,-3.0,,
TAP_A01,043a,Couratari stellata,Lecythidaceae,727041.5143043998,9684114.37338,O,36.6,False,20.51,33.52,20151214.0,36.6,False,20161015.0,,True,20180901,4,,33.52,measured,0.167,site_median,-3.0,,
TAP_A01,043b,Quiina florida,Ochnaceae,727063.274549904,9684123.5588424,O,10.1,False,,,20151214.0,10.6,False,20161015.0,,True,20180901,4,,11.45,local_fit,0.167,site_median,-3.0,,
TAP_A01,044a,,,727042.5950225838,9684114.2669664,O,17.0,True,,,20151214.0,17.0,True,20161015.0,,True,20180901,4,,15.49,local_fit,0.167,site_median,-3.0,,
TAP_A01,044b,Protium hebetatum,Burseraceae,727058.94830556,9684126.011136,O,31.3,False,,,20151214.0,31.3,False,20161015.0,,True,20180901,4,,22.07,local_fit,0.167,site_median,-3.0,,
TAP_A01,045a,Tetragastris panamensis,Burseraceae,727040.2401611198,9684111.771572,O,11.1,False,,,20151214.0,11.3,False,20161015.0,,True,20180901,4,,12.1,local_fit,0.167,site_median,-3.0,,
TAP_A01,045b,Quiina florida,Ochnaceae,727054.96524864,9684127.992504,O,12.2,False,,,20151214.0,12.8,False,20161015.0,,True,20180901,4,,12.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,046a,Couratari stellata,Lecythidaceae,727041.8047875199,9684106.728312,O,16.4,False,,,20151214.0,16.6,False,20161015.0,,True,20180901,4,,15.17,local_fit,0.167,site_median,-3.0,,
TAP_A01,046b,"Pouteria sp,",Sapotaceae,727060.9289392,9684119.29768,O,11.0,False,,,20151214.0,11.1,False,20161015.0,,True,20180901,4,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,047a,Duguetia surinamensis,Annonaceae,727042.1177128,9684105.71966,O,21.7,False,,,20151214.0,21.7,False,20161015.0,,True,20180901,4,,17.85,local_fit,0.167,site_median,-3.0,,
TAP_A01,047b,Manilkara huberi,Sapotaceae,727062.4286811479,9684118.4021608,O,95.5,False,23.27,39.33,20151214.0,96.0,False,20161015.0,,True,20180901,4,,39.33,measured,0.167,site_median,-3.0,,
TAP_A01,048a,Quiina florida,Ochnaceae,727044.4138992,9684105.36744,O,10.6,False,,,20151214.0,11.1,False,20161015.0,,True,20180901,4,,11.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,048b,Tachigali myrmecophila,Fabaceae,727066.2584695359,9684121.8822556,O,21.2,False,,,20151214.0,21.2,False,20161015.0,,True,20180901,4,,17.61,local_fit,0.167,site_median,-3.0,,
TAP_A01,049a,"Pouteria sp,",Sapotaceae,727045.40552976,9684105.695656,O,19.0,False,,,20151214.0,19.3,False,20161015.0,,True,20180901,4,,16.52,local_fit,0.167,site_median,-3.0,,
TAP_A01,049b,Manilkara huberi,Sapotaceae,727049.759851504,9684115.8315784,O,29.0,False,,,20151214.0,29.2,False,20161015.0,,True,20180901,4,,21.12,local_fit,0.167,site_median,-3.0,,
TAP_A01,050a,Ormosia grossa,Fabaceae,727048.800222216,9684102.1996656,O,20.6,False,,,20151214.0,20.8,False,20161015.0,,True,20180901,4,,17.32,local_fit,0.167,site_median,-3.0,,
TAP_A01,050b,Iryanthera laevis,Myristicaceae,727050.4280875198,9684116.038952,O,22.0,False,,,20151214.0,22.3,False,20161015.0,,True,20180901,4,,17.99,local_fit,0.167,site_median,-3.0,,
TAP_A01,051a,Vismia floribunda,Hypericaceae,727049.8453499118,9684102.4461972,O,41.1,False,,,20151214.0,41.7,False,20161015.0,,True,20180901,4,,25.85,local_fit,0.167,site_median,-3.0,,
TAP_A01,051b,Quiina florida,Ochnaceae,727065.07853068,9684117.460168,O,17.7,False,,,20151214.0,18.1,False,20161015.0,,True,20180901,4,,15.86,local_fit,0.167,site_median,-3.0,,
TAP_A01,052a,"Pouteria sp,",Sapotaceae,727051.08539676,9684095.476696,O,24.0,False,,,20151214.0,24.5,False,20161015.0,,True,20180901,4,,18.92,local_fit,0.167,site_median,-3.0,,
TAP_A01,052b,Vochysia guianensis,Vochysiaceae,727066.707112944,9684114.0069104,O,84.7,False,26.19,41.23,20151214.0,89.0,False,20161015.0,,True,20180901,4,,41.23,measured,0.167,site_median,-3.0,,
TAP_A01,053a,Tachigali paniculata,Fabaceae,727052.46859392,9684094.864192,O,13.3,False,,,20151214.0,13.3,False,20161015.0,,True,20180901,4,,13.44,local_fit,0.167,site_median,-3.0,,
TAP_A01,053b,Quiina florida,Ochnaceae,727066.921400084,9684113.5525344,O,14.7,False,,,20151214.0,14.9,False,20161015.0,,True,20180901,4,,14.24,local_fit,0.167,site_median,-3.0,,
TAP_A01,054b,Casearia javitensis,Salicaceae,727068.2928377799,9684110.644528,O,12.5,False,,,20151214.0,12.5,False,20161015.0,,True,20180901,4,,12.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,055b,Tachigali paniculata,Fabaceae,727064.772140468,9684108.1820208,O,40.5,False,22.42,32.7,20151214.0,41.7,False,20161015.0,,True,20180901,4,,32.7,measured,0.167,site_median,-3.0,,
TAP_A01,056b,Casearia javitensis,Salicaceae,727062.4208903998,9684102.76492,O,12.2,False,,,20151214.0,12.3,False,20161015.0,,True,20180901,4,,12.78,local_fit,0.167,site_median,-3.0,,
TAP_A01,057b,Vochysia guianensis,Vochysiaceae,727072.064291444,9684102.6475104,O,16.6,False,,,20151214.0,17.4,False,20161015.0,,True,20180901,4,,15.28,local_fit,0.167,site_median,-3.0,,
TAP_A01,058b,Nectandra cuspidata,Lauraceae,727073.178584572,9684100.2847552,O,31.2,False,,,20151214.0,31.2,True,20161015.0,,True,20180901,4,,22.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,059b,Protium hebetatum,Burseraceae,727074.023329695,9684100.59176352,O,11.4,False,,,20151214.0,11.4,False,20161015.0,,True,20180901,4,,12.29,local_fit,0.167,site_median,-3.0,,
TAP_A01,060b,Protium hebetatum,Burseraceae,727080.358918119,9684102.89432592,O,19.2,False,,,20151214.0,19.2,False,20161015.0,,True,20180901,4,,16.62,local_fit,0.167,site_median,-3.0,,
TAP_A01,061a,Cecropia palmata,Urticaceae,727031.9634041501,9684104.42836704,O,,,,,,,,,15.7,False,20180901,4,14.6,14.6,feldpausch_regional,0.167,site_median,-3.0,15.2,14.28
TAP_A01,062a,Quiina florida,Ochnaceae,727027.7188057558,9684121.4281636,O,,,,,,,,,11.5,False,20180901,4,11.75,11.75,feldpausch_regional,0.167,site_median,-3.0,11.0,11.38
TAP_A01,063a,Quiina florida,Ochnaceae,727023.851796422,9684132.27882224,O,,,,,,,,,10.4,False,20180901,4,10.93,10.93,feldpausch_regional,0.167,site_median,-3.0,9.9,10.55
TAP_A01,064a,Vismia floribunda,Hypericaceae,727044.760501203,9684094.22876232,O,,,,,,,,,10.0,False,20180901,4,10.62,10.62,feldpausch_regional,0.167,site_median,-3.0,9.5,10.23
TAP_A01,001a,Chamaecrista scleroxylon,Fabaceae,726433.2493246,9683897.370782,O,30.4,False,,,20151212.0,,,,31.0,False,20180901,5,22.56,21.7,local_fit,0.2,observed,-3.0,30.4,21.45
