site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
SFX_A01,25,Dalbergia melanoxylon,Fabaceae,289235.2185,9289701.904,0.8,1.048774571,59.0,7.39,3.68,20111022,A,O,P03,31.69,31.69,feldpausch_regional,0.18,default,1.0,59.18,31.74
SFX_A01,26,,,289234.2185,9289701.904,0.58,,14.2,,,20111025,D,O,P03,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
SFX_A01,27,Inga marginata,Fabaceae,289235.2185,9289701.304,0.57,,10.2,,,20111022,A,O,P03,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
SFX_A01,28,Tachigali myrmecophila,Fabaceae,289235.2185,9289697.604,0.48,,29.4,,,20111022,A,O,P03,21.86,21.86,feldpausch_regional,0.18,default,1.0,29.58,21.94
SFX_A01,31,Cordia scabrifolia,Boraginaceae,289239.2185,9289697.004,0.47,,13.0,,,20111022,A,O,P03,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
SFX_A01,32,Cordia scabrifolia,Boraginaceae,289240.2185,9289697.004,0.47,,15.0,,,20111022,A,O,P03,14.15,14.15,feldpausch_regional,0.18,default,1.0,15.18,14.27
SFX_A01,33,Stryphnodendron pulcherrimum,Fabaceae,289244.2185,9289696.604,0.47,,11.3,,,20111022,A,O,P03,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
SFX_A01,34,Castilla ulei,Moraceae,289246.2185,9289693.104,0.82,,14.5,,,20111022,A,O,P03,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
SFX_A01,35,Tetragastris panamensis,Burseraceae,289247.9185,9289692.604,0.73,,17.9,,,20111022,A,O,P03,15.95,15.95,feldpausch_regional,0.18,default,1.0,18.08,16.06
SFX_A01,36,Tetragastris panamensis,Burseraceae,289247.7185,9289690.404,0.73,,19.8,,,20111022,A,O,P03,17.05,17.05,feldpausch_regional,0.18,default,1.0,19.98,17.16
SFX_A01,37,Brosimum rubescens,Moraceae,289242.2185,9289689.904,0.83,,10.7,,,20111022,A,O,P03,11.15,11.15,feldpausch_regional,0.18,default,1.0,10.88,11.29
SFX_A01,38,Dalbergia melanoxylon,Fabaceae,289240.2185,9289690.704,0.8,0.956305234,43.1,12.64,6.74,20111022,A,O,P03,27.14,27.14,feldpausch_regional,0.18,default,1.0,43.28,27.2
SFX_A01,39,Tetragastris panamensis,Burseraceae,289236.2185,9289692.804,0.73,,10.3,,,20111022,A,O,P03,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
SFX_A01,40,Eriotheca globosa,Malvaceae,289246.2185,9289687.804,0.41,,16.6,,,20111022,A,O,P03,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27
SFX_A01,41,Tetragastris panamensis,Burseraceae,289244.2185,9289687.204,0.73,,12.9,,,20111022,A,O,P03,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
SFX_A01,42,Pradosia praealta,Sapotaceae,289241.2185,9289684.304,0.73,,10.4,,,20111022,A,O,P03,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
SFX_A01,45,Dalbergia melanoxylon,Fabaceae,289245.2185,9289681.604,0.8,,42.0,,,20111022,A,O,P03,26.77,26.77,feldpausch_regional,0.18,default,1.0,42.18,26.83
SFX_A01,46,Castilla ulei,Moraceae,289248.5185,9289678.604,0.82,,14.1,,,20111022,A,O,P03,13.56,13.56,feldpausch_regional,0.18,default,1.0,14.28,13.68
SFX_A01,47,Rinorea racemosa,Violaceae,289248.7185,9289682.604,0.68,,11.5,,,20111022,A,O,P03,11.75,11.75,feldpausch_regional,0.18,default,1.0,11.68,11.88
SFX_A01,48,Terminalia amazonia,Combretaceae,289254.2185,9289682.604,0.68,,18.5,,,20111022,A,O,P03,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41
SFX_A01,49,,,289248.2185,9289684.604,0.58,,21.5,,,20111025,D,O,P03,17.99,17.99,feldpausch_regional,0.18,default,1.0,21.68,18.09
SFX_A01,50,Guarea guidonia,Meliaceae,289255.2185,9289689.304,0.55,,22.2,,,20111022,A,O,P03,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46
SFX_A01,51,Dalbergia melanoxylon,Fabaceae,289250.2185,9289690.304,0.8,,15.7,,,20111022,A,O,P03,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71
SFX_A01,52,Ormosia grossa,Fabaceae,289252.2185,9289692.904,0.62,,10.8,,,20111022,A,O,P03,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
SFX_A01,53,Theobroma glaucum,Malvaceae,289257.2185,9289694.004,0.53,,13.7,,,20111022,A,O,P03,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
SFX_A01,54,Pouteria gongrijpii,Sapotaceae,289252.2185,9289695.604,0.8,,15.5,,,20111022,A,O,P03,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
SFX_A01,55,Pouteria gongrijpii,Sapotaceae,289248.5185,9289697.604,0.8,,20.5,,,20111022,A,O,P03,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
SFX_A01,56,Inga alba,Fabaceae,289251.2185,9289700.204,0.59,,15.3,,,20111022,A,O,P03,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
SFX_A01,57,Inga thibaudiana,Fabaceae,289250.2185,9289702.604,0.58,,13.9,,,20111022,A,O,P03,13.42,13.42,feldpausch_regional,0.18,default,1.0,14.08,13.54
SFX_A01,58,,,289248.2185,9289700.304,0.58,,16.0,,,20111025,D,O,P03,14.79,14.79,feldpausch_regional,0.18,default,1.0,16.18,14.9
SFX_A01,59,,,289248.2185,9289700.204,0.58,0.30777722,42.6,6.84,,20111025,D,O,P03,26.97,26.97,feldpausch_regional,0.18,default,1.0,42.78,27.03
SFX_A01,60,Cordia scabrifolia,Boraginaceae,289268.2185,9289704.604,0.47,,12.1,,,20111022,A,O,P03,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
SFX_A01,61,Stryphnodendron pulcherrimum,Fabaceae,289268.2185,9289705.604,0.47,,10.3,,,20111022,A,O,P03,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
SFX_A01,62,Inga thibaudiana,Fabaceae,289263.2185,9289704.104,0.58,,17.7,,,20111022,A,O,P03,15.83,15.83,feldpausch_regional,0.18,default,1.0,17.88,15.94
SFX_A01,63,Cordia scabrifolia,Boraginaceae,289262.2185,9289704.104,0.47,,18.7,,,20111022,A,O,P03,16.42,16.42,feldpausch_regional,0.18,default,1.0,18.88,16.53
SFX_A01,64,Inga alba,Fabaceae,289261.2185,9289705.604,0.59,,28.2,,,20111022,A,O,P03,21.32,21.32,feldpausch_regional,0.18,default,1.0,28.38,21.4
SFX_A01,65,Cordia scabrifolia,Boraginaceae,289262.2185,9289706.604,0.47,,17.2,,,20111022,A,O,P03,15.53,15.53,feldpausch_regional,0.18,default,1.0,17.38,15.64
SFX_A01,66,Eschweilera coriacea,Lecythidaceae,289268.2185,9289707.604,0.85,,23.5,,,20111022,A,O,P03,19.05,19.05,feldpausch_regional,0.18,default,1.0,23.68,19.14
SFX_A01,67,Xylopia sp.,Annonaceae,289270.2185,9289708.604,0.57,0.297952832,22.8,19.75,12.86,20111022,A,O,P03,18.68,18.68,feldpausch_regional,0.18,default,1.0,22.98,18.78
SFX_A01,68,Tetragastris panamensis,Burseraceae,289264.2185,9289710.604,0.73,,28.2,,,20111022,A,O,P03,21.32,21.32,feldpausch_regional,0.18,default,1.0,28.38,21.4
SFX_A01,69,Stryphnodendron pulcherrimum,Fabaceae,289268.2185,9289709.604,0.47,,10.2,,,20111022,A,O,P03,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
SFX_A01,70,Inga marginata,Fabaceae,289258.2185,9289708.604,0.57,,19.2,,,20111022,A,O,P03,16.71,16.71,feldpausch_regional,0.18,default,1.0,19.38,16.82
SFX_A01,71,Dalbergia melanoxylon,Fabaceae,289251.2185,9289709.104,0.8,,11.3,,,20111022,A,O,P03,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
SFX_A01,72,Dalbergia melanoxylon,Fabaceae,289252.5185,9289705.404,0.8,,15.3,,,20111022,A,O,P03,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
SFX_A01,73,Dalbergia melanoxylon,Fabaceae,289248.5185,9289705.404,0.8,,26.0,,,20111022,A,O,P03,20.29,20.29,feldpausch_regional,0.18,default,1.0,26.18,20.37
SFX_A01,74,Dalbergia melanoxylon,Fabaceae,289248.5185,9289717.604,0.8,,20.0,,,20111022,A,O,P03,17.17,17.17,feldpausch_regional,0.18,default,1.0,20.18,17.27
SFX_A01,1,Dialium guianense,Fabaceae,289278.6817,9289875.962,0.89,0.068796664,13.2,8.71,4.35,20111022,A,O,P04,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
SFX_A01,2,Dalbergia melanoxylon,Fabaceae,289279.6817,9289882.762,0.8,0.595096062,50.0,5.84,5.66,20111022,A,O,P04,29.28,29.28,feldpausch_regional,0.18,default,1.0,50.18,29.33
SFX_A01,3,NI,NI,289276.6817,9289886.762,0.62,,13.9,,,20111022,A,O,P04,13.42,13.42,feldpausch_regional,0.18,default,1.0,14.08,13.54
SFX_A01,4,,,289278.1817,9289892.062,0.58,,10.2,,,20111025,D,O,P04,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
SFX_A01,5,Pouteria gongrijpii,Sapotaceae,289278.6817,9289893.262,0.8,,15.3,,,20111022,A,O,P04,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
SFX_A01,6,Galipea trifoliata,NI,289278.6817,9289899.862,0.62,,12.0,,,20111022,A,O,P04,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
SFX_A01,7,Theobroma glaucum,Malvaceae,289273.6817,9289894.262,0.53,0.075862894,16.5,10.33,5.58,20111022,A,O,P04,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21
SFX_A01,8,Tetragastris panamensis,Burseraceae,289270.6817,9289892.262,0.73,,16.4,,,20111022,A,O,P04,15.04,15.04,feldpausch_regional,0.18,default,1.0,16.58,15.15
SFX_A01,9,Pourouma minor,Urticaceae,289268.6817,9289886.262,0.44,,25.4,,,20111022,A,O,P04,20.0,20.0,feldpausch_regional,0.18,default,1.0,25.58,20.08
SFX_A01,10,Guatteria schomburgkiana,Annonaceae,289275.6817,9289884.562,0.6,,17.1,,,20111022,A,O,P04,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58
SFX_A01,11,Guatteria schomburgkiana,Annonaceae,289275.6817,9289884.462,0.6,,19.1,,,20111022,A,O,P04,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
SFX_A01,12,Pouteria sp.,Sapotaceae,289264.6817,9289884.462,0.78,,11.1,,,20111022,A,O,P04,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
SFX_A01,13,Astronium gracile,Anacardiaceae,289266.6817,9289879.862,0.73,2.631037012,60.8,19.15,12.46,20111022,A,O,P04,32.13,32.13,feldpausch_regional,0.18,default,1.0,60.98,32.17
SFX_A01,14,NI,NI,289268.6817,9289879.862,0.62,,15.7,,,20111022,A,O,P04,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71
SFX_A01,15,,,289259.6817,9289877.262,0.45,,27.8,,,20111025,D,O,P04,21.14,21.14,feldpausch_regional,0.18,default,1.0,27.98,21.22
SFX_A01,16,Eschweilera parviflora,Lecythidaceae,289255.6817,9289876.262,0.89,,14.9,,,20111022,A,O,P04,14.08,14.08,feldpausch_regional,0.18,default,1.0,15.08,14.2
SFX_A01,17,Dalbergia melanoxylon,Fabaceae,289271.6817,9289876.562,0.8,,12.3,,,20111022,A,O,P04,12.32,12.32,feldpausch_regional,0.18,default,1.0,12.48,12.45
SFX_A01,18,Eschweilera parviflora,Lecythidaceae,289274.6817,9289874.962,0.89,,10.1,,,20111022,A,O,P04,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
SFX_A01,19,Vataireopsis speciosa,Fabaceae,289275.6817,9289877.762,0.65,,13.7,,,20111022,A,O,P04,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
SFX_A01,20,,,289276.6817,9289872.762,0.45,,18.7,,,20111025,D,O,P04,16.42,16.42,feldpausch_regional,0.18,default,1.0,18.88,16.53
SFX_A01,21,,,289272.6817,9289872.962,0.45,,15.1,,,20111025,D,O,P04,14.21,14.21,feldpausch_regional,0.18,default,1.0,15.28,14.33
SFX_A01,22,Tetragastris panamensis,Burseraceae,289263.6817,9289873.162,0.73,1.779399102,31.2,49.05,34.63,20111022,A,O,P04,22.65,22.65,feldpausch_regional,0.18,default,1.0,31.38,22.73
SFX_A01,23,Stryphnodendron pulcherrimum,Fabaceae,289263.5817,9289873.162,0.47,,12.5,,,20111022,A,O,P04,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
SFX_A01,24,,,289260.5817,9289873.162,,0.013152273,10.8,,,20111025,A,L,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
SFX_A01,25,,,289259.6817,9289872.262,0.45,0.405911999,46.6,10.5,,20111025,D,O,P04,28.26,28.26,feldpausch_regional,0.18,default,1.0,46.78,28.32
SFX_A01,26,Protium heptaphyllum,Burseraceae,289258.6817,9289871.262,0.62,,13.7,,,20111022,A,O,P04,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
SFX_A01,27,Neea oppositifolia,Nyctaginaceae,289261.6817,9289869.262,0.89,,10.9,,,20111022,A,O,P04,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
SFX_A01,28,Brosimum obovata,Moraceae,289262.6817,9289865.562,0.68,,15.3,,,20111022,A,O,P04,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
SFX_A01,29,,,289262.6817,9289870.262,,0.014208072,12.5,,,20111025,A,L,P04,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
SFX_A01,30,Galipea trifoliata,NI,289266.6817,9289871.262,0.62,,17.4,,,20111022,A,O,P04,15.65,15.65,feldpausch_regional,0.18,default,1.0,17.58,15.76
SFX_A01,31,Theobroma glaucum,Malvaceae,289270.6817,9289868.262,0.53,,10.8,,,20111022,A,O,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
SFX_A01,32,Dialium guianense,Fabaceae,289271.6817,9289867.462,0.89,,14.5,,,20111022,A,O,P04,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
SFX_A01,33,Tetragastris panamensis,Burseraceae,289268.6817,9289864.262,0.73,,33.1,,,20111022,A,O,P04,23.44,23.44,feldpausch_regional,0.18,default,1.0,33.28,23.52
SFX_A01,34,Pouteria gongrijpii,Sapotaceae,289264.6817,9289862.262,0.8,,42.8,,,20111022,A,O,P04,27.04,27.04,feldpausch_regional,0.18,default,1.0,42.98,27.1
SFX_A01,35,Eschweilera coriacea,Lecythidaceae,289269.6817,9289858.262,0.85,,12.4,,,20111022,A,O,P04,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
SFX_A01,36,Theobroma glaucum,Malvaceae,289272.6817,9289862.262,0.53,0.053297689,12.1,13.5,8.59,20111022,A,O,P04,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
SFX_A01,37,Alibertia edulis,Rubiaceae,289279.1817,9289865.262,0.76,,12.8,,,20111022,A,O,P04,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8
SFX_A01,38,Ormosia grossa,Fabaceae,289275.6817,9289862.262,0.62,0.03854441,10.8,10.46,6.75,20111022,A,O,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
SFX_A01,39,Oenocarpus bacaba,Arecaceae,289278.6817,9289862.262,0.65,0.079893661,19.5,,,20111022,A,P,P04,16.88,16.88,feldpausch_regional,0.18,default,1.0,19.68,16.99
SFX_A01,40,Pourouma minor,Urticaceae,289273.6817,9289857.262,0.44,,22.2,,,20111022,A,O,P04,18.37,18.37,feldpausch_regional,0.18,default,1.0,22.38,18.46
SFX_A01,41,,,289272.6817,9289853.762,,0.014601611,13.2,,,20111025,A,L,P04,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
SFX_A01,42,Theobroma glaucum,Malvaceae,289275.6817,9289852.762,0.53,,10.8,,,20111022,A,O,P04,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
SFX_A01,43,Theobroma glaucum,Malvaceae,289274.6817,9289853.262,0.53,0.084307266,14.8,14.28,10.96,20111022,A,O,P04,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14
SFX_A01,44,Parkia paraensis,Fabaceae,289279.5817,9289847.362,0.42,1.96440549,53.9,32.01,20.4,20111022,A,O,P04,30.37,30.37,feldpausch_regional,0.18,default,1.0,54.08,30.42
SFX_A01,45,Pouteria gongrijpii,Sapotaceae,289279.1817,9289853.562,0.8,,17.4,,,20111022,A,O,P04,15.65,15.65,feldpausch_regional,0.18,default,1.0,17.58,15.76
SFX_A01,46,Bertholletia excelsa,Lecythidaceae,289279.7817,9289852.862,0.64,6.744319318,77.0,34.92,25.51,20111022,A,O,P04,35.49,35.49,feldpausch_regional,0.18,default,1.0,77.18,35.53
SFX_A01,47,,,289281.6817,9289853.562,0.7,,28.1,,,20111025,D,O,P04,21.28,21.28,feldpausch_regional,0.18,default,1.0,28.28,21.36
SFX_A01,48,Alibertia edulis,Rubiaceae,289280.6817,9289855.262,0.76,,13.6,,,20111022,A,O,P04,13.22,13.22,feldpausch_regional,0.18,default,1.0,13.78,13.34
