site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id
CAU_A01,014a,,,779027.1404,9585314.432,O,20.0,True,,True,T02
CAU_A01,015a,Inga sp.,Fabaceae,779024.523,9585316.938,O,12.9,False,14.5,False,T02
CAU_A01,016a,Pouteria gongrijpii,Sapotaceae,779021.1576,9585351.794,O,57.0,False,57.5,False,T02
CAU_A01,017a,Pouteria hispida,Sapotaceae,779020.8509,9585351.717,O,37.5,False,38.5,False,T02
CAU_A01,018a,,,779033.7223,9585358.761,O,42.2,True,,True,T02
CAU_A01,019a,Pouteria guianensis,Sapotaceae,779023.9246,9585335.437,O,36.0,False,37.0,False,T02
CAU_A01,020a,Sacoglottis guianensis,Humiriaceae,779021.7028,9585332.597,O,37.0,False,38.1,False,T02
CAU_A01,021a,Licania guianensis,Chrysobalanaceae,779028.7585,9585333.063,O,44.7,False,44.8,False,T02
CAU_A01,022a,Lecythis lurida,Lecythidaceae,779030.8177,9585346.947,O,51.4,False,52.0,False,T02
CAU_A01,023a,Manilkara amazonica,Sapotaceae,779032.747,9585332.76,O,47.0,False,52.5,False,T02
CAU_A01,024a,Pouteria retinervis,Sapotaceae,779037.5808,9585330.386,O,38.9,False,39.4,False,T02
CAU_A01,025a,Eschweilera coriacea,Lecythidaceae,779048.7009,9585331.546,O,45.4,False,46.9,False,T02
CAU_A01,026a,Chrysophyllum sanguinolentum,Sapotaceae,779058.3577,9585339.837,O,39.4,False,45.5,False,T02
CAU_A01,027a,Licania canescens,Chrysobalanaceae,779064.7197,9585344.368,O,70.1,False,61.3,False,T02
CAU_A01,028a,Inga thibaudiana,Fabaceae,779058.6503,9585356.864,O,38.1,False,40.7,False,T02
CAU_A01,029a,Pouteria gongrijpii,Sapotaceae,779066.7031,9585357.254,O,50.3,False,53.7,False,T02
CAU_A01,030a,Licania octandra,Chrysobalanaceae,779065.8795,9585333.248,O,41.2,False,41.9,False,T02
CAU_A01,094a,Rinorea guianensis,Violaceae,779053.2421,9585312.145,O,,,15.6,False,T02
CAU_A01,095a,Lecythis idatimon,Lecythidaceae,779053.2649,9585312.445,O,,,20.1,False,T02
CAU_A01,096a,Duguetia surinamensis,Annonaceae,779051.3237,9585313.294,O,,,20.3,False,T02
CAU_A01,097a,Pouteria gongrijpii,Sapotaceae,779048.3324,9585313.522,O,,,23.3,False,T02
CAU_A01,098a,Alibertia edulis,Rubiaceae,779047.3353,9585313.598,O,,,20.1,False,T02
CAU_A01,099a,Abarema jupunba,Fabaceae,779050.5542,9585316.361,O,,,30.4,False,T02
CAU_A01,100a,Rinorea guianensis,Violaceae,779052.8519,9585320.198,O,,,11.3,False,T02
CAU_A01,101a,Lecythis idatimon,Lecythidaceae,779051.0094,9585322.344,O,,,11.8,False,T02
CAU_A01,102a,Inga thibaudiana,Fabaceae,779058.4553,9585314.757,O,,,14.2,False,T02
CAU_A01,103a,Protium robustum,Burseraceae,779057.534,9585315.83,O,,,15.0,False,T02
CAU_A01,104a,Pouteria guianensis,Sapotaceae,779058.6829,9585317.749,O,,,14.3,False,T02
CAU_A01,105a,Pouteria hispida,Sapotaceae,779055.4227,9585327.625,O,,,18.9,False,T02
CAU_A01,106a,Licania canescens,Chrysobalanaceae,779051.3887,9585327.33,O,,,11.0,False,T02
CAU_A01,107a,Tetragastris panamensis,Burseraceae,779048.3974,9585327.557,O,,,13.2,False,T02
CAU_A01,108a,Eschweilera ovata,Lecythidaceae,779048.4126,9585327.757,O,,,11.1,False,T02
CAU_A01,109a,Lecythis idatimon,Lecythidaceae,779055.9841,9585335.003,O,,,17.8,False,T02
CAU_A01,110a,Pouteria retinervis,Sapotaceae,779050.8468,9585333.388,O,,,14.7,False,T02
CAU_A01,111a,Eschweilera coriacea,Lecythidaceae,779049.9256,9585334.461,O,,,14.6,False,T02
CAU_A01,112a,Inga thibaudiana,Fabaceae,779062.8881,9585333.475,O,,,14.3,False,T02
CAU_A01,113a,Poeppigia procera,Fabaceae,779064.6439,9585343.371,O,,,15.8,False,T02
CAU_A01,114a,Lecythis idatimon,Lecythidaceae,779050.6084,9585343.435,O,,,20.2,False,T02
CAU_A01,115a,Eschweilera coriacea,Lecythidaceae,779050.1098,9585343.473,O,,,12.5,False,T02
CAU_A01,116a,Eschweilera coriacea,Lecythidaceae,779062.1608,9585350.279,O,,,29.9,False,T02
CAU_A01,117a,Pradosia cochlearia,Sapotaceae,779062.2594,9585351.575,O,,,29.2,False,T02
CAU_A01,118a,Symphonia globulifera,Clusiaceae,779056.5043,9585355.022,O,,,13.3,False,T02
CAU_A01,119a,Lecythis idatimon,Lecythidaceae,779054.1308,9585350.188,O,,,19.5,False,T02
CAU_A01,120a,Lecythis idatimon,Lecythidaceae,779062.487,9585354.566,O,,,30.3,False,T02
CAU_A01,121a,Couratari stellata,Lecythidaceae,779062.525,9585355.065,O,,,18.0,False,T02
CAU_A01,122a,Eschweilera ovata,Lecythidaceae,779058.802,9585358.858,O,,,14.3,False,T02
CAU_A01,142a,Eschweilera parviflora,Lecythidaceae,779018.2537,9585322.781,O,20.9,False,22.0,False,T02
CAU_A01,143a,Sextonia rubra,Lauraceae,779025.626,9585320.916,O,80.0,False,80.8,False,T02
CAU_A01,144a,Tetragastris panamensis,Burseraceae,779036.8557,9585320.371,O,11.3,False,12.7,False,T02
CAU_A01,145a,Chrysophyllum sanguinolentum,Sapotaceae,779041.0581,9585320.051,O,11.4,False,11.8,False,T02
CAU_A01,146a,,,779042.9934,9585320.799,O,19.5,False,20.4,False,T02
CAU_A01,149a,Jacaranda copaia,Bignoniaceae,779056.0372,9585319.405,O,13.1,False,14.7,False,T02
CAU_A01,151a,Aspidosperma spruceanum,Apocynaceae,779067.0304,9585328.096,O,55.5,False,57.2,False,T02
CAU_A01,152a,Cecropia ficifolia,Urticaceae,779055.2288,9585314.953,O,44.0,False,46.7,False,T02
CAU_A01,153a,Pouteria oppositifolia,Sapotaceae,779042.041,9585314.452,O,50.0,False,55.0,False,T02
CAU_A01,154a,Cecropia ficifolia,Urticaceae,779041.9272,9585312.957,O,41.9,False,45.1,False,T02
CAU_A01,155a,Eschweilera ovata,Lecythidaceae,779037.3717,9585314.808,O,38.1,False,39.9,False,T02
CAU_A01,156a,Laetia procera,Salicaceae,779025.0764,9585332.211,O,54.6,False,56.0,False,T02
CAU_A01,026a,Sacoglottis guianensis,Humiriaceae,778914.6704,9585331.657,O,23.2,False,23.9,False,T02
CAU_A01,027a,Ormosia grossa,Fabaceae,778909.941,9585331.223,O,17.4,False,17.5,False,T02
CAU_A01,029a,Caryocar villosum,Caryocaraceae,778907.6063,9585331.4,O,88.3,False,90.1,False,T02
CAU_A01,031a,Eschweilera ovata,Lecythidaceae,778918.124,9585321.325,O,19.0,False,19.3,False,T02
CAU_A01,031b,Aniba canelilla,Lauraceae,778894.0957,9585332.829,O,10.8,False,11.3,False,T02
CAU_A01,032a,Licania guianensis,Chrysobalanaceae,778918.2304,9585322.72,O,11.4,False,11.5,False,T02
CAU_A01,033a,Sagotia racemosa,Euphorbiaceae,778917.6246,9585322.666,O,10.5,False,11.0,False,T02
CAU_A01,033b,Pourouma villosa,Urticaceae,778880.9644,9585339.244,O,59.1,False,60.0,False,T02
CAU_A01,034a,Eschweilera ovata,Lecythidaceae,778910.922,9585321.573,O,11.8,False,12.0,False,T02
CAU_A01,035a,Eschweilera coriacea,Lecythidaceae,778908.8349,9585323.136,O,23.3,False,29.0,False,T02
CAU_A01,036a,Rinorea guianensis,Violaceae,778905.2605,9585323.609,O,15.9,False,16.0,False,T02
CAU_A01,037a,Guatteria schomburgkiana,Annonaceae,778898.8165,9585325.906,O,24.3,False,,True,T02
CAU_A01,038a,,,778887.5053,9585323.56,O,52.8,True,,True,T02
CAU_A01,039a,Pouteria guianensis,Sapotaceae,778884.9035,9585326.265,O,17.0,False,17.5,False,T02
CAU_A01,040a,Eschweilera coriacea,Lecythidaceae,778881.3528,9585325.734,O,15.7,False,16.0,False,T02
CAU_A01,041a,Pouteria hispida,Sapotaceae,778875.9322,9585346.707,O,40.0,False,42.0,False,T02
CAU_A01,042a,Eschweilera ovata,Lecythidaceae,778881.8388,9585345.253,O,61.4,False,62.2,False,T02
CAU_A01,043a,Tachigali myrmecophila,Fabaceae,778888.0496,9585347.788,O,50.4,False,57.2,False,T02
CAU_A01,044a,Manilkara amazonica,Sapotaceae,778898.4009,9585352.013,O,38.2,False,39.2,False,T02
CAU_A01,045a,Licania octandra,Chrysobalanaceae,778901.7725,9585356.771,O,44.3,False,45.3,False,T02
CAU_A01,046a,Couma guianensis,Apocynaceae,778890.872,9585371.643,O,41.0,False,43.0,False,T02
CAU_A01,047a,Pouteria gongrijpii,Sapotaceae,778906.8257,9585370.426,O,60.0,False,61.0,False,T02
CAU_A01,048a,Eschweilera ovata,Lecythidaceae,778908.5917,9585367.283,O,43.1,False,43.6,False,T02
CAU_A01,049a,Licania octandra,Chrysobalanaceae,778910.4338,9585365.136,O,41.7,False,42.8,False,T02
CAU_A01,050a,Chrysophyllum sanguinolentum,Sapotaceae,778912.428,9585364.984,O,60.1,False,61.0,False,T02
CAU_A01,051a,Licania canescens,Chrysobalanaceae,778905.7609,9585356.467,O,56.9,False,57.9,False,T02
CAU_A01,052a,Tetragastris panamensis,Burseraceae,778919.1035,9585360.463,O,35.4,False,35.9,False,T02
CAU_A01,053a,Licania octandra,Chrysobalanaceae,778916.3488,9585350.644,O,52.3,False,54.0,False,T02
CAU_A01,054a,,,778902.4738,9585339.668,O,54.0,True,,True,T02
CAU_A01,055a,Peltogyne leicointei,Fabaceae,778904.6201,9585341.51,O,36.9,False,,True,T02
CAU_A01,123a,Eschweilera parviflora,Lecythidaceae,778874.3638,9585332.734,O,17.4,False,17.9,False,T02
CAU_A01,123b,Thyrsodium spruceanum,Anacardiaceae,778914.1431,9585321.729,O,,,25.2,False,T02
CAU_A01,124a,Eschweilera coriacea,Lecythidaceae,778914.2192,9585322.726,O,,,12.1,False,T02
CAU_A01,125a,Cordia scabrifolia,Boraginaceae,778880.7485,9585330.234,O,41.2,False,41.5,False,T02
CAU_A01,125b,Pouteria gongrijpii,Sapotaceae,778914.4474,9585325.717,O,,,19.7,False,T02
CAU_A01,126a,Micrandra minor,Euphorbiaceae,778906.4705,9585326.325,O,,,23.2,False,T02
CAU_A01,127a,Annona sp.,Annonaceae,778909.9942,9585333.077,O,,,10.5,False,T02
CAU_A01,128a,Eschweilera parviflora,Lecythidaceae,778907.7546,9585327.177,O,46.0,False,46.5,False,T02
CAU_A01,128b,Inga thibaudiana,Fabaceae,778915.4783,9585332.659,O,,,19.0,False,T02
CAU_A01,129a,Pouteria hispida,Sapotaceae,778914.2869,9585336.761,O,,,20.9,False,T02
CAU_A01,130a,Pouteria guianensis,Sapotaceae,778904.4679,9585339.516,O,,,11.2,False,T02
CAU_A01,131a,Lecythis idatimon,Lecythidaceae,778906.6143,9585341.358,O,,,21.4,False,T02
CAU_A01,132a,Sagotia racemosa,Euphorbiaceae,778904.7722,9585343.504,O,,,19.0,False,T02
CAU_A01,133a,Pouteria retinervis,Sapotaceae,778908.9127,9585345.194,O,,,12.3,False,T02
CAU_A01,134a,Peltogyne lecointei,Fabaceae,778904.2314,9585349.563,O,,,35.3,False,T02
CAU_A01,135a,Eschweilera coriacea,Lecythidaceae,778905.3046,9585350.484,O,,,26.8,False,T02
CAU_A01,136a,Pouteria gongrijpii,Sapotaceae,778904.4596,9585352.554,O,,,23.5,False,T02
CAU_A01,137a,Micrandra minor,Euphorbiaceae,778905.5327,9585353.475,O,,,28.6,False,T02
CAU_A01,138a,Licania canescens,Chrysobalanaceae,778904.9159,9585358.537,O,,,13.8,False,T02
CAU_A01,139a,Oenocarpus bacaba,Arecaceae,778920.3372,9585350.34,P,,,17.3,False,T02
CAU_A01,140a,Tachigali myrmecophila,Fabaceae,778920.5653,9585353.331,O,,,32.1,False,T02
CAU_A01,141a,Lecythis idatimon,Lecythidaceae,778919.7964,9585356.399,O,,,11.2,False,T02
CAU_A01,142a,Sloanea guianensis,Elaeocarpaceae,778911.4309,9585365.06,O,,,15.4,False,T02
CAU_A01,143a,Lecythis idatimon,Lecythidaceae,778909.4367,9585365.212,O,,,11.8,False,T02
CAU_A01,144a,,,778905.6004,9585367.511,O,,,11.2,False,T02
CAU_A01,145a,Eschweilera ovata,Lecythidaceae,778906.8257,9585370.426,O,,,35.0,False,T02
CAU_A01,146a,Sterculia pruriens,Malvaceae,778917.5656,9585366.598,O,,,21.7,False,T02
CAU_A01,147a,Rinorea guianensis,Violaceae,778920.9456,9585358.317,O,,,10.4,False,T02
CAU_A01,148a,Licania canescens,Chrysobalanaceae,778901.3161,9585350.788,O,,,52.0,False,T02
CAU_A01,162a,Licania canescens,Chrysobalanaceae,778912.7156,9585336.828,O,46.3,False,46.5,False,T02
CAU_A01,165a,Manilkara huberi,Sapotaceae,778872.8604,9585325.319,O,54.5,False,57.6,False,T02
CAU_A01,055a,Tovomita sp.,Clusiaceae,778751.4609,9585348.13,O,10.7,False,53.6,False,T02
CAU_A01,056a,Bowdichia nitida,Fabaceae,778772.5591,9585339.081,O,18.4,False,20.5,False,T02
CAU_A01,056b,Lecythis idatimon,Lecythidaceae,778741.2511,9585349.386,O,10.7,False,10.7,False,T02
CAU_A01,057a,Pouteria hispida,Sapotaceae,778770.1882,9585339.559,O,18.6,False,20.0,False,T02
CAU_A01,058a,Lecythis idatimon,Lecythidaceae,778770.1406,9585340.265,O,29.3,False,29.8,False,T02
CAU_A01,059a,Licania canescens,Chrysobalanaceae,778766.8946,9585341.109,O,10.7,False,10.9,False,T02
CAU_A01,059b,Inga sp.,Fabaceae,778734.834,9585348.871,O,34.7,False,35.5,False,T02
CAU_A01,060a,Protium paniculatum,Burseraceae,778768.0922,9585337.008,O,15.9,False,16.0,False,T02
CAU_A01,061a,Pseudopiptadenia suaveolens,Fabaceae,778766.6262,9585337.519,O,35.1,False,38.1,False,T02
CAU_A01,062a,Eschweilera ovata,Lecythidaceae,778765.8004,9585339.887,O,13.6,False,13.7,False,T02
CAU_A01,063a,Rinorea guianensis,Violaceae,778763.7939,9585338.533,O,16.4,False,17.0,False,T02
CAU_A01,064a,,,778755.9159,9585339.122,O,18.8,True,,True,T02
CAU_A01,065a,Protium paniculatum,Burseraceae,778746.7638,9585340.107,O,14.1,False,14.8,False,T02
CAU_A01,066a,Protium paniculatum,Burseraceae,778742.254,9585340.143,O,11.6,False,12.0,False,T02
CAU_A01,067a,Lecythis idatimon,Lecythidaceae,778742.1692,9585340.35,O,22.1,False,22.7,False,T02
CAU_A01,068a,Licania canescens,Chrysobalanaceae,778733.7404,9585340.278,O,28.4,False,28.9,False,T02
CAU_A01,069a,Eschweilera coriacea,Lecythidaceae,778727.2777,9585374.556,O,43.4,False,43.8,False,T02
CAU_A01,070a,Tachigali myrmecophila,Fabaceae,778729.4958,9585377.398,O,51.2,False,52.0,False,T02
CAU_A01,071a,Pouteria hispida,Sapotaceae,778742.2825,9585387.473,O,39.5,False,40.4,False,T02
CAU_A01,072a,Lecythis idatimon,Lecythidaceae,778745.4794,9585363.167,O,46.8,False,47.0,False,T02
CAU_A01,073a,Manilkara amazonica,Sapotaceae,778774.7714,9585365.991,O,46.2,False,47.2,False,T02
CAU_A01,100a,Inga marginata,Fabaceae,778746.5294,9585347.796,O,11.6,False,13.9,False,T02
CAU_A01,102a,Diplotropis sp.,Fabaceae,778769.7785,9585343.752,O,51.3,False,52.0,False,T02
CAU_A01,149a,Mabea angularis,Euphorbiaceae,778773.2805,9585346.047,O,,,10.1,False,T02
CAU_A01,150a,Licania canescens,Chrysobalanaceae,778769.4407,9585348.339,O,,,12.1,False,T02
CAU_A01,151a,Mabea angularis,Euphorbiaceae,778769.5152,9585349.337,O,,,15.7,False,T02
CAU_A01,152a,Aspidosperma spruceanum,Apocynaceae,778759.7202,9585339.038,O,,,29.0,False,T02
CAU_A01,153a,Rinorea guianensis,Violaceae,778759.8693,9585341.032,O,,,16.8,False,T02
CAU_A01,154a,Inga alba,Fabaceae,778757.0268,9585343.251,O,,,36.5,False,T02
CAU_A01,155a,Pouteria retinervis,Sapotaceae,778757.1759,9585345.245,O,,,10.8,False,T02
CAU_A01,156a,Rinorea guianensis,Violaceae,778759.2449,9585346.093,O,,,15.3,False,T02
CAU_A01,157a,Inga alba,Fabaceae,778754.3333,9585347.463,O,,,34.8,False,T02
CAU_A01,158a,Pouteria sp.,Sapotaceae,778756.5514,9585350.306,O,,,13.3,False,T02
CAU_A01,159a,,,778756.7005,9585352.3,O,,,10.8,False,T02
CAU_A01,160a,Maquira coriacea,Moraceae,778759.8413,9585354.071,O,,,27.0,False,T02
CAU_A01,161a,Lecythis idatimon,Lecythidaceae,778757.8468,9585354.22,O,,,13.8,False,T02
CAU_A01,162a,Pouteria gongrijpii,Sapotaceae,778769.9625,9585355.32,O,,,20.9,False,T02
CAU_A01,163a,Duguetia surinamensis,Annonaceae,778770.1116,9585357.314,O,,,11.5,False,T02
CAU_A01,164a,Mabea angularis,Euphorbiaceae,778771.1461,9585357.738,O,,,11.3,False,T02
CAU_A01,165a,Anacardium spruceanum,Anacardiaceae,778763.1311,9585357.836,O,,,12.0,False,T02
CAU_A01,166a,Miconia poeppigii,Melastomataceae,778761.4349,9585361.974,O,,,13.5,False,T02
CAU_A01,167a,Oenocarpus bacaba,Arecaceae,778758.5923,9585364.192,P,,,18.4,False,T02
CAU_A01,168a,Rinorea guianensis,Violaceae,778755.8243,9585367.407,O,,,22.7,False,T02
CAU_A01,169a,Stryphnodendron pulcherrimum,Fabaceae,778759.8132,9585367.109,O,,,12.8,False,T02
CAU_A01,170a,Eschweilera ovata,Lecythidaceae,778761.8449,9585367.459,O,,,14.0,False,T02
CAU_A01,171a,Eschweilera coriacea,Lecythidaceae,778759.4821,9585356.976,O,58.8,False,59.3,False,T02
CAU_A01,171b,Rinorea guianensis,Violaceae,778761.8076,9585366.96,O,,,29.0,False,T02
CAU_A01,172a,Poeppigia procera,Fabaceae,778757.8006,9585354.174,O,44.7,False,45.2,False,T02
CAU_A01,172b,Inga sp.,Fabaceae,778768.6092,9585364.045,O,,,11.2,False,T02
CAU_A01,173a,Eschweilera coriacea,Lecythidaceae,778754.4597,9585355.426,O,40.3,False,43.0,False,T02
CAU_A01,173b,Mabea angularis,Euphorbiaceae,778769.5617,9585363.372,O,,,14.0,False,T02
CAU_A01,174a,Pouteria gongrijpii,Sapotaceae,778751.1873,9585357.596,O,49.5,False,50.2,False,T02
CAU_A01,174b,Sagotia racemosa,Euphorbiaceae,778770.7826,9585366.289,O,,,11.4,False,T02
CAU_A01,175a,Eschweilera ovata,Lecythidaceae,778770.8124,9585366.688,O,,,17.4,False,T02
CAU_A01,176a,Lecythis idatimon,Lecythidaceae,778768.3127,9585373.493,O,,,10.8,False,T02
CAU_A01,177a,Poeppigia procera,Fabaceae,778733.516,9585357.493,O,48.0,False,48.8,False,T02
CAU_A01,177b,Lecythis idatimon,Lecythidaceae,778758.3406,9585374.239,O,,,31.0,False,T02
CAU_A01,178a,Sacoglottis guianensis,Humiriaceae,778727.1796,9585344.931,O,37.8,False,38.9,False,T02
CAU_A01,178b,Pouteria retinervis,Sapotaceae,778758.54,9585374.224,O,,,11.9,False,T02
CAU_A01,179a,Myrcia velutina,Myrtaceae,778759.3751,9585374.663,O,,,12.3,False,T02
CAU_A01,180a,Tapirira guianensis,Anacardiaceae,778759.39,9585374.862,O,,,24.5,False,T02
CAU_A01,181a,Rinorea guianensis,Violaceae,778769.7573,9585379.402,O,,,16.7,False,T02
CAU_A01,182a,Licania canescens,Chrysobalanaceae,778772.2362,9585385.735,O,,,19.9,False,T02
CAU_A01,183a,Ormosia grossa,Fabaceae,778758.9186,9585355.143,O,,,19.3,False,T02
CAU_A01,074a,Licania octandra,Chrysobalanaceae,778617.7225,9585350.656,O,23.3,False,23.7,False,T02
CAU_A01,075a,Inga marginata,Fabaceae,778615.3199,9585348.028,O,21.7,False,21.7,False,T02
CAU_A01,076a,Pouteria hispida,Sapotaceae,778608.6208,9585349.632,O,15.5,False,15.5,False,T02
CAU_A01,077a,Tetragastris panamensis,Burseraceae,778608.4959,9585350.644,O,17.8,False,18.6,False,T02
CAU_A01,077b,Licania guianensis,Chrysobalanaceae,778620.1783,9585357.543,O,37.8,False,39.8,False,T02
CAU_A01,078a,Licania octandra,Chrysobalanaceae,778604.973,9585351.81,O,31.2,False,31.5,False,T02
CAU_A01,078b,Lecythis idatimon,Lecythidaceae,778612.9259,9585358.979,O,28.7,False,22.0,False,T02
CAU_A01,079a,Ormosia grossa,Fabaceae,778589.7837,9585349.837,O,14.9,False,14.9,False,T02
CAU_A01,079b,,,778613.1203,9585361.58,O,48.0,False,48.9,False,T02
CAU_A01,080a,Eschweilera coriacea,Lecythidaceae,778588.587,9585349.926,O,11.0,False,11.4,False,T02
CAU_A01,081a,Licania octandra,Chrysobalanaceae,778587.6047,9585350.2,O,23.1,False,24.1,False,T02
CAU_A01,081b,,,778599.6779,9585358.975,L,18.5,False,20.3,False,T02
CAU_A01,082a,Eschweilera coriacea,Lecythidaceae,778583.9122,9585351.78,O,25.5,False,26.1,False,T02
CAU_A01,082b,Sloanea guianensis,Elaeocarpaceae,778589.5053,9585360.73,O,28.9,False,27.3,False,T02
CAU_A01,083a,Sagotia racemosa,Euphorbiaceae,778579.7388,9585352.293,O,11.0,False,10.8,False,T02
CAU_A01,083b,Parkia nitida,Fabaceae,778587.3645,9585364.91,O,28.9,False,29.0,False,T02
CAU_A01,084a,Sacoglottis guianensis,Humiriaceae,778578.8814,9585351.554,O,18.5,False,19.4,False,T02
CAU_A01,084b,,,778571.792,9585360.065,O,26.8,False,90.4,False,T02
CAU_A01,085a,Licania guianensis,Chrysobalanaceae,778576.3483,9585352.546,O,10.9,False,11.1,False,T02
CAU_A01,085b,Pouteria gongrijpii,Sapotaceae,778578.3987,9585356.555,O,26.8,False,26.8,False,T02
CAU_A01,086a,Poeppigia procera,Fabaceae,778572.7732,9585353.014,O,12.1,False,12.2,False,T02
CAU_A01,087a,Pouteria guianensis,Sapotaceae,778572.2848,9585351.847,O,15.2,False,15.3,False,T02
CAU_A01,088a,Sacoglottis guianensis,Humiriaceae,778582.6892,9585378.345,O,65.0,False,65.0,False,T02
CAU_A01,089a,Pouteria hispida,Sapotaceae,778585.8764,9585394.151,O,47.8,False,47.8,False,T02
CAU_A01,090a,Pouteria hispida,Sapotaceae,778605.2709,9585398.718,O,50.0,False,50.7,False,T02
CAU_A01,090b,Chrysophyllum sanguinolentum,Sapotaceae,778602.0206,9585357.496,O,41.9,False,42.0,False,T02
CAU_A01,091a,Eschweilera coriacea,Lecythidaceae,778606.9671,9585394.58,O,50.0,False,51.0,False,T02
CAU_A01,092a,Abarema jupunba,Fabaceae,778618.7846,9585391.691,O,57.6,False,59.5,False,T02
CAU_A01,093a,Neea oppositifolia,Nyctaginaceae,778617.9646,9585380.722,O,53.4,False,53.8,False,T02
CAU_A01,184a,Sagotia racemosa,Euphorbiaceae,778606.6786,9585350.479,O,,,11.5,False,T02
CAU_A01,185a,Pouteria guianensis,Sapotaceae,778615.6535,9585349.808,O,,,18.9,False,T02
CAU_A01,186a,Pouteria gongrijpii,Sapotaceae,778618.8901,9585366.564,O,53.0,False,53.3,False,T02
CAU_A01,186b,Pouteria sp.,Sapotaceae,778616.7998,9585351.728,O,,,34.8,False,T02
CAU_A01,187a,Eschweilera coriacea,Lecythidaceae,778586.9511,9585365.943,O,36.7,False,37.5,False,T02
CAU_A01,187b,Eschweilera ovata,Lecythidaceae,778613.1837,9585357.012,O,,,18.6,False,T02
CAU_A01,188a,Ocotea canaliculata,Lauraceae,778581.3729,9585350.396,O,56.8,False,58.2,False,T02
CAU_A01,188b,Laetia procera,Salicaceae,778618.5053,9585361.127,O,,,32.5,False,T02
CAU_A01,189a,Goupia glabra,Goupiaceae,778618.4307,9585360.13,O,,,11.8,False,T02
CAU_A01,190a,Nectandra cuspidata,Lauraceae,778620.7606,9585364.468,O,,,10.5,False,T02
CAU_A01,191a,Licania guianensis,Chrysobalanaceae,778617.8435,9585365.689,O,,,24.4,False,T02
CAU_A01,192a,Mucuna rostrata,Fabaceae,778619.3626,9585372.595,O,,,14.4,False,T02
CAU_A01,193a,Xylopia sp.,Annonaceae,778615.9982,9585367.833,O,,,15.3,False,T02
CAU_A01,194a,Eschweilera coriacea,Lecythidaceae,778619.4371,9585373.592,O,,,25.5,False,T02
CAU_A01,195a,Eschweilera ovata,Lecythidaceae,778615.1733,9585376.919,O,,,17.0,False,T02
CAU_A01,196a,Mabea angularis,Euphorbiaceae,778610.0149,9585368.28,O,,,14.0,False,T02
CAU_A01,197a,Licania guianensis,Chrysobalanaceae,778604.4043,9585373.713,O,,,22.6,False,T02
CAU_A01,198a,Pouteria retinervis,Sapotaceae,778607.5451,9585375.484,O,,,21.0,False,T02
CAU_A01,199a,Pouteria gongrijpii,Sapotaceae,778604.8516,9585379.697,O,,,22.4,False,T02
CAU_A01,200a,Lecythis idatimon,Lecythidaceae,778604.3017,9585385.754,O,,,33.1,False,T02
CAU_A01,201a,Rinorea guianensis,Violaceae,778605.5226,9585388.672,O,,,11.2,False,T02
CAU_A01,202a,Licania sp.,Chrysobalanaceae,778616.1938,9585383.863,O,,,16.8,False,T02
CAU_A01,203a,Protium paniculatum,Burseraceae,778618.4119,9585386.705,O,,,13.1,False,T02
CAU_A01,204a,Lecythis idatimon,Lecythidaceae,778616.627,9585396.365,O,,,24.2,False,T02
CAU_A01,205a,Rinorea guianensis,Violaceae,778608.8124,9585392.437,O,,,19.7,False,T02
CAU_A01,001a,Rinorea guianensis,Violaceae,780179.579,9586535.197,O,13.3,False,13.7,False,T03
CAU_A01,002a,Manilkara amazonica,Sapotaceae,780174.5577,9586536.084,O,12.1,False,12.2,False,T03
CAU_A01,002b,Pouteria hispida,Sapotaceae,780189.504,9586546.374,O,50.6,False,49.8,False,T03
CAU_A01,003a,Rinorea guianensis,Violaceae,780172.6215,9586533.239,O,17.6,False,17.7,False,T03
CAU_A01,003b,Manilkara bidentata,Sapotaceae,780175.6507,9586546.061,O,50.5,False,52.3,False,T03
