site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
DUC_A01,041a,Protium paniculatum,Burseraceae,-2.948566146,-59.92914021,13.0,20160827,False,O,P10,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,042a,Xylopia nitida,Annonaceae,-2.948570205,-59.9291477,43.8,20160827,False,O,P10,27.37,27.37,feldpausch_regional,0.18,default,1.0,43.98,27.43
DUC_A01,043a,Protium hebetatum,Burseraceae,-2.948577321,-59.92911952,29.0,20160827,False,O,P10,21.68,21.68,feldpausch_regional,0.18,default,1.0,29.18,21.77
DUC_A01,044a,Protium hebetatum,Burseraceae,-2.948601937,-59.92916784,16.4,20160827,False,O,P10,15.04,15.04,feldpausch_regional,0.18,default,1.0,16.58,15.15
DUC_A01,045a,Eperua bijuga,Fabaceae,-2.948607475,-59.92920903,18.8,20160827,False,O,P10,16.48,16.48,feldpausch_regional,0.18,default,1.0,18.98,16.59
DUC_A01,046a,Simarouba amara,Simaroubaceae,-2.948599827,-59.92921157,13.0,20160827,False,O,P10,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,047a,Maquira coriacea,Moraceae,-2.948617273,-59.9292252,58.2,20160827,False,O,P10,31.49,31.49,feldpausch_regional,0.18,default,1.0,58.38,31.54
DUC_A01,048a,Protium paniculatum,Burseraceae,-2.948548538,-59.92914371,21.3,20160827,False,O,P10,17.88,17.88,feldpausch_regional,0.18,default,1.0,21.48,17.98
DUC_A01,049a,Jacaranda copaia,Bignoniaceae,-2.948590819,-59.92924155,17.0,20160827,False,O,P10,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,050a,Eperua bijuga,Fabaceae,-2.94862371,-59.9292766,11.9,20160827,False,O,P10,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,051a,Poeppigia procera,Fabaceae,-2.948639414,-59.92929246,12.2,20160827,False,O,P10,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38
DUC_A01,052a,,,-2.948616387,-59.9293129,11.6,20160827,False,O,P10,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
DUC_A01,053a,Couratari stellata,Lecythidaceae,-2.94860411,-59.9292896,14.6,20160827,False,O,P10,13.89,13.89,feldpausch_regional,0.18,default,1.0,14.78,14.01
DUC_A01,054a,Eschweilera amazonica,Lecythidaceae,-2.948602249,-59.92928414,19.1,20160827,False,O,P10,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,055a,Xylopia nitida,Annonaceae,-2.948594087,-59.92929568,33.5,20160827,False,O,P10,23.61,23.61,feldpausch_regional,0.18,default,1.0,33.68,23.68
DUC_A01,056a,Eschweilera coriacea,Lecythidaceae,-2.948562825,-59.92931355,11.4,20160827,False,O,P10,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,057a,Minquartia guianensis,Olacaceae,-2.948613174,-59.92931264,23.6,20160827,False,O,P10,19.1,19.1,feldpausch_regional,0.18,default,1.0,23.78,19.19
DUC_A01,058a,Copaifera reticulata,Fabaceae,-2.948599287,-59.92928044,16.1,20160827,False,O,P10,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,059a,Protium paniculatum,Burseraceae,-2.948514603,-59.92932121,12.6,20160827,False,O,P10,12.53,12.53,feldpausch_regional,0.18,default,1.0,12.78,12.66
DUC_A01,060a,Virola michelii,Myristicaceae,-2.948490896,-59.92933571,20.5,20160827,False,O,P10,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
DUC_A01,061a,Mouriri collocarpa,Melastomataceae,-2.948489304,-59.92933237,21.0,20160827,False,O,P10,17.72,17.72,feldpausch_regional,0.18,default,1.0,21.18,17.82
DUC_A01,062a,Ormosia coccinea,Fabaceae,-2.948473965,-59.92933532,11.1,20160827,False,O,P10,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,063a,Virola michelii,Myristicaceae,-2.948467246,-59.92936301,10.9,20160827,False,O,P10,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
DUC_A01,064a,Ambelania acida,Apocynaceae,-2.94843304,-59.92941351,13.2,20160827,False,O,P10,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,065a,,,-2.948410999,-59.9294057,17.8,20160827,False,O,P10,15.89,15.89,feldpausch_regional,0.18,default,1.0,17.98,16.0
DUC_A01,066a,Copaifera reticulata,Fabaceae,-2.948397376,-59.92940343,20.6,20160827,False,O,P10,17.5,17.5,feldpausch_regional,0.18,default,1.0,20.78,17.6
DUC_A01,067a,Eschweilera coriacea,Lecythidaceae,-2.948383066,-59.92940163,17.8,20160827,False,O,P10,15.89,15.89,feldpausch_regional,0.18,default,1.0,17.98,16.0
DUC_A01,068a,Zygia racemosa,Fabaceae,-2.948365451,-59.92943544,13.8,20160827,False,O,P10,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48
DUC_A01,069a,,,-2.948346353,-59.92944285,19.3,20160827,True,O,P10,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87
DUC_A01,070a,Eriotheca globosa,Malvaceae,-2.948344288,-59.92944723,44.9,20160827,False,O,P10,27.72,27.72,feldpausch_regional,0.18,default,1.0,45.08,27.78
DUC_A01,071a,Bowdichia nitida,Fabaceae,-2.948310406,-59.92943879,11.6,20160827,False,O,P10,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
DUC_A01,073a,Eschweilera coriacea,Lecythidaceae,-2.94829946,-59.929494,19.4,20160827,False,O,P10,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93
DUC_A01,074a,Helicostylis tomentosa,Moraceae,-2.948287983,-59.92946388,11.8,20160827,False,O,P10,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,075a,Eschweilera ovata,Lecythidaceae,-2.948265049,-59.92944292,13.2,20160827,False,O,P10,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,076a,,,-2.948286,-59.9294196,11.4,20160827,False,O,P10,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,077a,Pourouma minor,Urticaceae,-2.948248904,-59.92942202,20.5,20160827,False,O,P10,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54
DUC_A01,001a,Inga heterophylla,Fabaceae,-2.952837645,-59.94785603,14.2,20160831,False,O,P11,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,001b,Eschweilera coriacea,Lecythidaceae,-2.952954864,-59.9480546,43.2,20160831,False,O,P11,27.17,27.17,feldpausch_regional,0.18,default,1.0,43.38,27.23
DUC_A01,002a,Chrysophyllum sanguinolentum,Sapotaceae,-2.952821004,-59.94786654,10.5,20160831,False,O,P11,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,002b,Capirona decorticans,Rubiaceae,-2.953121045,-59.94802297,43.3,20160831,False,O,P11,27.2,27.2,feldpausch_regional,0.18,default,1.0,43.48,27.26
DUC_A01,003a,Bowdichia nitida,Fabaceae,-2.952853541,-59.94789197,13.7,20160831,False,O,P11,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,003b,Goupia glabra,Goupiaceae,-2.953229419,-59.94793471,51.5,20160831,False,O,P11,29.71,29.71,feldpausch_regional,0.18,default,1.0,51.68,29.76
DUC_A01,004a,,,-2.95284951,-59.9478747,20.1,20160831,False,O,P11,17.22,17.22,feldpausch_regional,0.18,default,1.0,20.28,17.32
DUC_A01,004b,Capirona decorticans,Rubiaceae,-2.95322479,-59.94784747,42.0,20160831,False,O,P11,26.77,26.77,feldpausch_regional,0.18,default,1.0,42.18,26.83
DUC_A01,005a,Sloanea guianensis,Elaeocarpaceae,-2.952874515,-59.94792405,15.5,20160831,False,O,P11,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,005b,Eschweilera ovata,Lecythidaceae,-2.95335927,-59.94790445,40.3,20160831,False,O,P11,26.18,26.18,feldpausch_regional,0.18,default,1.0,40.48,26.24
DUC_A01,006a,Eschweilera ovata,Lecythidaceae,-2.952894828,-59.94789303,11.4,20160831,False,O,P11,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,006b,Ocotea cernua,Lauraceae,-2.953345378,-59.94801165,35.5,20160831,False,O,P11,24.4,24.4,feldpausch_regional,0.18,default,1.0,35.68,24.47
DUC_A01,007a,Eriotheca globosa,Malvaceae,-2.952863073,-59.94786206,29.3,20160831,False,O,P11,21.82,21.82,feldpausch_regional,0.18,default,1.0,29.48,21.9
DUC_A01,007b,Neea oppositifolia,Nyctaginaceae,-2.953227992,-59.94807378,60.0,20160831,False,O,P11,31.94,31.94,feldpausch_regional,0.18,default,1.0,60.18,31.98
DUC_A01,008a,Pouteria gongrijpii,Sapotaceae,-2.952874439,-59.94783592,14.2,20160831,False,O,P11,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,008b,Sacoglottis guianensis,Humiriaceae,-2.953207134,-59.94809462,65.8,20160831,False,O,P11,33.27,33.27,feldpausch_regional,0.18,default,1.0,65.98,33.31
DUC_A01,009a,Protium paniculatum,Burseraceae,-2.952888559,-59.94783768,14.0,20160831,False,O,P11,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,009b,Virola mollissima,Myristicaceae,-2.953096563,-59.94810448,54.5,20160831,False,O,P11,30.54,30.54,feldpausch_regional,0.18,default,1.0,54.68,30.58
DUC_A01,010a,Eriotheca globosa,Malvaceae,-2.952912275,-59.94789885,12.0,20160831,False,O,P11,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,011a,Licania canescens,Chrysobalanaceae,-2.952915103,-59.94790412,15.2,20160831,False,O,P11,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,012a,Pouteria guianensis,Sapotaceae,-2.952920147,-59.94784525,31.5,20160831,False,O,P11,22.78,22.78,feldpausch_regional,0.18,default,1.0,31.68,22.85
DUC_A01,013a,Dipteryx odorata,Fabaceae,-2.95292215,-59.94782833,10.0,20160831,False,O,P11,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,014a,Caryocar glabrum,Caryocaraceae,-2.952932658,-59.94779364,63.0,20160831,False,O,P11,32.64,32.64,feldpausch_regional,0.18,default,1.0,63.18,32.68
DUC_A01,015a,Pouteria guianensis,Sapotaceae,-2.952961732,-59.94786505,10.1,20160831,False,O,P11,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,016a,Eschweilera ovata,Lecythidaceae,-2.952982704,-59.94784332,15.4,20160831,False,O,P11,14.41,14.41,feldpausch_regional,0.18,default,1.0,15.58,14.52
DUC_A01,017a,Lecythis lurida,Lecythidaceae,-2.953001036,-59.94784286,47.1,20160831,False,O,P11,28.41,28.41,feldpausch_regional,0.18,default,1.0,47.28,28.47
DUC_A01,018a,Pourouma minor,Urticaceae,-2.953036277,-59.94784281,11.3,20160831,False,O,P11,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,019a,Pourouma minor,Urticaceae,-2.953040339,-59.94782067,11.2,20160831,False,O,P11,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,020a,Eschweilera coriacea,Lecythidaceae,-2.953058077,-59.94787025,13.5,20160831,False,O,P11,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
DUC_A01,021a,Eriotheca globosa,Malvaceae,-2.953061744,-59.94785829,29.6,20160831,False,O,P11,21.95,21.95,feldpausch_regional,0.18,default,1.0,29.78,22.03
DUC_A01,022a,Diplotropis brasiliensis,Fabaceae,-2.953090357,-59.94777743,12.1,20160831,False,O,P11,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,023a,Mabea angularis,Euphorbiaceae,-2.953051718,-59.9477253,22.9,20160831,False,O,P11,18.73,18.73,feldpausch_regional,0.18,default,1.0,23.08,18.83
DUC_A01,024a,Helicostylis tomentosa,Moraceae,-2.953071819,-59.94771376,35.1,20160831,False,O,P11,24.25,24.25,feldpausch_regional,0.18,default,1.0,35.28,24.32
DUC_A01,025a,Zygia racemosa,Fabaceae,-2.953093437,-59.94775063,10.0,20160831,False,O,P11,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,026a,Oenocarpus bacaba,Arecaceae,-2.953152568,-59.94772708,17.8,20160831,False,P,P11,15.89,15.89,feldpausch_regional,0.18,default,1.0,17.98,16.0
DUC_A01,027a,Guatteria schomburgkiana,Annonaceae,-2.95316301,-59.94770094,10.2,20160831,False,O,P11,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
DUC_A01,028a,Vitex triflora,Lamiaceae,-2.953179146,-59.94771199,12.7,20160831,False,O,P11,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73
DUC_A01,029a,Virola crebrinervia,Myristicaceae,-2.953206697,-59.94774695,18.5,20160831,False,O,P11,16.31,16.31,feldpausch_regional,0.18,default,1.0,18.68,16.41
DUC_A01,030a,,,-2.953157318,-59.94766569,23.4,20160831,False,O,P11,18.99,18.99,feldpausch_regional,0.18,default,1.0,23.58,19.09
DUC_A01,031a,,,-2.953187104,-59.94766995,17.7,20160831,False,L,P11,15.83,15.83,feldpausch_regional,0.18,default,1.0,17.88,15.94
DUC_A01,032a,Protium paniculatum,Burseraceae,-2.953254743,-59.94773007,24.7,20160831,False,O,P11,19.65,19.65,feldpausch_regional,0.18,default,1.0,24.88,19.74
DUC_A01,033a,Pouteria gongrijpii,Sapotaceae,-2.953274944,-59.94775928,29.1,20160831,False,O,P11,21.73,21.73,feldpausch_regional,0.18,default,1.0,29.28,21.81
DUC_A01,034a,,,-2.953239598,-59.94774869,23.0,20160831,True,O,P11,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88
DUC_A01,035a,Enterolobium schomburgkii,Fabaceae,-2.953259737,-59.9477728,10.5,20160831,False,O,P11,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,036a,Eschweilera ovata,Lecythidaceae,-2.953181782,-59.9478112,12.5,20160831,False,O,P11,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,037a,Euterpe oleracea,Arecaceae,-2.953152511,-59.94776739,11.1,20160831,False,P,P11,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,038a,Licania canescens,Chrysobalanaceae,-2.953131617,-59.94783916,12.2,20160831,False,O,P11,12.25,12.25,feldpausch_regional,0.18,default,1.0,12.38,12.38
DUC_A01,039a,Guarea guidonia,Meliaceae,-2.953137207,-59.94785598,27.6,20160831,False,O,P11,21.05,21.05,feldpausch_regional,0.18,default,1.0,27.78,21.13
DUC_A01,040a,,,-2.953125802,-59.94786729,11.4,20160831,True,O,P11,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,041a,Caryocar glabrum,Caryocaraceae,-2.953083465,-59.94789276,46.1,20160831,False,O,P11,28.1,28.1,feldpausch_regional,0.18,default,1.0,46.28,28.16
DUC_A01,042a,Nectandra cuspidata,Lauraceae,-2.95308475,-59.94789502,13.4,20160831,False,O,P11,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21
DUC_A01,043a,Ocotea cernua,Lauraceae,-2.953016285,-59.94787384,13.7,20160831,False,O,P11,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,044a,Pouteria gongrijpii,Sapotaceae,-2.953010389,-59.94789688,21.8,20160831,False,O,P11,18.15,18.15,feldpausch_regional,0.18,default,1.0,21.98,18.25
DUC_A01,045a,Pouteria gongrijpii,Sapotaceae,-2.953015896,-59.94793318,19.0,20160831,False,O,P11,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,046a,Simarouba amara,Simaroubaceae,-2.952997141,-59.94794849,14.0,20160831,False,O,P11,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,047a,Eschweilera coriacea,Lecythidaceae,-2.952968922,-59.94791021,59.2,20160831,False,O,P11,31.74,31.74,feldpausch_regional,0.18,default,1.0,59.38,31.78
DUC_A01,048a,Pouteria gongrijpii,Sapotaceae,-2.952969716,-59.94790977,15.8,20160831,False,O,P11,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78
DUC_A01,049a,Licania octandra,Chrysobalanaceae,-2.952933293,-59.94793992,23.9,20160831,False,O,P11,19.25,19.25,feldpausch_regional,0.18,default,1.0,24.08,19.34
DUC_A01,050a,Pourouma minor,Urticaceae,-2.952915013,-59.94795013,12.8,20160831,False,O,P11,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8
DUC_A01,051a,Apeiba petoumo,Malvaceae,-2.952921426,-59.94796607,20.6,20160831,False,O,P11,17.5,17.5,feldpausch_regional,0.18,default,1.0,20.78,17.6
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.952907012,-59.94799354,14.8,20160831,False,O,P11,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14
DUC_A01,053a,Euterpe oleracea,Arecaceae,-2.952876125,-59.94794265,10.9,20160831,False,P,P11,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
DUC_A01,001a,Brosimum rubescens,Moraceae,-2.949948307,-59.9290325,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08
DUC_A01,001b,Licania octandra,Chrysobalanaceae,-2.949977385,-59.92901061,38.3,20160827,False,O,P12,25.46,25.46,feldpausch_regional,0.18,default,1.0,38.48,25.53
DUC_A01,002a,Aspidosperma excelsum,Apocynaceae,-2.949946293,-59.92901503,15.0,20160827,False,O,P12,14.15,14.15,feldpausch_regional,0.18,default,1.0,15.18,14.27
DUC_A01,002b,Diospyros artanthifolia,Ebenaceae,-2.950092015,-59.92891925,38.4,20160827,False,O,P12,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56
DUC_A01,003a,Helicostylis tomentosa,Moraceae,-2.949982072,-59.92898361,12.4,20160827,False,O,P12,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
DUC_A01,003b,Virola elongata,Myristicaceae,-2.950176641,-59.9288911,35.4,20160827,False,O,P12,24.36,24.36,feldpausch_regional,0.18,default,1.0,35.58,24.43
DUC_A01,004a,Brosimum rubescens,Moraceae,-2.950016887,-59.92902104,35.3,20160827,False,O,P12,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39
DUC_A01,004b,Eschweilera coriacea,Lecythidaceae,-2.950199376,-59.92885441,68.9,20160827,False,O,P12,33.93,33.93,feldpausch_regional,0.18,default,1.0,69.08,33.96
DUC_A01,005a,Ormosia coccinea,Fabaceae,-2.950013827,-59.92900613,25.3,20160827,False,O,P12,19.95,19.95,feldpausch_regional,0.18,default,1.0,25.48,20.04
DUC_A01,005b,,,-2.950233421,-59.92891687,43.5,20160827,False,O,P12,27.27,27.27,feldpausch_regional,0.18,default,1.0,43.68,27.33
DUC_A01,006a,Hymenolobium petraeum,Fabaceae,-2.950031851,-59.92905183,90.0,20160827,False,O,P12,37.61,37.61,feldpausch_regional,0.18,default,1.0,90.18,37.64
DUC_A01,006b,Brosimum rubescens,Moraceae,-2.950471804,-59.92913598,45.2,20160827,False,O,P12,27.82,27.82,feldpausch_regional,0.18,default,1.0,45.38,27.88
DUC_A01,007a,Protium paniculatum,Burseraceae,-2.950044723,-59.92903493,15.7,20160827,False,O,P12,14.6,14.6,feldpausch_regional,0.18,default,1.0,15.88,14.71
DUC_A01,007b,Couratari stellata,Lecythidaceae,-2.950448172,-59.92915133,43.8,20160827,False,O,P12,27.37,27.37,feldpausch_regional,0.18,default,1.0,43.98,27.43
DUC_A01,008a,Pouteria reticulata,Sapotaceae,-2.950042047,-59.92899739,23.7,20160827,False,O,P12,19.15,19.15,feldpausch_regional,0.18,default,1.0,23.88,19.24
DUC_A01,008b,Couratari stellata,Lecythidaceae,-2.950376588,-59.9292027,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08
DUC_A01,009a,,,-2.95001008,-59.9289643,12.4,20160827,False,O,P12,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
DUC_A01,009b,Bowdichia nitida,Fabaceae,-2.950343886,-59.92916962,61.2,20160827,False,O,P12,32.22,32.22,feldpausch_regional,0.18,default,1.0,61.38,32.26
DUC_A01,010a,,,-2.950022807,-59.928969,15.9,20160827,False,O,P12,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
DUC_A01,010b,Eschweilera coriacea,Lecythidaceae,-2.950137131,-59.92928668,42.1,20160827,False,O,P12,26.8,26.8,feldpausch_regional,0.18,default,1.0,42.28,26.86
DUC_A01,011a,Eschweilera coriacea,Lecythidaceae,-2.950059241,-59.92893727,19.0,20160827,False,O,P12,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,011b,Pouteria gongrijpii,Sapotaceae,-2.950133133,-59.92926931,61.5,20160827,False,O,P12,32.29,32.29,feldpausch_regional,0.18,default,1.0,61.68,32.34
DUC_A01,012a,,,-2.950088618,-59.92897459,33.9,20160827,False,O,P12,23.77,23.77,feldpausch_regional,0.18,default,1.0,34.08,23.84
DUC_A01,012b,Glycydendron amazonicum,Euphorbiaceae,-2.950145288,-59.92933117,35.0,20160827,False,O,P12,24.21,24.21,feldpausch_regional,0.18,default,1.0,35.18,24.28
DUC_A01,013a,Eschweilera micrantha,Lecythidaceae,-2.950069152,-59.92897366,11.2,20160827,False,O,P12,11.53,11.53,feldpausch_regional,0.18,default,1.0,11.38,11.66
DUC_A01,013b,,,-2.950083611,-59.92933667,,20160827,True,O,P12,,,feldpausch_regional,0.18,default,1.0,,
DUC_A01,014a,Protium paniculatum,Burseraceae,-2.950093909,-59.92902718,17.6,20160827,False,O,P12,15.77,15.77,feldpausch_regional,0.18,default,1.0,17.78,15.88
DUC_A01,015a,Protium paniculatum,Burseraceae,-2.950100101,-59.92895561,11.4,20160827,False,O,P12,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,016a,,,-2.950101264,-59.92895788,11.6,20160827,True,O,P12,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95
DUC_A01,017a,Eschweilera coriacea,Lecythidaceae,-2.950125808,-59.92897057,22.7,20160827,False,O,P12,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72
DUC_A01,018a,Trichilia micrantha,Meliaceae,-2.950128918,-59.92896011,10.5,20160827,False,O,P12,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,019a,Helicostylis tomentosa,Moraceae,-2.950124445,-59.9289412,10.4,20160827,False,O,P12,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,020a,Neea oppositifolia,Nyctaginaceae,-2.950126046,-59.92896072,23.0,20160827,False,O,P12,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88
DUC_A01,021a,,,-2.950125853,-59.92899973,10.0,20160827,False,O,P12,10.62,10.62,feldpausch_regional,0.18,default,1.0,10.18,10.76
DUC_A01,022a,Casearia grandiflora,Salicaceae,-2.950162271,-59.92898732,10.3,20160827,False,O,P12,10.85,10.85,feldpausch_regional,0.18,default,1.0,10.48,10.99
DUC_A01,023a,,,-2.950163985,-59.92892133,20.8,20160827,False,O,P12,17.61,17.61,feldpausch_regional,0.18,default,1.0,20.98,17.71
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.950130302,-59.92891177,16.9,20160827,False,O,P12,15.35,15.35,feldpausch_regional,0.18,default,1.0,17.08,15.46
DUC_A01,025a,Sloanea guianensis,Elaeocarpaceae,-2.950158885,-59.92887376,33.0,20160827,False,O,P12,23.4,23.4,feldpausch_regional,0.18,default,1.0,33.18,23.48
DUC_A01,026a,Aspidosperma excelsum,Apocynaceae,-2.950158559,-59.92886523,68.3,20160827,False,O,P12,33.8,33.8,feldpausch_regional,0.18,default,1.0,68.48,33.84
DUC_A01,027a,,,-2.95022177,-59.92887978,14.3,20160827,False,O,P12,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81
DUC_A01,028a,Protium paniculatum,Burseraceae,-2.950262476,-59.92889113,15.5,20160827,False,O,P12,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,029a,Pouteria reticulata,Sapotaceae,-2.950265721,-59.9289048,10.5,20160827,False,O,P12,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14
DUC_A01,030a,Pouteria gongrijpii,Sapotaceae,-2.950235253,-59.92896817,11.9,20160827,False,O,P12,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,031a,,,-2.950281358,-59.92892321,41.2,20160827,False,O,P12,26.49,26.49,feldpausch_regional,0.18,default,1.0,41.38,26.55
DUC_A01,032a,Trichilia micrantha,Meliaceae,-2.950281516,-59.92887482,35.3,20160827,False,O,P12,24.32,24.32,feldpausch_regional,0.18,default,1.0,35.48,24.39
DUC_A01,033a,Duguetia surinamensis,Annonaceae,-2.950308402,-59.92891884,10.9,20160827,False,O,P12,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44
DUC_A01,034a,Diospyros artanthifolia,Ebenaceae,-2.950324658,-59.92891851,22.9,20160827,False,O,P12,18.73,18.73,feldpausch_regional,0.18,default,1.0,23.08,18.83
DUC_A01,035a,Poeppigia procera,Fabaceae,-2.950319645,-59.92892129,11.8,20160827,False,O,P12,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,036a,Qualea paraensis,Vochysiaceae,-2.950272296,-59.92882396,37.1,20160827,False,O,P12,25.01,25.01,feldpausch_regional,0.18,default,1.0,37.28,25.08
DUC_A01,037a,Helicostylis tomentosa,Moraceae,-2.950337181,-59.92892121,17.0,20160827,False,O,P12,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52
DUC_A01,038a,Eschweilera micrantha,Lecythidaceae,-2.950324406,-59.92896505,24.6,20160827,False,O,P12,19.6,19.6,feldpausch_regional,0.18,default,1.0,24.78,19.69
DUC_A01,039a,Guarea guidonia,Meliaceae,-2.950297573,-59.92897226,33.6,20160827,False,O,P12,23.65,23.65,feldpausch_regional,0.18,default,1.0,33.78,23.72
DUC_A01,040a,Pouteria reticulata,Sapotaceae,-2.950224664,-59.92900317,33.4,20160827,False,O,P12,23.57,23.57,feldpausch_regional,0.18,default,1.0,33.58,23.64
DUC_A01,041a,Licania guianensis,Chrysobalanaceae,-2.950194695,-59.92901013,15.2,20160827,False,O,P12,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,042a,,,-2.950191984,-59.92901942,11.9,20160827,False,O,P12,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,043a,Dipteryx odorata,Fabaceae,-2.950142,-59.92902289,36.2,20160827,False,O,P12,24.67,24.67,feldpausch_regional,0.18,default,1.0,36.38,24.74
