site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A03,035b,Inga alba,Fabaceae,727539.051113264,9653510.66801324,O,18.0,False,9.63,16.91,20160304.0,18.3,False,20180904,5,16.19,16.91,measured,0.1,observed,1.0,18.4,16.97
TAP_A03,036a,Rinorea guianensis,Violaceae,727507.97019584,9653496.2466144,O,13.3,False,6.32,10.76,20160304.0,,True,20180904,5,,10.76,measured,0.333,site_median,1.0,,
TAP_A03,036b,Geissospermum sericeum,Apocynaceae,727538.291024832,9653506.50542312,O,50.4,False,14.48,24.21,20160304.0,58.9,False,20180904,5,31.67,24.21,measured,2.833,observed,1.0,61.73,24.73
TAP_A03,037a,,,727510.023582784,9653496.65158944,O,16.9,True,,17.38,20160304.0,,True,20180904,5,,17.38,measured,0.333,site_median,1.0,,
TAP_A03,037b,,,727540.6385420798,9653502.8234128,O,17.5,True,,21.38,20160304.0,,True,20180904,5,,21.38,measured,0.333,site_median,1.0,,
TAP_A03,038a,Inga thibaudiana,Fabaceae,727515.033760576,9653501.02053616,O,14.5,False,15.37,22.7,20160304.0,,True,20180904,5,,22.7,measured,0.333,site_median,1.0,,
TAP_A03,038b,Bertholletia excelsa,Lecythidaceae,727540.682216416,9653501.742289562,O,11.5,False,9.34,15.26,20160304.0,12.7,False,20180904,5,12.6,15.26,measured,0.4,observed,1.0,13.1,15.6
TAP_A03,039a,,,727515.9786006398,9653498.4111624,O,16.9,True,,14.41,20160304.0,,True,20180904,5,,14.41,measured,0.333,site_median,1.0,,
TAP_A03,039b,Rinorea guianensis,Violaceae,727535.8926294398,9653497.6781104,O,17.9,False,6.74,13.7,20160304.0,,True,20180904,5,,13.7,measured,0.333,site_median,1.0,,
TAP_A03,040a,Xylopia sp,Annonaceae,727515.931858032,9653495.51351212,O,17.5,False,12.02,19.43,20160304.0,,True,20180904,5,,19.43,measured,0.333,site_median,1.0,,
TAP_A03,040b,Cassia fastuosa,Fabaceae,727537.421775424,9653493.26618784,O,42.3,False,8.74,22.1,20160304.0,44.6,False,20180904,5,27.63,22.1,measured,0.767,observed,1.0,45.37,22.29
TAP_A03,041a,,,727517.227139296,9653494.96306136,O,17.2,True,,14.84,20160304.0,,True,20180904,5,,14.84,measured,0.333,site_median,1.0,,
TAP_A03,041b,Strychnos subcordata,Loganiaceae,727535.02310656,9653490.8302396,O,10.8,False,11.0,15.85,20160304.0,12.1,False,20180904,5,12.18,15.85,measured,0.433,observed,1.0,12.53,16.24
TAP_A03,042a,,,727510.761799296,9653491.65841736,O,24.3,False,13.75,21.25,20160304.0,,True,20180904,5,,21.25,measured,0.333,site_median,1.0,,
TAP_A03,042b,,,727545.465825702,9653494.37736158,O,20.9,True,,12.97,20160304.0,,True,20180904,5,,12.97,measured,0.333,site_median,1.0,,
TAP_A03,043a,Cordia scabrifolia,Boraginaceae,727510.144108928,9653490.35968448,O,12.0,False,14.43,20.45,20160304.0,,True,20180904,5,,20.45,measured,0.333,site_median,1.0,,
TAP_A03,043b,Inga thibaudiana,Fabaceae,727541.31492568,9653491.3784198,O,24.6,False,11.37,23.91,20160304.0,27.8,False,20180904,5,21.14,23.91,measured,1.067,observed,1.0,28.87,24.45
TAP_A03,044a,,,727511.6442263998,9653489.262924,O,12.2,False,12.49,17.99,20160304.0,25.3,False,20180904,5,19.95,17.99,measured,4.367,observed,1.0,29.67,19.82
TAP_A03,044b,,,727537.9305864,9653488.686224,O,31.9,False,15.54,27.82,20160304.0,33.1,False,20180904,5,23.44,27.82,measured,0.4,observed,1.0,33.5,28.02
TAP_A03,045a,,,727513.455853616,9653490.29017756,O,10.8,True,,15.22,20160304.0,,True,20180904,5,,15.22,measured,0.333,site_median,1.0,,
TAP_A03,045b,Tapirira guianensis,Anacardiaceae,727539.6405824,9653480.677624,O,27.9,False,12.75,20.47,20160304.0,29.4,False,20180904,5,21.86,20.47,measured,0.5,observed,1.0,29.9,20.69
TAP_A03,046a,Rinorea guianensis,Violaceae,727516.3598222719,9653491.323563522,O,22.0,False,8.07,14.32,20160304.0,22.3,False,20180904,5,18.42,14.32,measured,0.1,observed,1.0,22.4,14.36
