site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id
DUC_A01,1708,Oenocarpus bacaba,Arecaceae,172460.4407,9672172.893,13.7,P,False,11.89,15.13,13.9,P,False,10.7,17.29,T05
DUC_A01,1710,Oenocarpus bacaba,Arecaceae,172458.1488,9672187.198,15.1,P,True,,2.0,15.1,P,True,,2.0,T05
DUC_A01,1711,Protium heptaphyllum,Burseraceae,172455.1649,9672210.578,20.2,O,False,20.96,26.54,20.5,O,False,15.88,21.36,T05
DUC_A01,1712,Pouteria gongrijpii,Sapotaceae,172451.7406,9672223.451,7.0,O,False,4.19,10.78,7.2,O,False,6.82,10.88,T05
DUC_A01,1713,,,172450.465,9672228.127,24.0,O,False,20.12,27.22,24.3,O,True,2.8,10.78,T05
DUC_A01,1714,,,172450.8192,9672228.191,7.3,O,False,2.62,10.13,7.1,O,True,2.8,6.13,T05
DUC_A01,1715,Alibertia edulis,Rubiaceae,172451.2064,9672233.168,21.4,O,False,16.08,21.15,22.1,O,False,14.77,22.32,T05
DUC_A01,1718,Inga marginata,Fabaceae,172447.5746,9672244.777,9.3,O,False,4.47,9.46,9.9,O,False,8.07,9.31,T05
DUC_A01,1719,Protium heptaphyllum,Burseraceae,172447.546,9672245.998,10.2,O,False,10.5,14.46,10.8,O,False,8.12,13.65,T05
DUC_A01,1720,Protium heptaphyllum,Burseraceae,172446.5373,9672252.562,8.7,O,False,6.35,11.03,8.9,O,False,5.0,11.46,T05
DUC_A01,1721,Protium heptaphyllum,Burseraceae,172446.7093,9672258.605,15.0,O,False,8.19,4.09,15.4,O,False,13.67,17.67,T05
DUC_A01,1722,,,172445.7347,9672261.018,14.8,O,False,13.24,16.16,13.8,O,False,13.7,17.01,T05
DUC_A01,1723,Protium heptaphyllum,Burseraceae,172444.2203,9672279.461,15.5,O,False,16.9,22.15,15.7,O,False,17.95,26.07,T05
DUC_A01,1724,Abarema cochleata,Fabaceae,172444.7166,9672282.579,12.6,O,False,13.16,21.99,13.0,O,False,15.36,19.65,T05
DUC_A01,1725,Lecythis pisonis,Lecythidaceae,172447.0165,9672287.04,79.0,O,False,24.39,33.44,86.0,O,False,16.07,33.7,T05
DUC_A01,1726,Eschweilera coriacea,Lecythidaceae,172443.9722,9672288.712,6.2,O,False,1.59,8.71,6.4,O,False,4.5,8.67,T05
DUC_A01,1727,Tetragastris panamensis,Burseraceae,172445.4071,9672293.74,29.1,O,False,20.42,27.23,29.5,O,False,19.18,25.76,T05
DUC_A01,1728,Symphonia globulifera,Clusiaceae,172444.1695,9672295.519,39.4,O,False,30.69,37.59,40.2,O,False,18.86,29.28,T05
DUC_A01,1729,Amaioua guianensis,Rubiaceae,172443.5315,9672301.041,10.8,O,False,6.75,11.74,11.0,O,False,6.77,15.85,T05
DUC_A01,1730,Sextonia rubra,Lauraceae,172443.5318,9672302.895,65.7,O,False,25.75,42.56,66.1,O,False,24.2,31.89,T05
DUC_A01,1732,,,172442.0031,9672315.159,5.9,L,False,,,5.9,L,False,,,T05
DUC_A01,1733,Pouteria gongrijpii,Sapotaceae,172442.2028,9672315.171,21.9,O,False,16.46,23.48,22.2,O,False,12.14,20.71,T05
DUC_A01,1734,Parkia sp.,Fabaceae,172442.8616,9672315.21,5.6,O,False,1.61,4.25,5.7,O,False,1.53,4.52,T05
DUC_A01,1735,,,172443.3017,9672320.796,31.5,O,True,,10.28,31.5,O,True,,8.54,T05
DUC_A01,1736,Sagotia racemosa,Euphorbiaceae,172441.5556,9672326.252,7.6,O,False,1.83,6.86,7.8,O,False,10.83,14.13,T05
DUC_A01,1737,Protium heptaphyllum,Burseraceae,172441.8854,9672328.125,9.5,O,False,13.09,15.69,9.8,O,False,12.5,15.27,T05
DUC_A01,1738,,,172441.5328,9672329.339,6.6,O,True,,3.07,6.6,O,True,,0.0,T05
DUC_A01,1739,Simarouba amara,Simaroubaceae,172441.4085,9672342.922,14.6,O,False,10.11,17.95,14.8,O,False,12.82,16.31,T05
DUC_A01,1740,Sloanea guianensis,Elaeocarpaceae,172440.6815,9672353.999,18.9,O,False,6.48,16.1,19.0,O,False,9.67,14.82,T05
DUC_A01,1741,Bowdichia nitida,Fabaceae,172439.2337,9672360.108,13.7,O,False,12.83,18.99,13.9,O,False,14.85,16.63,T05
DUC_A01,1742,,,172433.4953,9672383.904,11.8,O,False,6.03,12.87,11.8,O,True,0.0,0.0,T05
DUC_A01,1743,Simarouba amara,Simaroubaceae,172433.5075,9672384.941,31.0,O,False,25.82,28.41,32.9,O,False,23.65,29.42,T05
DUC_A01,1744,Pouteria sp.,Sapotaceae,172435.9372,9672387.659,46.9,O,False,37.38,46.56,48.9,O,False,19.29,28.75,T05
DUC_A01,1745,Virola michelii,Myristicaceae,172430.9665,9672389.948,27.6,O,False,22.04,25.84,27.7,O,False,18.88,26.31,T05
DUC_A01,1746,Oenocarpus bacaba,Arecaceae,172431.0453,9672392.554,17.3,P,False,17.42,22.95,17.8,P,False,17.19,19.67,T05
DUC_A01,1747,Protium heptaphyllum,Burseraceae,172429.9684,9672394.333,12.8,O,False,12.42,15.02,13.5,O,False,10.87,13.44,T05
DUC_A01,1748,Symphonia globulifera,Clusiaceae,172430.3065,9672394.424,12.7,O,False,8.77,13.74,13.5,O,False,8.46,11.91,T05
DUC_A01,1751,Aspidosperma excelsum,Apocynaceae,172430.9573,9672403.904,38.8,O,False,16.95,21.38,38.9,O,False,8.36,10.45,T05
DUC_A01,1752,Oenocarpus bacaba,Arecaceae,172426.0725,9672407.766,13.0,P,False,8.87,13.55,13.2,P,False,8.21,12.57,T05
DUC_A01,1753,Poeppigia procera,Fabaceae,172423.6575,9672416.942,8.1,O,False,3.89,10.89,8.3,O,False,6.05,8.79,T05
DUC_A01,1754,Pouteria sp.,Sapotaceae,172424.9901,9672422.985,47.7,O,False,18.64,24.55,51.4,O,False,20.25,27.32,T05
DUC_A01,1756,,,172418.4656,9672437.265,20.6,O,True,,8.17,,O,False,,,T05
DUC_A01,1758,,,172420.2679,9672424.306,49.5,O,False,16.53,19.76,49.5,O,True,3.82,13.91,T05
DUC_A01,1759,,,172421.4439,9672423.587,19.9,O,False,16.64,19.19,19.9,O,True,3.6,12.23,T05
DUC_A01,1760,Virola elongata,Myristicaceae,172421.271,9672421.99,15.8,O,False,7.95,16.42,15.7,O,False,8.69,13.47,T05
DUC_A01,1761,Zygia racemosa,Fabaceae,172420.8206,9672421.352,17.7,O,False,20.85,25.66,18.3,O,False,11.51,19.5,T05
DUC_A01,1762,Sloanea guianensis,Elaeocarpaceae,172422.4251,9672420.231,11.6,O,False,11.99,14.52,11.3,O,False,3.9,8.34,T05
DUC_A01,1764,Pouteria gongrijpii,Sapotaceae,172423.9977,9672413.931,11.8,O,False,11.61,14.82,11.7,O,False,11.68,15.1,T05
DUC_A01,1765,,,172423.7521,9672410.246,30.2,O,False,11.92,14.31,30.0,O,True,1.36,12.7,T05
DUC_A01,1766,Sloanea guianensis,Elaeocarpaceae,172421.602,9672403.467,65.4,O,False,33.67,41.8,65.5,O,False,22.86,38.09,T05
DUC_A01,1767,,,172425.351,9672402.92,20.2,O,False,14.6,17.74,20.8,O,False,13.33,17.51,T05
DUC_A01,1768,Pouteria gongrijpii,Sapotaceae,172427.6908,9672400.444,9.8,O,False,4.16,12.68,10.5,O,False,5.14,14.23,T05
DUC_A01,1769,Virola michelii,Myristicaceae,172427.9465,9672398.445,29.3,O,False,18.68,23.12,29.7,O,False,16.56,24.56,T05
DUC_A01,1770,Maquira coriacea,Moraceae,172429.7036,9672390.643,15.2,O,False,10.47,12.62,15.4,O,False,3.82,4.76,T05
DUC_A01,1771,,,172430.4484,9672389.292,19.3,O,False,11.98,12.8,19.3,O,True,2.52,10.24,T05
DUC_A01,1772,Eschweilera coriacea,Lecythidaceae,172430.0945,9672388.68,53.7,O,False,23.9,29.58,53.8,O,False,19.78,30.26,T05
DUC_A01,1773,Poeppigia procera,Fabaceae,172436.1858,9672367.047,6.0,O,False,4.68,9.51,6.5,O,False,6.77,9.74,T05
DUC_A01,1774,,,172435.4456,9672356.569,59.4,O,False,24.41,29.33,60.4,O,False,22.4,30.71,T05
DUC_A01,1775,Brosimum rubescens,Moraceae,172436.3691,9672353.743,49.2,O,False,20.61,29.2,48.4,O,False,14.98,32.62,T05
DUC_A01,1776,Sloanea guianensis,Elaeocarpaceae,172439.0267,9672347.105,15.4,O,False,13.58,19.11,16.0,O,False,11.5,19.94,T05
DUC_A01,1777,Ocotea canaliculata,Lauraceae,172438.7469,9672345.236,30.3,O,False,19.94,25.32,30.7,O,False,16.56,26.38,T05
DUC_A01,1778,,,172438.1505,9672340.258,25.5,O,True,,2.3,25.5,O,True,,1.66,T05
DUC_A01,1779,Ocotea canaliculata,Lauraceae,172437.7603,9672334.675,50.8,O,False,20.9,26.01,51.5,O,False,20.85,27.61,T05
DUC_A01,1780,,,172438.7084,9672332.878,45.0,O,True,,2.5,,O,False,,,T05
DUC_A01,1782,Ormosia nobilis,Fabaceae,172439.463,9672328.599,24.3,O,False,21.77,27.71,24.6,O,False,23.1,28.89,T05
DUC_A01,1783,Licania heteromorpha,Chrysobalanaceae,172440.3304,9672321.237,12.1,O,False,11.51,18.43,12.5,O,False,10.6,17.18,T05
DUC_A01,1784,Maquira coriacea,Moraceae,172439.7414,9672321.202,28.8,O,False,17.43,21.67,28.8,O,False,16.72,21.9,T05
DUC_A01,1785,Poeppigia procera,Fabaceae,172441.4509,9672316.362,13.7,O,False,15.15,19.75,14.5,O,False,15.65,19.95,T05
DUC_A01,1786,Couratari stellata,Lecythidaceae,172440.5907,9672305.191,69.5,O,False,31.42,40.44,69.4,O,False,23.77,33.87,T05
DUC_A01,1787,Poeppigia procera,Fabaceae,172441.8511,9672300.324,23.3,O,False,15.6,19.16,23.3,O,False,23.44,28.62,T05
DUC_A01,1788,Pouteria sp.,Sapotaceae,172442.6491,9672296.665,42.5,O,False,20.74,26.71,43.5,O,False,18.81,30.06,T05
DUC_A01,1789,Bocageopsis multiflora,Annonaceae,172443.1396,9672284.339,24.4,O,False,21.62,28.57,25.4,O,False,11.61,11.61,T05
DUC_A01,1790,Pouteria retinervis,Sapotaceae,172444.2448,9672265.872,10.5,O,False,4.34,13.53,10.8,O,False,7.64,11.69,T05
DUC_A01,1792,Zygia racemosa,Fabaceae,172444.437,9672260.941,28.8,O,False,20.7,27.93,29.8,O,False,19.16,28.32,T05
DUC_A01,1793,Pouteria gongrijpii,Sapotaceae,172445.0217,9672251.674,12.8,O,False,8.97,15.91,13.4,O,False,11.4,15.22,T05
DUC_A01,1794,Ormosia grossa,Fabaceae,172446.5236,9672247.039,6.2,O,False,8.05,10.51,6.5,O,False,5.84,10.24,T05
DUC_A01,1795,,,172448.3467,9672237.556,9.8,O,False,5.59,10.5,10.9,O,False,7.15,9.8,T05
DUC_A01,1796,Pouteria gongrijpii,Sapotaceae,172449.6098,9672229.198,59.7,O,False,29.82,38.5,59.9,O,False,25.55,34.11,T05
DUC_A01,1797,Eschweilera coriacea,Lecythidaceae,172448.6045,9672226.562,46.9,O,False,26.54,33.1,48.1,O,False,19.68,29.32,T05
DUC_A01,1798,Ormosia nobilis,Fabaceae,172449.2834,9672226.685,32.6,O,False,12.69,17.35,33.1,O,False,24.37,30.84,T05
DUC_A01,1799,Amaioua guianensis,Rubiaceae,172450.1193,9672226.224,10.0,O,False,5.96,11.23,10.0,O,False,11.46,10.44,T05
DUC_A01,1800,Casearia javitensis,Salicaceae,172450.0465,9672220.69,32.1,O,False,23.3,27.17,32.5,O,False,20.01,26.99,T05
DUC_A01,1801,,,172450.8922,9672220.23,16.7,O,False,15.31,19.5,16.9,O,False,10.68,12.14,T05
DUC_A01,1802,Protium spruceanum,Burseraceae,172452.2765,9672216.188,20.0,O,False,14.71,21.27,21.1,O,False,15.69,22.52,T05
DUC_A01,1803,,,172451.752,9672211.799,51.4,O,True,,4.28,51.4,O,True,,3.5,T05
DUC_A01,1804,Minquartia guianensis,Olacaceae,172453.502,9672210.276,6.2,O,False,12.22,13.79,6.2,O,False,8.51,13.62,T05
DUC_A01,1805,Parkia sp.,Fabaceae,172453.3818,9672207.188,12.8,O,False,7.09,8.72,12.8,O,False,4.04,5.36,T05
DUC_A01,1806,Protium heptaphyllum,Burseraceae,172453.7154,9672206.021,6.1,O,False,11.19,12.66,6.2,O,False,9.69,15.6,T05
DUC_A01,1807,Lecythis lurida,Lecythidaceae,172454.1967,9672204.882,8.2,O,False,11.13,12.93,8.8,O,False,9.33,12.74,T05
DUC_A01,1808,Attalea maripa,Arecaceae,172452.2759,9672201.466,26.9,P,False,17.62,23.82,27.2,P,False,19.84,23.18,T05
DUC_A01,1809,Pouteria sp.,Sapotaceae,172454.1355,9672201.804,15.9,O,False,15.17,17.84,16.9,O,False,1.17,1.78,T05
DUC_A01,1810,Licania sp.,Chrysobalanaceae,172453.14,9672199.17,43.6,O,False,29.12,35.69,43.8,O,False,23.44,33.39,T05
DUC_A01,1811,Protium heptaphyllum,Burseraceae,172455.127,9672198.917,9.1,O,False,13.33,16.84,9.1,O,False,11.53,16.67,T05
DUC_A01,1812,Parkia nitida,Fabaceae,172454.92,9672198.266,79.1,O,False,28.95,37.75,80.7,O,False,25.08,39.14,T05
DUC_A01,1813,Virola michelii,Myristicaceae,172456.6049,9672188.145,12.0,O,False,6.17,16.41,12.2,O,False,4.63,14.95,T05
DUC_A01,1814,Inga sp.,Fabaceae,172457.1456,9672187.629,19.0,O,False,13.12,18.57,19.1,O,False,10.12,22.76,T05
DUC_A01,1815,Helicostylis sp.,Moraceae,172454.4005,9672187.131,35.1,O,False,23.34,30.6,35.6,O,False,18.32,31.27,T05
DUC_A01,1816,Protium heptaphyllum,Burseraceae,172459.2832,9672177.59,25.5,O,False,17.66,19.9,25.6,O,False,19.34,28.78,T05
DUC_A01,1817,Brosimum rubescens,Moraceae,172459.4496,9672176.393,20.6,O,False,12.55,15.9,19.4,O,False,13.53,17.07,T05
DUC_A01,1820,Protium heptaphyllum,Burseraceae,172459.2305,9672172.673,11.6,O,False,13.49,16.15,11.9,O,False,13.14,18.53,T05
DUC_A01,1821,Couma guianensis,Apocynaceae,172460.4103,9672171.661,17.2,O,False,17.2,21.39,17.8,O,False,11.38,19.08,T05
DUC_A01,1822,Oenocarpus bacaba,Arecaceae,172461.2593,9672162.001,12.4,P,False,12.89,15.79,12.9,P,False,12.2,19.18,T05
DUC_A01,1824,Pouteria reticulata,Sapotaceae,172463.0,9672153.255,29.0,O,False,29.5,32.93,30.6,O,False,22.72,30.82,T05
DUC_A01,1825,Sagotia racemosa,Euphorbiaceae,172463.35,9672152.146,6.7,O,False,5.64,13.72,6.9,O,False,6.37,13.71,T05
DUC_A01,1826,Micrandra minor,Euphorbiaceae,172463.0134,9672149.763,22.7,O,False,18.24,23.74,23.2,O,False,17.13,24.11,T05
DUC_A01,1827,Duckeodendron cestroides,Solanaceae,172464.9677,9672142.504,6.5,O,False,4.19,7.31,6.6,O,False,4.38,6.11,T05
DUC_A01,1828,Protium heptaphyllum,Burseraceae,172463.9804,9672142.346,45.1,O,False,10.12,33.29,45.5,O,False,14.6,23.33,T05
DUC_A01,1829,Protium heptaphyllum,Burseraceae,172466.5284,9672132.27,8.2,O,False,5.44,12.75,8.4,O,False,11.53,14.74,T05
DUC_A01,1830,Caryocar glabrum,Caryocaraceae,172464.8785,9672129.676,33.7,O,False,15.12,20.09,35.0,O,False,14.29,23.38,T05
DUC_A01,1831,Alexa grandiflora,Fabaceae,172462.2664,9672128.092,57.8,O,False,16.44,24.62,57.9,O,False,15.29,21.31,T05
DUC_A01,1832,,,172467.4919,9672128.348,7.1,L,False,11.54,13.41,7.3,L,False,5.67,10.66,T05
DUC_A01,1833,Tetragastris panamensis,Burseraceae,172467.5413,9672128.356,18.5,O,False,11.78,15.66,18.9,O,False,10.9,16.47,T05
DUC_A01,1834,,,172467.8101,9672127.816,7.1,L,False,,,7.2,L,False,,,T05
DUC_A01,1835,Eschweilera coriacea,Lecythidaceae,172465.3308,9672125.089,36.4,O,False,16.84,20.28,36.1,O,False,17.88,26.99,T05
DUC_A01,1836,Ormosia coccinea,Fabaceae,172468.0955,9672125.532,6.4,O,False,8.64,13.19,6.5,O,False,9.7,13.91,T05
DUC_A01,1837,,,172467.0281,9672123.031,19.9,O,False,17.69,21.89,19.8,O,True,2.59,14.93,T05
DUC_A01,1838,Eschweilera coriacea,Lecythidaceae,172468.4261,9672119.178,20.1,O,False,15.46,20.49,20.8,O,False,16.54,21.1,T05
DUC_A01,1839,Pouteria gongrijpii,Sapotaceae,172469.1793,9672108.232,28.4,O,False,27.38,37.15,29.0,O,False,21.5,25.15,T05
DUC_A01,1840,Micrandra minor,Euphorbiaceae,172470.9228,9672104.435,48.6,O,False,17.45,28.9,49.3,O,False,28.25,35.88,T05
DUC_A01,1841,Protium heptaphyllum,Burseraceae,172470.5696,9672103.796,16.2,O,False,11.08,13.37,16.7,O,False,13.45,16.58,T05
DUC_A01,1842,,,172471.5309,9672100.455,14.9,O,True,,8.6,14.9,O,True,,9.16,T05
DUC_A01,1843,Erisma uncinatum,Vochysiaceae,172471.6933,9672099.316,11.9,O,False,12.84,15.54,13.3,O,False,14.22,17.21,T05
DUC_A01,1844,,,172471.2907,9672098.669,26.0,O,True,,1.95,26.0,O,True,,0.0,T05
DUC_A01,1845,Strychnos subcordata,Loganiaceae,172472.5612,9672097.126,6.4,O,False,7.97,10.11,6.7,O,False,7.14,11.8,T05
DUC_A01,1846,Oenocarpus bacaba,Arecaceae,172474.4917,9672085.786,14.9,P,False,16.2,21.23,16.1,P,False,18.15,22.03,T05
DUC_A01,1847,Helicostylis sp.,Moraceae,172475.201,9672075.998,19.5,O,False,16.26,20.64,20.3,O,False,18.65,21.94,T05
DUC_A01,1848,Micropholis acutangula,Sapotaceae,172477.3443,9672065.858,24.7,O,False,10.8,21.01,25.3,O,False,17.23,21.66,T05
DUC_A01,1849,,,172476.4951,9672065.722,61.5,O,True,,4.19,61.5,O,True,,4.71,T05
DUC_A01,1850,Mouriri collocarpa,Melastomataceae,172477.7826,9672057.07,26.5,O,False,17.86,24.23,26.9,O,False,17.11,23.86,T05
DUC_A01,1852,Brosimum rubescens,Moraceae,172479.336,9672052.46,25.3,O,False,16.61,23.09,25.5,O,False,20.25,23.73,T05
DUC_A01,1853,,,172480.146,9672049.556,8.5,O,True,,7.73,8.5,O,True,,1.9,T05
DUC_A01,1854,Helicostylis sp.,Moraceae,172480.0151,9672046.521,7.3,O,False,16.81,19.24,7.4,O,False,18.49,20.95,T05
DUC_A01,1855,Poeppigia procera,Fabaceae,172479.8206,9672045.89,25.0,O,False,8.18,17.51,25.4,O,False,15.39,19.3,T05
DUC_A01,1856,,,172478.8939,9672043.347,54.4,O,True,,22.12,54.4,O,True,,1.88,T05
DUC_A01,1857,Protium heptaphyllum,Burseraceae,172479.8559,9672039.861,23.6,O,False,10.69,20.68,23.0,O,False,10.73,20.0,T05
DUC_A01,1858,Endopleura uchi,Humiriaceae,172481.1576,9672037.63,29.9,O,False,19.93,25.92,30.2,O,False,24.53,28.59,T05
DUC_A01,1860,Licania sp.,Chrysobalanaceae,172481.9696,9672029.295,13.2,O,False,15.82,21.92,13.4,O,False,11.39,16.04,T05
DUC_A01,1861,Protium spruceanum,Burseraceae,172482.5511,9672028.17,8.7,O,False,4.73,13.51,9.1,O,False,6.27,13.24,T05
DUC_A01,1862,Croton matourensis,Euphorbiaceae,172482.6473,9672026.976,72.0,O,False,16.74,32.08,69.6,O,False,19.61,23.65,T05
DUC_A01,1863,Protium heptaphyllum,Burseraceae,172483.4636,9672024.677,20.1,O,False,12.3,24.01,20.8,O,False,17.78,24.1,T05
DUC_A01,1864,Licania guianensis,Chrysobalanaceae,172482.7676,9672023.373,7.7,O,False,5.64,10.17,7.8,O,False,12.19,15.27,T05
DUC_A01,1865,Maquira coriacea,Moraceae,172484.6924,9672014.591,23.6,O,False,14.99,24.69,24.0,O,False,13.41,18.71,T05
DUC_A01,1866,Hevea brasiliensis,Euphorbiaceae,172484.3203,9672012.125,26.6,O,False,24.81,33.25,27.7,O,False,23.67,29.06,T05
DUC_A01,1867,Maquira coriacea,Moraceae,172484.6202,9671996.478,39.6,O,False,19.28,30.0,39.7,O,False,17.13,20.4,T05
DUC_A01,1868,Zygia racemosa,Fabaceae,172486.0074,9671994.862,44.1,O,False,24.16,37.46,45.2,O,False,28.24,35.16,T05
DUC_A01,1869,,,172487.6492,9671983.627,53.7,O,True,,15.58,53.7,O,True,,16.36,T05
DUC_A01,1871,Swartzia polyphylla,Fabaceae,172491.1883,9671966.622,39.0,O,False,6.53,32.0,39.2,O,False,24.7,30.16,T05
DUC_A01,1872,Caraipa grandifolia,Calophyllaceae,172491.3375,9671964.833,60.0,O,False,14.27,36.64,62.0,O,False,25.86,31.71,T05
DUC_A01,1873,Simarouba amara,Simaroubaceae,172492.0789,9671968.557,7.8,O,False,4.55,8.93,9.1,O,False,6.95,9.9,T05
