site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
JAM_A02,85,Helicostylis sp.,Moraceae,498972.8696,8989945.269,0.65,0.75221964,28.5,27.88,21.44,A,O,T02,21.46
JAM_A02,86,Helicostylis sp.,Moraceae,498979.1779,8989946.337,0.65,1.65358646,38.5,33.59,23.7,A,O,T02,25.53
JAM_A02,87,Sacoglottis guianensis,Humiriaceae,498972.9737,8989957.269,0.84,0.12625104,14.4,14.24,7.85,A,O,T02,13.76
JAM_A02,88,Copaifera reticulata,Fabaceae,498972.8952,8989971.266,0.61,7.299906791,75.3,41.64,22.14,A,O,T02,35.18
JAM_A02,89,Qualea paraensis,Vochysiaceae,498980.4983,8989971.748,0.69,4.55303214,55.0,42.9,28.94,A,O,T02,30.67
JAM_A02,90,Eschweilera parviflora,Lecythidaceae,498973.4074,8989972.671,0.89,1.259977338,30.2,30.53,19.27,A,O,T02,22.22
JAM_A02,91,Brosimum rubescens ,Moraceae,498974.1559,8989978.279,0.83,0.089571867,10.4,19.72,8.7,A,O,T02,10.93
JAM_A02,92,NI,NI,498975.6252,8989986.293,0.6,0.168107681,40.0,3.65,,D,O,T02,26.07
JAM_A02,93,Brosimum rubescens ,Moraceae,498973.3479,8989988.868,0.83,0.012381122,6.3,7.43,6.11,A,O,T02,7.54
JAM_A02,94,Aspidosperma nitidum,Apocynaceae,498973.574,8989991.87,0.76,0.108417783,13.8,14.65,9.97,A,O,T02,13.36
JAM_A02,95,Sloanea guianensis,Elaeocarpaceae,498974.0364,8989999.075,0.82,1.515820161,30.0,40.3,29.19,A,O,T02,22.13
JAM_A02,96,Bixa orellana,Bixaceae,498973.3898,8990028.264,0.32,0.151486657,20.5,22.13,12.32,A,O,T02,17.45
JAM_A02,97,Theobroma subincanum,Malvaceae,498973.2332,8990033.261,0.47,0.010516507,8.4,6.23,4.65,A,O,T02,9.35
JAM_A02,98,Orbignya phalerata,Arecaceae,498979.2023,8990041.325,,0.18111598,30.3,27.76,12.27,A,P,T02,22.26
JAM_A02,99,Tetragastris altissima,Burseraceae,498974.3199,8990043.272,0.71,0.057312828,11.6,11.82,6.77,A,O,T02,11.82
JAM_A02,100,NI,NI,498978.523,8990055.216,0.6,0.061327548,28.0,2.55,,D,O,T02,21.23
JAM_A02,101,Helicostylis sp.,Moraceae,498975.3943,8990063.381,0.65,0.277695347,22.2,16.96,10.74,A,O,T02,18.37
JAM_A02,102,NI,NI,498975.2073,8990064.879,0.6,0.136425556,25.2,8.76,,D,O,T02,19.9
JAM_A02,103,Sacoglottis guianensis,Humiriaceae,498974.1282,8990067.267,0.84,0.032020658,9.6,8.13,4.75,A,O,T02,10.31
JAM_A02,104,Licania octandra,Chrysobalanaceae,498975.0368,8990068.276,0.83,0.677203798,26.1,23.67,13.96,A,O,T02,20.34
JAM_A02,105,,,498973.4369,8990068.259,,0.012739448,10.2,,,A,L,T02,10.78
JAM_A02,106,Attalea maripa,Arecaceae,498977.6085,8990088.102,,0.10855418,23.0,20.85,14.44,A,P,T02,18.79
JAM_A02,107,Tachigali myrmecophila,Fabaceae,498975.1277,8990090.274,0.48,3.087449606,61.8,33.37,23.77,A,O,T02,32.36
JAM_A02,108,Poeppigia sp.,Fabaceae,498974.8711,8990095.271,0.69,0.335420269,20.1,23.64,12.87,A,O,T02,17.22
JAM_A02,109,Bowdichia nitida,Fabaceae,498978.1143,8990100.305,0.81,0.624213857,25.0,24.22,16.89,A,O,T02,19.8
JAM_A02,110,Cecropia ficifolia,Urticaceae,498976.162,8990117.282,0.27,0.724906834,39.0,35.2,19.38,A,O,T02,25.71
JAM_A02,111,Tetragastris altissima,Burseraceae,498974.1968,8990121.26,0.71,0.241458575,22.9,12.78,8.69,A,O,T02,18.73
JAM_A02,112,Pouteria gongrijpii,Sapotaceae,498980.1442,8990126.824,0.8,0.013141043,6.2,8.4,5.84,A,O,T02,7.45
JAM_A02,113,Miconia pyrifolia,Melastomataceae,498980.3006,8990133.325,0.63,0.037502791,9.2,13.78,7.9,A,O,T02,10.0
JAM_A02,114,Brosimum rubescens ,Moraceae,498978.2934,8990144.467,0.83,0.325857928,20.4,18.64,9.76,A,O,T02,17.39
JAM_A02,115,Sacoglottis guianensis,Humiriaceae,498975.9088,8990152.242,0.84,0.115216268,12.4,17.53,6.46,A,O,T02,12.39
JAM_A02,116,Terminalia amazonia,Combretaceae,498977.0577,8990156.955,0.68,2.161047631,43.1,33.59,20.32,A,O,T02,27.14
JAM_A02,117,Euterpe oleracea,Arecaceae,498975.235,8990159.035,,0.027592089,11.0,14.65,10.49,A,P,T02,11.38
JAM_A02,118,Orbignya phalerata,Arecaceae,498977.4383,8990167.96,,0.160594254,28.4,24.73,12.69,A,P,T02,21.41
JAM_A02,119,Tachigali alba,Fabaceae,498979.3219,8990169.48,0.56,5.175017187,63.3,45.29,22.92,A,O,T02,32.71
JAM_A02,120,Thyrsodium paraense,Anacardiaceae,498974.5267,8990187.429,0.61,0.046360468,10.5,13.47,7.72,A,O,T02,11.0
JAM_A02,121,Quiina florida,Quiinaceae,498973.805,8990189.421,0.73,0.009910448,7.6,4.63,3.96,A,O,T02,8.68
JAM_A02,122,Ocotea caudata,Lauraceae,498975.5049,8990189.44,0.5,0.173643235,18.5,19.91,8.42,A,O,T02,16.31
JAM_A02,123,Bertholletia excelsa,Lecythidaceae,498973.9291,8990205.624,0.64,0.243897122,20.1,18.53,13.77,A,O,T02,17.22
JAM_A02,124,NI,NI,498977.352,8990231.162,0.45,0.663664448,79.2,5.24,,D,O,T02,35.88
JAM_A02,125,Brosimum rubescens,Moraceae,498974.0892,8990236.927,0.83,0.095996395,12.2,15.36,10.19,A,O,T02,12.25
JAM_A02,126,Capirona huberiana,Rubiaceae,498980.0608,8990257.993,0.59,2.008945837,50.0,26.63,15.93,A,O,T02,29.28
JAM_A02,127,Ocotea canaliculata,Lauraceae,498973.4755,8990275.023,0.48,0.042820475,11.4,13.5,7.28,A,O,T02,11.67
JAM_A02,128,Pourouma minor,Urticaceae,498972.9778,8990284.018,0.44,0.009509178,6.3,10.59,9.14,A,O,T02,7.54
JAM_A02,129,Casearia javitensis,Salicaceae,498973.9213,8990289.229,0.76,0.11012819,12.1,19.44,16.53,A,O,T02,12.18
JAM_A02,130,Luehea sp.,Malvaceae,498981.7568,8990295.214,0.51,2.849384214,50.0,44.19,25.74,A,O,T02,29.28
JAM_A02,131,Licania canescens,Chrysobalanaceae,498973.2378,8990306.122,0.88,0.515817338,24.8,18.72,5.91,A,O,T02,19.7
JAM_A02,132,Euterpe oleracea,Arecaceae,498973.2107,8990308.622,,0.018231517,8.8,11.82,8.31,A,P,T02,9.68
JAM_A02,133,Annona exsucca,Annonaceae,498972.8694,8990312.418,0.44,0.022361376,10.9,8.36,6.6,A,O,T02,11.3
JAM_A02,134,Tachigali alba,Fabaceae,498972.8662,8990312.718,0.56,0.225766122,18.3,23.64,18.71,A,O,T02,16.19
JAM_A02,135,NI,NI,498972.2282,8990316.212,0.45,0.007342654,10.2,3.19,,D,O,T02,10.78
JAM_A02,136,Sloanea guianensis,Elaeocarpaceae,498973.0934,8990319.421,0.82,0.435730789,24.7,17.09,9.2,A,O,T02,19.65
JAM_A02,137,Bixa orellana,Bixaceae,498978.8333,8990324.984,0.32,0.314470022,30.2,21.17,15.32,A,O,T02,22.22
JAM_A02,138,Calycophyllum megistocaulum,Rubiaceae,498972.2165,8990344.913,0.58,0.005365561,5.5,6.0,3.51,A,O,T02,6.81
JAM_A02,139,Inga alba,Fabaceae,498972.146,8990351.413,0.59,0.375035302,20.1,31.12,16.51,A,O,T02,17.22
JAM_A02,140,Aspidosperma nitidum,Apocynaceae,498973.1242,8990353.424,0.76,12.26479346,101.6,30.58,16.4,A,O,T02,39.16
JAM_A02,141,Brosimum parinarioides,Moraceae,498973.5916,8990356.429,0.58,0.276205135,24.2,15.98,11.24,A,O,T02,19.4
JAM_A02,142,Hymenolobium petraeum,Fabaceae,498973.5396,8990370.429,0.71,0.572181066,24.3,26.72,16.7,A,O,T02,19.45
JAM_A02,143,Luehea sp.,Malvaceae,498973.6635,8990377.431,0.51,3.99614176,55.0,51.22,38.13,A,O,T02,30.67
JAM_A02,144,Licania octandra,Chrysobalanaceae,498972.2419,8990379.416,0.83,0.049707324,12.4,7.7,4.39,A,O,T02,12.39
JAM_A02,145,Hymenaea parviflora,Fabaceae,498976.5199,8990381.462,0.88,4.840948734,46.9,49.28,24.47,A,O,T02,28.35
JAM_A02,146,Eschweilera parviflora,Lecythidaceae,498971.8876,8990384.412,0.89,0.086223224,13.1,11.1,6.96,A,O,T02,12.88
JAM_A02,147,Protium paniculatum,Burseraceae,498971.7116,8990391.411,0.49,0.011030844,7.3,8.3,5.13,A,O,T02,8.43
JAM_A02,1,Alibertia edulis,Rubiaceae,498724.5088,8988949.576,0.76,0.020517018,8.3,7.7,5.43,A,O,T04,9.27
JAM_A02,2,Cordia scabrifolia,Boraginaceae,498730.6712,8988950.321,0.47,0.030427925,9.6,13.68,8.78,A,O,T04,10.31
JAM_A02,3,Minquartia guianensis,Olacaceae,498738.0098,8988950.047,0.77,0.083758152,16.4,7.95,16.31,A,O,T04,15.04
JAM_A02,4,Virola crebrinervia,Myristicaceae,498742.4072,8988947.456,0.5,1.860785371,46.6,33.64,24.39,A,O,T04,28.26
JAM_A02,5,Luehea sp.,Malvaceae,498748.1907,8988950.68,0.51,0.269878864,20.6,24.66,17.7,A,O,T04,17.5
JAM_A02,6,Capirona huberiana,Rubiaceae,498752.4508,8988951.388,0.59,0.265175646,20.1,21.75,19.09,A,O,T04,17.22
JAM_A02,7,Tachigali myrmecophila,Fabaceae,498753.6046,8988952.072,0.48,0.1212155,18.3,14.94,10.08,A,O,T04,16.19
JAM_A02,8,Poeppigia sp.,Fabaceae,498758.1361,8988951.797,0.69,0.173235638,21.4,10.77,7.45,A,O,T04,17.94
JAM_A02,9,Terminalia amazonia,Combretaceae,498769.7915,8988952.837,0.68,0.919674043,33.0,24.39,13.1,A,O,T04,23.4
JAM_A02,10,Tetragastris altissima,Burseraceae,498772.1143,8988952.603,0.71,0.162214618,14.1,22.65,17.05,A,O,T04,13.56
JAM_A02,11,Mouriri collocarpa,Melastomataceae,498777.5291,8988952.592,0.83,0.941573629,29.7,25.17,16.88,A,O,T04,22.0
JAM_A02,12,Luehea sp.,Malvaceae,498785.7654,8988952.383,0.51,1.993977227,40.0,48.32,29.48,A,O,T04,26.07
JAM_A02,13,NI,NI,498791.8831,8988954.026,0.62,0.035579272,8.7,14.9,13.5,A,O,T04,9.6
JAM_A02,14,NI,NI,498793.3896,8988950.927,0.7,0.607425529,38.0,16.49,,D,O,T04,25.35
JAM_A02,15,Oenocarpus bacaba,Arecaceae,498795.0262,8988954.654,,0.006863363,5.2,8.2,5.26,A,P,T04,6.52
JAM_A02,16,Tetragastris altissima,Burseraceae,498796.109,8988954.932,0.71,0.058806407,9.9,16.65,10.17,A,O,T04,10.55
JAM_A02,17,Eschweilera sp.,Lecythidaceae,498802.1789,8988955.57,0.83,3.320835234,44.8,39.25,28.07,A,O,T04,27.69
JAM_A02,18,Oenocarpus bacaba,Arecaceae,498811.0774,8988955.91,,0.019402528,9.1,18.69,15.11,A,P,T04,9.92
JAM_A02,19,Tetragastris altissima,Burseraceae,498815.4166,8988955.52,0.71,0.165321901,16.6,16.65,10.97,A,O,T04,15.16
JAM_A02,20,Tetragastris altissima,Burseraceae,498830.6197,8988957.417,0.71,0.046195924,9.3,14.83,9.55,A,O,T04,10.08
JAM_A02,21,Tachigali myrmecophila,Fabaceae,498835.1224,8988957.541,0.48,0.037880573,9.6,16.96,11.89,A,O,T04,10.31
JAM_A02,22,Himatanthus sucuuba,Euphorbiaceae,498847.0699,8988958.702,0.46,0.298902623,23.3,23.41,14.15,A,O,T04,18.94
JAM_A02,23,Pouteria gongrijpii,Sapotaceae,498849.9552,8988959.01,0.8,0.614768992,28.0,19.27,11.37,A,O,T04,21.23
JAM_A02,24,NI,NI,498854.0183,8988955.493,0.58,0.175200313,38.5,4.4,,D,O,T04,25.53
JAM_A02,25,Tetragastris altissima,Burseraceae,498857.2651,8988959.135,0.71,0.327754091,21.1,20.43,12.29,A,O,T04,17.78
JAM_A02,26,Licania octandra,Chrysobalanaceae,498857.8883,8988953.265,0.83,0.077774694,12.8,11.3,6.25,A,O,T04,12.67
JAM_A02,27,Euterpe oleracea,Arecaceae,498860.3427,8988959.557,,0.02530853,10.5,21.54,11.9,A,P,T04,11.0
JAM_A02,28,Licania octandra,Chrysobalanaceae,498865.629,8988959.938,0.83,0.254718128,20.3,14.72,5.3,A,O,T04,17.33
JAM_A02,29,Pouteria cladantha,Sapotaceae,498878.0824,8988961.035,0.94,0.081513511,11.4,13.08,9.19,A,O,T04,11.67
JAM_A02,30,Guatteria schomburgkiana,Annonaceae,498884.1315,8988960.568,0.6,0.073761493,10.9,20.33,14.63,A,O,T04,11.3
JAM_A02,31,Helicostylis sp.,Moraceae,498885.9556,8988960.299,0.65,0.417813098,22.9,23.99,16.17,A,O,T04,18.73
JAM_A02,32,Pourouma minor,Urticaceae,498887.0759,8988957.271,0.44,1.05010517,41.0,27.6,13.83,A,O,T04,26.42
JAM_A02,33,Vochysia maxima,Vochysiaceae,498887.1318,8988959.28,0.49,0.128751519,16.6,18.73,11.39,A,O,T04,15.16
JAM_A02,34,Vochysia maxima,Vochysiaceae,498889.903,8988959.781,0.49,1.181254396,39.1,30.98,18.1,A,O,T04,25.75
JAM_A02,35,Tetragastris altissima,Burseraceae,498896.0862,8988961.63,0.71,0.058252891,10.8,13.86,11.24,A,O,T04,11.23
JAM_A02,36,Pouteria krukovii,Sapotaceae,498902.042,8988962.459,0.78,0.069943096,10.4,16.22,10.97,A,O,T04,10.93
JAM_A02,37,Theobroma glaucum,Malvaceae,498905.9606,8988962.341,0.53,0.020977321,7.9,12.47,9.69,A,O,T04,8.94
JAM_A02,38,Orbignya phalerata,Arecaceae,498913.2848,8988962.266,,0.116574306,23.9,13.93,4.47,A,P,T04,19.25
JAM_A02,39,Neea oppositifolia,Nyctaginaceae,498927.3979,8988963.984,0.89,0.143401007,17.8,9.96,2.71,A,O,T04,15.89
JAM_A02,40,Guatteria schomburgkiana,Annonaceae,498930.1053,8988963.979,0.6,0.081503994,11.6,19.83,12.49,A,O,T04,11.82
JAM_A02,41,Minquartia guianensis,Olacaceae,498930.1484,8988963.38,0.77,0.568857104,24.5,24.18,13.1,A,O,T04,19.55
JAM_A02,42,Virola melinoni,Myristicaceae,498931.9501,8988964.813,0.48,0.014703178,7.0,12.38,7.13,A,O,T04,8.17
JAM_A02,43,Astronium gracile,Anacardiaceae,498932.5414,8988964.956,0.73,3.171484112,44.4,43.3,26.19,A,O,T04,27.56
JAM_A02,44,Virola mollissima,Myristicaceae,498932.7624,8988964.671,0.48,0.529199843,28.2,27.46,21.13,A,O,T04,21.32
JAM_A02,45,NI,NI,498935.9406,8988963.697,0.58,2.401340491,57.0,41.34,,D,O,T04,31.19
JAM_A02,46,Brosimum rubescens,Moraceae,498940.6348,8988965.339,0.83,0.257633576,16.8,21.73,14.12,A,O,T04,15.29
JAM_A02,47,Inga marginata,Fabaceae,498941.1407,8988965.275,0.57,0.026246256,7.8,14.79,4.83,A,O,T04,8.85
JAM_A02,48,Oenocarpus bacaba,Arecaceae,498943.6989,8988964.557,,0.02226513,9.8,18.25,14.03,A,P,T04,10.47
JAM_A02,49,Erisma uncinatum,Vochysiaceae,498960.3127,8988966.354,0.51,0.013900066,7.9,8.58,6.63,A,O,T04,8.94
JAM_A02,50,Hymenaea courbaril,Fabaceae,498971.6689,8988967.373,0.79,0.159286549,14.9,17.91,12.75,A,O,T04,14.08
JAM_A02,51,Theobroma subincanum,Malvaceae,498973.331,8988967.607,0.47,0.005618357,6.2,6.11,4.48,A,O,T04,7.45
JAM_A02,52,Theobroma glaucum,Malvaceae,498975.8381,8988967.609,0.53,0.004704484,5.3,6.21,3.45,A,O,T04,6.62
JAM_A02,53,Brosimum rubescens ,Moraceae,498987.5227,8988968.256,0.83,0.036767443,8.8,11.3,7.55,A,O,T04,9.68
JAM_A02,54,Poeppigia sp.,Fabaceae,498988.3892,8988968.727,0.69,1.377038948,68.0,8.48,4.43,A,O,T04,33.74
JAM_A02,55,Vochysia maxima,Vochysiaceae,498995.3735,8988967.889,0.49,0.152901754,19.2,16.63,8.64,A,O,T04,16.71
JAM_A02,56,Apeiba echinata,Malvaceae,498997.6512,8988969.579,0.28,0.121889901,20.5,20.67,13.15,A,O,T04,17.45
JAM_A02,57,Nectandra cuspidata,Lauraceae,498997.6741,8988969.28,0.56,0.019352427,7.0,13.86,10.83,A,O,T04,8.17
JAM_A02,58,Helicostylis sp.,Moraceae,499018.5515,8988970.371,0.65,0.521129726,23.4,28.66,15.96,A,O,T04,18.99
JAM_A02,59,Dacryodes edilsonii,Burseraceae,499020.0008,8988971.09,0.52,0.030874579,10.4,10.85,8.85,A,O,T04,10.93
JAM_A02,60,NI,NI,499046.6978,8988973.455,0.6,0.196124998,45.3,3.25,,D,O,T04,27.85
JAM_A02,61,Diplotropis sp.,Fabaceae,499052.1251,8988970.685,0.75,2.462258359,47.4,28.72,,A,O,T04,28.51
JAM_A02,62,Luehea sp.,Malvaceae,499071.453,8988969.744,0.51,2.277652756,50.0,35.33,21.56,A,O,T04,29.28
JAM_A02,63,Euterpe oleracea,Arecaceae,499077.2054,8988975.829,,0.006381255,5.0,8.51,7.09,A,P,T04,6.33
JAM_A02,64,Mezilaurus itauba,Lauraceae,499083.1934,8988976.214,0.72,0.154268377,16.0,16.44,10.14,A,O,T04,14.79
JAM_A02,65,NI,NI,499086.0273,8988968.016,0.45,0.211218303,30.0,13.87,,D,O,T04,22.13
JAM_A02,66,Couma guianensis,Apocynaceae,499090.9813,8988971.428,0.47,3.793147824,63.0,40.23,24.34,A,O,T04,32.64
JAM_A02,67,Brosimum rubescens ,Moraceae,499101.1794,8988974.462,0.83,1.737671466,36.8,30.55,18.41,A,O,T04,24.9
JAM_A02,68,Tachigali alba,Fabaceae,499110.0278,8988976.785,0.56,0.16441549,16.7,20.67,14.4,A,O,T04,15.22
JAM_A02,69,Apeiba echinata,Malvaceae,499165.7068,8988981.801,0.28,0.434105949,35.5,24.55,18.85,A,O,T04,24.4
JAM_A02,70,Poeppigia sp.,Fabaceae,499126.8267,8988978.749,0.69,0.358318755,23.3,18.79,11.4,A,O,T04,18.94
JAM_A02,71,Sloanea guianensis,Elaeocarpaceae,499132.9072,8988980.546,0.82,0.112110273,12.7,16.63,14.14,A,O,T04,12.6
JAM_A02,72,Parahancornia amapa,Apocynaceae,499160.095,8988983.052,0.46,0.00915668,6.9,8.21,5.83,A,O,T04,8.08
JAM_A02,73,Vochysia maxima,Vochysiaceae,499160.7083,8988982.901,0.49,0.06274892,12.4,16.36,12.95,A,O,T04,12.39
JAM_A02,74,Brosimum rubescens,Moraceae,499170.8898,8988982.221,0.83,1.256758491,32.9,27.64,18.53,A,O,T04,23.36
JAM_A02,75,Geissospermum sericeum,Apocynaceae,499180.673,8988982.814,0.78,1.479002755,49.8,14.98,7.51,A,O,T04,29.22
JAM_A02,76,Aspidosperma nitidum,Apocynaceae,499192.4964,8988985.578,0.76,0.023761442,7.8,10.05,5.78,A,O,T04,8.85
JAM_A02,77,Tetragastris altissima,Burseraceae,499192.8874,8988985.711,0.71,0.435573684,23.2,22.46,16.34,A,O,T04,18.89
JAM_A02,78,NI,NI,499195.0955,8988985.689,0.7,0.469722686,35.2,14.52,,D,O,T04,24.28
JAM_A02,79,Strychnos subcordata,Loganiaceae,499212.7757,8988986.621,0.54,0.029102183,9.0,13.07,8.87,A,O,T04,9.84
JAM_A02,83,Brosimum rubescens ,Moraceae,499215.889,8988987.877,0.83,0.043612033,9.2,12.27,8.92,A,O,T04,10.0
JAM_A02,84,Dinizia excelsa,Fabaceae,499206.7146,8988996.363,0.94,16.83151082,90.0,43.46,24.86,A,O,T04,37.61
JAM_A02,85,Pseudopiptadenia suaveolens,Fabaceae,499204.5878,8988987.462,0.68,0.112004788,14.1,16.28,9.64,A,O,T04,13.56
JAM_A02,86,Aspidosperma nitidum,Apocynaceae,499197.5959,8988988.4,0.76,2.627800638,42.4,37.62,22.27,A,O,T04,26.9
JAM_A02,87,Clarisia racemosa,Moraceae,499190.9326,8988986.355,0.59,4.015788644,58.7,39.11,19.35,A,O,T04,31.62
JAM_A02,88,Tachigali paniculata,Fabaceae,499171.6666,8988989.107,0.56,7.144959894,79.1,40.06,23.13,A,O,T04,35.87
JAM_A02,89,Orbignya phalerata,Arecaceae,499169.603,8988985.929,,0.087668776,20.5,16.02,8.62,A,P,T04,17.45
JAM_A02,90,Nectandra cuspidata,Lauraceae,499169.4953,8988984.717,0.56,0.198296281,18.4,20.55,14.32,A,O,T04,16.25
JAM_A02,91,Dialium guianense,Fabaceae,499143.0896,8988982.475,0.89,0.019248704,8.3,6.17,3.02,A,O,T04,9.27
JAM_A02,92,Calycophyllum megistocaulum,Rubiaceae,499121.2536,8988980.805,0.58,0.064528416,12.9,13.13,10.02,A,O,T04,12.74
JAM_A02,93,Attalea maripa,Arecaceae,499100.3151,8988980.512,,0.125794051,24.9,24.89,18.95,A,P,T04,19.75
JAM_A02,94,Pouteria gongrijpii,Sapotaceae,499096.7493,8988978.617,0.8,0.032792497,7.7,13.59,9.95,A,O,T04,8.77
JAM_A02,95,Inga heterophylla,Fabaceae,499089.2586,8988978.211,0.56,0.409640344,22.5,28.39,19.79,A,O,T04,18.53
JAM_A02,96,NI,NI,499086.5365,8988977.087,0.7,0.027874308,9.4,11.6,,D,O,T04,10.16
JAM_A02,97,Sacoglottis guianensis,Humiriaceae,499080.3132,8988983.706,0.84,5.469380215,59.9,35.65,18.17,A,O,T04,31.91
JAM_A02,98,NI,NI,499076.2325,8988978.057,0.58,0.085588623,24.0,5.82,,D,O,T04,19.3
JAM_A02,99,Brosimum rubescens ,Moraceae,499072.1149,8988976.821,0.83,0.179057634,14.3,20.85,12.46,A,O,T04,13.69
JAM_A02,100,Chimarrhis turbinata,Rubiaceae,499068.1242,8988976.547,0.72,0.068931631,12.3,12.43,8.44,A,O,T04,12.32
JAM_A02,101,Helicostylis sp.,Moraceae,499064.2336,8988977.586,0.65,0.268857833,20.9,18.53,13.3,A,O,T04,17.67
JAM_A02,102,Tetragastris altissima,Burseraceae,499061.2663,8988977.045,0.71,0.384656024,23.1,20.01,9.99,A,O,T04,18.84
JAM_A02,103,NI,NI,499060.1093,8988979.058,0.58,0.285014443,35.1,9.99,,D,O,T04,24.25
JAM_A02,104,Tetragastris altissima,Burseraceae,499059.1574,8988975.77,0.71,0.09144951,13.9,13.14,,A,O,T04,13.42
JAM_A02,105,Helicostylis sp.,Moraceae,499057.3709,8988975.525,0.65,0.286739421,20.7,20.15,9.41,A,O,T04,17.56
JAM_A02,106,Tetragastris altissima,Burseraceae,499041.0408,8988976.608,0.71,0.966829744,34.0,23.21,16.17,A,O,T04,23.81
JAM_A02,107,Dinizia excelsa,Fabaceae,499030.2555,8988982.556,0.94,57.78694959,130.0,71.52,37.07,A,O,T04,41.98
JAM_A02,108,Neea oppositifolia,Nyctaginaceae,499024.5247,8988972.259,0.89,0.05018349,9.8,11.5,5.19,A,O,T04,10.47
JAM_A02,109,Inga sp.,Fabaceae,499004.9583,8988971.074,0.58,0.019609902,8.4,9.47,4.59,A,O,T04,9.35
JAM_A02,110,Lacunaria jenmanii,Quiinaceae,498994.6152,8988969.935,0.8,0.05427497,10.2,12.74,8.62,A,O,T04,10.78
JAM_A02,111,Sacoglottis guianensis,Humiriaceae,498991.9088,8988969.916,0.84,0.100470644,14.0,11.99,9.17,A,O,T04,13.49
JAM_A02,112,Virola melinoni,Myristicaceae,498980.5384,8988969.094,0.48,0.025488378,9.6,11.41,7.35,A,O,T04,10.31
JAM_A02,113,Theobroma subincanum,Malvaceae,498974.673,8988968.418,0.47,0.013787207,10.0,5.76,4.75,A,O,T04,10.62
JAM_A02,114,Eschweilera coriacea,Lecythidaceae,498966.0115,8988967.968,0.85,0.0249916,7.0,11.76,7.18,A,O,T04,8.17
JAM_A02,115,Apeiba echinata,Malvaceae,498957.0252,8988971.632,0.28,0.299648022,36.5,16.03,11.05,A,O,T04,24.79
JAM_A02,116,Orbignya phalerata,Arecaceae,498953.5079,8988967.569,,0.131481006,25.5,18.67,5.16,A,P,T04,20.05
JAM_A02,117,Tetragastris altissima,Burseraceae,498943.9686,8988966.381,0.71,0.445835009,22.2,25.11,17.73,A,O,T04,18.37
JAM_A02,118,Vochysia maxima,Vochysiaceae,498874.9672,8988963.919,0.49,1.626079153,59.1,18.67,5.16,A,O,T04,31.72
JAM_A02,119,NI,NI,498883.4253,8988962.021,0.6,0.042028275,8.0,34.33,18.98,D,O,T04,9.02
JAM_A02,120,Tetragastris altissima,Burseraceae,498896.7764,8988963.183,0.71,0.257438642,20.3,17.34,10.91,A,O,T04,17.33
JAM_A02,121,Miconia surinamensis,Miconia surinamensis,498890.0634,8988965.908,0.61,0.540430076,26.5,24.68,19.06,A,O,T04,20.53
JAM_A02,122,Terminalia amazonia,Combretaceae,498875.9639,8988965.394,0.68,3.168483741,50.0,36.6,20.79,A,O,T04,29.28
JAM_A02,123,Tetragastris altissima,Burseraceae,498875.3957,8988962.145,0.71,1.6997729,37.0,34.46,14.96,A,O,T04,24.98
JAM_A02,124,Terminalia amazonia,Combretaceae,498907.5253,8988967.065,0.68,1.241084043,35.2,28.92,20.85,A,O,T04,24.28
JAM_A02,125,Tetragastris altissima,Burseraceae,498897.9015,8988964.267,0.71,0.221518243,16.1,23.72,13.11,A,O,T04,14.85
JAM_A02,126,Clusia insignis,Clusiaceae,498893.3245,8988969.351,0.56,2.947217068,65.0,24.47,14.03,A,O,T04,33.09
JAM_A02,127,Helicostylis sp.,Moraceae,498877.006,8988962.06,0.65,0.116772253,12.5,22.5,12.9,A,O,T04,12.46
JAM_A02,128,Dialium guianense,Fabaceae,498875.379,8988966.555,0.89,7.163736347,62.4,40.6,21.81,A,O,T04,32.5
JAM_A02,129,Tetragastris altissima,Burseraceae,498873.657,8988962.621,0.71,0.923269661,32.7,23.97,12.01,A,O,T04,23.28
JAM_A02,130,Helicostylis sp.,Moraceae,498872.9525,8988961.267,0.65,1.28582215,33.7,34.09,24.27,A,O,T04,23.69
JAM_A02,131,Sacoglottis guianensis,Humiriaceae,498819.747,8988958.038,0.84,0.177750675,16.0,16.24,10.87,A,O,T04,14.79
JAM_A02,132,Helicostylis sp.,Moraceae,498815.131,8988956.703,0.65,0.063365729,10.9,16.06,11.3,A,O,T04,11.3
JAM_A02,133,Eschweilera sp.,Lecythidaceae,498814.1471,8988957.835,0.83,0.340635145,18.7,23.11,19.0,A,O,T04,16.42
JAM_A02,134,Parahancornia amapa,Apocynaceae,498805.4839,8988957.011,0.46,1.697888412,46.0,34.27,24.4,A,O,T04,28.07
JAM_A02,135,Diplotropis sp.,Fabaceae,498802.4829,8988959.702,0.75,7.755318757,73.7,37.42,27.49,A,O,T04,34.88
JAM_A02,136,Minquartia guianensis,Olacaceae,498800.9165,8988957.785,0.77,1.017250845,34.7,21.56,15.41,A,O,T04,24.09
JAM_A02,137,Eschweilera coriacea,Lecythidaceae,498788.6347,8988955.697,0.85,0.84959346,26.2,28.54,24.08,A,O,T04,20.38
JAM_A02,138,Sacoglottis guianensis,Humiriaceae,498785.6209,8988955.781,0.84,0.108852378,13.4,14.18,9.22,A,O,T04,13.08
JAM_A02,139,Brosimum rubescens ,Moraceae,498782.7141,8988955.772,0.83,1.004658445,31.0,24.89,12.86,A,O,T04,22.56
