site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,2650,,,726915.23,9666102.95,O,10.1,A,12.07,23.13,20100116-20100213,10.5,A,8.73,13.27,20110704-20110711,499.997652494,11.0,23.13,measured,0.4,observed,-2.0,9.7,21.85
TAP_A01,2651,,,726917.8,9666103.84,O,12.3,A,8.17,12.56,20100116-20100213,12.3,A,6.53,12.73,20110704-20110711,499.997652494,12.32,12.56,measured,0.0,observed,-2.0,12.3,12.56
TAP_A01,2652,,,726920.6,9666103.68,O,6.2,A,7.37,11.95,20100116-20100213,6.5,A,7.33,13.08,20110704-20110711,499.997652494,7.72,11.95,measured,0.3,observed,-2.0,5.9,11.11
TAP_A01,2653,,,726926.81,9666103.65,O,9.2,A,3.45,11.48,20100116-20100213,9.3,A,3.26,9.14,20110704-20110711,499.997652494,10.08,11.48,measured,0.1,observed,-2.0,9.1,11.3
TAP_A01,2654,,,726929.85,9666105.35,O,37.3,A,25.87,29.55,20100116-20100213,37.8,A,20.17,34.05,20110704-20110711,499.997652494,25.28,29.55,measured,0.5,observed,-2.0,36.8,29.11
TAP_A01,2655,,,726938.2,9666104.04,O,5.6,A,3.81,7.2,20100116-20100213,5.7,A,8.62,11.92,20110704-20110711,499.997652494,6.99,7.2,measured,0.1,observed,-2.0,5.5,7.01
TAP_A01,2656,,,726941.81,9666103.77,O,5.2,A,5.62,9.39,20100116-20100213,5.1,A,5.88,10.96,20110704-20110711,499.997652494,6.43,9.39,measured,0.0,observed,-2.0,5.1,9.39
TAP_A01,2657,,,726942.4,9666104.29,O,8.1,A,4.39,10.51,20100116-20100213,8.0,A,4.0,6.24,20110704-20110711,499.997652494,9.02,10.51,measured,0.0,observed,-2.0,8.0,10.51
TAP_A01,2658,,,726951.97,9666105.17,O,20.7,A,7.72,11.24,20100116-20100213,20.9,A,7.09,17.43,20110704-20110711,499.997652494,17.67,11.24,measured,0.2,observed,-2.0,20.5,11.1
TAP_A01,2659,,,726953.29,9666104.56,O,8.3,A,3.81,8.97,20100116-20100213,8.5,A,3.62,9.56,20110704-20110711,499.997652494,9.43,8.97,measured,0.2,observed,-2.0,8.1,8.66
TAP_A01,2660,,,726957.0,9666104.39,O,5.2,A,8.94,10.68,20100116-20100213,5.1,A,7.54,11.22,20110704-20110711,499.997652494,6.43,10.68,measured,0.0,observed,-2.0,5.1,10.68
TAP_A01,2661,Aniba parviflora,Lauraceae,726958.19,9666104.83,O,5.8,A,8.18,11.59,20100116-20100213,6.2,A,6.06,13.74,20110704-20110711,499.997652494,7.45,11.59,measured,0.4,observed,-2.0,5.4,10.44
TAP_A01,2662,,,726968.99,9666104.96,O,5.1,A,2.34,8.22,20100116-20100213,5.2,A,3.46,8.11,20110704-20110711,499.997652494,6.52,8.22,measured,0.1,observed,-2.0,5.0,7.98
TAP_A01,2663,,,726988.96,9666106.29,O,46.0,A,24.88,32.38,20100116-20100213,46.9,A,21.76,33.73,20110704-20110711,499.997652494,28.35,32.38,measured,0.9,observed,-2.0,45.1,31.74
TAP_A01,2664,,,726992.27,9666105.81,O,12.0,D,,1.82,20100116-20100213,12.0,D,,1.82,20110704-20110711,499.997652494,12.11,1.82,measured,0.0,observed,-2.0,12.0,1.82
TAP_A01,2665,,,726995.84,9666106.73,O,11.4,A,6.83,16.88,20100116-20100213,11.5,A,3.81,17.13,20110704-20110711,499.997652494,11.75,16.88,measured,0.1,observed,-2.0,11.3,16.66
TAP_A01,2666,,,727003.56,9666106.35,O,10.2,A,10.7,12.9,20100116-20100213,10.3,A,7.66,13.38,20110704-20110711,499.997652494,10.85,12.9,measured,0.1,observed,-2.0,10.1,12.72
TAP_A01,2667,,,727009.04,9666107.09,O,31.2,A,13.47,26.04,20100116-20100213,32.0,A,18.29,22.28,20110704-20110711,499.997652494,22.99,26.04,measured,0.8,observed,-2.0,30.4,25.26
TAP_A01,2668,,,727026.94,9666107.41,O,9.7,A,10.82,17.35,20100116-20100213,9.7,A,9.37,17.97,20110704-20110711,499.997652494,10.39,17.35,measured,0.0,observed,-2.0,9.7,17.35
TAP_A01,2669,,,727030.76,9666106.99,O,8.4,A,4.54,10.99,20100116-20100213,8.5,A,6.98,11.03,20110704-20110711,499.997652494,9.43,10.99,measured,0.1,observed,-2.0,8.3,10.8
TAP_A01,2670,,,727035.34,9666107.45,O,8.2,A,6.41,10.02,20100116-20100213,8.7,A,6.35,9.77,20110704-20110711,499.997652494,9.6,10.02,measured,0.5,observed,-2.0,7.7,9.15
TAP_A01,2671,Carapa guianensis,Meliaceae,727046.91,9666108.5,O,36.7,A,24.01,35.62,20100116-20100213,39.4,A,27.79,39.0,20110704-20110711,499.997652494,25.86,35.62,measured,2.7,observed,-2.0,34.0,32.8
TAP_A01,2672,,,727055.74,9666107.85,O,9.7,A,3.68,12.6,20100116-20100213,10.0,A,19.96,24.51,20110704-20110711,499.997652494,10.62,12.6,measured,0.3,observed,-2.0,9.4,12.05
TAP_A01,2673,,,727057.13,9666108.1,O,19.7,A,16.77,22.77,20100116-20100213,20.4,A,19.54,24.34,20110704-20110711,499.997652494,17.39,22.77,measured,0.7,observed,-2.0,19.0,21.74
TAP_A01,2674,,,727064.53,9666108.3,O,23.2,A,10.08,16.54,20100116-20100213,23.6,A,10.36,18.62,20110704-20110711,499.997652494,19.1,16.54,measured,0.4,observed,-2.0,22.8,16.18
TAP_A01,2675,,,727067.06,9666113.24,O,73.2,D,,13.39,20100116-20100213,73.2,D,,13.05,20110704-20110711,499.997652494,34.79,13.39,measured,0.0,observed,-2.0,73.2,13.39
TAP_A01,2676,,,727068.48,9666109.84,O,59.0,D,,5.98,20100116-20100213,59.0,D,,5.71,20110704-20110711,499.997652494,31.69,5.98,measured,0.0,observed,-2.0,59.0,5.98
TAP_A01,2677,,,727090.17,9666113.54,O,84.4,A,27.79,46.94,20100116-20100213,91.0,A,31.51,47.49,20110704-20110711,499.997652494,37.75,46.94,measured,5.0,observed,-2.0,81.0,45.0
TAP_A01,2678,,,727093.11,9666109.44,O,14.4,A,,10.01,20100116-20100213,14.4,A,8.79,10.08,20110704-20110711,499.997652494,13.76,10.01,measured,0.0,observed,-2.0,14.4,10.01
TAP_A01,2679,,,727097.11,9666109.33,O,19.5,A,11.92,20.93,20100116-20100213,20.2,A,13.03,20.65,20110704-20110711,499.997652494,17.28,20.93,measured,0.7,observed,-2.0,18.8,19.96
TAP_A01,2680,,,727103.63,9666111.96,O,47.4,D,,20.86,20100116-20100213,47.4,D,1.62,19.97,20110704-20110711,499.997652494,28.51,20.86,measured,0.0,observed,-2.0,47.4,20.86
TAP_A01,2681,,,727106.88,9666110.47,O,27.1,A,11.33,20.21,20100116-20100213,27.7,A,11.89,21.78,20110704-20110711,499.997652494,21.09,20.21,measured,0.6,observed,-2.0,26.5,19.67
TAP_A01,2682,,,727122.0,9666110.14,O,11.8,A,5.98,9.58,20100116-20100213,11.8,A,5.21,8.85,20110704-20110711,499.997652494,11.96,9.58,measured,0.0,observed,-2.0,11.8,9.58
TAP_A01,2683,,,727128.78,9666110.82,O,9.5,A,6.31,9.3,20100116-20100213,9.6,A,6.46,10.26,20110704-20110711,499.997652494,10.31,9.3,measured,0.1,observed,-2.0,9.4,9.16
TAP_A01,2684,,,727127.72,9666109.74,O,8.5,A,3.04,6.75,20100116-20100213,8.7,A,4.54,7.15,20110704-20110711,499.997652494,9.6,6.75,measured,0.2,observed,-2.0,8.3,6.52
TAP_A01,2685,,,727125.11,9666109.9,O,8.6,A,0.77,3.83,20100116-20100213,8.6,A,,,20110704-20110711,499.997652494,9.52,3.83,measured,0.0,observed,-2.0,8.6,3.83
TAP_A01,2686,Theobroma glaucum,Malvaceae,727113.72,9666109.4,O,9.0,A,2.33,10.13,20100116-20100213,8.7,A,3.89,8.74,20110704-20110711,499.997652494,9.6,10.13,measured,0.0,observed,-2.0,8.7,10.13
TAP_A01,2687,Ecclinusa ramiflora,Sapotaceae,727112.37,9666108.05,O,55.8,A,35.45,41.73,20100116-20100213,56.6,A,23.75,36.11,20110704-20110711,499.997652494,31.09,41.73,measured,0.8,observed,-2.0,55.0,41.17
TAP_A01,2688,,,727111.67,9666107.93,O,37.7,A,19.73,30.66,20100116-20100213,38.4,A,21.18,28.76,20110704-20110711,499.997652494,25.5,30.66,measured,0.7,observed,-2.0,37.0,30.03
TAP_A01,2689,,,727111.02,9666109.41,O,5.9,A,4.49,9.25,20100116-20100213,6.0,A,4.47,9.57,20110704-20110711,499.997652494,7.27,9.25,measured,0.1,observed,-2.0,5.8,9.02
TAP_A01,2690,,,727102.37,9666107.91,O,17.5,D,,2.4,20100116-20100213,17.5,D,,2.4,20110704-20110711,499.997652494,15.71,2.4,measured,0.0,observed,-2.0,17.5,2.4
TAP_A01,2691,,,727093.05,9666108.29,O,53.0,D,,10.03,20100116-20100213,53.0,D,,7.43,20110704-20110711,499.997652494,30.13,10.03,measured,0.0,observed,-2.0,53.0,10.03
TAP_A01,2692,,,727086.93,9666108.68,O,5.3,A,,2.42,20100116-20100213,,D,,2.42,20110704-20110711,499.997652494,,2.42,measured,0.2,site_median,-2.0,,
TAP_A01,2693,,,727073.74,9666108.07,O,7.9,A,2.62,6.21,20100116-20100213,8.1,A,2.34,7.61,20110704-20110711,499.997652494,9.1,6.21,measured,0.2,observed,-2.0,7.7,5.98
TAP_A01,2694,,,727068.35,9666107.94,L,5.3,A,,,20100116-20100213,5.3,A,,,20110704-20110711,499.997652494,6.62,9.28,local_fit,0.0,observed,-2.0,5.3,9.28
TAP_A01,2695,,,727065.06,9666107.37,O,12.2,A,5.56,9.16,20100116-20100213,12.3,A,6.72,9.94,20110704-20110711,499.997652494,12.32,9.16,measured,0.1,observed,-2.0,12.1,9.06
TAP_A01,2696,,,727051.77,9666106.81,O,18.6,A,8.37,16.16,20100116-20100213,19.0,A,14.44,16.87,20110704-20110711,499.997652494,16.6,16.16,measured,0.4,observed,-2.0,18.2,15.7
TAP_A01,2697,,,727039.1,9666102.82,O,58.5,A,16.26,25.81,20100116-20100213,59.8,A,28.56,34.88,20110704-20110711,499.997652494,31.89,25.81,measured,1.3,observed,-2.0,57.2,25.28
TAP_A01,2698,,,727029.09,9666106.08,O,32.5,A,20.31,28.19,20100116-20100213,33.5,A,25.83,29.42,20110704-20110711,499.997652494,23.61,28.19,measured,1.0,observed,-2.0,31.5,27.2
TAP_A01,2699,,,727027.08,9666106.11,O,10.5,A,10.14,15.12,20100116-20100213,10.6,A,9.67,12.97,20110704-20110711,499.997652494,11.08,15.12,measured,0.1,observed,-2.0,10.4,14.92
TAP_A01,2700,,,727019.59,9666105.95,O,7.5,A,9.07,15.26,20100116-20100213,7.7,A,2.81,9.62,20110704-20110711,499.997652494,8.77,15.26,measured,0.2,observed,-2.0,7.3,14.67
TAP_A01,2701,Tachigali myrmecophila,Fabaceae,727016.74,9666104.45,O,48.5,A,27.49,40.56,20100116-20100213,50.6,A,26.28,35.31,20110704-20110711,499.997652494,29.45,40.56,measured,2.1,observed,-2.0,46.4,38.84
TAP_A01,2702,,,727013.88,9666106.0,P,5.2,D,,4.89,20100116-20100213,5.2,D,,5.09,20110704-20110711,499.997652494,6.52,4.89,measured,0.0,observed,-2.0,5.2,4.89
TAP_A01,2703,,,727005.61,9666105.07,O,11.7,A,8.73,14.63,20100116-20100213,11.6,A,10.78,14.25,20110704-20110711,499.997652494,11.82,14.63,measured,0.0,observed,-2.0,11.6,14.63
TAP_A01,2704,,,727002.81,9666105.07,O,63.3,D,,42.71,20100116-20100213,63.3,D,,41.67,20110704-20110711,499.997652494,32.71,42.71,measured,0.0,observed,-2.0,63.3,42.71
TAP_A01,2705,,,726989.4,9666104.91,O,25.8,A,19.37,30.24,20100116-20100213,26.8,A,19.91,24.58,20110704-20110711,499.997652494,20.67,30.24,measured,1.0,observed,-2.0,24.8,28.82
TAP_A01,2706,,,726981.66,9666103.14,O,49.8,A,26.29,32.44,20100116-20100213,52.9,A,26.76,30.75,20110704-20110711,499.997652494,30.1,32.44,measured,3.1,observed,-2.0,46.7,30.49
TAP_A01,2707,,,726971.02,9666103.97,O,11.2,A,6.26,14.48,20100116-20100213,11.3,A,10.36,14.08,20110704-20110711,499.997652494,11.6,14.48,measured,0.1,observed,-2.0,11.1,14.29
TAP_A01,2708,,,726967.31,9666104.2,O,5.6,A,7.35,9.69,20100116-20100213,6.0,A,8.84,12.26,20110704-20110711,499.997652494,7.27,9.69,measured,0.4,observed,-2.0,5.2,8.69
TAP_A01,2709,,,726965.47,9666102.65,O,21.6,A,12.54,18.19,20100116-20100213,21.7,A,16.54,21.6,20110704-20110711,499.997652494,18.1,18.19,measured,0.1,observed,-2.0,21.5,18.08
TAP_A01,2710,Theobroma glaucum,Malvaceae,726955.22,9666103.78,O,16.8,A,4.07,5.27,20100116-20100213,,D,,,20110704-20110711,499.997652494,,5.27,measured,0.2,site_median,-2.0,,
TAP_A01,2711,Protium hepytaphillum ,Burseraceae,726954.94,9666100.47,O,46.1,A,21.74,31.99,20100116-20100213,46.4,A,23.82,30.3,20110704-20110711,499.997652494,28.2,31.99,measured,0.3,observed,-2.0,45.8,31.77
TAP_A01,2712,,,726953.94,9666103.08,O,15.6,A,11.0,15.49,20100116-20100213,15.6,A,11.84,15.66,20110704-20110711,499.997652494,14.54,15.49,measured,0.0,observed,-2.0,15.6,15.49
TAP_A01,2713,,,726942.1,9666101.23,O,58.8,A,21.23,28.52,20100116-20100213,59.9,A,29.14,38.57,20110704-20110711,499.997652494,31.91,28.52,measured,1.1,observed,-2.0,57.7,28.04
TAP_A01,2714,,,726933.48,9666098.88,O,52.4,A,20.94,27.92,20100116-20100213,52.8,A,24.11,41.07,20110704-20110711,499.997652494,30.07,27.92,measured,0.4,observed,-2.0,52.0,27.72
TAP_A01,2715,Astrocaryum gynacanthum,Arecaceae,726931.02,9666103.29,P,5.0,A,4.3,8.5,20100116-20100213,5.0,A,1.99,3.83,20110704-20110711,499.997652494,6.33,8.5,measured,0.0,observed,-2.0,5.0,8.5
TAP_A01,2716,,,726916.85,9666102.4,O,6.0,A,3.88,9.86,20100116-20100213,6.2,A,5.13,9.77,20110704-20110711,499.997652494,7.45,9.86,measured,0.2,observed,-2.0,5.8,9.38
TAP_A01,2717,,,726911.75,9666102.23,O,13.3,A,12.32,15.19,20100116-20100213,13.9,A,10.07,15.3,20110704-20110711,499.997652494,13.42,15.19,measured,0.6,observed,-2.0,12.7,14.26
TAP_A01,2718,,,726906.45,9666102.0,O,12.2,A,8.53,14.35,20100116-20100213,12.6,A,8.8,13.57,20110704-20110711,499.997652494,12.53,14.35,measured,0.4,observed,-2.0,11.8,13.7
TAP_A01,2719,,,726903.0,9666100.53,O,20.5,A,20.98,24.04,20100116-20100213,20.8,A,7.82,10.0,20110704-20110711,499.997652494,17.61,24.04,measured,0.3,observed,-2.0,20.2,23.59
TAP_A01,2720,,,726899.23,9666099.79,O,29.5,A,32.49,37.28,20100116-20100213,30.2,A,27.85,29.29,20110704-20110711,499.997652494,22.22,37.28,measured,0.7,observed,-2.0,28.8,36.22
TAP_A01,2721,,,726895.86,9666101.58,O,12.1,A,7.77,17.22,20100116-20100213,12.3,A,13.49,17.14,20110704-20110711,499.997652494,12.32,17.22,measured,0.2,observed,-2.0,11.9,16.81
TAP_A01,2722,,,726891.44,9666099.33,O,38.7,A,20.0,31.25,20100116-20100213,39.1,A,22.95,28.06,20110704-20110711,499.997652494,25.75,31.25,measured,0.4,observed,-2.0,38.3,30.9
TAP_A01,2723,,,726891.38,9666101.02,O,13.3,A,5.61,15.23,20100116-20100213,13.1,A,8.87,15.07,20110704-20110711,499.997652494,12.88,15.23,measured,0.0,observed,-2.0,13.1,15.23
TAP_A01,2724,,,726911.85,9666102.18,L,9.2,A,,,20100116-20100213,9.2,A,,,20110704-20110711,499.997652494,10.0,12.49,local_fit,0.0,observed,-2.0,9.2,12.49
TAP_A01,2725,,,726882.1,9666100.25,O,30.2,A,21.26,32.67,20100116-20100213,31.1,A,22.69,31.92,20110704-20110711,499.997652494,22.61,32.67,measured,0.9,observed,-2.0,29.3,31.53
TAP_A01,2726,Carapa guianensis,Meliaceae,726881.17,9666101.07,O,61.3,A,29.26,39.49,20100116-20100213,62.3,A,24.27,46.6,20110704-20110711,499.997652494,32.48,39.49,measured,1.0,observed,-2.0,60.3,38.92
TAP_A01,2727,Hevea brasiliensis,Euphorbiaceae,726867.98,9666100.57,O,11.7,A,11.2,16.53,20100116-20100213,12.6,A,12.48,16.91,20110704-20110711,499.997652494,12.53,16.53,measured,0.9,observed,-2.0,10.8,14.81
TAP_A01,2728,Aspidosperma nitidum,Apocynaceae,726853.95,9666095.43,O,178.89,A,37.04,54.59,20100116-20100213,178.9,A,25.06,61.33,20110704-20110711,499.997652494,44.82,54.59,measured,0.01,observed,-2.0,178.88,54.59
TAP_A01,2729,Geissospermum sericeum,Apocynaceae,726854.01,9666093.63,O,72.8,A,11.96,25.73,20100116-20100213,72.5,A,15.42,25.77,20110704-20110711,499.997652494,34.65,25.73,measured,0.0,observed,-2.0,72.5,25.73
TAP_A01,2730,,,726850.28,9666100.21,O,30.9,D,,34.27,20100116-20100213,30.9,D,0.88,16.69,20110704-20110711,499.997652494,22.52,34.27,measured,0.0,observed,-2.0,30.9,34.27
TAP_A01,2731,,,726849.28,9666100.17,O,14.3,A,8.4,14.42,20100116-20100213,14.8,A,10.53,15.26,20110704-20110711,499.997652494,14.02,14.42,measured,0.5,observed,-2.0,13.8,13.74
TAP_A01,2732,Minquartia guianensis,Olacaceae,726844.57,9666097.46,O,42.1,A,8.72,26.72,20100116-20100213,43.8,A,12.27,22.17,20110704-20110711,499.997652494,27.37,26.72,measured,1.7,observed,-2.0,40.4,25.59
TAP_A01,2733,Lecythis lurida,Lecythidaceae,726835.88,9666100.06,O,72.0,A,23.43,42.79,20100116-20100213,73.9,A,23.14,43.53,20110704-20110711,499.997652494,34.92,42.79,measured,1.9,observed,-2.0,70.1,41.87
TAP_A01,2734,,,726835.72,9666098.9,O,25.2,A,22.3,25.49,20100116-20100213,25.4,A,19.01,24.49,20110704-20110711,499.997652494,20.0,25.49,measured,0.2,observed,-2.0,25.0,25.24
TAP_A01,2735,Tachigali myrmecophila,Fabaceae,726829.25,9666097.78,O,44.9,A,32.06,43.37,20100116-20100213,47.4,A,31.36,40.05,20110704-20110711,499.997652494,28.51,43.37,measured,2.5,observed,-2.0,42.4,40.92
TAP_A01,2736,,,726827.4,9666099.42,O,5.3,A,8.92,13.36,20100116-20100213,5.8,A,7.64,12.47,20110704-20110711,499.997652494,7.09,13.36,measured,0.5,observed,-2.0,4.8,11.55
TAP_A01,2737,,,726821.12,9666098.6,O,24.5,A,9.96,15.08,20100116-20100213,24.7,A,10.01,14.93,20110704-20110711,499.997652494,19.65,15.08,measured,0.2,observed,-2.0,24.3,14.93
TAP_A01,2738,,,726810.46,9666097.28,O,38.4,A,17.19,29.84,20100116-20100213,40.3,A,24.77,31.73,20110704-20110711,499.997652494,26.18,29.84,measured,1.9,observed,-2.0,36.5,28.26
TAP_A01,2739,,,726809.64,9666097.7,O,36.3,A,21.43,27.96,20100116-20100213,38.0,A,28.21,34.47,20110704-20110711,499.997652494,25.35,27.96,measured,1.7,observed,-2.0,34.6,26.53
TAP_A01,2740,,,726807.63,9666097.98,O,21.0,A,9.01,16.31,20100116-20100213,21.2,A,10.44,15.0,20110704-20110711,499.997652494,17.83,16.31,measured,0.2,observed,-2.0,20.8,16.11
TAP_A01,2741,Protium hebetatum,Burseraceae,726795.68,9666093.42,O,64.5,A,11.55,22.48,20100116-20100213,64.7,A,17.69,30.31,20110704-20110711,499.997652494,33.03,22.48,measured,0.2,observed,-2.0,64.3,22.42
TAP_A01,2742,,,726792.84,9666097.47,O,12.2,A,8.19,16.32,20100116-20100213,12.4,A,7.81,17.81,20110704-20110711,499.997652494,12.39,16.32,measured,0.2,observed,-2.0,12.0,15.95
TAP_A01,2743,,,726788.32,9666098.12,O,5.5,A,3.88,9.08,20100116-20100213,5.4,A,5.61,9.3,20110704-20110711,499.997652494,6.71,9.08,measured,0.0,observed,-2.0,5.4,9.08
TAP_A01,2744,,,726782.36,9666096.71,O,20.3,A,13.46,22.99,20100116-20100213,20.5,A,14.36,24.96,20110704-20110711,499.997652494,17.45,22.99,measured,0.2,observed,-2.0,20.1,22.69
TAP_A01,2745,,,726780.24,9666097.19,O,11.5,A,8.81,16.99,20100116-20100213,11.5,A,13.78,11.63,20110704-20110711,499.997652494,11.75,16.99,measured,0.0,observed,-2.0,11.5,16.99
TAP_A01,2746,,,726779.03,9666097.5,O,26.0,A,18.65,27.87,20100116-20100213,26.5,A,16.76,27.97,20110704-20110711,499.997652494,20.53,27.87,measured,0.5,observed,-2.0,25.5,27.22
TAP_A01,2747,,,726773.75,9666096.91,O,15.3,A,10.02,18.01,20100116-20100213,15.3,A,10.51,15.98,20110704-20110711,499.997652494,14.34,18.01,measured,0.0,observed,-2.0,15.3,18.01
TAP_A01,2748,,,726757.49,9666095.6,O,17.7,A,5.64,18.13,20100116-20100213,18.0,A,12.18,19.22,20110704-20110711,499.997652494,16.01,18.13,measured,0.3,observed,-2.0,17.4,17.72
TAP_A01,2749,,,726751.45,9666096.59,O,8.1,A,5.32,10.85,20100116-20100213,8.2,A,9.04,11.66,20110704-20110711,499.997652494,9.19,10.85,measured,0.1,observed,-2.0,8.0,10.65
TAP_A01,2750,Protium hepytaphillum ,Burseraceae,726731.64,9666096.36,O,6.7,A,9.43,13.83,20100116-20100213,6.9,A,11.09,13.63,20110704-20110711,499.997652494,8.08,13.83,measured,0.2,observed,-2.0,6.5,13.21
TAP_A01,2751,,,726729.47,9666095.53,O,14.4,A,10.01,16.85,20100116-20100213,16.0,A,11.72,18.82,20110704-20110711,499.997652494,14.79,16.85,measured,1.6,observed,-2.0,12.8,14.43
TAP_A01,2752,,,726726.45,9666096.08,O,17.2,A,9.97,15.98,20100116-20100213,17.2,A,9.87,12.75,20110704-20110711,499.997652494,15.53,15.98,measured,0.0,observed,-2.0,17.2,15.98
TAP_A01,2753,,,726721.37,9666095.4,O,9.9,A,8.06,14.98,20100116-20100213,13.0,A,9.48,17.0,20110704-20110711,499.997652494,12.81,14.98,measured,3.1,observed,-2.0,6.8,9.34
TAP_A01,2754,,,726718.64,9666093.26,O,29.2,A,15.54,28.19,20100116-20100213,29.8,A,17.92,27.66,20110704-20110711,499.997652494,22.04,28.19,measured,0.6,observed,-2.0,28.6,27.5
TAP_A01,2755,,,726715.46,9666095.65,O,6.1,A,4.07,9.17,20100116-20100213,6.7,A,4.69,10.18,20110704-20110711,499.997652494,7.9,9.17,measured,0.6,observed,-2.0,5.5,7.9
TAP_A01,2756,,,726707.39,9666094.72,O,17.2,A,9.91,20.38,20100116-20100213,17.9,A,16.12,20.95,20110704-20110711,499.997652494,15.95,20.38,measured,0.7,observed,-2.0,16.5,19.29
TAP_A01,2757,Manilkara huberi,Sapotaceae,726693.43,9666087.39,O,100.9,A,34.52,52.21,20100116-20100213,101.5,A,35.44,45.61,20110704-20110711,499.997652494,39.15,52.21,measured,0.6,observed,-2.0,100.3,52.01
TAP_A01,2758,Lecythis lurida,Lecythidaceae,726688.08,9666091.7,O,58.0,A,25.33,39.36,20100116-20100213,58.7,A,31.31,37.29,20110704-20110711,499.997652494,31.62,39.36,measured,0.7,observed,-2.0,57.3,38.92
TAP_A01,2759,,,726687.54,9666092.84,O,30.5,A,30.87,36.49,20100116-20100213,30.7,A,28.12,35.53,20110704-20110711,499.997652494,22.43,36.49,measured,0.2,observed,-2.0,30.3,36.21
TAP_A01,2760,,,726678.79,9666094.13,O,16.8,A,13.77,17.9,20100116-20100213,16.6,A,6.42,17.0,20110704-20110711,499.997652494,15.16,17.9,measured,0.0,observed,-2.0,16.6,17.9
TAP_A01,2761,,,726676.48,9666094.25,O,7.9,A,5.02,9.84,20100116-20100213,8.0,A,17.76,26.53,20110704-20110711,499.997652494,9.02,9.84,measured,0.1,observed,-2.0,7.8,9.65
TAP_A01,2762,,,726676.54,9666092.61,O,46.1,A,24.46,29.92,20100116-20100213,46.5,A,7.97,11.39,20110704-20110711,499.997652494,28.23,29.92,measured,0.4,observed,-2.0,45.7,29.66
TAP_A01,2763,,,726668.8,9666093.59,O,21.1,A,19.39,26.05,20100116-20100213,21.6,A,19.07,24.25,20110704-20110711,499.997652494,18.05,26.05,measured,0.5,observed,-2.0,20.6,25.26
TAP_A01,2764,,,726666.18,9666094.1,O,8.2,A,4.44,10.36,20100116-20100213,8.6,A,7.48,9.92,20110704-20110711,499.997652494,9.52,10.36,measured,0.4,observed,-2.0,7.8,9.63
TAP_A01,2765,,,726663.79,9666093.87,O,8.1,A,8.72,15.18,20100116-20100213,8.3,A,13.41,16.28,20110704-20110711,499.997652494,9.27,15.18,measured,0.2,observed,-2.0,7.9,14.64
TAP_A01,2766,,,726662.69,9666093.73,O,10.3,A,12.88,15.11,20100116-20100213,10.3,A,12.59,14.57,20110704-20110711,499.997652494,10.85,15.11,measured,0.0,observed,-2.0,10.3,15.11
TAP_A01,2767,,,726653.9,9666093.3,O,12.4,A,2.79,9.82,20100116-20100213,12.3,A,5.07,8.13,20110704-20110711,499.997652494,12.32,9.82,measured,0.0,observed,-2.0,12.3,9.82
TAP_A01,2768,,,726646.13,9666092.41,O,11.5,A,11.04,18.11,20100116-20100213,11.3,A,11.6,14.64,20110704-20110711,499.997652494,11.6,18.11,measured,0.0,observed,-2.0,11.3,18.11
TAP_A01,2769,Protium hepytaphillum ,Burseraceae,726645.87,9666091.15,O,25.3,A,11.52,24.93,20100116-20100213,25.6,A,18.31,23.78,20110704-20110711,499.997652494,20.09,24.93,measured,0.3,observed,-2.0,25.0,24.57
TAP_A01,2770,,,726641.61,9666092.83,O,8.1,A,1.96,11.61,20100116-20100213,8.3,A,6.01,10.12,20110704-20110711,499.997652494,9.27,11.61,measured,0.2,observed,-2.0,7.9,11.2
TAP_A01,2771,,,726640.91,9666092.98,O,32.5,A,14.94,21.45,20100116-20100213,32.5,A,14.37,21.67,20110704-20110711,499.997652494,23.2,21.45,measured,0.0,observed,-2.0,32.5,21.45
TAP_A01,2772,,,726634.75,9666091.56,O,32.1,A,14.64,24.02,20100116-20100213,33.8,A,15.87,26.62,20110704-20110711,499.997652494,23.73,24.02,measured,1.7,observed,-2.0,30.4,22.57
TAP_A01,2773,,,726640.14,9666094.85,O,,A,,,20100116-20100213,18.6,A,15.25,21.04,20110704-20110711,499.997652494,16.36,21.04,measured,0.2,site_median,-2.0,18.2,20.74
TAP_A01,2774,,,726647.28,9666093.9,O,,A,,,20100116-20100213,5.7,A,6.67,9.09,20110704-20110711,499.997652494,6.99,9.09,measured,0.2,site_median,-2.0,5.3,8.61
TAP_A01,2801,,,726691.5,9665609.3,O,11.2,A,7.99,14.0,20100116-20100213,11.6,A,6.26,13.95,20110704-20110711,500.000757499,11.82,14.0,measured,0.4,observed,-2.0,10.8,13.3
TAP_A01,2802,,,726688.2,9665609.54,O,12.1,A,4.43,11.17,20100116-20100213,12.1,D,1.23,9.62,20110704-20110711,500.000757499,12.18,11.17,measured,0.0,observed,-2.0,12.1,11.17
TAP_A01,2803,,,726681.8,9665609.53,O,5.7,A,3.04,7.55,20100116-20100213,6.9,A,3.84,8.71,20110704-20110711,500.000757499,8.08,7.55,measured,1.2,observed,-2.0,4.5,5.46
