site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
FST_A01,27,Hevea sp.,Euphorbiaceae,585293.0129,9820670.413,0.515536777,3.045835008,56.7,36.1,25.3,A,O,1,31.11
FST_A01,28,Manilkara huberi,Sapotaceae,585302.1939,9820670.123,0.93,2.388292474,41.4,29.44,19.38,A,O,1,26.56
FST_A01,29,Quiina florida,Quiinaceae,585307.9713,9820666.17,0.728,2.563388629,44.0,35.73,26.13,A,O,1,27.43
FST_A01,30,Glycydendron amazonicum,Euphorbiaceae,585251.5665,9820659.225,0.67,1.638168879,38.0,33.27,24.59,A,O,1,25.35
FST_A01,31,Dipteryx odorata,Fabaceae,585288.7242,9820654.175,0.92,33.62598257,124.8,46.1,24.08,A,O,1,41.55
FST_A01,32,Annona ambotay,Annonaceae,585148.8624,9820722.92,0.413,0.172403973,18.7,23.45,17.31,A,O,2,16.42
FST_A01,33,Pouteria retinervis,Sapotaceae,585145.4434,9820724.082,0.783318031,0.544341284,25.0,21.84,17.84,A,O,2,19.8
FST_A01,34,,,585141.1659,9820726.473,0.6,0.018444316,11.8,4.85,,D,O,2,11.96
FST_A01,35,Eschweilera coriacea,Lecythidaceae,585136.0547,9820730.718,0.852013744,0.033865549,13.0,4.62,2.73,A,O,2,12.81
FST_A01,36,,,585134.1342,9820731.791,0.6,0.085758436,24.4,5.37,,D,O,2,19.5
FST_A01,37,Mouriri collocarpa,Melastomataceae,585131.1436,9820731.004,0.833333333,0.036204772,14.0,4.35,2.98,A,O,2,13.49
FST_A01,38,,,585129.8543,9820736.0,0.6,0.159216751,27.5,8.54,,D,O,2,21.0
FST_A01,39,Pouteria macrophilla,Sapotaceae,585124.3136,9820735.034,0.737,0.042656543,10.3,10.72,8.03,A,O,2,10.85
FST_A01,40,Pouteria guianensis,Sapotaceae,585125.0554,9820736.864,0.929561667,0.125292024,13.1,15.43,13.54,A,O,2,12.88
FST_A01,41,Pouteria retinervis,Sapotaceae,585122.2746,9820736.494,0.783318031,0.797373168,32.4,19.05,13.07,A,O,2,23.15
FST_A01,42,,,585118.7139,9820740.087,0.6,0.030714946,23.0,1.77,,D,O,2,18.79
FST_A01,43,Pouteria sp.,Sapotaceae,585112.4991,9820744.629,0.781766198,6.22990293,67.0,34.88,23.91,A,O,2,33.53
FST_A01,44,Simaba cedron,Simaroubaceae,585116.1176,9820743.996,0.474426667,0.052489439,14.0,11.09,8.34,A,O,2,13.49
FST_A01,45,Pouteria gongrijpii,Sapotaceae,585141.342,9820761.331,0.799402922,3.292942381,44.0,41.8,30.0,A,O,2,27.43
FST_A01,46,Minquartia guianensis,Olacaceae,585143.2325,9820767.757,0.77,4.096342878,55.2,34.3,25.27,A,O,2,30.72
FST_A01,47,Pouteria anibifolia,Sapotaceae,585153.9566,9820768.179,0.66,1.957534051,42.3,32.57,22.2,A,O,2,26.87
FST_A01,48,Pouteria hispida,Sapotaceae,585164.1836,9820756.051,0.87,2.288558143,41.6,29.86,17.46,A,O,2,26.63
FST_A01,49,Pouteria gongrijpii,Sapotaceae,585165.9295,9820755.075,0.799402922,2.239541754,39.6,35.1,26.56,A,O,2,25.93
FST_A01,51,Pouteria sp.,Sapotaceae,585170.1903,9820753.763,0.781766198,2.000838989,37.0,36.73,27.45,A,O,2,24.98
FST_A01,52,Swartzia corrugata,Fabaceae,585172.2484,9820749.406,1.0565,3.064349493,39.3,36.89,27.58,A,O,2,25.82
FST_A01,53,NI,NI,585179.2725,9820754.033,0.64,4.523306293,56.4,43.65,36.73,A,O,2,31.04
FST_A01,54,,,585180.0178,9820745.065,0.6,1.219573156,44.0,32.62,,D,O,2,27.43
