site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
CAU_A01,087a,Eschweilera coriacea,Lecythidaceae,779207.2342,9586754.647,O,,,20.2,False,T14,17.28,,False,O,17.28,feldpausch,,,0.8521,
CAU_A01,088a,Brosimum rubescens,Moraceae,779206.3783,9586755.772,O,,,10.2,False,T14,10.78,,False,O,10.78,feldpausch,,,0.8251,
CAU_A01,089a,,,779195.93,9586753.158,O,,,16.3,False,T14,14.98,,False,O,14.98,feldpausch,,,0.7301,
CAU_A01,092a,Minquartia guianensis,Olacaceae,779201.7864,9586744.287,O,,,20.0,False,T14,17.17,,False,O,17.17,feldpausch,,,0.7867,
CAU_A01,093a,Lecythis idatimon,Lecythidaceae,779198.995,9586738.612,O,,,19.0,False,T14,16.6,,False,O,16.6,feldpausch,,,0.7986,
CAU_A01,094a,Protium paniculatum,Burseraceae,779208.5874,9586742.352,O,,,12.0,False,T14,12.11,,False,O,12.11,feldpausch,,,0.49,
CAU_A01,095a,Pouteria guianensis,Sapotaceae,779204.2654,9586732.848,O,,,20.7,False,T14,17.56,,False,O,17.56,feldpausch,,,0.9295,
CAU_A01,096a,Nectandra cuspidata,Lauraceae,779206.7425,9586732.51,O,,,13.2,False,T14,12.95,,False,O,12.95,feldpausch,,,0.518,
CAU_A01,016a,Brosimum rubescens,Moraceae,779336.788,9586759.202,O,12.9,False,13.3,False,T14,13.02,12.9,False,O,13.02,feldpausch,36.8292,36.8292,0.8251,50.2631
CAU_A01,017a,Mucuna rostrata,Fabaceae,779340.427,9586758.503,O,14.7,False,19.8,False,T14,17.05,14.7,False,O,17.05,feldpausch,61.834,61.834,0.7301,74.8877
CAU_A01,018a,Simaba cedron,Simaroubaceae,779343.7017,9586761.79,O,10.2,False,10.7,False,T14,11.15,10.2,False,O,11.15,feldpausch,20.0165,20.0165,0.4743,15.9137
CAU_A01,019a,Simaba cedron,Simaroubaceae,779354.5735,9586760.105,O,10.9,False,11.1,False,T14,11.45,10.9,False,O,11.45,feldpausch,23.3836,23.3836,0.4743,18.5906
CAU_A01,020a,Strychnos subcordata,Loganiaceae,779353.1364,9586756.97,O,16.7,False,17.0,False,T14,15.41,16.7,False,O,15.41,feldpausch,71.8619,71.8619,0.6959,83.0573
CAU_A01,021a,Lecythis idatimon,Lecythidaceae,779355.1315,9586756.799,O,22.0,False,22.3,False,T14,18.42,22.0,False,O,18.42,feldpausch,146.4848,146.4848,0.7986,193.6311
CAU_A01,022a,Eschweilera ovata,Lecythidaceae,779358.131,9586756.591,O,13.7,False,13.8,False,T14,13.36,13.7,False,O,13.36,feldpausch,42.4743,42.4743,0.9,63.0945
CAU_A01,023a,Pouteria hispida,Sapotaceae,779358.8925,9586759.212,O,29.1,False,30.4,False,T14,22.3,29.1,False,O,22.3,feldpausch,304.7371,304.7371,0.874,439.9111
CAU_A01,024a,Eschweilera coriacea,Lecythidaceae,779369.9802,9586754.671,O,25.4,False,25.9,False,T14,20.24,25.4,False,O,20.24,feldpausch,212.5972,212.5972,0.8521,299.3867
CAU_A01,025a,,,779373.0848,9586733.052,O,66.2,True,,True,T14,,66.2,True,O,,feldpausch,,,0.7301,
CAU_A01,026a,Xylopia nitida,Annonaceae,779370.8326,9586731.341,O,41.0,False,42.1,False,T14,26.8,41.0,False,O,26.8,feldpausch,711.9907,711.9907,0.5483,652.0881
CAU_A01,027a,Pouteria retinervis,Sapotaceae,779360.5188,9586729.721,O,52.8,False,53.2,True,T14,30.18,52.8,False,O,30.18,feldpausch,1309.93,1309.93,0.7187,1562.3548
CAU_A01,028a,,,779361.8241,9586724.497,O,57.4,True,,True,T14,,57.4,True,O,,feldpausch,,,0.7301,
CAU_A01,029a,Sacoglottis guianensis,Humiriaceae,779355.2942,9586728.416,O,41.5,False,43.7,False,T14,27.33,41.5,False,O,27.33,feldpausch,743.1061,743.1061,0.8359,1027.0134
CAU_A01,030a,Tetragastris panamensis,Burseraceae,779350.7899,9586724.994,O,37.3,False,38.7,True,T14,25.61,37.3,False,O,25.61,feldpausch,566.2968,566.2968,0.7173,674.1432
CAU_A01,031a,Eschweilera coriacea,Lecythidaceae,779345.1596,9586720.716,O,57.0,False,57.8,False,T14,31.39,57.0,False,O,31.39,feldpausch,1580.5081,1580.5081,0.8521,2225.7256
CAU_A01,032a,Symphonia globulifera,Clusiaceae,779337.2772,9586714.727,O,39.8,False,40.7,False,T14,26.32,39.8,False,O,26.32,feldpausch,660.133,660.133,0.6004,660.5626
CAU_A01,033a,Chrysophyllum sanguinolentum,Sapotaceae,779335.1603,9586714.007,O,35.5,False,36.6,False,T14,24.82,35.5,False,O,24.82,feldpausch,498.6927,498.6927,0.6714,556.5333
CAU_A01,034a,Eschweilera ovata,Lecythidaceae,779336.7833,9586725.896,O,46.6,False,46.8,False,T14,28.32,46.6,False,O,28.32,feldpausch,964.7016,964.7016,0.9,1433.0392
CAU_A01,035a,Pseudopiptadenia suaveolens,Fabaceae,779333.1818,9586736.481,O,50.0,False,50.9,False,T14,29.54,50.0,False,O,29.54,feldpausch,1153.3756,1153.3756,0.6797,1302.7039
CAU_A01,036a,Eschweilera coriacea,Lecythidaceae,779340.7937,9586740.488,O,38.3,False,41.0,False,T14,26.42,38.3,False,O,26.42,feldpausch,614.7112,614.7112,0.8521,865.6573
CAU_A01,042a,Lecythis idatimon,Lecythidaceae,779342.4984,9586752.574,O,29.4,False,29.4,False,T14,21.86,29.4,False,O,21.86,feldpausch,304.9111,304.9111,0.7986,403.0471
CAU_A01,043a,Eschweilera coriacea,Lecythidaceae,779345.3033,9586752.596,O,12.6,False,12.9,False,T14,12.74,12.6,False,O,12.74,feldpausch,34.4373,34.4373,0.8521,48.4958
CAU_A01,044a,Sagotia racemosa,Euphorbiaceae,779349.2272,9586750.548,O,11.8,False,12.4,False,T14,12.39,11.8,False,O,12.39,feldpausch,29.4857,29.4857,0.58,28.5261
CAU_A01,045a,Inga sp.,Fabaceae,779349.7936,9586751.278,O,14.3,False,15.2,False,T14,14.28,14.3,False,O,14.28,feldpausch,49.2823,49.2823,0.5786,47.5628
CAU_A01,046a,Eschweilera coriacea,Lecythidaceae,779350.9946,9586760.097,O,53.4,False,54.0,False,T14,30.4,53.4,False,O,30.4,feldpausch,1348.6704,1348.6704,0.8521,1899.2438
CAU_A01,048a,Eschweilera coriacea,Lecythidaceae,779351.1549,9586744.129,O,36.1,False,36.1,False,T14,24.63,36.1,False,O,24.63,feldpausch,511.4274,511.4274,0.8521,720.2096
CAU_A01,049a,Eschweilera coriacea,Lecythidaceae,779357.0753,9586749.883,O,51.5,False,51.8,False,T14,29.8,51.5,False,O,29.8,feldpausch,1232.3767,1232.3767,0.8521,1735.475
CAU_A01,050a,Lecythis idatimon,Lecythidaceae,779367.2023,9586748.806,O,21.7,False,21.5,False,T14,17.99,21.7,False,O,17.99,feldpausch,139.3608,139.3608,0.7986,184.2142
CAU_A01,051a,Lecythis idatimon,Lecythidaceae,779369.0227,9586748.457,O,21.9,False,22.2,False,T14,18.37,21.9,False,O,18.37,feldpausch,144.8032,144.8032,0.7986,191.4083
CAU_A01,097a,Lecythis idatimon,Lecythidaceae,779339.8501,9586755.756,O,,,12.7,False,T14,12.6,,False,O,12.6,feldpausch,,,0.7986,
CAU_A01,098a,Lecythis idatimon,Lecythidaceae,779351.0195,9586756.25,O,,,14.4,False,T14,13.76,,False,O,13.76,feldpausch,,,0.7986,
CAU_A01,099a,Chrysophyllum sanguinolentum,Sapotaceae,779353.451,9586751.881,O,,,17.1,False,T14,15.47,,False,O,15.47,feldpausch,,,0.6714,
CAU_A01,100a,Pouteria sp.,Sapotaceae,779334.9841,9586742.29,O,,,10.3,False,T14,10.85,,False,O,10.85,feldpausch,,,0.7187,
CAU_A01,101a,Eschweilera coriacea,Lecythidaceae,779337.2803,9586736.93,O,,,14.1,False,T14,13.56,,False,O,13.56,feldpausch,,,0.8521,
CAU_A01,102a,Pouteria sp.,Sapotaceae,779337.1451,9586735.94,O,,,20.0,False,T14,17.17,,False,O,17.17,feldpausch,,,0.7187,
CAU_A01,103a,Manilkara bidentata,Sapotaceae,779350.2961,9586736.163,O,,,24.4,False,T14,19.5,,False,O,19.5,feldpausch,,,0.8729,
CAU_A01,104a,Eschweilera ovata,Lecythidaceae,779352.413,9586736.883,O,,,21.7,False,T14,18.1,,False,O,18.1,feldpausch,,,0.9,
CAU_A01,105a,Rinorea guianensis,Violaceae,779352.2777,9586735.893,O,,,28.2,False,T14,21.32,,False,O,21.32,feldpausch,,,0.78,
CAU_A01,106a,Rinorea guianensis,Violaceae,779345.6566,9586731.75,O,,,20.5,False,T14,17.45,,False,O,17.45,feldpausch,,,0.78,
CAU_A01,107a,Lecythis idatimon,Lecythidaceae,779339.7117,9586732.561,O,,,14.5,False,T14,13.82,,False,O,13.82,feldpausch,,,0.7986,
CAU_A01,108a,Eschweilera coriacea,Lecythidaceae,779345.8359,9586725.67,O,,,19.1,False,T14,16.65,,False,O,16.65,feldpausch,,,0.8521,
CAU_A01,109a,Eschweilera coriacea,Lecythidaceae,779345.2949,9586721.707,O,,,19.2,False,T14,16.71,,False,O,16.71,feldpausch,,,0.8521,
CAU_A01,110a,Tetragastris panamensis,Burseraceae,779346.1504,9586720.58,O,,,33.8,False,T14,23.73,,False,O,23.73,feldpausch,,,0.7173,
CAU_A01,111a,Sterculia pruriens,Malvaceae,779346.6458,9586720.513,O,,,26.2,False,T14,20.38,,False,O,20.38,feldpausch,,,0.4862,
CAU_A01,112a,Lecythis idatimon,Lecythidaceae,779338.5841,9586720.604,O,,,12.2,False,T14,12.25,,False,O,12.25,feldpausch,,,0.7986,
CAU_A01,113a,Apeiba petoumo,Malvaceae,779340.9259,9586719.275,O,,,28.7,False,T14,21.55,,False,O,21.55,feldpausch,,,0.2822,
CAU_A01,114a,Pouteria gongrijpii,Sapotaceae,779343.178,9586720.986,O,,,19.1,False,T14,16.65,,False,O,16.65,feldpausch,,,0.7994,
CAU_A01,115a,Rinorea guianensis,Violaceae,779338.1783,9586717.632,O,,,15.3,False,T14,14.34,,False,O,14.34,feldpausch,,,0.78,
CAU_A01,116a,Sagotia racemosa,Euphorbiaceae,779349.7079,9586717.067,O,,,18.1,False,T14,16.07,,False,O,16.07,feldpausch,,,0.58,
CAU_A01,117a,Tetragastris panamensis,Burseraceae,779349.3022,9586714.095,O,,,30.5,False,T14,22.35,,False,O,22.35,feldpausch,,,0.7173,
CAU_A01,118a,Lecythis idatimon,Lecythidaceae,779339.5896,9586761.242,O,,,33.1,False,T14,23.44,,False,O,23.44,feldpausch,,,0.7986,
CAU_A01,037a,Eschweilera coriacea,Lecythidaceae,779484.6101,9586735.844,O,32.0,False,33.9,False,T14,23.77,32.0,False,O,23.77,feldpausch,390.4073,390.4073,0.8521,549.7849
CAU_A01,038a,Licania canescens,Chrysobalanaceae,779486.6606,9586736.056,O,45.8,False,47.1,False,T14,28.41,45.8,False,O,28.41,feldpausch,935.5307,935.5307,0.88,1359.5572
CAU_A01,039a,Rinorea guianensis,Violaceae,779490.197,9586732.522,O,13.1,False,13.9,False,T14,13.42,13.1,False,O,13.42,feldpausch,39.0896,39.0896,0.78,50.4974
CAU_A01,040a,Eschweilera ovata,Lecythidaceae,779490.494,9586732.479,O,17.5,False,18.1,False,T14,16.07,17.5,False,O,16.07,feldpausch,82.0243,82.0243,0.9,121.8449
CAU_A01,041a,Eschweilera coriacea,Lecythidaceae,779486.4997,9586699.513,O,37.4,False,38.5,False,T14,25.53,37.4,False,O,25.53,feldpausch,567.5285,567.5285,0.8521,799.213
CAU_A01,042a,Micrandra minor,Euphorbiaceae,779501.9071,9586731.054,O,18.0,False,19.5,False,T14,16.88,18.0,False,O,16.88,feldpausch,90.9218,90.9218,0.41,62.7003
CAU_A01,043a,Rinorea guianensis,Violaceae,779510.2791,9586731.678,O,19.0,False,11.8,False,T14,11.96,19.0,False,O,11.96,feldpausch,72.1861,72.1861,0.78,93.2528
CAU_A01,044a,,,779512.2449,9586731.297,O,38.9,True,,True,T14,,38.9,True,O,,feldpausch,,,0.7301,
CAU_A01,045a,Rinorea guianensis,Violaceae,779519.3165,9586729.177,O,21.1,False,21.7,False,T14,18.1,21.1,False,O,18.1,feldpausch,132.7255,132.7255,0.78,171.4601
CAU_A01,046a,Rinorea guianensis,Violaceae,779523.2342,9586727.608,O,20.3,False,20.4,True,T14,17.39,20.3,False,O,17.39,feldpausch,118.3656,118.3656,0.78,152.9094
CAU_A01,047a,Lecythis idatimon,Lecythidaceae,779517.6094,9586712.249,O,51.0,False,52.1,False,T14,29.88,51.0,False,O,29.88,feldpausch,1212.2973,1212.2973,0.7986,1602.4768
CAU_A01,048a,Anacardium spruceanum,Anacardiaceae,779515.2075,9586702.49,O,53.2,False,54.2,False,T14,30.46,53.2,False,O,30.46,feldpausch,1341.407,1341.407,0.4792,1077.0599
CAU_A01,049a,Manilkara huberi,Sapotaceae,779504.6001,9586706.023,O,59.6,False,60.5,False,T14,32.06,59.6,False,O,32.06,feldpausch,1760.199,1760.199,0.9214,2675.2901
CAU_A01,050a,Eschweilera coriacea,Lecythidaceae,779501.7747,9586693.294,O,55.3,False,55.7,False,T14,30.85,55.3,False,O,30.85,feldpausch,1464.7827,1464.7827,0.8521,2062.757
CAU_A01,051a,Protium hebetatum,Burseraceae,779501.6353,9586685.233,O,58.1,False,60.3,False,T14,32.01,58.1,False,O,32.01,feldpausch,1672.2119,1672.2119,0.5773,1610.4613
CAU_A01,052a,Sacoglottis guianensis,Humiriaceae,779500.0771,9586695.557,O,38.6,False,38.7,False,T14,25.61,38.6,False,O,25.61,feldpausch,605.462,605.462,0.8359,836.7816
CAU_A01,053a,Aspidosperma spruceanum,Apocynaceae,779494.4179,9586705.455,O,65.7,False,67.5,False,T14,33.63,65.7,False,O,33.63,feldpausch,2230.6617,2230.6617,0.7533,2785.4642
CAU_A01,054a,Simarouba amara,Simaroubaceae,779479.2841,9586712.664,O,61.2,False,63.4,False,T14,32.73,61.2,False,O,32.73,feldpausch,1891.4147,1891.4147,0.3833,1221.4674
CAU_A01,074a,Eschweilera ovata,Lecythidaceae,779491.3058,9586726.0,O,18.0,False,18.0,False,T14,16.01,18.0,False,O,16.01,feldpausch,86.3453,86.3453,0.9,128.2637
CAU_A01,075a,Rinorea guianensis,Violaceae,779495.2074,9586725.746,O,12.2,False,12.5,False,T14,12.46,12.2,False,O,12.46,feldpausch,31.6418,31.6418,0.78,40.8761
CAU_A01,076a,Couratari stellata,Lecythidaceae,779502.9118,9586724.547,O,56.0,False,57.0,False,T14,31.19,56.0,False,O,31.19,feldpausch,1517.3394,1517.3394,0.6331,1599.0895
CAU_A01,077a,Eschweilera coriacea,Lecythidaceae,779503.8766,9586724.409,O,42.1,False,40.4,False,T14,26.21,42.1,False,O,26.21,feldpausch,733.6403,733.6403,0.8521,1033.1373
CAU_A01,078a,Pouteria gongrijpii,Sapotaceae,779504.4272,9586728.27,O,41.0,False,41.2,False,T14,26.49,41.0,False,O,26.49,feldpausch,703.9515,703.9515,0.7994,931.4616
CAU_A01,080a,Rinorea guianensis,Violaceae,779509.6231,9586723.287,O,23.5,False,23.4,False,T14,18.99,23.5,False,O,18.99,feldpausch,171.6428,171.6428,0.78,221.735
CAU_A01,082a,Pouteria gongrijpii,Sapotaceae,779516.238,9586717.899,O,71.8,False,72.5,False,T14,34.65,71.8,False,O,34.65,feldpausch,2731.2784,2731.2784,0.7994,3614.0
CAU_A01,083a,Pradosia cochlearia,Sapotaceae,779525.5425,9586721.016,O,59.2,False,58.9,False,T14,31.67,59.2,False,O,31.67,feldpausch,1716.5844,1716.5844,0.73,2078.704
CAU_A01,119a,Abarema jupunba,Fabaceae,779487.693,9586736.212,O,,,17.2,False,T14,15.53,,False,O,15.53,feldpausch,,,0.5851,
CAU_A01,120a,Rinorea guianensis,Violaceae,779491.667,9586735.747,O,,,11.2,False,T14,11.53,,False,O,11.53,feldpausch,,,0.78,
CAU_A01,121a,Pouteria gongrijpii,Sapotaceae,779493.6611,9586735.563,O,,,19.4,False,T14,16.83,,False,O,16.83,feldpausch,,,0.7994,
CAU_A01,122a,Eschweilera coriacea,Lecythidaceae,779497.5646,9586734.603,O,,,15.1,False,T14,14.21,,False,O,14.21,feldpausch,,,0.8521,
CAU_A01,123a,Rinorea guianensis,Violaceae,779497.5239,9586727.235,O,,,23.5,False,T14,19.05,,False,O,19.05,feldpausch,,,0.78,
CAU_A01,124a,Protium paniculatum,Burseraceae,779494.4128,9586726.668,O,,,13.1,False,T14,12.88,,False,O,12.88,feldpausch,,,0.49,
CAU_A01,125a,Nectandra cuspidata,Lauraceae,779486.2088,9586732.889,O,,,28.0,False,T14,21.23,,False,O,21.23,feldpausch,,,0.518,
CAU_A01,126a,Rinorea guianensis,Violaceae,779487.527,9586720.882,O,,,11.0,False,T14,11.38,,False,O,11.38,feldpausch,,,0.78,
CAU_A01,127a,,,779487.6258,9586721.575,L,,,15.2,False,T14,14.28,,False,L,14.28,feldpausch,,,0.7301,
CAU_A01,128a,Rinorea guianensis,Violaceae,779492.3639,9586719.384,O,,,11.1,False,T14,11.45,,False,O,11.45,feldpausch,,,0.78,
CAU_A01,129a,Rinorea guianensis,Violaceae,779491.3034,9586719.031,O,,,19.2,False,T14,16.71,,False,O,16.71,feldpausch,,,0.78,
CAU_A01,130a,Lecythis idatimon,Lecythidaceae,779490.6672,9586718.111,O,,,31.7,False,T14,22.86,,False,O,22.86,feldpausch,,,0.7986,
CAU_A01,131a,Vitex triflora,Lamiaceae,779483.2423,9586719.17,O,,,12.1,False,T14,12.18,,False,O,12.18,feldpausch,,,0.5482,
CAU_A01,132a,Inga sp.,Fabaceae,779476.7394,9586708.986,O,,,10.5,False,T14,11.0,,False,O,11.0,feldpausch,,,0.5786,
CAU_A01,133a,Rinorea guianensis,Violaceae,779488.6192,9586707.292,O,,,27.9,False,T14,21.18,,False,O,21.18,feldpausch,,,0.78,
CAU_A01,134a,Pouteria retinervis,Sapotaceae,779490.8815,9586708.99,O,,,16.0,False,T14,14.79,,False,O,14.79,feldpausch,,,0.7187,
CAU_A01,135a,Rinorea guianensis,Violaceae,779492.0144,9586702.767,O,,,11.5,False,T14,11.75,,False,O,11.75,feldpausch,,,0.78,
CAU_A01,136a,Rinorea guianensis,Violaceae,779491.4497,9586698.808,O,,,26.3,False,T14,20.43,,False,O,20.43,feldpausch,,,0.78,
CAU_A01,137a,Lecythis idatimon,Lecythidaceae,779478.8639,9586695.552,O,,,10.0,False,T14,10.62,,False,O,10.62,feldpausch,,,0.7986,
CAU_A01,138a,Eschweilera coriacea,Lecythidaceae,779479.9254,9586692.37,O,,,11.8,False,T14,11.96,,False,O,11.96,feldpausch,,,0.8521,
CAU_A01,139a,Lecythis idatimon,Lecythidaceae,779474.0569,9586690.177,O,,,11.0,False,T14,11.38,,False,O,11.38,feldpausch,,,0.7986,
CAU_A01,140a,Manilkara bidentata,Sapotaceae,779484.7491,9586687.238,O,,,11.5,False,T14,11.75,,False,O,11.75,feldpausch,,,0.8729,
CAU_A01,055a,,,779636.7408,9586714.653,O,21.3,True,,True,T14,,21.3,True,O,,feldpausch,,,0.7301,
CAU_A01,056a,Lecythis idatimon,Lecythidaceae,779636.2469,9586710.481,O,25.3,False,25.5,False,T14,20.05,25.3,False,O,20.05,feldpausch,209.0333,209.0333,0.7986,276.311
CAU_A01,057a,Eschweilera ovata,Lecythidaceae,779640.249,9586710.921,O,35.0,False,35.1,True,T14,24.25,35.0,False,O,24.25,feldpausch,474.1985,474.1985,0.9,704.4096
CAU_A01,058a,Guarea guidonia,Meliaceae,779630.2353,9586715.076,O,14.2,False,14.8,False,T14,14.02,14.2,False,O,14.02,feldpausch,47.7478,47.7478,0.5651,45.0352
CAU_A01,059a,Lecythis idatimon,Lecythidaceae,779645.7078,9586710.95,O,28.4,False,28.7,False,T14,21.55,28.4,False,O,21.55,feldpausch,281.0494,281.0494,0.7986,371.5055
CAU_A01,060a,Rinorea guianensis,Violaceae,779645.8068,9586710.936,O,14.1,False,14.5,False,T14,13.82,14.1,False,O,13.82,feldpausch,46.4379,46.4379,0.78,59.9903
CAU_A01,061a,Eschweilera ovata,Lecythidaceae,779646.2879,9586710.059,O,33.4,False,33.8,False,T14,23.73,33.4,False,O,23.73,feldpausch,423.7448,423.7448,0.9,629.4619
CAU_A01,062a,Strychnos subcordata,Loganiaceae,779649.9362,9586711.559,O,10.5,False,,True,T14,,10.5,False,O,,feldpausch,,,0.6959,
CAU_A01,063a,Eschweilera ovata,Lecythidaceae,779656.6393,9586712.523,O,11.8,False,12.2,False,T14,12.25,11.8,False,O,12.25,feldpausch,29.1605,29.1605,0.9,43.3172
CAU_A01,064a,Platymiscium trinitatis,Fabaceae,779661.7316,9586707.857,O,12.5,False,25.3,False,T14,19.95,12.5,False,O,19.95,feldpausch,52.5259,52.5259,0.864,74.9782
CAU_A01,065a,Lecythis idatimon,Lecythidaceae,779664.4886,9586710.898,O,15.0,False,15.4,False,T14,14.41,15.0,False,O,14.41,feldpausch,54.5817,54.5817,0.7986,72.1489
CAU_A01,066a,Eschweilera ovata,Lecythidaceae,779669.3397,9586709.499,O,34.6,False,35.0,False,T14,24.21,34.6,False,O,24.21,feldpausch,462.9309,462.9309,0.9,687.6718
CAU_A01,067a,,,779671.0796,9586707.534,L,12.3,False,13.0,False,T14,12.81,12.3,False,L,12.81,feldpausch,33.0311,33.0311,0.7301,40.0043
CAU_A01,068a,Eschweilera coriacea,Lecythidaceae,779673.3454,9586695.089,O,36.7,False,38.1,False,T14,25.39,36.7,False,O,25.39,feldpausch,544.051,544.051,0.8521,766.1513
CAU_A01,069a,Ormosia nobilis,Fabaceae,779672.6412,9586683.068,O,35.4,False,35.5,False,T14,24.4,35.4,False,O,24.4,feldpausch,487.7615,487.7615,0.58,471.8866
CAU_A01,070a,Lecythis pisonis,Lecythidaceae,779656.3779,9586682.357,O,52.6,False,55.9,False,T14,30.91,52.6,False,O,30.91,feldpausch,1330.9492,1330.9492,0.857,1884.8429
CAU_A01,071a,Tetragastris panamensis,Burseraceae,779665.2894,9586674.016,O,46.6,False,45.7,False,T14,27.98,46.6,False,O,27.98,feldpausch,953.3961,953.3961,0.7173,1134.9623
CAU_A01,072a,Eschweilera coriacea,Lecythidaceae,779654.2584,9586674.579,O,35.0,False,35.1,False,T14,24.25,35.0,False,O,24.25,feldpausch,474.1985,474.1985,0.8521,667.7825
CAU_A01,073a,Eschweilera coriacea,Lecythidaceae,779648.7438,9586671.325,O,37.0,False,37.4,False,T14,25.13,37.0,False,O,25.13,feldpausch,547.2406,547.2406,0.8521,770.6429
CAU_A01,074a,,,779638.5582,9586684.899,O,60.0,True,,True,T14,,60.0,True,O,,feldpausch,,,0.7301,
CAU_A01,075a,Pouteria sp.,Sapotaceae,779645.204,9586689.001,O,43.7,False,45.4,False,T14,27.88,43.7,False,O,27.88,feldpausch,838.0814,838.0814,0.7187,999.5805
CAU_A01,114a,Dialium guianense,Fabaceae,779645.4312,9586709.171,O,40.3,False,40.3,False,T14,26.18,40.3,False,O,26.18,feldpausch,672.9062,672.9062,0.8964,995.6654
CAU_A01,115a,Pouteria guianensis,Sapotaceae,779650.4553,9586706.435,O,43.5,False,44.4,False,T14,27.56,43.5,False,O,27.56,feldpausch,821.3046,821.3046,0.9295,1259.0414
CAU_A01,116a,Rinorea guianensis,Violaceae,779659.1551,9586701.861,O,25.5,False,25.5,False,T14,20.05,25.5,False,O,20.05,feldpausch,212.271,212.271,0.78,274.2202
CAU_A01,117a,Lecythis lurida,Lecythidaceae,779659.8445,9586710.146,O,54.3,False,54.5,False,T14,30.54,54.3,False,O,30.54,feldpausch,1399.6586,1399.6586,0.8633,1996.4422
CAU_A01,118a,Eschweilera coriacea,Lecythidaceae,779662.1342,9586702.042,O,41.4,False,42.5,False,T14,26.93,41.4,False,O,26.93,feldpausch,729.0479,729.0479,0.8521,1026.6701
CAU_A01,119a,Bowdichia nitida,Fabaceae,779670.5986,9586709.623,O,66.0,False,65.9,False,T14,33.29,66.0,False,O,33.29,feldpausch,2228.3772,2228.3772,0.8033,2962.7253
CAU_A01,141a,Lecythis idatimon,Lecythidaceae,779641.6625,9586713.749,O,,,23.8,False,T14,19.2,,False,O,19.2,feldpausch,,,0.7986,
CAU_A01,142a,Sterculia pruriens,Malvaceae,779641.2243,9586712.801,O,,,11.4,False,T14,11.67,,False,O,11.67,feldpausch,,,0.4862,
CAU_A01,143a,Rinorea guianensis,Violaceae,779647.673,9586713.397,O,,,16.3,False,T14,14.98,,False,O,14.98,feldpausch,,,0.78,
CAU_A01,144a,,,779648.1689,9586709.791,O,,,24.5,False,T14,19.55,,False,O,19.55,feldpausch,,,0.7301,
CAU_A01,145a,Simaba cedron,Simaroubaceae,779648.0983,9586709.296,O,,,12.3,False,T14,12.32,,False,O,12.32,feldpausch,,,0.4743,
CAU_A01,146a,Lecythis idatimon,Lecythidaceae,779648.5941,9586705.69,O,,,31.9,False,T14,22.95,,False,O,22.95,feldpausch,,,0.7986,
CAU_A01,147a,Rinorea guianensis,Violaceae,779633.462,9586705.827,O,,,18.3,False,T14,16.19,,False,O,16.19,feldpausch,,,0.78,
CAU_A01,148a,Rinorea guianensis,Violaceae,779633.3914,9586705.332,O,,,11.7,False,T14,11.89,,False,O,11.89,feldpausch,,,0.78,
CAU_A01,149a,Pouteria guianensis,Sapotaceae,779641.5945,9586702.647,O,,,10.3,False,T14,10.85,,False,O,10.85,feldpausch,,,0.9295,
CAU_A01,150a,Rinorea guianensis,Violaceae,779641.5945,9586702.647,O,,,20.7,False,T14,17.56,,False,O,17.56,feldpausch,,,0.78,
CAU_A01,151a,Rinorea guianensis,Violaceae,779645.4847,9586698.052,O,,,16.4,False,T14,15.04,,False,O,15.04,feldpausch,,,0.78,
CAU_A01,152a,Ocotea canaliculata,Lauraceae,779647.3235,9586696.78,O,,,33.9,False,T14,23.77,,False,O,23.77,feldpausch,,,0.4793,
CAU_A01,153a,Lecythis idatimon,Lecythidaceae,779630.2131,9586690.129,O,,,20.0,False,T14,17.17,,False,O,17.17,feldpausch,,,0.7986,
CAU_A01,154a,Rinorea guianensis,Violaceae,779637.0018,9586688.151,O,,,19.2,False,T14,16.71,,False,O,16.71,feldpausch,,,0.78,
CAU_A01,155a,Lecythis idatimon,Lecythidaceae,779640.1129,9586688.717,O,,,20.7,False,T14,17.56,,False,O,17.56,feldpausch,,,0.7986,
CAU_A01,156a,Neea oppositifolia,Nyctaginaceae,779646.0528,9586687.87,O,,,21.2,False,T14,17.83,,False,O,17.83,feldpausch,,,0.893,
CAU_A01,157a,Manilkara bidentata,Sapotaceae,779645.1343,9586684.971,O,,,26.4,False,T14,20.48,,False,O,20.48,feldpausch,,,0.8729,
CAU_A01,158a,Rinorea guianensis,Violaceae,779643.2257,9586682.212,O,,,14.1,False,T14,13.56,,False,O,13.56,feldpausch,,,0.78,
CAU_A01,159a,Pouteria sp.,Sapotaceae,779629.5088,9586678.108,O,,,10.1,False,T14,10.7,,False,O,10.7,feldpausch,,,0.7187,
CAU_A01,160a,Rinorea guianensis,Violaceae,779629.087,9586668.067,O,,,11.5,False,T14,11.75,,False,O,11.75,feldpausch,,,0.78,
