site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,1328,Inga alba,Fabaceae,175034.9546,9674848.163,35.0,O,False,29.47,35.18,36.2,O,False,25.15,29.87,T02,24.67,35.18,measured,0.6,observed,-1.0,35.6,34.85,35.0,False,O,35.18,measured,34.4,34.83494677735786,0.5861,681.8145,681.8145,666.4063,652.8743,652.8743,638.12,
DUC_A01,1329,,,175038.1396,9674839.731,18.8,O,True,,6.49,18.8,O,True,,6.27,T02,16.48,6.49,measured,0.0,observed,-1.0,18.8,6.49,18.8,True,O,6.49,measured,18.8,6.49,0.6681,38.9375,32.8694,32.8694,38.9375,32.8694,32.8694,
DUC_A01,1330,Theobroma glaucum,Malvaceae,175038.8629,9674837.605,10.7,O,False,15.11,16.65,10.9,O,False,12.53,14.69,T02,11.3,16.65,measured,0.1,observed,-1.0,10.8,16.55,10.7,False,O,16.65,measured,10.6,16.537896056203078,0.5297,32.5026,32.5026,28.7811,31.7026,31.7026,28.0727,
DUC_A01,1332,Dimorphandra macrostachya,Fabaceae,175039.8401,9674829.787,50.0,O,False,27.64,34.92,50.0,O,False,29.73,34.11,T02,29.28,34.92,measured,0.0,observed,-1.0,50.0,34.92,50.0,False,O,34.92,measured,50.0,34.92,0.695,1357.9713,1357.9713,1567.4444,1357.9713,1357.9713,1567.4444,
DUC_A01,1333,Protium heptaphyllum,Burseraceae,175041.3056,9674828.417,8.6,O,False,8.58,15.25,9.0,O,False,8.38,15.3,T02,9.84,15.25,measured,0.2,observed,-1.0,8.8,15.0,8.6,False,O,15.25,measured,8.4,14.988055806568454,0.6293,19.4748,19.4748,20.4025,18.2886,18.2886,19.1598,
DUC_A01,1335,Guarea guidonia,Meliaceae,175041.94,9674824.543,8.6,O,False,9.5,16.44,8.7,O,False,11.08,15.61,T02,9.6,16.44,measured,0.05,observed,-1.0,8.65,16.37,8.6,False,O,16.44,measured,8.549999999999999,16.369625673821126,0.5651,20.9566,20.9566,19.7661,20.6329,20.6329,19.4607,
DUC_A01,1336,Eschweilera coriacea,Lecythidaceae,175043.6674,9674815.757,54.6,O,False,23.66,35.06,54.0,O,False,27.17,35.33,T02,30.4,35.06,measured,0.0,observed,-1.0,54.0,35.06,54.6,False,O,35.06,measured,54.6,35.06,0.8521,1618.8148,1618.8148,2279.6703,1618.8148,1618.8148,2279.6703,
DUC_A01,1338,Stryphnodendron paniculatum,Fabaceae,175046.4637,9674807.23,28.7,O,False,26.56,30.27,29.7,O,False,23.58,32.7,T02,22.0,30.27,measured,0.5,observed,-1.0,29.2,29.95,28.7,False,O,30.27,measured,28.2,29.950376716701143,0.6535,399.6817,399.6817,434.4285,382.2219,382.2219,415.4509,
DUC_A01,1339,,,175046.1183,9674804.844,40.2,O,True,,12.5,40.2,O,True,,12.84,T02,26.14,12.5,measured,0.0,observed,-1.0,40.2,12.5,40.2,True,O,12.5,measured,40.2,12.5,0.6681,325.4574,256.9117,256.9117,325.4574,256.9117,256.9117,
DUC_A01,1340,Mezilaurus itauba,Lauraceae,175046.8065,9674803.285,22.4,O,False,19.2,25.55,22.8,O,False,18.51,25.42,T02,18.68,25.55,measured,0.2,observed,-1.0,22.6,25.41,22.4,False,O,25.55,measured,22.2,25.403711370237914,0.7443,208.8134,208.8134,257.6967,204.0428,204.0428,251.8093,
DUC_A01,1342,Guarea guidonia,Meliaceae,175048.3423,9674800.782,15.1,O,False,13.15,17.39,15.3,O,False,9.91,17.4,T02,14.34,17.39,measured,0.1,observed,-1.0,15.2,17.32,15.1,False,O,17.39,measured,15.0,17.31073780466258,0.5651,66.4288,66.4288,62.6549,65.281,65.281,61.5723,
DUC_A01,1344,Pouteria sp.,Sapotaceae,175046.364,9674800.876,61.5,O,False,24.76,41.23,59.6,O,False,26.34,33.54,T02,31.84,41.23,measured,0.0,observed,-1.0,59.6,41.23,61.5,False,O,41.23,measured,61.5,41.23,0.7187,2392.176,2392.176,2853.1507,2392.176,2392.176,2853.1507,
DUC_A01,1345,Eperua bijuga,Fabaceae,175048.0508,9674800.711,5.9,O,False,9.58,12.92,6.0,O,False,5.17,8.41,T02,7.27,12.92,measured,0.05,observed,-1.0,5.95,12.85,5.9,False,O,12.92,measured,5.8500000000000005,12.836881844288204,0.729,7.9388,7.9388,9.6007,7.759,7.759,9.3832,
DUC_A01,1346,Eperua bijuga,Fabaceae,175049.3087,9674788.357,38.8,O,False,17.48,26.3,39.3,O,False,24.91,29.32,T02,25.82,26.3,measured,0.25,observed,-1.0,39.05,26.21,38.8,False,O,26.3,measured,38.55,26.206710686921888,0.729,627.6782,627.6782,759.0729,617.662,617.662,746.96,
DUC_A01,1347,Guarea guidonia,Meliaceae,175050.9956,9674788.192,9.7,O,False,13.7,16.55,10.0,O,False,12.45,16.54,T02,10.62,16.55,measured,0.15,observed,-1.0,9.85,16.38,9.7,False,O,16.55,measured,9.549999999999999,16.363445727083143,0.5651,26.68,26.68,25.1643,25.5958,25.5958,24.1417,
DUC_A01,1348,Aspidosperma excelsum,Apocynaceae,175051.638,9674782.594,38.2,O,False,19.46,27.73,38.5,O,False,23.54,29.59,T02,25.53,27.73,measured,0.15,observed,-1.0,38.35,27.68,38.2,False,O,27.73,measured,38.050000000000004,27.669790230962438,0.792,641.1615,641.1615,840.7127,634.9079,634.9079,832.5127,
DUC_A01,1349,,,175052.4937,9674779.925,27.7,O,False,20.79,27.91,28.0,O,False,29.47,34.84,T02,21.23,27.91,measured,0.15,observed,-1.0,27.85,27.82,27.7,False,O,27.91,measured,27.55,27.817909083825647,0.6681,344.5425,344.5425,382.6529,339.812,339.812,377.3992,
DUC_A01,1350,Protium heptaphyllum,Burseraceae,175055.4222,9674770.855,10.4,O,False,11.58,14.5,11.0,O,False,15.38,18.6,T02,11.38,14.5,measured,0.3,observed,-1.0,10.7,14.21,10.4,False,O,14.5,measured,10.1,14.19655565517331,0.6293,26.8661,26.8661,28.1459,24.8557,24.8557,26.0397,
DUC_A01,1351,Simarouba amara,Simaroubaceae,175055.1577,9674766.743,19.1,O,False,12.94,18.57,19.5,O,False,14.27,18.37,T02,16.88,18.57,measured,0.2,observed,-1.0,19.3,18.45,19.1,False,O,18.57,measured,18.900000000000002,18.441226920965832,0.3833,112.0465,112.0465,72.3591,109.0247,109.0247,70.4077,
DUC_A01,1352,,,175056.2038,9674764.487,35.9,O,False,,18.74,35.9,O,True,,19.37,T02,24.56,18.74,measured,0.0,observed,-1.0,35.9,18.74,35.9,False,O,18.74,measured,35.9,18.74,0.6681,387.4612,387.4612,430.3188,387.4612,387.4612,430.3188,
DUC_A01,1353,Rinorea racemosa,Violaceae,175059.4616,9674747.483,5.9,O,False,2.74,8.83,6.1,O,False,2.96,9.74,T02,7.36,8.83,measured,0.1,observed,-1.0,6.0,8.72,5.9,False,O,8.83,measured,5.800000000000001,8.716237713534008,0.682,5.4755,5.4755,6.2047,5.2292,5.2292,5.9256,
DUC_A01,1355,Guarea guidonia,Meliaceae,175057.9156,9674743.632,21.8,O,False,12.88,21.44,21.8,O,False,20.53,23.34,T02,18.15,21.44,measured,0.0,observed,-1.0,21.8,21.44,21.8,False,O,21.44,measured,21.8,21.44,0.5651,166.8796,166.8796,157.3989,166.8796,166.8796,157.3989,
DUC_A01,1356,Rinorea racemosa,Violaceae,175059.5968,9674743.884,5.3,O,False,3.77,8.04,5.7,O,False,3.9,8.27,T02,6.99,8.04,measured,0.2,observed,-1.0,5.5,7.83,5.3,False,O,8.04,measured,5.1,7.807048645011729,0.682,4.053,4.053,4.5928,3.6535,3.6535,4.14,
DUC_A01,1358,Lecythis idatimon,Lecythidaceae,175060.6012,9674739.209,15.6,O,False,20.45,21.8,15.7,O,False,20.61,22.7,T02,14.6,21.8,measured,0.05,observed,-1.0,15.65,21.76,15.6,False,O,21.8,measured,15.549999999999999,21.752190050256814,0.7986,88.2619,88.2619,116.6692,87.5228,87.5228,115.6922,
DUC_A01,1360,Symphonia globulifera,Clusiaceae,175061.0436,9674736.259,12.6,O,False,13.93,19.91,13.2,O,False,14.11,18.02,T02,12.95,19.91,measured,0.3,observed,-1.0,12.9,19.59,12.6,False,O,19.91,measured,12.299999999999999,19.57411357668868,0.6004,53.2448,53.2448,53.2795,49.9617,49.9617,49.9942,
DUC_A01,1362,,,175062.1102,9674723.752,68.2,O,True,,5.7,68.2,O,True,,5.67,T02,33.78,5.7,measured,0.0,observed,-1.0,68.2,5.7,68.2,True,O,5.7,measured,68.2,5.7,0.6681,424.367,388.9859,388.9859,424.367,388.9859,388.9859,
DUC_A01,1363,Aspidosperma excelsum,Apocynaceae,175060.7203,9674717.512,33.9,O,False,20.22,23.57,35.7,O,False,17.0,19.84,T02,24.48,23.57,measured,0.9,observed,-1.0,34.8,23.23,33.9,False,O,23.57,measured,33.0,23.20712442204186,0.792,433.3447,433.3447,568.2162,404.9919,404.9919,531.0391,
DUC_A01,1365,Eschweilera parviflora,Lecythidaceae,175063.7598,9674710.73,20.9,O,False,9.26,17.92,21.5,O,False,13.34,18.26,T02,17.99,17.92,measured,0.3,observed,-1.0,21.2,17.76,20.9,False,O,17.92,measured,20.599999999999998,17.7524104936806,0.918,129.0162,129.0162,195.3903,124.281,124.281,188.219,
DUC_A01,1366,Guarea guidonia,Meliaceae,175064.707,9674708.459,10.9,O,False,8.54,12.77,11.0,O,False,8.01,11.13,T02,11.38,12.77,measured,0.05,observed,-1.0,10.95,12.73,10.9,False,O,12.77,measured,10.85,12.72792716296505,0.5651,26.0111,26.0111,24.5334,25.6959,25.6959,24.236,
DUC_A01,1367,Brosimum rubescens,Moraceae,175063.7023,9674701.673,45.1,O,False,18.56,25.52,45.4,O,False,30.57,34.37,T02,27.88,25.52,measured,0.15,observed,-1.0,45.25,25.48,45.1,False,O,25.52,measured,44.95,25.47590476125402,0.8251,817.5773,817.5773,1115.7982,810.908,810.908,1106.6961,
DUC_A01,1368,Sloanea guianensis,Elaeocarpaceae,175065.3105,9674697.692,30.6,O,False,17.36,21.29,30.5,O,False,24.54,29.36,T02,22.35,21.29,measured,0.0,observed,-1.0,30.5,21.29,30.6,False,O,21.29,measured,30.6,21.29,0.8212,321.2835,321.2835,436.4303,321.2835,321.2835,436.4303,
DUC_A01,1369,Protium heptaphyllum,Burseraceae,175069.7809,9674676.647,12.5,O,False,8.94,16.46,12.8,O,False,10.59,15.33,T02,12.67,16.46,measured,0.15,observed,-1.0,12.65,16.33,12.5,False,O,16.46,measured,12.35,16.320257771743286,0.6293,43.5376,43.5376,45.6115,42.1712,42.1712,44.18,
DUC_A01,1371,Minquartia guianensis,Olacaceae,175069.0487,9674657.428,48.5,O,False,,18.84,51.5,O,False,,25.3,T02,29.71,18.84,measured,1.5,observed,-1.0,50.0,18.57,48.5,False,O,18.84,measured,47.0,18.542519663200615,0.7867,700.6603,700.6603,912.7447,648.8262,648.8262,845.2209,
DUC_A01,1372,Eschweilera coriacea,Lecythidaceae,175073.5132,9674654.692,6.9,O,False,6.61,8.96,7.3,O,False,7.93,10.15,T02,8.43,8.96,measured,0.2,observed,-1.0,7.1,8.77,6.9,False,O,8.96,measured,6.7,8.764407622069,0.8521,7.5396,7.5396,10.6175,6.9672,6.9672,9.8114,
DUC_A01,1373,Licania guianensis,Chrysobalanaceae,175073.3228,9674654.065,8.8,O,False,11.87,16.3,9.8,O,False,7.69,9.22,T02,10.47,16.3,measured,0.5,observed,-1.0,9.3,15.69,8.8,False,O,16.3,measured,8.3,15.613186443900133,0.8165,21.7363,21.7363,29.3614,18.593,18.593,25.1154,
DUC_A01,1374,Strychnos subcordata,Loganiaceae,175073.8273,9674652.974,6.8,O,False,7.93,11.11,6.9,O,False,5.49,10.25,T02,8.08,11.11,measured,0.05,observed,-1.0,6.85,11.05,6.8,False,O,11.11,measured,6.75,11.048628003581658,0.6959,9.0393,9.0393,10.4475,8.862,8.862,10.2426,
DUC_A01,1376,Annona crassiflora,Annonaceae,175074.7441,9674650.182,7.8,O,False,6.78,10.38,7.6,O,False,5.95,10.26,T02,8.68,10.38,measured,0.0,observed,-1.0,7.6,10.38,7.8,False,O,10.38,measured,7.8,10.38,0.56,11.057,11.057,10.337,11.057,11.057,10.337,
DUC_A01,1377,Licania canescens,Chrysobalanaceae,175074.6521,9674649.573,18.5,O,False,18.77,23.05,19.2,O,False,13.16,24.36,T02,16.71,23.05,measured,0.35,observed,-1.0,18.85,22.77,18.5,False,O,23.05,measured,18.15,22.758878052639716,0.88,130.001,130.001,188.9236,123.6993,123.6993,179.7656,
DUC_A01,1379,Lecythis idatimon,Lecythidaceae,175075.2133,9674643.164,12.5,O,False,9.73,18.68,13.3,O,False,6.74,14.17,T02,13.02,18.68,measured,0.4,observed,-1.0,12.9,18.28,12.5,False,O,18.68,measured,12.1,18.255281799992858,0.7986,49.2598,49.2598,65.1142,45.2036,45.2036,59.7524,
DUC_A01,1380,Mayna odorata,Achariaceae,175075.0481,9674640.174,12.2,O,False,7.87,11.49,12.2,O,False,4.56,13.17,T02,12.25,11.49,measured,0.0,observed,-1.0,12.2,11.49,12.2,False,O,11.49,measured,12.2,11.49,0.6681,29.2353,29.2353,32.4691,29.2353,29.2353,32.4691,
DUC_A01,1382,Aspidosperma excelsum,Apocynaceae,175076.9424,9674638.152,15.4,O,False,10.16,15.61,16.0,O,False,9.47,15.88,T02,14.79,15.61,measured,0.3,observed,-1.0,15.7,15.41,15.4,False,O,15.61,measured,15.1,15.4007046735925,0.792,62.1244,62.1244,81.4596,59.0015,59.0015,77.3648,
DUC_A01,1383,Pouteria gongrijpii,Sapotaceae,175078.3095,9674630.115,24.4,O,False,14.72,20.21,24.2,O,False,15.29,29.89,T02,19.4,20.21,measured,0.0,observed,-1.0,24.2,20.21,24.4,False,O,20.21,measured,24.4,20.21,0.7994,196.281,196.281,259.7171,196.281,196.281,259.7171,
DUC_A01,1384,Sloanea guianensis,Elaeocarpaceae,175078.3536,9674625.979,12.3,O,False,13.01,15.31,12.5,O,False,10.02,17.57,T02,12.46,15.31,measured,0.1,observed,-1.0,12.4,15.22,12.3,False,O,15.31,measured,12.200000000000001,15.221829446476965,0.8212,39.3089,39.3089,53.3971,38.47,38.47,52.2576,
DUC_A01,1385,Sagotia racemosa,Euphorbiaceae,175079.2453,9674625.55,10.0,O,False,9.98,12.33,10.0,O,False,7.47,12.6,T02,10.62,12.33,measured,0.0,observed,-1.0,10.0,12.33,10.0,False,O,12.33,measured,10.0,12.33,0.58,21.2442,21.2442,20.5528,21.2442,21.2442,20.5528,
DUC_A01,1386,,,175078.6614,9674624.852,18.7,O,False,15.03,19.03,19.1,O,False,18.78,21.32,T02,16.65,19.03,measured,0.2,observed,-1.0,18.9,18.9,18.7,False,O,19.03,measured,18.5,18.89468098360879,0.6681,110.1103,110.1103,122.2897,107.0748,107.0748,118.9185,
DUC_A01,1387,Rinorea racemosa,Violaceae,175079.2768,9674622.596,9.9,O,False,8.93,11.42,12.9,O,False,7.48,12.26,T02,12.74,11.42,measured,1.5,observed,-1.0,11.4,10.46,9.9,False,O,11.42,measured,8.4,10.12705363982254,0.682,19.3296,19.3296,21.9039,12.474,12.474,14.1352,
DUC_A01,1388,,,175079.9743,9674612.661,48.5,O,False,19.49,22.78,49.4,O,False,17.83,23.16,T02,29.11,22.78,measured,0.45,observed,-1.0,48.95,22.67,48.5,False,O,22.78,measured,48.05,22.673180792051873,0.6681,843.3367,843.3367,936.6195,824.3399,824.3399,915.5215,
DUC_A01,1389,Eschweilera coriacea,Lecythidaceae,175081.7223,9674605.877,40.2,O,False,16.66,21.29,40.2,O,False,15.07,25.22,T02,26.14,21.29,measured,0.0,observed,-1.0,40.2,21.29,40.2,False,O,21.29,measured,40.2,21.29,0.8521,547.2798,547.2798,770.6981,547.2798,547.2798,770.6981,
DUC_A01,1390,Licania guianensis,Chrysobalanaceae,175083.1373,9674602.584,12.6,O,False,14.73,18.44,12.8,O,False,10.42,18.33,T02,12.67,18.44,measured,0.1,observed,-1.0,12.7,18.34,12.6,False,O,18.44,measured,12.5,18.336656079128716,0.8165,49.4045,49.4045,66.7356,48.3759,48.3759,65.3462,
DUC_A01,1391,Sagotia racemosa,Euphorbiaceae,175084.0063,9674595.047,13.6,O,False,7.23,12.53,13.7,O,False,7.45,12.39,T02,13.29,12.53,measured,0.05,observed,-1.0,13.65,12.49,13.6,False,O,12.53,measured,13.549999999999999,12.497831729527832,0.58,39.3304,39.3304,38.0504,38.9508,38.9508,37.6831,
DUC_A01,1392,Rollinia exsucca,Annonaceae,175086.5917,9674583.681,12.9,O,False,9.7,14.3,13.0,O,False,8.3,12.13,T02,12.81,14.3,measured,0.05,observed,-1.0,12.95,14.27,12.9,False,O,14.3,measured,12.85,14.261015332086501,0.3748,40.3589,40.3589,25.4939,39.9476,39.9476,25.234,
DUC_A01,1393,Zygia racemosa,Fabaceae,175086.4139,9674581.872,9.3,O,False,11.26,16.03,9.6,O,False,9.94,15.56,T02,10.31,16.03,measured,0.15,observed,-1.0,9.45,15.84,9.3,False,O,16.03,measured,9.15,15.84070877280101,0.748,23.8207,23.8207,29.5398,22.8105,22.8105,28.287,
DUC_A01,1395,Rinorea racemosa,Violaceae,175088.2038,9674572.197,24.1,O,False,17.42,25.28,24.4,O,False,22.09,26.1,T02,19.5,25.28,measured,0.15,observed,-1.0,24.25,25.19,24.1,False,O,25.28,measured,23.950000000000003,25.180798010866994,0.682,238.3792,238.3792,270.1259,234.5897,234.5897,265.8317,
DUC_A01,1398,Inga marginata,Fabaceae,175089.2566,9674562.456,19.0,O,False,14.39,23.17,21.4,O,False,13.72,22.57,T02,17.94,23.17,measured,1.2,observed,-1.0,20.2,22.32,19.0,False,O,23.17,measured,17.8,22.186240171357824,0.5518,137.6434,137.6434,126.8408,116.1604,116.1604,107.0438,
DUC_A01,1399,Virola michelii,Myristicaceae,175089.5117,9674552.004,26.7,O,False,10.19,20.06,28.1,O,False,18.93,27.28,T02,21.28,20.06,measured,0.7,observed,-1.0,27.4,19.75,26.7,False,O,20.06,measured,26.0,19.734368433824887,0.4701,232.3195,232.3195,183.1008,217.0834,217.0834,171.0926,
DUC_A01,1401,Couma guianensis,Apocynaceae,175090.6865,9674544.03,38.4,O,False,23.04,28.26,39.3,O,False,16.5,24.6,T02,25.82,28.26,measured,0.45,observed,-1.0,38.85,28.08,38.4,False,O,28.26,measured,37.949999999999996,28.076638000317722,0.4667,659.8106,659.8106,516.2907,640.718,640.718,501.351,
DUC_A01,1402,Inga sp.,Fabaceae,175093.3293,9674542.705,11.1,O,False,8.42,12.08,11.0,O,False,7.81,10.57,T02,11.38,12.08,measured,0.0,observed,-1.0,11.0,12.08,11.1,False,O,12.08,measured,11.1,12.08,0.5786,25.5287,25.5287,24.638,25.5287,25.5287,24.638,
DUC_A01,1403,Eschweilera parviflora,Lecythidaceae,175092.6303,9674542.01,37.7,O,False,8.25,11.74,37.4,O,False,5.63,10.09,T02,25.13,11.74,measured,0.0,observed,-1.0,37.4,11.74,37.7,False,O,11.74,measured,37.7,11.74,0.918,270.0692,270.0692,409.01,270.0692,270.0692,409.01,
DUC_A01,1406,Protium heptaphyllum,Burseraceae,175101.7142,9674491.582,12.1,O,False,15.02,31.15,12.2,O,False,7.6,19.43,T02,12.25,31.15,measured,0.05,observed,-1.0,12.15,31.05,12.1,False,O,31.15,measured,12.049999999999999,31.058708668465368,0.6293,76.1505,76.1505,79.7778,75.3214,75.3214,78.9093,
DUC_A01,1407,Dipteryx odorata,Fabaceae,175102.7149,9674485.33,24.0,O,False,15.67,23.69,24.8,O,False,17.18,26.3,T02,19.7,23.69,measured,0.4,observed,-1.0,24.4,23.45,24.0,False,O,23.69,measured,23.6,23.440046783278795,0.9228,221.9262,221.9262,337.7963,212.5516,212.5516,323.5272,
DUC_A01,1408,Pourouma villosa,Urticaceae,175103.5492,9674481.383,5.2,O,False,2.99,8.1,6.2,O,False,6.63,8.74,T02,7.45,8.1,measured,0.5,observed,-1.0,5.7,7.6,5.2,False,O,8.1,measured,4.7,7.495909209491476,0.34,3.9335,3.9335,2.2596,2.9938,2.9938,1.7198,
DUC_A01,1409,Guarea guidonia,Meliaceae,175103.8397,9674476.63,21.1,O,False,14.07,19.62,21.3,O,False,10.92,18.86,T02,17.88,19.62,measured,0.1,observed,-1.0,21.2,19.57,21.1,False,O,19.62,measured,21.0,19.559695090765352,0.5651,143.5933,143.5933,135.4356,141.8411,141.8411,133.783,
DUC_A01,1410,Theobroma glaucum,Malvaceae,175105.1956,9674470.494,8.5,O,False,9.83,15.1,8.9,O,False,10.87,17.32,T02,9.76,15.1,measured,0.2,observed,-1.0,8.7,14.85,8.5,False,O,15.1,measured,8.3,14.837286233850756,0.5297,18.8525,18.8525,16.6939,17.6906,17.6906,15.6651,
DUC_A01,1412,Oenocarpus bacaba,Arecaceae,175107.3916,9674456.005,10.2,P,False,5.46,11.0,10.4,P,False,10.56,11.59,T02,10.93,11.0,measured,0.1,observed,-1.0,10.3,10.92,10.2,False,P,11.0,measured,10.1,10.92188939402606,0.65,19.7537,11.1818,11.1818,19.2431,10.8831,10.8831,
DUC_A01,1413,Virola michelii,Myristicaceae,175106.986,9674454.869,32.7,O,False,20.95,24.66,33.6,O,False,16.96,23.2,T02,23.65,24.66,measured,0.45,observed,-1.0,33.15,24.46,32.7,False,O,24.66,measured,32.25,24.461983922565253,0.4701,422.127,422.127,332.6961,407.6417,407.6417,321.2796,
DUC_A01,1414,Sterculia pruriens,Malvaceae,175108.1612,9674454.549,34.4,O,False,19.04,27.14,34.5,O,False,17.43,27.4,T02,24.01,27.14,measured,0.05,observed,-1.0,34.45,27.12,34.4,False,O,27.14,measured,34.35,27.11743973860348,0.4862,511.7124,511.7124,416.7559,509.8476,509.8476,415.2371,
DUC_A01,1415,Annona sp.,Annonaceae,175109.9872,9674442.119,11.1,O,False,8.66,16.28,12.4,O,False,7.09,17.38,T02,12.39,16.28,measured,0.65,observed,-1.0,11.75,15.68,11.1,False,O,16.28,measured,10.45,15.589184343279866,0.5112,34.1591,34.1591,29.213,29.1052,29.1052,24.891,
DUC_A01,1416,,,175110.3334,9674437.929,21.0,O,True,,2.2,21.0,O,True,,7.28,T02,17.72,2.2,measured,0.0,observed,-1.0,21.0,2.2,21.0,True,O,2.2,measured,21.0,2.2,0.6681,16.8127,16.9278,16.9278,16.8127,16.9278,16.9278,
DUC_A01,1417,Ocotea cernua,Lauraceae,175111.5595,9674433.365,14.0,O,False,13.83,17.51,15.6,O,False,12.28,16.27,T02,14.54,17.51,measured,0.8,observed,-1.0,14.8,16.88,14.0,False,O,17.51,measured,13.2,16.805647208990052,0.4535,57.6966,57.6966,43.903,49.4157,49.4157,37.6018,
DUC_A01,1419,Lecythis idatimon,Lecythidaceae,175109.0454,9674428.13,51.8,O,False,21.34,31.06,51.8,O,False,22.47,25.95,T02,29.8,31.06,measured,0.0,observed,-1.0,51.8,31.06,51.8,False,O,31.06,measured,51.8,31.06,0.7986,1297.8395,1297.8395,1715.5509,1297.8395,1297.8395,1715.5509,
DUC_A01,1420,Licania sp.,Chrysobalanaceae,175112.7797,9674428.269,28.6,O,False,26.42,31.97,29.1,O,False,29.97,34.82,T02,21.73,31.97,measured,0.25,observed,-1.0,28.85,31.81,28.6,False,O,31.97,measured,28.35,31.80095712801071,0.8165,418.7126,418.7126,565.5967,409.4736,409.4736,553.1167,
DUC_A01,1422,Helicostylis sp.,Moraceae,175112.8993,9674421.38,36.7,O,False,22.2,26.31,37.1,O,False,27.07,30.38,T02,25.01,26.31,measured,0.2,observed,-1.0,36.9,26.24,36.7,False,O,26.31,measured,36.5,26.229582954311468,0.643,563.2832,563.2832,602.6499,555.6442,555.6442,594.477,
DUC_A01,1423,Swartzia polyphylla,Fabaceae,175113.6392,9674417.26,21.1,O,False,10.73,14.49,23.9,O,False,13.0,16.74,T02,19.25,14.49,measured,1.4,observed,-1.0,22.5,13.95,21.1,False,O,14.49,measured,19.700000000000003,13.855546094844005,0.691,106.8225,106.8225,122.6077,89.43,89.43,102.6451,
DUC_A01,1425,,,175116.6464,9674405.043,15.2,O,False,16.86,15.28,16.4,O,False,17.86,19.86,T02,15.04,15.28,measured,0.6,observed,-1.0,15.8,14.89,15.2,False,O,15.28,measured,14.6,14.862073454956064,0.6681,59.3094,59.3094,65.8697,53.3614,53.3614,59.2638,
DUC_A01,1426,,,175115.6621,9674404.866,22.4,O,False,19.07,21.05,23.8,O,False,17.39,20.39,T02,19.2,21.05,measured,0.7,observed,-1.0,23.1,20.66,22.4,False,O,21.05,measured,21.7,20.625427848470924,0.6681,172.8379,172.8379,191.9557,159.2529,159.2529,176.8681,
DUC_A01,1428,Theobroma glaucum,Malvaceae,175118.8033,9674395.862,6.1,O,False,7.32,7.83,6.3,O,False,7.64,8.83,T02,7.54,7.83,measured,0.1,observed,-1.0,6.2,7.74,6.1,False,O,7.83,measured,6.0,7.7326592051494645,0.5297,5.1968,5.1968,4.6018,4.9707,4.9707,4.4016,
DUC_A01,1249A,,,175092.0114,9674554.735,10.3,O,True,,4.19,10.3,O,True,,2.08,T02,10.85,4.19,measured,0.0,observed,-1.0,10.3,4.19,10.3,True,O,4.19,measured,10.3,4.19,0.6681,7.8487,6.8977,6.8977,7.8487,6.8977,6.8977,
DUC_A01,1249B,,,175092.0114,9674554.735,7.1,O,True,,2.75,7.1,O,True,,2.08,T02,8.25,2.75,measured,0.0,observed,-1.0,7.1,2.75,7.1,True,O,2.75,measured,7.1,2.75,0.6681,2.5171,2.3225,2.3225,2.5171,2.3225,2.3225,
DUC_A01,1880,Couma guianensis,Apocynaceae,171254.0834,9673358.185,16.5,O,False,13.2,17.23,16.7,O,False,10.93,18.3,T03,15.22,17.23,measured,0.1,observed,-1.0,16.6,17.16,16.5,False,O,17.23,measured,16.4,17.15913743378422,0.4667,78.2715,78.2715,61.2461,77.0377,77.0377,60.2807,
DUC_A01,1881,Protium heptaphyllum,Burseraceae,171253.9673,9673354.254,6.0,O,False,2.95,5.06,6.2,O,False,1.39,4.95,T03,7.45,5.06,measured,0.1,observed,-1.0,6.1,5.0,6.0,False,O,5.06,measured,5.9,4.99597129581201,0.6293,3.286,3.286,3.4425,3.1406,3.1406,3.2902,
DUC_A01,1882,Abarema jupunba,Fabaceae,171254.4265,9673353.209,14.8,O,False,10.82,13.6,14.9,O,False,11.34,14.14,T03,14.08,13.6,measured,0.05,observed,-1.0,14.85,13.57,14.8,False,O,13.6,measured,14.75,13.568306122913668,0.5851,50.2511,50.2511,49.0363,49.8067,49.8067,48.6026,
DUC_A01,1883,Sterculia pruriens,Malvaceae,171255.94,9673345.065,10.1,O,False,6.17,8.22,10.6,O,False,4.8,6.34,T03,11.08,8.22,measured,0.25,observed,-1.0,10.35,8.08,10.1,False,O,8.22,measured,9.85,8.072047069079085,0.4862,14.5818,14.5818,11.8759,13.6416,13.6416,11.1102,
DUC_A01,1884,Clarisia racemosa,Moraceae,171257.7128,9673344.228,20.8,O,False,5.86,15.11,22.3,O,False,10.13,13.46,T03,18.42,15.11,measured,0.75,observed,-1.0,21.55,14.78,20.8,False,O,15.11,measured,20.05,14.75252981879531,0.5854,108.2137,108.2137,105.648,98.4015,98.4015,96.0684,
