tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
70,Xylopia amazonica,Annonaceae,797143.1944,9729451.137,27.0,False,O,7,20.76,20.76,feldpausch_regional,0.18,default,-2.0,26.64,20.59,27.0,False,O,20.76,feldpausch,26.64,20.58979841361608,0.787,245.5255,245.5255,319.9576,237.2619,237.2619,309.1887,
71,Guatteria schomburgkiana,Annonaceae,797146.4344,9729450.542,30.7,False,O,7,22.43,22.43,feldpausch_regional,0.18,default,-2.0,30.34,22.28,30.7,False,O,22.43,feldpausch,30.34,22.273799091605838,0.6,340.2234,340.2234,340.2234,330.2192,330.2192,330.2192,
72,Thyrsodium spruceanum,Anacardiaceae,797147.7834,9729447.324,20.1,False,O,7,17.22,17.22,feldpausch_regional,0.18,default,-2.0,19.74,17.02,20.1,False,O,17.22,feldpausch,19.740000000000002,17.0173108766495,0.64,114.992,114.992,122.4683,109.7306,109.7306,116.8649,
73,Inga alba,Fabaceae,797148.1276,9729443.47,36.4,False,O,7,24.75,24.75,feldpausch_regional,0.18,default,-2.0,36.04,24.61,36.4,False,O,24.75,feldpausch,36.04,24.612098134234824,0.5861,522.2278,522.2278,510.426,509.4079,509.4079,497.8958,
74,,,797149.2219,9729443.046,20.8,True,O,7,17.61,17.61,feldpausch_regional,0.18,default,-2.0,20.44,17.41,20.8,True,O,17.61,feldpausch,20.44,17.41106794193607,0.5847,125.6555,91.0369,91.0369,120.1061,87.0997,87.0997,
75,Strychnos subcordata,Loganiaceae,797150.7776,9729449.426,18.6,False,O,7,16.36,16.36,feldpausch_regional,0.18,default,-2.0,18.24,16.15,18.6,False,O,16.36,feldpausch,18.240000000000002,16.148792440489622,0.6959,94.0161,94.0161,108.6629,89.3564,89.3564,103.2773,
76,Cordia scabrifolia,Boraginaceae,797151.9166,9729448.521,10.9,False,O,7,11.3,11.3,feldpausch_regional,0.18,default,-2.0,10.54,11.03,10.9,False,O,11.3,feldpausch,10.540000000000001,11.030414500637347,0.474,23.0846,23.0846,18.3403,21.1162,21.1162,16.7764,
77,Inga alba,Fabaceae,797152.8057,9729450.507,39.5,False,O,7,25.89,25.89,feldpausch_regional,0.18,default,-2.0,39.14,25.76,39.5,False,O,25.89,feldpausch,39.14,25.760779233074746,0.5861,640.0812,640.0812,625.6161,625.6803,625.6803,611.5406,
78,,,797150.4411,9729453.282,11.5,False,O,7,11.75,11.75,feldpausch_regional,0.18,default,-2.0,11.14,11.48,11.5,False,O,11.75,feldpausch,11.14,11.486025455548704,0.5847,26.6256,26.6256,25.9614,24.4741,24.4741,23.8635,
79,Apeiba petoumo,Malvaceae,797152.3089,9729443.99,22.3,False,O,7,18.42,18.42,feldpausch_regional,0.18,default,-2.0,21.94,18.23,22.3,False,O,18.42,feldpausch,21.94,18.228731562011177,0.2822,150.4092,150.4092,72.0473,144.2291,144.2291,69.0869,
80,Lecythis lurida,Lecythidaceae,797152.3757,9729443.219,17.2,False,O,7,15.53,15.53,feldpausch_regional,0.18,default,-2.0,16.84,15.31,17.2,False,O,15.53,feldpausch,16.84,15.31012961987348,0.8633,76.7,76.7,109.4032,72.5805,72.5805,103.5272,
81,Inga marginata,Fabaceae,797152.3924,9729443.026,26.0,False,O,7,20.29,20.29,feldpausch_regional,0.18,default,-2.0,25.64,20.11,26.0,False,O,20.29,feldpausch,25.64,20.115605777331606,0.5518,223.0468,223.0468,205.5414,215.237,215.237,198.3446,
82,Abarema jupunba,Fabaceae,797139.5324,9729444.933,25.9,False,O,7,20.24,20.24,feldpausch_regional,0.18,default,-2.0,25.54,20.07,25.9,False,O,20.24,feldpausch,25.54,20.065197549441685,0.5851,220.8428,220.8428,215.504,213.079,213.079,207.9279,
83,Apeiba petoumo,Malvaceae,797136.6065,9729442.352,15.3,False,O,7,14.34,14.34,feldpausch_regional,0.18,default,-2.0,14.94,14.11,15.3,False,O,14.34,feldpausch,14.940000000000001,14.10731821422537,0.2822,56.4638,56.4638,27.0466,53.0458,53.0458,25.4094,
84,Couratari stellata,Lecythidaceae,797134.1735,9729445.605,14.4,False,O,7,13.76,13.76,feldpausch_regional,0.18,default,-2.0,14.04,13.52,14.4,False,O,13.76,feldpausch,14.040000000000001,13.520564939096525,0.6331,48.181,48.181,50.7769,45.0788,45.0788,47.5075,
1,Inga alba,Fabaceae,797156.5404,9729443.933,20.3,False,O,7,17.33,17.33,feldpausch_regional,0.18,default,-2.0,19.94,17.13,20.3,False,O,17.33,feldpausch,19.94,17.128422670463497,0.5861,117.967,117.967,115.301,112.6244,112.6244,110.0792,
2,Licania canescens,Chrysobalanaceae,797153.4118,9729447.15,14.9,False,O,7,14.08,14.08,feldpausch_regional,0.18,default,-2.0,14.54,13.85,14.9,False,O,14.08,feldpausch,14.540000000000001,13.844437604821394,0.88,52.6692,52.6692,76.5413,49.3937,49.3937,71.7812,
3,Strychnos subcordata,Loganiaceae,797153.8454,9729450.758,11.2,False,O,7,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.6959,24.8245,24.8245,28.6919,22.7645,22.7645,26.311,
4,Lecythis pisonis,Lecythidaceae,797155.9174,9729451.357,10.5,False,O,7,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.857,20.9036,20.9036,29.603,19.0533,19.0533,26.9825,
5,Inga alba,Fabaceae,797160.3394,9729449.179,23.4,False,O,7,18.99,18.99,feldpausch_regional,0.18,default,-2.0,23.04,18.81,23.4,False,O,18.99,feldpausch,23.04,18.804071075318802,0.5861,170.2199,170.2199,166.3731,163.5672,163.5672,159.8708,
6,Guatteria schomburgkiana,Annonaceae,797159.4582,9729446.999,13.6,False,O,7,13.22,13.22,feldpausch_regional,0.18,default,-2.0,13.24,12.98,13.6,False,O,13.22,feldpausch,13.24,12.974393799722383,0.6,41.4429,41.4429,41.4429,38.6153,38.6153,38.6153,
7,Banara guianensis,Salicaceae,797167.7831,9729448.815,11.4,False,O,7,11.67,11.67,feldpausch_regional,0.18,default,-2.0,11.04,11.41,11.4,False,O,11.67,feldpausch,11.040000000000001,11.405237510778715,0.61,26.0016,26.0016,26.4245,23.882,23.882,24.2704,
8,Mayna odorata,Achariaceae,797160.5901,9729446.093,11.7,False,O,7,11.89,11.89,feldpausch_regional,0.18,default,-2.0,11.34,11.63,11.7,False,O,11.89,feldpausch,11.34,11.628010757572445,0.5847,27.8572,27.8572,27.1622,25.6448,25.6448,25.005,
9,Inga alba,Fabaceae,797161.2157,9729451.456,25.7,False,O,7,20.14,20.14,feldpausch_regional,0.18,default,-2.0,25.34,19.97,25.7,False,O,20.14,feldpausch,25.34,19.964373334572795,0.5861,216.4772,216.4772,211.5851,208.8049,208.8049,204.0862,
10,Tapirira guianensis,Anacardiaceae,797162.1411,9729453.155,34.2,False,O,7,23.89,23.89,feldpausch_regional,0.18,default,-2.0,33.84,23.74,34.2,False,O,23.89,feldpausch,33.84,23.745430645917743,0.457,446.7027,446.7027,342.4689,434.9856,434.9856,333.4859,
11,Banara guianensis,Salicaceae,797159.016,9729452.4,10.7,False,O,7,11.15,11.15,feldpausch_regional,0.18,default,-2.0,10.34,10.88,10.7,False,O,11.15,feldpausch,10.34,10.878429139290521,0.61,21.9765,21.9765,22.3339,20.0675,20.0675,20.3939,
12,Inga alba,Fabaceae,797160.0731,9729452.459,29.9,False,O,7,22.09,22.09,feldpausch_regional,0.18,default,-2.0,29.54,21.93,29.9,False,O,22.09,feldpausch,29.54,21.930865161766395,0.5861,318.3507,318.3507,311.1564,308.7254,308.7254,301.7486,
13,Inga thibaudiana,Fabaceae,797156.693,9729454.791,16.3,False,O,7,14.98,14.98,feldpausch_regional,0.18,default,-2.0,15.94,14.75,16.3,False,O,14.98,feldpausch,15.940000000000001,14.75416108478031,0.5786,66.6731,66.6731,64.3468,62.8895,62.8895,60.6953,
14,Inga alba,Fabaceae,797153.6152,9729453.457,10.8,False,O,7,11.23,11.23,feldpausch_regional,0.18,default,-2.0,10.44,10.96,10.8,False,O,11.23,feldpausch,10.440000000000001,10.95930894767477,0.5861,22.5359,22.5359,22.0266,20.5965,20.5965,20.131,
15,Strychnos subcordata,Loganiaceae,797155.5938,9729455.214,20.9,False,O,7,17.67,17.67,feldpausch_regional,0.18,default,-2.0,20.54,17.47,20.9,False,O,17.67,feldpausch,20.54,17.471539634295524,0.6959,127.2592,127.2592,147.0849,121.6668,121.6668,140.6212,
16,Nectandra cuspidata,Lauraceae,797160.9282,9729455.025,14.7,False,O,7,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,O,13.95,feldpausch,14.34,13.712948981304246,0.518,50.8357,50.8357,44.0432,47.6304,47.6304,41.2662,
17,Pterocarpus sp.,Fabaceae,797154.1023,9729457.746,14.1,False,O,7,13.56,13.56,feldpausch_regional,0.18,default,-2.0,13.74,13.32,14.1,False,O,13.56,feldpausch,13.74,13.31827369396353,0.5838,45.585,45.585,44.3842,42.5865,42.5865,41.4647,
18,Tapirira guianensis,Anacardiaceae,797165.4924,9729464.776,17.7,False,O,7,15.83,15.83,feldpausch_regional,0.18,default,-2.0,17.34,15.62,17.7,False,O,15.83,feldpausch,17.34,15.613304384679866,0.457,82.6414,82.6414,63.3579,78.3313,78.3313,60.0535,
19,Rollinia exsucca,Annonaceae,797163.1349,9729467.552,10.1,False,O,7,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.3748,18.8614,18.8614,11.9144,17.1258,17.1258,10.818,
20,Guatteria schomburgkiana,Annonaceae,797163.1492,9729464.645,10.5,False,O,7,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.6,20.9036,20.9036,20.9036,19.0533,19.0533,19.0533,
21,Guatteria schomburgkiana,Annonaceae,797155.6656,9729467.134,12.4,False,O,7,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,O,12.39,feldpausch,12.040000000000001,12.13432450561637,0.6,32.4831,32.4831,32.4831,30.0499,30.0499,30.0499,
22,Ocotea canaliculata,Lauraceae,797156.4938,9729470.086,10.5,False,O,7,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.4793,20.9036,20.9036,16.7899,19.0533,19.0533,15.3037,
23,Platymiscium filipes,Fabaceae,797155.6655,9729471.009,32.2,False,O,7,23.07,23.07,feldpausch_regional,0.18,default,-2.0,31.84,22.92,32.2,False,O,23.07,feldpausch,31.840000000000003,22.918950630839454,0.7815,383.8219,383.8219,496.7671,373.0905,373.0905,482.8778,
24,Xylopia nitida,Annonaceae,797158.4203,9729472.811,15.7,False,O,7,14.6,14.6,feldpausch_regional,0.18,default,-2.0,15.34,14.37,15.7,False,O,14.6,feldpausch,15.34,14.370078027679671,0.5483,60.4318,60.4318,55.3474,56.8685,56.8685,52.0839,
25,Xylopia nitida,Annonaceae,797154.1132,9729472.859,11.9,False,O,7,12.03,12.03,feldpausch_regional,0.18,default,-2.0,11.54,11.77,11.9,False,O,12.03,feldpausch,11.540000000000001,11.769939397609964,0.5483,29.1251,29.1251,26.6747,26.8511,26.8511,24.592,
26,Guatteria schomburgkiana,Annonaceae,797155.0235,9729474.848,11.2,False,O,7,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.6,24.8245,24.8245,24.8245,22.7645,22.7645,22.7645,
27,Guatteria schomburgkiana,Annonaceae,797151.807,9729474.667,19.1,False,O,7,16.65,16.65,feldpausch_regional,0.18,default,-2.0,18.74,16.45,19.1,False,O,16.65,feldpausch,18.740000000000002,16.441712399625455,0.6,100.7252,100.7252,100.7252,95.8675,95.8675,95.8675,
28,Xylopia nitida,Annonaceae,797152.3431,9729474.697,30.6,False,O,7,22.39,22.39,feldpausch_regional,0.18,default,-2.0,30.24,22.23,30.6,False,O,22.39,feldpausch,30.240000000000002,22.23342197228025,0.5483,337.4751,337.4751,309.082,327.5175,327.5175,299.9621,
29,Guatteria schomburgkiana,Annonaceae,797151.7248,9729475.631,12.6,False,O,7,12.53,12.53,feldpausch_regional,0.18,default,-2.0,12.24,12.28,12.6,False,O,12.53,feldpausch,12.24,12.276079226857474,0.6,33.8832,33.8832,33.8832,31.3857,31.3857,31.3857,
30,Xylopia nitida,Annonaceae,797159.1414,9729477.212,20.1,False,O,7,17.22,17.22,feldpausch_regional,0.18,default,-2.0,19.74,17.02,20.1,False,O,17.22,feldpausch,19.740000000000002,17.0173108766495,0.5483,114.992,114.992,105.3173,109.7306,109.7306,100.4986,
31,Xylopia nitida,Annonaceae,797155.7772,9729478.766,38.3,False,O,7,25.46,25.46,feldpausch_regional,0.18,default,-2.0,37.94,25.33,38.3,False,O,25.46,feldpausch,37.94,25.327502821012818,0.5483,592.9014,592.9014,543.0183,579.115,579.115,530.3918,
32,Xylopia sp.,Annonaceae,797151.4782,9729478.523,17.8,False,O,7,15.89,15.89,feldpausch_regional,0.18,default,-2.0,17.44,15.68,17.8,False,O,15.89,feldpausch,17.44,15.673921658561875,0.5959,83.8644,83.8644,83.3073,79.5157,79.5157,78.9875,
33,Guatteria schomburgkiana,Annonaceae,797151.4618,9729478.716,17.5,False,O,7,15.71,15.71,feldpausch_regional,0.18,default,-2.0,17.14,15.49,17.5,False,O,15.71,feldpausch,17.14,15.492052454653425,0.6,80.2304,80.2304,80.2304,75.9969,75.9969,75.9969,
34,Byrsonima spicata,Malpighiaceae,797158.9238,9729479.913,16.9,False,O,7,15.35,15.35,feldpausch_regional,0.18,default,-2.0,16.54,15.13,16.9,False,O,15.35,feldpausch,16.54,15.12815035654019,0.6137,73.2719,73.2719,74.9004,69.2649,69.2649,70.8043,
35,Xylopia nitida,Annonaceae,797160.769,9729483.893,14.7,False,O,7,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,O,13.95,feldpausch,14.34,13.712948981304246,0.5483,50.8357,50.8357,46.5587,47.6304,47.6304,43.6231,
36,Strychnos subcordata,Loganiaceae,797161.6314,9729483.942,12.8,False,O,7,12.67,12.67,feldpausch_regional,0.18,default,-2.0,12.44,12.42,12.8,False,O,12.67,feldpausch,12.440000000000001,12.417788319260666,0.6959,35.3219,35.3219,40.8247,32.7595,32.7595,37.8631,
37,Guatteria schomburgkiana,Annonaceae,797159.4599,9729486.726,13.9,False,O,7,13.42,13.42,feldpausch_regional,0.18,default,-2.0,13.54,13.18,13.9,False,O,13.42,feldpausch,13.540000000000001,13.176821729950944,0.6,43.8846,43.8846,43.8846,40.9558,40.9558,40.9558,
38,Banara guianensis,Salicaceae,797155.0288,9729487.831,10.1,False,O,7,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.61,18.8614,18.8614,19.1682,17.1258,17.1258,17.4043,
39,Strychnos subcordata,Loganiaceae,797152.5921,9729490.986,21.0,False,O,7,17.72,17.72,feldpausch_regional,0.18,default,-2.0,20.64,17.52,21.0,False,O,17.72,feldpausch,20.64,17.522119502180754,0.6959,128.8052,128.8052,148.8717,123.1727,123.1727,142.3618,
40,Xylopia nitida,Annonaceae,797155.9833,9729489.436,22.2,False,O,7,18.37,18.37,feldpausch_regional,0.18,default,-2.0,21.84,18.18,22.2,False,O,18.37,feldpausch,21.84,18.17820545278476,0.5483,148.7004,148.7004,136.1897,142.5619,142.5619,130.5676,
41,Strychnos subcordata,Loganiaceae,797165.7198,9729489.99,18.4,False,O,7,16.25,16.25,feldpausch_regional,0.18,default,-2.0,18.04,16.03,18.4,False,O,16.25,feldpausch,18.04,16.037509453113827,0.6959,91.4488,91.4488,105.6956,86.8656,86.8656,100.3984,
42,Inga alba,Fabaceae,797163.7796,9729486.972,11.5,False,O,7,11.75,11.75,feldpausch_regional,0.18,default,-2.0,11.14,11.48,11.5,False,O,11.75,feldpausch,11.14,11.486025455548704,0.5861,26.6256,26.6256,26.0239,24.4741,24.4741,23.921,
43,Xylopia nitida,Annonaceae,797168.8941,9729491.14,19.3,False,O,7,16.77,16.77,feldpausch_regional,0.18,default,-2.0,18.94,16.56,19.3,False,O,16.77,feldpausch,18.94,16.56279608301031,0.5483,103.5173,103.5173,94.808,98.5782,98.5782,90.2844,
44,Xylopia nitida,Annonaceae,797174.3405,9729490.966,14.6,False,O,7,13.89,13.89,feldpausch_regional,0.18,default,-2.0,14.24,13.65,14.6,False,O,13.89,feldpausch,14.24,13.652106386641979,0.5483,49.9522,49.9522,45.7495,46.7807,46.7807,42.8449,
45,Xylopia nitida,Annonaceae,797171.2829,9729488.174,31.5,False,O,7,22.78,22.78,feldpausch_regional,0.18,default,-2.0,31.14,22.62,31.5,False,O,22.78,feldpausch,31.14,22.6265393545077,0.5483,363.1912,363.1912,332.6345,352.7978,352.7978,323.1156,
46,Sapium marmieri,Euphorbiaceae,797163.9285,9729485.042,10.1,False,O,7,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.41,18.8614,18.8614,13.007,17.1258,17.1258,11.8101,
47,Inga alba,Fabaceae,797164.003,9729484.077,13.2,False,O,7,12.95,12.95,feldpausch_regional,0.18,default,-2.0,12.84,12.7,13.2,False,O,12.95,feldpausch,12.84,12.701077780635362,0.5861,38.3174,38.3174,37.4515,35.6228,35.6228,34.8178,
48,Xylopia nitida,Annonaceae,797165.0071,9729485.103,14.4,False,O,7,13.76,13.76,feldpausch_regional,0.18,default,-2.0,14.04,13.52,14.4,False,O,13.76,feldpausch,14.040000000000001,13.520564939096525,0.5483,48.181,48.181,44.1273,45.0788,45.0788,41.2861,
49,Guatteria schomburgkiana,Annonaceae,797166.6283,9729482.287,11.3,False,O,7,11.6,11.6,feldpausch_regional,0.18,default,-2.0,10.94,11.33,11.3,False,O,11.6,feldpausch,10.940000000000001,11.334209651177257,0.6,25.4086,25.4086,25.4086,23.3189,23.3189,23.3189,
50,Guatteria schomburgkiana,Annonaceae,797166.5206,9729482.281,11.9,False,O,7,12.03,12.03,feldpausch_regional,0.18,default,-2.0,11.54,11.77,11.9,False,O,12.03,feldpausch,11.540000000000001,11.769939397609964,0.6,29.1251,29.1251,29.1251,26.8511,26.8511,26.8511,
51,Xylopia nitida,Annonaceae,797163.1503,9729481.121,17.7,False,O,7,15.83,15.83,feldpausch_regional,0.18,default,-2.0,17.34,15.62,17.7,False,O,15.83,feldpausch,17.34,15.613304384679866,0.5483,82.6414,82.6414,75.6885,78.3313,78.3313,71.741,
52,Strychnos subcordata,Loganiaceae,797169.5568,9729482.162,13.1,False,O,7,12.88,12.88,feldpausch_regional,0.18,default,-2.0,12.74,12.63,13.1,False,O,12.88,feldpausch,12.74,12.630270902047103,0.6959,37.5536,37.5536,43.4041,34.8923,34.8923,40.3282,
53,Apeiba petoumo,Malvaceae,797177.2916,9729476.587,13.3,False,O,7,13.02,13.02,feldpausch_regional,0.18,default,-2.0,12.94,12.77,13.3,False,O,13.02,feldpausch,12.940000000000001,12.771874715997479,0.2822,39.0912,39.0912,18.725,36.3631,36.3631,17.4182,
54,Xylopia nitida,Annonaceae,797176.6425,9729473.545,19.5,False,O,7,16.88,16.88,feldpausch_regional,0.18,default,-2.0,19.14,16.68,19.5,False,O,16.88,feldpausch,19.14,16.673983990177966,0.5483,106.2977,106.2977,97.3544,101.2796,101.2796,92.7585,
55,Banara guianensis,Salicaceae,797162.7561,9729472.376,15.1,False,O,7,14.21,14.21,feldpausch_regional,0.18,default,-2.0,14.74,13.98,15.1,False,O,14.21,feldpausch,14.74,13.975893597095732,0.61,54.5451,54.5451,55.4322,51.1986,51.1986,52.0313,
56,Xylopia nitida,Annonaceae,797171.4594,9729470.926,17.2,False,O,7,15.53,15.53,feldpausch_regional,0.18,default,-2.0,16.84,15.31,17.2,False,O,15.53,feldpausch,16.84,15.31012961987348,0.5483,76.7,76.7,70.247,72.5805,72.5805,66.474,
57,Inga alba,Fabaceae,797172.5284,9729470.986,50.2,False,O,7,29.34,29.34,feldpausch_regional,0.18,default,-2.0,49.84,29.23,50.2,False,O,29.34,feldpausch,49.84,29.235356304201318,0.5861,1154.7166,1154.7166,1128.6213,1134.6439,1134.6439,1109.0022,
58,,,797165.269,9729467.671,26.0,True,O,7,20.29,20.29,feldpausch_regional,0.18,default,-2.0,25.64,20.11,26.0,True,O,20.29,feldpausch,25.64,20.115605777331606,0.5847,223.0468,159.7213,159.7213,215.237,154.2359,154.2359,
59,Nectandra cuspidata,Lauraceae,797166.373,9729467.249,16.0,False,O,7,14.79,14.79,feldpausch_regional,0.18,default,-2.0,15.64,14.56,16.0,False,O,14.79,feldpausch,15.64,14.562150985682587,0.518,63.5026,63.5026,55.0177,59.83,59.83,51.8357,
60,Banara guianensis,Salicaceae,797167.4543,9729467.115,10.0,False,O,7,10.62,10.62,feldpausch_regional,0.18,default,-2.0,9.64,10.34,10.0,False,O,10.62,feldpausch,9.64,10.341091793253828,0.61,18.3636,18.3636,18.6623,16.657,16.657,16.9279,
61,Strychnos subcordata,Loganiaceae,797169.5731,9729467.428,19.4,False,O,7,16.83,16.83,feldpausch_regional,0.18,default,-2.0,19.04,16.62,19.4,False,O,16.83,feldpausch,19.04,16.623331207310667,0.6959,104.932,104.932,121.2793,99.952,99.952,115.5235,
62,Xylopia nitida,Annonaceae,797169.681,9729465.98,37.3,False,O,7,25.09,25.09,feldpausch_regional,0.18,default,-2.0,36.94,24.95,37.3,False,O,25.09,feldpausch,36.94,24.954696957611006,0.5483,555.0716,555.0716,508.3712,541.7953,541.7953,496.212,
63,Oenocarpus bacaba,Arecaceae,797173.9301,9729466.411,18.4,False,P,7,16.25,16.25,feldpausch_regional,0.18,default,-2.0,18.04,16.03,18.4,False,P,16.25,feldpausch,18.04,16.037509453113827,0.65,91.4488,56.5816,56.5816,86.8656,53.591,53.591,
64,Xylopia nitida,Annonaceae,797175.2158,9729463.381,20.2,False,O,7,17.28,17.28,feldpausch_regional,0.18,default,-2.0,19.84,17.08,20.2,False,O,17.28,feldpausch,19.84,17.07781055505458,0.5483,116.5063,116.5063,106.7041,111.2028,111.2028,101.8469,
65,Xylopia nitida,Annonaceae,797171.9749,9729463.878,10.5,False,O,7,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,O,11.0,feldpausch,10.14,10.726380861779772,0.5483,20.9036,20.9036,19.1449,19.0533,19.0533,17.4502,
66,Euterpe oleracea,Arecaceae,797162.4346,9729462.861,10.5,False,P,7,11.0,11.0,feldpausch_regional,0.18,default,-2.0,10.14,10.73,10.5,False,P,11.0,feldpausch,10.14,10.726380861779772,0.3877,20.9036,12.1091,12.1091,19.0533,11.002,11.002,
67,Cecropia palmata,Urticaceae,797175.3532,9729461.449,15.8,False,O,7,14.66,14.66,feldpausch_regional,0.18,default,-2.0,15.44,14.43,15.8,False,O,14.66,feldpausch,15.440000000000001,14.43082832275704,0.3404,61.4308,61.4308,35.327,57.832,57.832,33.2574,
68,Xylopia nitida,Annonaceae,797174.4293,9729459.459,25.2,False,O,7,19.9,19.9,feldpausch_regional,0.18,default,-2.0,24.84,19.72,25.2,False,O,19.9,feldpausch,24.84,19.72217678249784,0.5483,205.9089,205.9089,188.585,198.4598,198.4598,181.7626,
69,Matayba guianensis,Sapindaceae,797167.4435,9729453.255,10.1,False,O,7,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.82,18.8614,18.8614,25.5848,17.1258,17.1258,23.2305,
70,Byrsonima spicata,Malpighiaceae,797169.522,9729453.854,16.9,False,O,7,15.35,15.35,feldpausch_regional,0.18,default,-2.0,16.54,15.13,16.9,False,O,15.35,feldpausch,16.54,15.12815035654019,0.6137,73.2719,73.2719,74.9004,69.2649,69.2649,70.8043,
71,Xylopia sp.,Annonaceae,797167.6354,9729450.745,11.7,False,O,7,11.89,11.89,feldpausch_regional,0.18,default,-2.0,11.34,11.63,11.7,False,O,11.89,feldpausch,11.34,11.628010757572445,0.5959,27.8572,27.8572,27.6721,25.6448,25.6448,25.4744,
72,Strychnos subcordata,Loganiaceae,797169.8484,9729449.511,11.9,False,O,7,12.03,12.03,feldpausch_regional,0.18,default,-2.0,11.54,11.77,11.9,False,O,12.03,feldpausch,11.540000000000001,11.769939397609964,0.6959,29.1251,29.1251,33.6625,26.8511,26.8511,31.0342,
73,Guatteria schomburgkiana,Annonaceae,797168.8668,9729448.487,12.6,False,O,7,12.53,12.53,feldpausch_regional,0.18,default,-2.0,12.24,12.28,12.6,False,O,12.53,feldpausch,12.24,12.276079226857474,0.6,33.8832,33.8832,33.8832,31.3857,31.3857,31.3857,
74,Inga alba,Fabaceae,797175.9713,9729452.757,16.0,False,O,7,14.79,14.79,feldpausch_regional,0.18,default,-2.0,15.64,14.56,16.0,False,O,14.79,feldpausch,15.64,14.562150985682587,0.5861,63.5026,63.5026,62.0676,59.83,59.83,58.4779,
