site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,date_2013,dbh_2018,htot_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
AND_A01,15,Sloanea guianensis,Elaeocarpaceae,295810.9366,9717745.668,O,18.1,False,2.24,10.23,20130827.0,21.4,,False,20180323,18,17.94,10.23,measured,0.66,observed,0.0,21.4,10.23,18.1,False,O,10.23,measured,18.1,10.23,0.8212,56.3752,56.3752,76.5798,56.3752,56.3752,76.5798,
AND_A01,16,Manilkara huberi,Sapotaceae,295808.0161,9717737.614,O,49.7,False,23.69,33.32,20130827.0,,,True,20180323,18,,33.32,measured,0.36,site_median,0.0,,33.32,49.7,False,O,33.32,measured,49.7,33.32,0.9214,1282.0602,1282.0602,1948.5768,1282.0602,1282.0602,1948.5768,
AND_A01,17,Eschweilera coriacea,Lecythidaceae,295816.0487,9717735.527,O,26.5,False,13.29,19.67,20130827.0,,,True,20180323,18,,19.67,measured,0.36,site_median,0.0,,19.67,26.5,False,O,19.67,measured,26.5,19.67,0.8521,224.5896,224.5896,316.2748,224.5896,224.5896,316.2748,
AND_A01,19,Eschweilera parviflora,Lecythidaceae,295815.6297,9717726.876,O,52.8,False,25.75,34.74,20130827.0,,,True,20180323,18,,34.74,measured,0.36,site_median,0.0,,34.74,52.8,False,O,34.74,measured,52.8,34.74,0.918,1502.7682,1502.7682,2275.8878,1502.7682,1502.7682,2275.8878,
AND_A01,20,Vismia latifolia,Hypericaceae,295817.6668,9717724.512,O,17.2,False,13.2,19.96,20130827.0,,,True,20180323,18,,19.96,measured,0.36,site_median,0.0,,19.96,17.2,False,O,19.96,measured,17.2,19.96,0.43,97.9871,97.9871,70.7878,97.9871,97.9871,70.7878,
AND_A01,21,,,295822.0807,9717720.775,O,10.8,True,,6.69,20130827.0,,,True,20180323,18,,6.69,measured,0.36,site_median,0.0,,6.69,10.8,True,O,6.69,measured,10.8,6.69,0.633,13.5931,11.12,11.12,13.5931,11.12,11.12,
AND_A01,22,Carapa guianensis,Meliaceae,295822.4903,9717719.773,O,48.0,False,29.45,40.26,20130827.0,,,True,20180323,18,,40.26,measured,0.36,site_median,0.0,,40.26,48.0,False,O,40.26,measured,48.0,40.26,0.53,1440.789,1440.789,1276.4918,1440.789,1440.789,1276.4918,
AND_A01,23,Sterculia pruriens,Malvaceae,295803.3601,9717717.687,O,47.3,False,20.67,25.13,20130827.0,48.5,,False,20180323,18,28.84,25.13,measured,0.24,observed,0.0,48.5,25.13,47.3,False,O,25.13,measured,47.3,25.13,0.4862,883.8478,883.8478,719.8355,883.8478,883.8478,719.8355,
AND_A01,24,Lecythis idatimon,Lecythidaceae,295774.3058,9717710.259,O,37.2,False,24.26,32.99,20130827.0,45.0,,False,20180323,18,27.76,32.99,measured,1.56,observed,0.0,45.0,32.99,37.2,False,O,32.99,measured,37.2,32.99,0.7986,721.2763,721.2763,953.42,721.2763,721.2763,953.42,
AND_A01,25,Chimarrhis turbinata,Rubiaceae,295771.3324,9717725.093,O,51.0,False,30.58,44.46,20130827.0,,,True,20180323,18,,44.46,measured,0.36,site_median,0.0,,44.46,51.0,False,O,44.46,measured,51.0,44.46,0.72,1786.7174,1786.7174,2134.6996,1786.7174,1786.7174,2134.6996,
AND_A01,26,,,295774.9579,9717731.872,O,39.2,True,,5.15,20130827.0,,,True,20180323,18,,5.15,measured,0.36,site_median,0.0,,5.15,39.2,True,O,5.15,measured,39.2,5.15,0.633,130.4004,118.2742,118.2742,130.4004,118.2742,118.2742,
AND_A01,27,,,295769.1403,9717738.088,O,58.6,True,,34.31,20130827.0,,,True,20180323,18,,34.31,measured,0.36,site_median,0.0,,34.31,58.6,True,O,34.31,measured,58.6,34.31,0.633,1819.5645,1246.892,1246.892,1819.5645,1246.892,1246.892,
AND_A01,28,Lecythis idatimon,Lecythidaceae,295763.6947,9717743.394,O,42.5,False,17.84,26.68,20130827.0,,,True,20180323,18,,26.68,measured,0.36,site_median,0.0,,26.68,42.5,False,O,26.68,measured,42.5,26.68,0.7986,760.3845,760.3845,1005.1153,760.3845,760.3845,1005.1153,
AND_A01,101,Inga thibaudiana,Fabaceae,295812.104,9717719.829,O,,,,,,15.7,14.76,,20180323,18,14.6,14.76,measured,0.36,site_median,0.0,15.7,14.76,,False,O,14.6,feldpausch,,14.6,0.5786,,,,,,,
AND_A01,102,Zollernia paraensis,Fabaceae,295811.6738,9717718.274,O,,,,,,14.6,14.12,,20180323,18,13.89,14.12,measured,0.36,site_median,0.0,14.6,14.12,,False,O,13.89,feldpausch,,13.89,0.99,,,,,,,
AND_A01,103,,,295812.348,9717716.633,O,,,,,,14.3,13.94,,20180323,18,13.69,13.94,measured,0.36,site_median,0.0,14.3,13.94,,False,O,13.69,feldpausch,,13.69,0.633,,,,,,,
AND_A01,104,,,295806.8638,9717716.971,O,,,,,,18.0,16.05,,20180323,18,16.01,16.05,measured,0.36,site_median,0.0,18.0,16.05,,False,O,16.01,feldpausch,,16.01,0.633,,,,,,,
AND_A01,105,Pouteria sp.,Sapotaceae,295804.3528,9717717.874,O,,,,,,10.5,11.5,,20180323,18,11.0,11.5,measured,0.36,site_median,0.0,10.5,11.5,,False,O,11.0,feldpausch,,11.0,0.7187,,,,,,,
AND_A01,106,,,295805.5283,9717722.814,O,,,,,,11.5,12.17,True,20180323,18,11.75,12.17,measured,0.36,site_median,0.0,11.5,12.17,,False,O,11.75,feldpausch,,11.75,0.633,,,,,,,
AND_A01,107,,,295803.2835,9717727.226,O,,,,,,12.7,12.95,True,20180323,18,12.6,12.95,measured,0.36,site_median,0.0,12.7,12.95,,False,O,12.6,feldpausch,,12.6,0.633,,,,,,,
AND_A01,108,Tetragastris panamensis,Burseraceae,295802.7863,9717727.133,O,,,,,,30.2,21.87,,20180323,18,22.22,21.87,measured,0.36,site_median,0.0,30.2,21.87,,False,O,22.22,feldpausch,,22.22,0.7173,,,,,,,
AND_A01,109,Croton matourensis,Euphorbiaceae,295801.9924,9717727.24,O,,,,,,30.1,21.83,,20180323,18,22.17,21.83,measured,0.36,site_median,0.0,30.1,21.83,,False,O,22.17,feldpausch,,22.17,0.3883,,,,,,,
AND_A01,110,,,295798.2609,9717732.654,O,,,,,,16.5,15.22,True,20180323,18,15.1,15.22,measured,0.36,site_median,0.0,16.5,15.22,,False,O,15.1,feldpausch,,15.1,0.633,,,,,,,
AND_A01,111,Cecropia palmata,Urticaceae,295799.3513,9717735.215,O,,,,,,11.8,12.37,,20180323,18,11.96,12.37,measured,0.36,site_median,0.0,11.8,12.37,,False,O,11.96,feldpausch,,11.96,0.3404,,,,,,,
AND_A01,112,Cecropia palmata,Urticaceae,295798.2702,9717733.933,O,,,,,,10.4,11.43,,20180323,18,10.93,11.43,measured,0.36,site_median,0.0,10.4,11.43,,False,O,10.93,feldpausch,,10.93,0.3404,,,,,,,
AND_A01,113,,,295798.9055,9717732.912,O,,,,,,15.7,14.76,True,20180323,18,14.6,14.76,measured,0.36,site_median,0.0,15.7,14.76,,False,O,14.6,feldpausch,,14.6,0.633,,,,,,,
AND_A01,114,,,295799.5217,9717737.407,O,,,,,,17.5,15.78,True,20180323,18,15.71,15.78,measured,0.36,site_median,0.0,17.5,15.78,,False,O,15.71,feldpausch,,15.71,0.633,,,,,,,
AND_A01,115,,,295797.1146,9717738.04,O,,,,,,10.2,11.29,True,20180323,18,10.78,11.29,measured,0.36,site_median,0.0,10.2,11.29,,False,O,10.78,feldpausch,,10.78,0.633,,,,,,,
AND_A01,116,,,295807.8795,9717743.179,O,,,,,,12.6,12.89,True,20180323,18,12.53,12.89,measured,0.36,site_median,0.0,12.6,12.89,,False,O,12.53,feldpausch,,12.53,0.633,,,,,,,
AND_A01,117,,,295808.1562,9717743.289,O,,,,,,12.5,12.82,True,20180323,18,12.46,12.82,measured,0.36,site_median,0.0,12.5,12.82,,False,O,12.46,feldpausch,,12.46,0.633,,,,,,,
AND_A01,118,,,295808.7382,9717741.084,O,,,,,,19.9,17.06,True,20180323,18,17.11,17.06,measured,0.36,site_median,0.0,19.9,17.06,,False,O,17.11,feldpausch,,17.11,0.633,,,,,,,
AND_A01,119,,,295801.7914,9717744.678,O,,,,,,22.5,18.37,,20180323,18,18.53,18.37,measured,0.36,site_median,0.0,22.5,18.37,,False,O,18.53,feldpausch,,18.53,0.633,,,,,,,
AND_A01,120,,,295798.309,9717758.135,O,,,,,,12.7,12.95,True,20180323,18,12.6,12.95,measured,0.36,site_median,0.0,12.7,12.95,,False,O,12.6,feldpausch,,12.6,0.633,,,,,,,
AND_A01,29,Sterculia pruriens,Malvaceae,295860.8579,9717621.678,O,16.2,False,10.89,14.05,20130827.0,19.6,,False,20180323,19,16.94,14.05,measured,0.68,observed,0.0,19.6,14.05,16.2,False,O,14.05,measured,16.2,14.05,0.4862,61.8822,61.8822,50.399,61.8822,61.8822,50.399,
AND_A01,30,Eschweilera coriacea,Lecythidaceae,295862.3001,9717619.379,O,21.1,False,11.55,16.69,20130827.0,24.2,,False,20180323,19,19.4,16.69,measured,0.62,observed,0.0,24.2,16.69,21.1,False,O,16.69,measured,21.1,16.69,0.8521,122.6245,122.6245,172.6841,122.6245,122.6245,172.6841,
AND_A01,31,Lecythis lurida,Lecythidaceae,295857.6777,9717610.779,O,39.1,False,16.0,23.69,20130827.0,40.0,,False,20180323,19,26.07,23.69,measured,0.18,observed,0.0,40.0,23.69,39.1,False,O,23.69,measured,39.1,23.69,0.8633,575.3939,575.3939,820.7291,575.3939,575.3939,820.7291,
AND_A01,32,Neea oppositifolia,Nyctaginaceae,295865.4331,9717614.086,O,14.2,False,8.46,10.22,20130827.0,16.1,,False,20180323,19,14.85,10.22,measured,0.38,observed,0.0,16.1,10.22,14.2,False,O,10.22,measured,14.2,10.22,0.893,35.0713,35.0713,51.702,35.0713,35.0713,51.702,
AND_A01,33,Tetragastris panamensis,Burseraceae,295867.0468,9717610.821,O,10.8,False,9.18,15.49,20130827.0,,,True,20180323,19,,15.49,measured,0.36,site_median,0.0,,15.49,10.8,False,O,15.49,measured,10.8,15.49,0.7173,30.8457,30.8457,36.72,30.8457,30.8457,36.72,
AND_A01,34,Eschweilera coriacea,Lecythidaceae,295861.2929,9717591.904,O,40.8,False,16.27,22.78,20130827.0,,,True,20180323,19,,22.78,measured,0.36,site_median,0.0,,22.78,40.8,False,O,22.78,measured,40.8,22.78,0.8521,601.7856,601.7856,847.455,601.7856,601.7856,847.455,
AND_A01,35,Croton matourensis,Euphorbiaceae,295859.1194,9717598.848,O,42.5,False,30.2,39.99,20130827.0,,,True,20180323,19,,39.99,measured,0.36,site_median,0.0,,39.99,42.5,False,O,39.99,measured,42.5,39.99,0.3883,1128.705,1128.705,738.1907,1128.705,1128.705,738.1907,
AND_A01,36,Eschweilera coriacea,Lecythidaceae,295858.2298,9717589.298,O,42.6,False,22.15,28.85,20130827.0,50.2,,False,20180323,19,29.34,28.85,measured,1.52,observed,0.0,50.2,28.85,42.6,False,O,28.85,measured,42.6,28.85,0.8521,824.4618,824.4618,1161.0353,824.4618,824.4618,1161.0353,
AND_A01,37,,,295848.212,9717585.625,O,38.3,True,,30.53,20130827.0,,,True,20180323,19,,30.53,measured,0.36,site_median,0.0,,30.53,38.3,True,O,30.53,measured,38.3,30.53,0.633,707.8774,484.1317,484.1317,707.8774,484.1317,484.1317,
AND_A01,38,Tachigali myrmecophila,Fabaceae,295826.3156,9717606.256,O,59.3,False,35.2,39.39,20130827.0,71.0,,False,20180323,19,34.35,39.39,measured,2.34,observed,0.0,71.0,39.39,59.3,False,O,39.39,measured,59.3,39.39,0.476,2130.8858,2130.8858,1699.9218,2130.8858,2130.8858,1699.9218,
AND_A01,39,,,295848.3503,9717617.585,O,46.8,True,,50.25,20130827.0,,,True,20180323,19,,50.25,measured,0.36,site_median,0.0,,50.25,46.8,True,O,50.25,measured,46.8,50.25,0.633,1702.5089,1086.627,1086.627,1702.5089,1086.627,1086.627,
AND_A01,40,Tetragastris panamensis,Burseraceae,295847.1773,9717613.53,O,35.0,False,12.9,15.01,20130827.0,,,True,20180323,19,,15.01,measured,0.36,site_median,0.0,,15.01,35.0,False,O,15.01,measured,35.0,15.01,0.7173,296.9129,296.9129,353.4575,296.9129,296.9129,353.4575,
AND_A01,41,Pouteria sp.,Sapotaceae,295850.8987,9717614.276,O,48.6,False,33.48,43.63,20130827.0,42.2,,False,20180323,19,26.83,43.63,measured,0.0,observed,0.0,42.2,43.63,48.6,False,O,43.63,measured,48.6,43.63,0.7187,1596.6328,1596.6328,1904.3056,1596.6328,1596.6328,1904.3056,
AND_A01,42,Micropholis sp.,Sapotaceae,295851.6728,9717616.979,O,52.0,False,27.44,32.18,20130827.0,53.5,,False,20180323,19,30.27,32.18,measured,0.3,observed,0.0,53.5,32.18,52.0,False,O,32.18,measured,52.0,32.18,0.6511,1353.64,1353.64,1466.0802,1353.64,1353.64,1466.0802,
AND_A01,80,,,295874.4478,9717577.819,O,,,,,,11.9,12.43,True,20180323,19,12.03,12.43,measured,0.36,site_median,0.0,11.9,12.43,,False,O,12.03,feldpausch,,12.03,0.633,,,,,,,
AND_A01,81,,,295876.3567,9717583.034,O,,,,,,13.0,13.14,,20180323,19,12.81,13.14,measured,0.36,site_median,0.0,13.0,13.14,,False,O,12.81,feldpausch,,12.81,0.633,,,,,,,
AND_A01,82,Cecropia palmata,Urticaceae,295876.446,9717583.305,O,,,,,,14.0,13.75,,20180323,19,13.49,13.75,measured,0.36,site_median,0.0,14.0,13.75,,False,O,13.49,feldpausch,,13.49,0.3404,,,,,,,
AND_A01,83,Cecropia palmata,Urticaceae,295877.6345,9717590.512,O,,,,,,19.0,16.59,,20180323,19,16.6,16.59,measured,0.36,site_median,0.0,19.0,16.59,,False,O,16.6,feldpausch,,16.6,0.3404,,,,,,,
AND_A01,84,Cecropia palmata,Urticaceae,295875.2074,9717591.666,O,,,,,,10.9,11.77,,20180323,19,11.3,11.77,measured,0.36,site_median,0.0,10.9,11.77,,False,O,11.3,feldpausch,,11.3,0.3404,,,,,,,
AND_A01,85,Tapirira guianensis,Anacardiaceae,295869.9034,9717601.799,O,,,,,,15.5,14.65,,20180323,19,14.47,14.65,measured,0.36,site_median,0.0,15.5,14.65,,False,O,14.47,feldpausch,,14.47,0.457,,,,,,,
AND_A01,86,,,295870.2743,9717604.293,O,,,,,,10.7,11.64,True,20180323,19,11.15,11.64,measured,0.36,site_median,0.0,10.7,11.64,,False,O,11.15,feldpausch,,11.15,0.633,,,,,,,
AND_A01,87,Pouteria gongrijpii,Sapotaceae,295868.4651,9717606.881,O,,,,,,10.9,11.77,,20180323,19,11.3,11.77,measured,0.36,site_median,0.0,10.9,11.77,,False,O,11.3,feldpausch,,11.3,0.7994,,,,,,,
AND_A01,88,Cecropia palmata,Urticaceae,295865.8798,9717606.766,O,,,,,,15.1,14.41,,20180323,19,14.21,14.41,measured,0.36,site_median,0.0,15.1,14.41,,False,O,14.21,feldpausch,,14.21,0.3404,,,,,,,
AND_A01,89,Lecythis idatimon,Lecythidaceae,295864.3244,9717615.275,O,,,,,,11.6,12.24,,20180323,19,11.82,12.24,measured,0.36,site_median,0.0,11.6,12.24,,False,O,11.82,feldpausch,,11.82,0.7986,,,,,,,
AND_A01,90,Inga thibaudiana,Fabaceae,295862.2392,9717614.227,O,,,,,,11.2,11.97,,20180323,19,11.53,11.97,measured,0.36,site_median,0.0,11.2,11.97,,False,O,11.53,feldpausch,,11.53,0.5786,,,,,,,
AND_A01,91,Cecropia palmata,Urticaceae,295860.1199,9717614.321,O,,,,,,14.6,14.12,,20180323,19,13.89,14.12,measured,0.36,site_median,0.0,14.6,14.12,,False,O,13.89,feldpausch,,13.89,0.3404,,,,,,,
AND_A01,92,Cordia scabrifolia,Boraginaceae,295860.9493,9717604.336,O,,,,,,23.1,18.66,,20180323,19,18.84,18.66,measured,0.36,site_median,0.0,23.1,18.66,,False,O,18.84,feldpausch,,18.84,0.474,,,,,,,
AND_A01,93,,,295856.744,9717611.003,O,,,,,,23.8,19.0,,20180323,19,19.2,19.0,measured,0.36,site_median,0.0,23.8,19.0,,False,O,19.2,feldpausch,,19.2,0.633,,,,,,,
AND_A01,94,Sagotia racemosa,Euphorbiaceae,295855.8433,9717616.792,O,,,,,,15.3,14.53,,20180323,19,14.34,14.53,measured,0.36,site_median,0.0,15.3,14.53,,False,O,14.34,feldpausch,,14.34,0.58,,,,,,,
AND_A01,95,Pouteria sp.,Sapotaceae,295858.2335,9717620.335,O,,,,,,18.4,16.27,,20180323,19,16.25,16.27,measured,0.36,site_median,0.0,18.4,16.27,,False,O,16.25,feldpausch,,16.25,0.7187,,,,,,,
AND_A01,96,Euterpe oleracea,Arecaceae,295859.1515,9717627.819,P,,,,,,11.2,11.97,,20180323,19,11.53,11.97,measured,0.36,site_median,0.0,11.2,11.97,,False,P,11.53,feldpausch,,11.53,0.3877,,,,,,,
AND_A01,97,Cordia scabrifolia,Boraginaceae,295853.5036,9717624.653,O,,,,,,14.3,13.94,,20180323,19,13.69,13.94,measured,0.36,site_median,0.0,14.3,13.94,,False,O,13.69,feldpausch,,13.69,0.474,,,,,,,
AND_A01,98,Pouteria gongrijpii,Sapotaceae,295849.7059,9717621.174,O,,,,,,16.5,15.22,,20180323,19,15.1,15.22,measured,0.36,site_median,0.0,16.5,15.22,,False,O,15.1,feldpausch,,15.1,0.7994,,,,,,,
AND_A01,99,Eschweilera coriacea,Lecythidaceae,295852.1983,9717621.883,O,,,,,,11.8,12.37,,20180323,19,11.96,12.37,measured,0.36,site_median,0.0,11.8,12.37,,False,O,11.96,feldpausch,,11.96,0.8521,,,,,,,
AND_A01,100,Pouteria sp.,Sapotaceae,295829.4064,9717601.089,O,,,,,,35.2,23.91,,20180323,19,24.28,23.91,measured,0.36,site_median,0.0,35.2,23.91,,False,O,24.28,feldpausch,,24.28,0.7187,,,,,,,
AND_A01,43,Eperua bijuga,Fabaceae,295920.1632,9717487.097,O,18.1,False,12.92,17.08,20130827.0,19.5,,False,20180323,20,16.88,17.08,measured,0.28,observed,0.0,19.5,17.08,18.1,False,O,17.08,measured,18.1,17.08,0.729,92.9731,92.9731,112.4356,92.9731,92.9731,112.4356,
AND_A01,44,Lecythis idatimon,Lecythidaceae,295920.3876,9717486.577,O,21.1,False,16.83,22.24,20130827.0,22.1,,False,20180323,20,18.31,22.24,measured,0.2,observed,0.0,22.1,22.24,21.1,False,O,22.24,measured,21.1,22.24,0.7986,162.2795,162.2795,214.5093,162.2795,162.2795,214.5093,
AND_A01,45,Carapa guianensis,Meliaceae,295919.7095,9717486.66,O,55.0,False,18.56,26.0,20130827.0,56.0,,False,20180323,20,30.93,26.0,measured,0.2,observed,0.0,56.0,26.0,55.0,False,O,26.0,measured,55.0,26.0,0.53,1226.4861,1226.4861,1086.6265,1226.4861,1226.4861,1086.6265,
AND_A01,46,,,295925.5468,9717481.688,O,10.8,True,,10.43,20130827.0,,,True,20180323,20,,10.43,measured,0.36,site_median,0.0,,10.43,10.8,True,O,10.43,measured,10.8,10.43,0.633,20.9676,15.9906,15.9906,20.9676,15.9906,15.9906,
AND_A01,47,Apeiba petoumo,Malvaceae,295926.1302,9717480.611,O,18.1,False,9.8,13.12,20130827.0,17.8,,False,20180323,20,15.89,13.12,measured,0.0,observed,0.0,17.8,13.12,18.1,False,O,13.12,measured,18.1,13.12,0.2822,71.8708,71.8708,34.4267,71.8708,71.8708,34.4267,
AND_A01,48,Carapa guianensis,Meliaceae,295926.7368,9717466.681,O,38.5,False,15.18,24.67,20130827.0,,,True,20180323,20,,24.67,measured,0.36,site_median,0.0,,24.67,38.5,False,O,24.67,measured,38.5,24.67,0.53,580.8141,580.8141,514.5822,580.8141,580.8141,514.5822,
AND_A01,49,Annona ambotay,Annonaceae,295931.9188,9717465.146,O,18.4,False,9.29,15.99,20130827.0,,,True,20180323,20,,15.99,measured,0.36,site_median,0.0,,15.99,18.4,False,O,15.99,measured,18.4,15.99,0.5112,90.0205,90.0205,76.986,90.0205,90.0205,76.986,
AND_A01,50,,,295936.1618,9717448.174,O,13.8,False,11.37,14.86,20130827.0,14.8,,False,20180323,20,14.02,14.86,measured,0.2,observed,0.0,14.8,14.86,13.8,False,O,14.86,measured,13.8,14.86,0.633,47.7964,47.7964,50.3643,47.7964,47.7964,50.3643,
AND_A01,51,,,295939.2003,9717445.8,O,22.1,True,,9.52,20130827.0,,,True,20180323,20,,9.52,measured,0.36,site_median,0.0,,9.52,22.1,True,O,9.52,measured,22.1,9.52,0.633,77.6004,62.1397,62.1397,77.6004,62.1397,62.1397,
AND_A01,52,Tapirira guianensis,Anacardiaceae,295893.4027,9717422.633,O,36.3,False,15.13,19.6,20130827.0,,,True,20180323,20,,19.6,measured,0.36,site_median,0.0,,19.6,36.3,False,O,19.6,measured,36.3,19.6,0.457,413.657,413.657,317.1341,413.657,413.657,317.1341,
AND_A01,53,Goupia glabra,Goupiaceae,295890.5507,9717451.336,O,44.9,False,24.21,33.87,20130827.0,,,True,20180323,20,,33.87,measured,0.36,site_median,0.0,,33.87,44.9,False,O,33.87,measured,44.9,33.87,0.7272,1068.4278,1068.4278,1288.9511,1068.4278,1068.4278,1288.9511,
AND_A01,54,Chimarrhis turbinata,Rubiaceae,295889.1589,9717455.455,O,39.9,False,9.94,20.02,20130827.0,41.0,,False,20180323,20,26.42,20.02,measured,0.22,observed,0.0,41.0,20.02,39.9,False,O,20.02,measured,39.9,20.02,0.72,507.9123,507.9123,606.8336,507.9123,507.9123,606.8336,
AND_A01,55,Apeiba petoumo,Malvaceae,295888.3715,9717460.957,O,55.2,False,21.09,33.09,20130827.0,,,True,20180323,20,,33.09,measured,0.36,site_median,0.0,,33.09,55.2,False,O,33.09,measured,55.2,33.09,0.2822,1562.967,1562.967,748.6743,1562.967,1562.967,748.6743,
AND_A01,56,Eschweilera coriacea,Lecythidaceae,295880.0663,9717460.251,O,47.0,False,21.09,33.09,20130827.0,,,True,20180323,20,,33.09,measured,0.36,site_median,0.0,,33.09,47.0,False,O,33.09,measured,47.0,33.09,0.8521,1141.8781,1141.8781,1608.0318,1141.8781,1141.8781,1608.0318,
AND_A01,57,Brosimum rubescens ,Moraceae,295876.2891,9717471.896,O,50.0,False,27.4,36.81,20130827.0,50.9,,False,20180323,20,29.54,36.81,measured,0.18,observed,0.0,50.9,36.81,50.0,False,O,36.81,measured,50.0,36.81,0.8251,1429.66,1429.66,1951.1452,1429.66,1429.66,1951.1452,
AND_A01,58,Simarouba amara,Simaroubaceae,295879.4659,9717471.748,O,59.0,False,27.59,34.04,20130827.0,,,True,20180323,20,,34.04,measured,0.36,site_median,0.0,,34.04,59.0,False,O,34.04,measured,59.0,34.04,0.3833,1829.7241,1829.7241,1181.6279,1829.7241,1829.7241,1181.6279,
AND_A01,59,Tachigali myrmecophila,Fabaceae,295895.1699,9717469.078,O,61.7,False,11.91,16.73,20130827.0,,,True,20180323,20,,16.73,measured,0.36,site_median,0.0,,16.73,61.7,False,O,16.73,measured,61.7,16.73,0.476,998.2271,998.2271,796.3393,998.2271,998.2271,796.3393,
AND_A01,60,,,295904.2412,9717481.816,O,47.7,True,,22.72,20130827.0,,,True,20180323,20,,22.72,measured,0.36,site_median,0.0,,22.72,47.7,True,O,22.72,measured,47.7,22.72,0.633,814.2975,589.7097,589.7097,814.2975,589.7097,589.7097,
AND_A01,61,Eschweilera coriacea,Lecythidaceae,295916.3009,9717483.589,O,,,,,,32.3,22.75,,20180323,20,23.11,22.75,measured,0.36,site_median,0.0,32.3,22.75,,False,O,23.11,feldpausch,,23.11,0.8521,,,,,,,
AND_A01,62,Parkia sp.,Fabaceae,295918.9908,9717477.421,O,,,,,,39.7,25.62,,20180323,20,25.97,25.62,measured,0.36,site_median,0.0,39.7,25.62,,False,O,25.97,feldpausch,,25.97,0.4553,,,,,,,
AND_A01,63,Tapirira guianensis,Anacardiaceae,295916.6182,9717476.59,O,,,,,,23.5,18.85,,20180323,20,19.05,18.85,measured,0.36,site_median,0.0,23.5,18.85,,False,O,19.05,feldpausch,,19.05,0.457,,,,,,,
AND_A01,64,Couratari stellata,Lecythidaceae,295927.3866,9717438.726,O,,,,,,33.1,23.07,,20180323,20,23.44,23.07,measured,0.36,site_median,0.0,33.1,23.07,,False,O,23.44,feldpausch,,23.44,0.6331,,,,,,,
AND_A01,65,Gustavia augusta,Lecythidaceae,295919.9126,9717471.003,O,,,,,,11.6,12.24,,20180323,20,11.82,12.24,measured,0.36,site_median,0.0,11.6,12.24,,False,O,11.82,feldpausch,,11.82,0.65,,,,,,,
AND_A01,66,,,295918.8514,9717469.565,O,,,,,,11.4,12.11,True,20180323,20,11.67,12.11,measured,0.36,site_median,0.0,11.4,12.11,,False,O,11.67,feldpausch,,11.67,0.633,,,,,,,
AND_A01,67,,,295918.7947,9717468.086,O,,,,,,17.5,15.78,True,20180323,20,15.71,15.78,measured,0.36,site_median,0.0,17.5,15.78,,False,O,15.71,feldpausch,,15.71,0.633,,,,,,,
AND_A01,68,,,295918.7292,9717467.434,O,,,,,,12.8,13.01,True,20180323,20,12.67,13.01,measured,0.36,site_median,0.0,12.8,13.01,,False,O,12.67,feldpausch,,12.67,0.633,,,,,,,
AND_A01,69,,,295920.459,9717465.921,O,,,,,,18.6,16.37,True,20180323,20,16.36,16.37,measured,0.36,site_median,0.0,18.6,16.37,,False,O,16.36,feldpausch,,16.36,0.633,,,,,,,
AND_A01,70,Gustavia augusta,Lecythidaceae,295918.5602,9717464.85,O,,,,,,20.0,17.11,,20180323,20,17.17,17.11,measured,0.36,site_median,0.0,20.0,17.11,,False,O,17.17,feldpausch,,17.17,0.65,,,,,,,
AND_A01,71,Cordia scabrifolia,Boraginaceae,295922.2323,9717469.416,O,,,,,,22.4,18.32,,20180323,20,18.47,18.32,measured,0.36,site_median,0.0,22.4,18.32,,False,O,18.47,feldpausch,,18.47,0.474,,,,,,,
AND_A01,72,,,295930.3144,9717458.296,O,,,,,,14.1,13.82,True,20180323,20,13.56,13.82,measured,0.36,site_median,0.0,14.1,13.82,,False,O,13.56,feldpausch,,13.56,0.633,,,,,,,
AND_A01,73,,,295928.5256,9717462.489,O,,,,,,11.8,12.37,True,20180323,20,11.96,12.37,measured,0.36,site_median,0.0,11.8,12.37,,False,O,11.96,feldpausch,,11.96,0.633,,,,,,,
AND_A01,74,Pouteria oppositifolia,Sapotaceae,295934.4098,9717445.934,O,,,,,,10.9,11.77,,20180323,20,11.3,11.77,measured,0.36,site_median,0.0,10.9,11.77,,False,O,11.3,feldpausch,,11.3,0.65,,,,,,,
AND_A01,75,Licania octandra,Chrysobalanaceae,295933.0285,9717446.421,O,,,,,,14.9,14.29,,20180323,20,14.08,14.29,measured,0.36,site_median,0.0,14.9,14.29,,False,O,14.08,feldpausch,,14.08,0.825,,,,,,,
AND_A01,77,Inga thibaudiana,Fabaceae,295926.6323,9717450.614,O,,,,,,22.6,18.42,,20180323,20,18.58,18.42,measured,0.36,site_median,0.0,22.6,18.42,,False,O,18.58,feldpausch,,18.58,0.5786,,,,,,,
AND_A01,78,Sterculia pruriens,Malvaceae,295938.4655,9717448.576,O,,,,,,11.5,12.17,,20180323,20,11.75,12.17,measured,0.36,site_median,0.0,11.5,12.17,,False,O,11.75,feldpausch,,11.75,0.4862,,,,,,,
