site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A03,047a,Poeppigia procera,Fabaceae,726693.65433136,9654209.3028672,O,10.4,False,,,20151209.0,10.5,False,20180904,1,11.0,11.46,local_fit,0.033,observed,1.0,10.53,11.49,10.4,False,O,11.0,feldpausch,10.433,11.025163773745716,0.735,20.5168,20.5168,25.0109,20.6901,20.6901,25.2223,
TAP_A03,047b,Tachigali myrmecophila,Fabaceae,726702.203441248,9654241.45032696,O,30.6,False,,,20151209.0,31.7,False,20180904,1,22.86,19.78,local_fit,0.367,observed,1.0,32.07,19.92,30.6,False,O,22.86,feldpausch,30.967000000000002,23.021638844595,0.476,344.3874,344.3874,274.7363,354.9284,354.9284,283.1454,
TAP_A03,048a,,,726695.1445713599,9654207.7429672,O,12.8,True,,,20151209.0,,True,20180904,1,,12.73,local_fit,0.333,site_median,1.0,,,12.8,True,O,,feldpausch,13.133000000000001,,0.5647,,,,,,,
TAP_A03,048b,Protium paniculatum,Burseraceae,726704.168747744,9654241.65948288,O,12.4,False,,,20151209.0,12.1,False,20180904,1,12.18,12.52,local_fit,0.0,observed,1.0,12.1,12.52,12.4,False,O,12.18,feldpausch,12.4,12.18,0.49,31.9456,31.9456,26.2161,31.9456,31.9456,26.2161,
TAP_A03,049a,,,726703.5056171198,9654212.8888424,O,20.8,True,,,20151209.0,,True,20180904,1,,16.27,local_fit,0.333,site_median,1.0,,,20.8,True,O,,feldpausch,21.133,,0.5647,,,,,,,
TAP_A03,049b,Clarisia racemosa,Moraceae,726707.49839152,9654245.4359304,O,11.4,False,,,20151209.0,11.3,False,20180904,1,11.6,12.0,local_fit,0.0,observed,1.0,11.3,12.0,11.4,False,O,11.6,feldpausch,11.4,11.6,0.5854,25.8494,25.8494,25.2365,25.8494,25.8494,25.2365,
TAP_A03,050a,Inga sp,Fabaceae,726703.77510096,9654208.4001592,O,11.9,False,,,20151209.0,13.5,False,20180904,1,13.15,12.27,local_fit,0.533,observed,1.0,14.03,12.61,11.9,False,O,13.15,feldpausch,12.433,13.564413319488454,0.5786,31.7687,31.7687,30.6603,35.6694,35.6694,34.4249,
TAP_A03,050b,Neea oppositifolia,Nyctaginaceae,726709.1717911998,9654242.745464,O,12.9,False,,,20151209.0,13.2,False,20180904,1,12.95,12.78,local_fit,0.1,observed,1.0,13.3,12.85,12.9,False,O,12.95,feldpausch,13.0,13.020432353011612,0.893,36.6359,36.6359,54.0085,37.3897,37.3897,55.1198,
TAP_A03,051a,Pouteria gongrijpii,Sapotaceae,726689.7555883199,9654202.9220464,O,11.2,False,,,20151209.0,11.8,False,20180904,1,11.96,11.9,local_fit,0.2,observed,1.0,12.0,12.05,11.2,False,O,11.96,feldpausch,11.399999999999999,12.112225477854812,0.7994,25.7276,25.7276,34.0426,26.9628,26.9628,35.6769,
TAP_A03,051b,Inga thibaudiana,Fabaceae,726705.871867456,9654239.00206712,O,11.6,False,,,20151209.0,,True,20180904,1,,12.11,local_fit,0.333,site_median,1.0,,,11.6,False,O,,feldpausch,11.933,,0.5786,,,,,,,
TAP_A03,052a,Couratari stellata,Lecythidaceae,726691.694573024,9654200.12665248,O,12.5,False,,,20151209.0,12.7,False,20180904,1,12.6,12.57,local_fit,0.067,observed,1.0,12.77,12.62,12.5,False,O,12.6,feldpausch,12.567,12.647604978868953,0.6331,33.5421,33.5421,35.3493,34.0189,34.0189,35.8518,
TAP_A03,052b,Tachigali myrmecophila,Fabaceae,726706.20375184,9654237.6366168,O,20.4,False,,,20151209.0,,True,20180904,1,,16.11,local_fit,0.333,site_median,1.0,,,20.4,False,O,,feldpausch,20.732999999999997,,0.476,,,,,,,
TAP_A03,053a,Pouteria guianensis,Sapotaceae,726692.835602848,9654199.64608496,O,11.4,False,,,20151209.0,,True,20180904,1,,12.0,local_fit,0.333,site_median,1.0,,,11.4,False,O,,feldpausch,11.733,,0.9295,,,,,,,
TAP_A03,053b,,,726704.8165139199,9654236.9168784,O,41.2,False,,,20151209.0,41.4,False,20180904,1,26.56,22.99,local_fit,0.067,observed,1.0,41.47,23.01,41.2,False,O,26.56,feldpausch,41.267,26.583190641567874,0.5647,712.5029,712.5029,671.5787,715.3755,715.3755,674.2863,
TAP_A03,054a,,,726692.57863856,9654197.5073112,O,12.8,False,,,20151209.0,29.0,False,20180904,1,21.68,12.73,local_fit,5.0,observed,1.0,34.0,13.98,12.8,False,O,21.68,feldpausch,17.8,27.191178261424295,0.5647,59.6662,59.6662,56.2391,141.6714,141.6714,133.5342,
TAP_A03,054b,Duguetia surinamensis,Annonaceae,726704.891749792,9654235.77602184,O,15.6,False,,,20151209.0,16.0,False,20180904,1,14.79,14.07,local_fit,0.133,observed,1.0,16.13,14.15,15.6,False,O,14.79,feldpausch,15.733,14.876041497543026,0.8,60.4406,60.4406,80.033,61.7994,61.7994,81.8323,
TAP_A03,055a,,,726692.709611232,9654197.11926064,O,10.5,False,,,20151209.0,12.2,False,20180904,1,12.25,11.51,local_fit,0.567,observed,1.0,12.77,11.89,10.5,False,O,12.25,feldpausch,11.067,12.721746843021096,0.5647,23.219,23.219,21.8853,26.6959,26.6959,25.1626,
TAP_A03,055b,Inga thibaudiana,Fabaceae,726708.70216688,9654235.8486816,O,17.3,False,,,20151209.0,17.6,False,20180904,1,15.77,14.82,local_fit,0.1,observed,1.0,17.7,14.88,17.3,False,O,15.77,feldpausch,17.400000000000002,15.831189689568655,0.5786,78.7427,78.7427,75.9953,79.9352,79.9352,77.1462,
TAP_A03,056b,Protium paniculatum,Burseraceae,726706.56983216,9654231.921103202,O,22.4,False,,,20151209.0,22.4,False,20180904,1,18.47,16.89,local_fit,0.0,observed,1.0,22.4,16.89,22.4,False,O,18.47,feldpausch,22.4,18.47,0.49,152.1306,152.1306,124.8453,152.1306,152.1306,124.8453,
TAP_A03,057b,Cordia scabrifolia,Boraginaceae,726709.1478590398,9654229.6880008,O,16.1,False,,,20151209.0,16.6,False,20180904,1,15.16,14.29,local_fit,0.167,observed,1.0,16.77,14.39,16.1,False,O,15.16,feldpausch,16.267000000000003,15.266713307963593,0.474,65.8487,65.8487,52.3156,67.6501,67.6501,53.7468,
TAP_A03,058b,Simarouba amara,Simaroubaceae,726710.34903056,9654228.8740392,O,12.7,False,,,20151209.0,,True,20180904,1,,12.68,local_fit,0.333,site_median,1.0,,,12.7,False,O,,feldpausch,13.033,,0.3833,,,,,,,
TAP_A03,059b,Pouteria gongrijpii,Sapotaceae,726707.60255664,9654227.7325528,O,10.6,False,,,20151209.0,11.1,False,20180904,1,11.45,11.57,local_fit,0.167,observed,1.0,11.27,11.69,10.6,False,O,11.45,feldpausch,10.767,11.57945738673305,0.7994,22.1438,22.1438,29.3004,23.0818,23.0818,30.5416,
TAP_A03,060b,Jacaranda copaia,Bignoniaceae,726711.56794096,9654227.9463792,O,19.8,False,,,20151209.0,,True,20180904,1,,15.87,local_fit,0.333,site_median,1.0,,,19.8,False,O,,feldpausch,20.133,,0.3507,,,,,,,
TAP_A03,061b,Rinorea guianensis,Violaceae,726712.5843460798,9654227.8609216,O,12.0,False,,,20151209.0,,True,20180904,1,,12.32,local_fit,0.333,site_median,1.0,,,12.0,False,O,,feldpausch,12.333,,0.78,,,,,,,
TAP_A03,062b,Eschweilera parviflora,Lecythidaceae,726714.2000369598,9654225.106279202,O,13.2,False,,,20151209.0,,True,20180904,1,,12.93,local_fit,0.333,site_median,1.0,,,13.2,False,O,,feldpausch,13.533,,0.918,,,,,,,
TAP_A03,063b,,,726707.147513472,9654225.506927442,O,50.6,True,,11.76,20151209.0,,True,20180904,1,,11.76,measured,0.333,site_median,1.0,,,50.6,True,O,11.76,measured,50.933,11.79810325640716,0.5647,480.4852,387.2164,387.2164,488.2159,393.3692,393.3692,
TAP_A03,064b,Inga thibaudiana,Fabaceae,726706.5175143998,9654224.020716,O,14.3,False,,,20151209.0,,True,20180904,1,,13.46,local_fit,0.333,site_median,1.0,,,14.3,False,O,,feldpausch,14.633000000000001,,0.5786,,,,,,,
TAP_A03,065b,Ormosia grossa,Fabaceae,726706.8606519998,9654222.66778,O,11.5,False,,,20151209.0,,True,20180904,1,,12.06,local_fit,0.333,site_median,1.0,,,11.5,False,O,,feldpausch,11.833,,0.5906,,,,,,,
TAP_A03,066a,Ocotea canaliculata,Lauraceae,726689.1143608,9654213.905556,O,,,,,,15.4,False,20180904,1,14.41,14.41,feldpausch_regional,0.333,site_median,1.0,15.73,14.62,,False,O,14.41,feldpausch,,,0.4793,,,,,,,
TAP_A03,067a,Symphonia globulifera,Clusiaceae,726700.1970456,9654228.674632,O,,,,,,10.5,False,20180904,1,11.0,11.0,feldpausch_regional,0.333,site_median,1.0,10.83,11.25,,False,O,11.0,feldpausch,,,0.6004,,,,,,,
TAP_A03,068a,Inga thibaudiana,Fabaceae,726687.7425886398,9654238.4417528,O,,,,,,11.3,False,20180904,1,11.6,11.6,feldpausch_regional,0.333,site_median,1.0,11.63,11.84,,False,O,11.6,feldpausch,,,0.5786,,,,,,,
TAP_A03,001a,Protium paniculatum,Burseraceae,726814.5771521,9654302.735523,O,13.2,False,25.15,28.95,20151209.0,13.4,False,20180904,2,13.08,28.95,measured,0.067,observed,1.0,13.47,29.06,13.2,False,O,28.95,measured,13.267,29.0528358906612,0.49,84.0214,84.0214,68.9518,85.1501,85.1501,69.8781,
TAP_A03,001b,Tachigali myrmecophila,Fabaceae,726858.0137571358,9654320.57554848,O,15.6,False,7.04,10.34,20151209.0,33.5,False,20180904,2,23.61,10.34,measured,5.0,observed,1.0,38.5,11.18,15.6,False,O,10.34,measured,20.6,12.449558101792343,0.476,42.6199,42.6199,34.0001,87.9022,87.9022,70.1243,
TAP_A03,002a,Licania canescens,Chrysobalanaceae,726822.2882324499,9654304.4158835,O,14.3,False,4.93,5.92,20151209.0,15.2,False,20180904,2,14.28,5.92,measured,0.3,observed,1.0,15.5,6.0,14.3,False,O,5.92,measured,14.600000000000001,6.005633999260271,0.88,20.8671,20.8671,30.3251,22.0369,22.0369,32.0251,
TAP_A03,002b,Neea oppositifolia,Nyctaginaceae,726857.4028552,9654325.34948,O,15.1,False,9.62,13.09,20151209.0,15.0,False,20180904,2,14.15,13.09,measured,0.0,observed,1.0,15.0,13.09,15.1,False,O,13.09,measured,15.1,13.09,0.893,50.3451,50.3451,74.2185,50.3451,50.3451,74.2185,
TAP_A03,003a,Oenocarpus bacaba,Arecaceae,726824.19563164,9654304.8868652,P,11.5,False,7.26,13.67,20151209.0,12.2,False,20180904,2,12.25,13.67,measured,0.233,observed,1.0,12.43,13.85,11.5,False,P,13.67,measured,11.733,13.866686040010764,0.65,30.8641,15.5486,15.5486,32.5471,16.4299,16.4299,
TAP_A03,003b,Rinorea guianensis,Violaceae,726851.4192025,9654327.652475,O,15.2,False,6.2,10.09,20151209.0,16.4,False,20180904,2,15.04,10.09,measured,0.4,observed,1.0,16.8,10.26,15.2,False,O,10.09,measured,15.6,10.271171468798192,0.78,39.5564,39.5564,51.1006,42.3429,42.3429,54.7003,
TAP_A03,004a,,,726832.0796775998,9654308.923408,O,12.0,False,7.39,8.34,20151209.0,17.2,False,20180904,2,15.53,8.34,measured,1.733,observed,1.0,18.93,8.89,12.0,False,O,8.34,measured,13.733,9.169824924796933,0.5647,20.7053,20.7053,19.516,29.5558,29.5558,27.8582,
TAP_A03,004b,Inga thibaudiana,Fabaceae,726848.820134656,9654332.13882208,O,11.6,False,7.41,13.4,20151209.0,11.8,False,20180904,2,11.96,13.4,measured,0.067,observed,1.0,11.87,13.46,11.6,False,O,13.4,measured,11.667,13.455066344524715,0.5786,30.7848,30.7848,29.7107,31.2577,31.2577,30.1671,
TAP_A03,005a,,,726830.58386832,9654307.3172176,O,13.2,False,9.76,12.62,20151209.0,19.7,False,20180904,2,17.0,12.62,measured,2.167,observed,1.0,21.87,13.5,13.2,False,O,12.62,measured,15.366999999999999,14.022170205840498,0.5647,37.3641,37.3641,35.218,55.7153,55.7153,52.5151,
TAP_A03,005b,Ocotea cernua,Lauraceae,726848.8532158,9654332.043674,O,21.2,False,15.17,21.34,20151209.0,21.2,False,20180904,2,17.83,21.34,measured,0.0,observed,1.0,21.2,21.34,21.2,False,O,21.34,measured,21.2,21.34,0.4535,157.3121,157.3121,119.7032,157.3121,157.3121,119.7032,
TAP_A03,006a,Rinorea guianensis,Violaceae,726825.03387248,9654308.2819464,O,19.0,False,,,20151209.0,19.0,False,20180904,2,16.6,15.54,local_fit,0.0,observed,1.0,19.0,15.54,19.0,False,O,16.6,feldpausch,19.0,16.6,0.78,99.4061,99.4061,128.4168,99.4061,99.4061,128.4168,
TAP_A03,006b,Guatteria schomburgkiana,Annonaceae,726849.01862152,9654331.5679336,O,44.4,False,18.21,25.11,20151209.0,44.4,False,20180904,2,27.56,25.11,measured,0.0,observed,1.0,44.4,25.11,44.4,False,O,25.11,measured,44.4,25.11,0.6,780.5534,780.5534,780.5534,780.5534,780.5534,780.5534,
TAP_A03,007a,Dimorphandra macrostachya,Fabaceae,726822.2965856,9654307.225488,O,40.7,False,20.45,25.58,20151209.0,,True,20180904,2,,25.58,measured,0.333,site_median,1.0,,,40.7,False,O,25.58,measured,41.033,25.692575946976106,0.695,670.6561,670.6561,774.1078,684.3355,684.3355,789.8973,
TAP_A03,007b,Rinorea guianensis,Violaceae,726845.6832113878,9654326.20981684,O,19.8,False,,,20151209.0,19.7,False,20180904,2,17.0,15.87,local_fit,0.0,observed,1.0,19.7,15.87,19.8,False,O,17.0,feldpausch,19.8,17.0,0.78,110.273,110.273,142.4551,110.273,110.273,142.4551,
TAP_A03,008a,,,726816.65778132,9654305.5552476,O,12.4,False,,,20151209.0,13.1,False,20180904,2,12.88,12.52,local_fit,0.233,observed,1.0,13.33,12.68,12.4,False,O,12.88,feldpausch,12.633000000000001,13.05029192639708,0.5647,33.7363,33.7363,31.7986,35.4362,35.4362,33.4008,
TAP_A03,008b,Ormosia amazonica,Fabaceae,726838.00425104,9654321.4167312,O,15.8,False,,,20151209.0,48.5,False,20180904,2,28.84,14.16,local_fit,5.0,observed,1.0,53.5,14.86,15.8,False,O,28.84,feldpausch,20.8,34.640009585630686,0.5906,118.9035,118.9035,117.0821,243.1915,243.1915,239.4663,
TAP_A03,009a,Sextonia rubra,Lauraceae,726817.431129088,9654309.10491584,O,25.9,False,,,20151209.0,28.0,False,20180904,2,21.23,18.18,local_fit,0.7,observed,1.0,28.7,18.45,25.9,False,O,21.23,feldpausch,26.599999999999998,21.58199096679235,0.5523,231.3796,231.3796,213.4034,247.6869,247.6869,228.4437,
TAP_A03,009b,Licania octandra,Chrysobalanaceae,726838.7261735759,9654328.204481682,O,14.0,False,,,20151209.0,14.6,False,20180904,2,13.89,13.32,local_fit,0.2,observed,1.0,14.8,13.44,14.0,False,O,13.89,feldpausch,14.2,14.027447743960389,0.825,46.0235,46.0235,62.8005,47.7726,47.7726,65.1872,
TAP_A03,010a,Inga thibaudiana,Fabaceae,726818.6310296318,9654311.51618976,O,17.6,False,,,20151209.0,18.0,False,20180904,2,16.01,14.95,local_fit,0.133,observed,1.0,18.13,15.02,17.6,False,O,16.01,feldpausch,17.733,16.09093436014503,0.5786,82.6394,82.6394,79.7561,84.2766,84.2766,81.3361,
TAP_A03,010b,,,726832.02668,9654323.54862,O,52.6,True,19.34,22.27,20151209.0,,True,20180904,2,,22.27,measured,0.333,site_median,1.0,,,52.6,True,O,22.27,measured,52.933,22.338193403070722,0.5647,966.4954,705.4498,705.4498,981.3993,716.1991,716.1991,
TAP_A03,011a,,,726826.609471324,9654315.40367732,O,11.4,False,,,20151209.0,18.7,False,20180904,2,16.42,12.0,local_fit,2.433,observed,1.0,21.13,13.0,11.4,False,O,16.42,feldpausch,13.833,18.819776960363946,0.5647,36.2863,36.2863,34.2022,60.4718,60.4718,56.9985,
TAP_A03,011b,,,726840.166149792,9654327.08353056,O,12.6,True,,,20151209.0,,True,20180904,2,,12.63,local_fit,0.333,site_median,1.0,,,12.6,True,O,,feldpausch,12.933,,0.5647,,,,,,,
TAP_A03,012a,Pouteria sp,Sapotaceae,726820.99659788,9654316.4662884,O,10.8,False,,,20151209.0,11.3,False,20180904,2,11.6,11.68,local_fit,0.167,observed,1.0,11.47,11.8,10.8,False,O,11.6,feldpausch,10.967,11.72845643782934,0.7187,23.2603,23.2603,27.7426,24.2265,24.2265,28.895,
TAP_A03,012b,,,726841.0448336198,9654327.5495126,O,12.2,True,,,20151209.0,,True,20180904,2,,12.42,local_fit,0.333,site_median,1.0,,,12.2,True,O,,feldpausch,12.533,,0.5647,,,,,,,
TAP_A03,013a,Protium paniculatum,Burseraceae,726818.7692377,9654319.686131,O,11.0,False,,,20151209.0,11.1,False,20180904,2,11.45,11.79,local_fit,0.033,observed,1.0,11.13,11.82,11.0,False,O,11.45,feldpausch,11.033,11.474608207483007,0.49,23.8042,23.8042,19.5348,23.994,23.994,19.6906,
TAP_A03,013b,Pouteria gongrijpii,Sapotaceae,726841.6457656,9654331.772148,O,28.2,False,,,20151209.0,28.0,False,20180904,2,21.23,18.98,local_fit,0.0,observed,1.0,28.0,18.98,28.2,False,O,21.23,feldpausch,28.2,21.23,0.7994,273.1808,273.1808,361.4701,273.1808,273.1808,361.4701,
TAP_A03,014a,Cecropia palmata,Urticaceae,726817.6931951998,9654319.759296,O,12.5,False,,,20151209.0,17.2,False,20180904,2,15.53,12.57,local_fit,1.567,observed,1.0,18.77,13.32,12.5,False,O,15.53,feldpausch,14.067,16.868724961863727,0.3404,41.1351,41.1351,23.6555,56.1542,56.1542,32.2926,
TAP_A03,014b,Pouteria sp,Sapotaceae,726843.039070268,9654333.75553524,O,12.9,False,,,20151209.0,13.4,False,20180904,2,13.08,12.78,local_fit,0.167,observed,1.0,13.57,12.9,12.9,False,O,13.08,feldpausch,13.067,13.198670707073049,0.7187,36.9948,36.9948,44.1238,38.2713,38.2713,45.6462,
TAP_A03,015a,Rinorea guianensis,Violaceae,726816.60156284,9654314.1818412,O,24.0,False,,,20151209.0,,True,20180904,2,,17.49,local_fit,0.333,site_median,1.0,,,24.0,False,O,,feldpausch,24.333,,0.78,,,,,,,
TAP_A03,015b,Licania canescens,Chrysobalanaceae,726848.0261872,9654334.422376,O,24.8,False,,,20151209.0,25.5,False,20180904,2,20.05,17.78,local_fit,0.233,observed,1.0,25.73,17.88,24.8,False,O,20.05,feldpausch,25.033,20.16741963091331,0.88,201.0453,201.0453,292.1686,205.9191,205.9191,299.2513,
TAP_A03,016a,Licania canescens,Chrysobalanaceae,726812.6002462239,9654310.84720432,O,40.1,False,10.66,13.79,20151209.0,41.5,False,20180904,2,26.59,13.79,measured,0.467,observed,1.0,41.97,13.87,40.1,False,O,13.79,measured,40.567,13.876733984658976,0.88,356.462,356.462,518.0274,366.8483,366.8483,533.1213,
TAP_A03,016b,Eschweilera amazonica,Lecythidaceae,726850.3124653439,9654333.84288192,O,14.7,False,,,20151209.0,15.9,False,20180904,2,14.73,13.65,local_fit,0.4,observed,1.0,16.3,13.88,14.7,False,O,14.73,feldpausch,15.1,15.004839032588405,0.9,53.608,53.608,79.6334,57.5209,57.5209,85.4458,
TAP_A03,017a,Cecropia palmata,Urticaceae,726811.607513012,9654316.33688316,O,13.5,False,,,20151209.0,20.5,False,20180904,2,17.45,13.07,local_fit,2.333,observed,1.0,22.83,14.01,13.5,False,O,17.45,feldpausch,15.833,19.48026871697535,0.3404,53.563,53.563,30.8024,81.4053,81.4053,46.8137,
TAP_A03,017b,Pouteria guianensis,Sapotaceae,726852.848515392,9654335.54759856,O,14.1,False,,,20151209.0,14.0,False,20180904,2,13.49,13.36,local_fit,0.0,observed,1.0,14.0,13.36,14.1,False,O,13.49,feldpausch,14.1,13.49,0.9295,45.3553,45.3553,69.5287,45.3553,45.3553,69.5287,
TAP_A03,018a,Inga sp,Fabaceae,726818.78306476,9654325.3863468,O,10.3,False,,,20151209.0,18.2,False,20180904,2,16.13,11.4,local_fit,2.633,observed,1.0,20.83,12.46,10.3,False,O,16.13,feldpausch,12.933,18.970794397892274,0.5786,29.253,29.253,28.2323,53.4453,53.4453,51.5805,
TAP_A03,018b,Virola michelii,Myristicaceae,726851.0100494399,9654337.8529792,O,24.4,False,,,20151209.0,24.6,False,20180904,2,19.6,17.64,local_fit,0.067,observed,1.0,24.67,17.67,24.4,False,O,19.6,feldpausch,24.467,19.63374404159927,0.4701,190.4967,190.4967,150.1385,191.8409,191.8409,151.198,
TAP_A03,019a,Protium paniculatum,Burseraceae,726820.2765823998,9654327.057012,O,14.6,False,,,20151209.0,16.2,False,20180904,2,14.91,13.6,local_fit,0.533,observed,1.0,16.73,13.91,14.6,False,O,14.91,feldpausch,15.133,15.282840321499979,0.49,53.5293,53.5293,43.9286,58.8109,58.8109,48.2629,
TAP_A03,019b,Inga thibaudiana,Fabaceae,726854.057717869,9654333.852489982,O,14.4,False,,,20151209.0,15.1,False,20180904,2,14.21,13.51,local_fit,0.233,observed,1.0,15.33,13.65,14.4,False,O,14.21,feldpausch,14.633000000000001,14.368543359551685,0.5786,49.7183,49.7183,47.9836,51.8593,51.8593,50.0498,
TAP_A03,020a,Cecropia palmata,Urticaceae,726817.240102223,9654329.608433,O,16.2,False,,,20151209.0,20.5,False,20180904,2,17.45,14.34,local_fit,1.433,observed,1.0,21.93,14.98,16.2,False,O,17.45,feldpausch,17.633,18.477292788450477,0.3404,76.4586,76.4586,43.969,95.3956,95.3956,54.8591,
TAP_A03,020b,Sagotia racemosa,Euphorbiaceae,726849.040805132,9654346.584686762,O,20.4,False,,,20151209.0,20.9,False,20180904,2,17.67,16.11,local_fit,0.167,observed,1.0,21.07,16.19,20.4,False,O,17.67,feldpausch,20.567,17.7641160855948,0.58,121.3841,121.3841,117.4334,123.9724,123.9724,119.9375,
TAP_A03,021a,Ambelania acida,Apocynaceae,726815.89816552,9654330.3942536,O,12.9,False,,,20151209.0,,True,20180904,2,,12.78,local_fit,0.333,site_median,1.0,,,12.9,False,O,,feldpausch,13.233,,0.5247,,,,,,,
TAP_A03,021b,Rinorea guianensis,Violaceae,726848.842141988,9654347.16053484,O,10.8,False,,,20151209.0,11.2,False,20180904,2,11.53,11.68,local_fit,0.133,observed,1.0,11.33,11.77,10.8,False,O,11.53,feldpausch,10.933,11.63174927633567,0.78,23.1233,23.1233,29.8716,23.8863,23.8863,30.8573,
TAP_A03,022a,Ambelania acida,Apocynaceae,726816.444741496,9654330.63034328,O,10.6,False,,,20151209.0,,True,20180904,2,,11.57,local_fit,0.333,site_median,1.0,,,10.6,False,O,,feldpausch,10.933,,0.5247,,,,,,,
TAP_A03,022b,Eschweilera apiculata,Lecythidaceae,726846.58849758,9654341.5682314,O,19.4,False,,,20151209.0,19.4,False,20180904,2,16.83,15.7,local_fit,0.0,observed,1.0,19.4,15.7,19.4,False,O,16.83,feldpausch,19.4,16.83,0.8314,104.932,104.932,144.2653,104.932,104.932,144.2653,
TAP_A03,023a,Inga sp,Fabaceae,726809.0374851918,9654326.09543256,O,23.0,False,,,20151209.0,23.1,False,20180904,2,18.84,17.12,local_fit,0.033,observed,1.0,23.13,17.14,23.0,False,O,18.84,feldpausch,23.033,18.857183244410635,0.5786,163.3174,163.3174,157.6191,163.9209,163.9209,158.2015,
TAP_A03,023b,Rinorea guianensis,Violaceae,726842.97727468,9654339.9122124,O,16.3,False,,,20151209.0,16.6,False,20180904,2,15.16,14.38,local_fit,0.1,observed,1.0,16.7,14.44,16.3,False,O,15.16,feldpausch,16.400000000000002,15.223053431943654,0.78,67.4549,67.4549,87.1409,68.5421,68.5421,88.5455,
TAP_A03,024a,Pourouma minor,Urticaceae,726811.85026628,9654332.7882804,O,25.8,False,,,20151209.0,,True,20180904,2,,18.14,local_fit,0.333,site_median,1.0,,,25.8,False,O,,feldpausch,26.133,,0.436,,,,,,,
TAP_A03,024b,Pradosia cochlearia,Sapotaceae,726842.712766552,9654340.66942936,O,28.7,False,,,20151209.0,30.0,False,20180904,2,22.13,19.14,local_fit,0.433,observed,1.0,30.43,19.3,28.7,False,O,22.13,feldpausch,29.133,22.330181432430663,0.73,294.4069,294.4069,356.5131,305.8155,305.8155,370.3283,
TAP_A03,025b,Brosimum parinarioides,Moraceae,726836.665777088,9654336.99398784,O,41.6,False,18.48,27.55,20151209.0,41.5,False,20180904,2,26.59,27.55,measured,0.0,observed,1.0,41.5,27.55,41.6,False,O,27.55,measured,41.6,27.55,0.6306,752.4706,752.4706,789.9336,752.4706,752.4706,789.9336,
TAP_A03,026b,Eschweilera parviflora,Lecythidaceae,726835.5038112638,9654334.35101152,O,27.2,False,,,20151209.0,27.7,False,20180904,2,21.09,18.63,local_fit,0.167,observed,1.0,27.87,18.7,27.2,False,O,21.09,feldpausch,27.367,21.168973896849568,0.918,252.9519,252.9519,383.0864,256.9278,256.9278,389.1079,
TAP_A03,027a,Ocotea cernua,Lauraceae,726811.37997408,9654336.9485184,O,12.6,False,,,20151209.0,,True,20180904,2,,12.63,local_fit,0.333,site_median,1.0,,,12.6,False,O,,feldpausch,12.933,,0.4535,,,,,,,
