site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,2482,,,726816.98,9666294.57,O,7.2,A,3.82,8.46,20100116-20100213,8.0,A,4.31,10.06,20110704-20110711,499.995055366,9.02,8.46,measured,0.8,observed,-2.0,6.4,7.17,7.2,True,O,8.46,measured,5.6,6.999448261194145,0.6344,7.7462,5.9884,5.9884,3.9419,3.1024,3.1024,
TAP_A01,2483,Inga nobilis,Fabaceae,726798.38,9666294.71,O,51.9,A,19.22,38.58,20100116-20100213,53.8,A,32.97,44.67,20110704-20110711,499.995055366,30.35,38.58,measured,1.9,observed,-2.0,50.0,37.22,51.9,True,O,38.58,measured,48.1,37.15021231768637,0.56,1609.7443,1076.5606,1076.5606,1337.4887,896.5571,896.5571,
TAP_A01,2484,,,726796.48,9666295.23,O,5.4,A,4.35,10.9,20100116-20100213,5.4,A,7.91,11.71,20110704-20110711,499.995055366,6.71,10.9,measured,0.0,observed,-2.0,5.4,10.9,5.4,True,O,10.9,measured,5.4,10.9,0.6344,5.6575,4.1444,4.1444,5.6575,4.1444,4.1444,
TAP_A01,2485,Eschweilera grandifolia,Lecythidaceae,726791.85,9666291.26,O,56.4,A,27.5,40.48,20100116-20100213,58.4,A,23.57,34.28,20110704-20110711,499.995055366,31.54,40.48,measured,2.0,observed,-2.0,54.4,39.16,56.4,True,O,40.48,measured,52.4,39.08236194565969,0.8314,1984.3772,1322.3317,1322.3317,1660.9961,1109.0786,1109.0786,
TAP_A01,2486,,,726788.57,9666293.39,O,33.2,A,11.83,21.03,20100116-20100213,34.0,A,14.75,23.25,20110704-20110711,499.995055366,23.81,21.03,measured,0.8,observed,-2.0,32.4,20.45,33.2,True,O,21.03,measured,31.6,20.433804140400746,0.6344,372.2317,268.1749,268.1749,328.6629,237.3009,237.3009,
TAP_A01,2487,,,726788.58,9666294.99,O,11.5,A,11.79,17.12,20100116-20100213,11.7,A,7.44,15.27,20110704-20110711,499.995055366,11.89,17.12,measured,0.2,observed,-2.0,11.3,16.7,11.5,True,O,17.12,measured,11.1,16.692341068207988,0.6344,38.4452,27.1933,27.1933,35.0032,24.8156,24.8156,
TAP_A01,2488,,,726787.98,9666295.09,O,5.4,A,2.48,8.24,20100116-20100213,5.4,D,,8.24,20110704-20110711,499.995055366,6.71,8.24,measured,0.0,observed,-2.0,5.4,8.24,5.4,True,O,8.24,measured,5.4,8.24,0.6344,4.3056,3.2967,3.2967,4.3056,3.2967,3.2967,
TAP_A01,2489,,,726782.29,9666295.49,O,7.3,A,2.14,9.21,20100116-20100213,7.3,D,1.48,9.21,20110704-20110711,499.995055366,8.43,9.21,measured,0.0,observed,-2.0,7.3,9.21,7.3,True,O,9.21,measured,7.3,9.21,0.6344,8.6454,6.5989,6.5989,8.6454,6.5989,6.5989,
TAP_A01,2490,,,726768.37,9666293.94,O,29.2,A,13.14,18.95,20100116-20100213,29.0,A,14.54,17.57,20110704-20110711,499.995055366,21.68,18.95,measured,0.0,observed,-2.0,29.0,18.95,29.2,True,O,18.95,measured,29.2,18.95,0.6344,261.7186,190.5064,190.5064,261.7186,190.5064,190.5064,
TAP_A01,2491,,,726759.78,9666294.91,O,32.4,D,,7.53,20100116-20100213,32.4,D,,3.15,20110704-20110711,499.995055366,23.15,7.53,measured,0.0,observed,-2.0,32.4,7.53,32.4,False,O,7.53,measured,32.4,7.53,0.6344,130.2556,130.2556,137.5372,130.2556,130.2556,137.5372,
TAP_A01,2492,,,726756.96,9666292.33,O,51.9,D,,4.71,20100116-20100213,51.9,D,,3.49,20110704-20110711,499.995055366,29.82,4.71,measured,0.0,observed,-2.0,51.9,4.71,51.9,False,O,4.71,measured,51.9,4.71,0.6344,206.6978,206.6978,218.2526,206.6978,206.6978,218.2526,
TAP_A01,2493,,,726754.99,9666295.5,O,5.1,A,1.83,4.04,20100116-20100213,7.0,A,1.58,5.15,20110704-20110711,499.995055366,8.17,4.04,measured,1.9,observed,-2.0,3.2,2.22,5.1,True,O,4.04,measured,1.2999999999999998,1.3760150956741364,0.6344,1.9207,1.6414,1.6414,0.0466,0.0442,0.0442,
TAP_A01,2494,,,726737.87,9666294.13,O,22.1,A,7.02,16.08,20100116-20100213,27.0,A,15.99,20.87,20110704-20110711,499.995055366,20.76,16.08,measured,4.9,observed,-2.0,17.2,12.03,22.1,True,O,16.08,measured,12.3,10.817084888595874,0.6344,129.4344,95.4083,95.4083,28.0057,21.3684,21.3684,
TAP_A01,2495,,,726737.18,9666295.19,O,12.5,A,10.03,10.65,20100116-20100213,13.3,A,4.9,9.48,20110704-20110711,499.995055366,13.02,10.65,measured,0.8,observed,-2.0,11.7,9.73,12.5,True,O,10.65,measured,10.9,9.660803922545051,0.6344,28.4657,21.7897,21.7897,19.8103,15.2987,15.2987,
TAP_A01,2496,,,726733.08,9666295.42,O,7.5,A,6.73,10.85,20100116-20100213,8.0,A,6.74,13.19,20110704-20110711,499.995055366,9.02,10.85,measured,0.5,observed,-2.0,7.0,9.83,7.5,True,O,10.85,measured,6.5,9.7475242692937,0.6344,10.6945,7.9646,7.9646,7.285,5.4803,5.4803,
TAP_A01,2497,Manilkara huberi,Sapotaceae,726732.85,9666291.22,O,76.6,A,37.64,53.62,20100116-20100213,79.3,A,36.48,47.49,20110704-20110711,499.995055366,35.9,53.62,measured,2.7,observed,-2.0,73.9,52.16,76.6,True,O,53.62,measured,71.19999999999999,52.06483003631624,0.9214,4745.6774,3069.7735,3069.7735,3998.0574,2589.1238,2589.1238,
TAP_A01,2498,,,726727.28,9666295.46,L,5.5,A,,,20100116-20100213,6.3,A,,,20110704-20110711,499.995055366,7.54,9.47,local_fit,0.8,observed,-2.0,4.7,7.59,5.5,True,L,7.54,feldpausch,3.9,5.787679377178453,0.6344,4.0923,3.1803,3.1803,1.6159,1.288,1.288,
TAP_A01,2499,Inga marginata,Fabaceae,726713.28,9666295.43,O,7.0,A,6.81,16.14,20100116-20100213,8.5,A,8.27,13.43,20110704-20110711,499.995055366,9.43,16.14,measured,1.5,observed,-2.0,5.5,11.66,7.0,True,O,16.14,measured,4.0,10.530634750800083,0.5518,13.7723,9.6011,9.6011,3.0451,2.2108,2.2108,
TAP_A01,2500,,,726709.89,9666295.95,O,7.7,A,7.19,13.52,20100116-20100213,7.8,A,6.86,12.99,20110704-20110711,499.995055366,8.85,13.52,measured,0.1,observed,-2.0,7.6,13.26,7.7,True,O,13.52,measured,7.5,13.257969215643014,0.6344,13.9548,10.0503,10.0503,13.0052,9.3836,9.3836,
TAP_A01,2501,,,726706.06,9666292.93,O,32.4,A,22.57,26.54,20100116-20100213,33.1,A,24.77,27.36,20110704-20110711,499.995055366,23.44,26.54,measured,0.7,observed,-2.0,31.7,25.88,32.4,True,O,26.54,measured,31.0,25.861810290600545,0.6344,445.4222,308.9587,308.9587,398.4316,276.9095,276.9095,
TAP_A01,2502,,,726681.58,9666295.22,O,27.7,A,15.4,22.11,20100116-20100213,28.9,A,23.78,26.96,20110704-20110711,499.995055366,21.64,22.11,measured,1.2,observed,-2.0,26.5,20.98,27.7,True,O,22.11,measured,25.3,20.910869521520706,0.6344,274.4731,194.4879,194.4879,217.7886,155.0118,155.0118,
TAP_A01,2503,,,726671.89,9666296.19,O,7.8,A,2.89,5.21,20100116-20100213,8.0,A,5.12,5.63,20110704-20110711,499.995055366,9.02,5.21,measured,0.2,observed,-2.0,7.6,5.01,7.8,True,O,5.21,measured,7.3999999999999995,5.009970052835599,0.6344,5.6424,4.7274,4.7274,4.9005,4.1209,4.1209,
TAP_A01,2504,,,726670.69,9666295.8,O,6.9,A,7.94,9.97,20100116-20100213,7.2,A,0.69,15.76,20110704-20110711,499.995055366,8.34,9.97,measured,0.3,observed,-2.0,6.6,9.34,6.9,True,O,9.97,measured,6.300000000000001,9.310655989847307,0.6344,8.368,6.2906,6.2906,6.5539,4.9587,4.9587,
TAP_A01,2505,,,726656.98,9666295.51,O,48.7,D,,8.52,20100116-20100213,48.7,D,,8.71,20110704-20110711,499.995055366,28.9,8.52,measured,0.0,observed,-2.0,48.7,8.52,48.7,False,O,8.52,measured,48.7,8.52,0.6344,325.5564,325.5564,343.7558,325.5564,325.5564,343.7558,
TAP_A01,2506,,,726647.09,9666296.04,O,10.7,A,13.5,16.9,20100116-20100213,10.7,D,1.12,10.33,20110704-20110711,499.995055366,11.15,16.9,measured,0.0,observed,-2.0,10.7,16.9,10.7,True,O,16.9,measured,10.7,16.9,0.6344,32.9788,23.2937,23.2937,32.9788,23.2937,23.2937,
TAP_A01,2507,,,726638.49,9666296.25,O,6.7,A,3.26,8.84,20100116-20100213,6.7,A,5.45,8.21,20110704-20110711,499.995055366,7.9,8.84,measured,0.0,observed,-2.0,6.7,8.84,6.7,True,O,8.84,measured,6.7,8.84,0.6344,7.0258,5.3754,5.3754,7.0258,5.3754,5.3754,
TAP_A01,2508,Ocotea sp.,Lauraceae,726635.27,9666294.18,O,59.6,A,9.66,11.69,20100116-20100213,60.1,A,14.45,23.89,20110704-20110711,499.995055366,31.96,11.69,measured,0.5,observed,-2.0,59.1,11.6,59.6,True,O,11.69,measured,58.6,11.599732994841043,0.5245,657.5493,534.5942,534.5942,631.3905,513.5387,513.5387,
TAP_A01,2509,Tachigali myrmecophila,Fabaceae,726633.79,9666296.19,O,24.3,A,23.87,32.95,20100116-20100213,25.9,A,30.49,39.99,20110704-20110711,499.995055366,20.24,32.95,measured,1.6,observed,-2.0,22.7,30.33,24.3,True,O,32.95,measured,21.1,30.11119563240701,0.476,313.7553,207.433,207.433,218.1215,145.286,145.286,
TAP_A01,2510,,,726629.99,9666296.27,O,7.3,A,7.99,12.54,20100116-20100213,7.4,A,7.17,8.36,20110704-20110711,499.995055366,8.51,12.54,measured,0.1,observed,-2.0,7.2,12.29,7.3,True,O,12.54,measured,7.1,12.282461183752373,0.6344,11.6844,8.494,8.494,10.8457,7.8997,7.8997,
TAP_A01,2511,Manilkara huberi,Sapotaceae,726628.99,9666296.03,O,56.6,A,20.91,41.31,20100116-20100213,58.2,A,26.68,35.99,20110704-20110711,499.995055366,31.49,41.31,measured,1.6,observed,-2.0,55.0,40.23,56.6,True,O,41.31,measured,53.4,40.183501464252814,0.9214,2038.1129,1354.0212,1354.0212,1770.8095,1178.2924,1178.2924,
TAP_A01,2512,,,726622.68,9666295.42,O,24.0,A,18.08,20.6,20100116-20100213,26.1,A,16.52,24.0,20110704-20110711,499.995055366,20.34,20.6,measured,2.1,observed,-2.0,21.9,18.44,24.0,True,O,20.6,measured,19.8,18.202522568756844,0.6344,193.6277,137.7924,137.7924,117.8798,84.7574,84.7574,
TAP_A01,2513,Inga marginata,Fabaceae,726613.88,9666295.74,O,12.2,A,14.2,16.7,20100116-20100213,14.1,A,12.02,17.34,20110704-20110711,499.995055366,13.56,16.7,measured,1.9,observed,-2.0,10.3,13.36,12.2,True,O,16.7,measured,8.399999999999999,12.74979238068858,0.5518,42.112,29.9889,29.9889,15.618,11.4004,11.4004,
TAP_A01,2514,,,726612.79,9666296.4,O,6.1,A,4.87,7.93,20100116-20100213,6.3,A,4.2,6.8,20110704-20110711,499.995055366,7.54,7.93,measured,0.2,observed,-2.0,5.9,7.55,6.1,True,O,7.93,measured,5.699999999999999,7.532546864076169,0.6344,5.2616,4.0768,4.0768,4.3835,3.4131,3.4131,
TAP_A01,2515,Sloanea guianensis,Elaeocarpaceae,726607.19,9666296.14,O,8.6,A,8.56,11.62,20100116-20100213,10.9,A,7.12,13.13,20110704-20110711,499.995055366,11.3,11.62,measured,2.3,observed,-2.0,6.3,7.75,8.6,True,O,11.62,measured,4.0,6.5072655734278095,0.8212,14.9363,11.0763,11.0763,1.9035,1.4912,1.4912,
TAP_A01,2516,,,726602.49,9666296.28,O,15.4,D,,4.69,20100116-20100213,15.4,D,,1.74,20110704-20110711,499.995055366,14.41,4.69,measured,0.0,observed,-2.0,15.4,4.69,15.4,False,O,4.69,measured,15.4,4.69,0.6344,19.2117,19.2117,20.2857,19.2117,19.2117,20.2857,
TAP_A01,2517,,,726601.59,9666296.24,O,20.3,D,,6.38,20100116-20100213,20.3,D,,,20110704-20110711,499.995055366,17.33,6.38,measured,0.0,observed,-2.0,20.3,6.38,20.3,False,O,6.38,measured,20.3,6.38,0.6344,44.4834,44.4834,46.9701,44.4834,44.4834,46.9701,
TAP_A01,2518,,,726596.99,9666296.42,O,14.5,A,11.66,14.93,20100116-20100213,15.5,A,11.59,17.63,20110704-20110711,499.995055366,14.47,14.93,measured,1.0,observed,-2.0,13.5,13.57,14.5,True,O,14.93,measured,12.5,13.4594069995634,0.6344,52.8851,38.6524,38.6524,35.7732,26.389,26.389,
TAP_A01,2519,,,726581.37,9666294.3,O,34.0,A,34.16,44.41,20100116-20100213,35.1,A,22.61,33.83,20110704-20110711,499.995055366,24.25,44.41,measured,1.1,observed,-2.0,32.9,42.78,34.0,True,O,44.41,measured,31.8,42.7210477310281,0.6344,808.8142,518.3899,518.3899,683.4471,439.3178,439.3178,
TAP_A01,2520,Protium hepytaphillum ,Burseraceae,726579.78,9666295.31,O,25.1,A,26.15,33.11,20100116-20100213,25.8,A,23.37,31.73,20110704-20110711,499.995055366,20.19,33.11,measured,0.7,observed,-2.0,24.4,31.98,25.1,True,O,33.11,measured,23.700000000000003,31.938700655871067,0.5773,335.818,222.1946,222.1946,289.8565,192.348,192.348,
TAP_A01,2521,Goupia glabra,Goupiaceae,726572.78,9666296.06,O,42.9,A,25.25,32.97,20100116-20100213,44.4,A,28.39,37.22,20110704-20110711,499.995055366,27.56,32.97,measured,1.5,observed,-2.0,41.4,31.77,42.9,True,O,32.97,measured,39.9,31.712472381080463,0.7272,952.1413,646.8377,646.8377,795.7202,542.0152,542.0152,
TAP_A01,2522,Duguetia stelechantha,Annonaceae,726568.79,9666297.04,O,6.3,A,4.96,10.3,20100116-20100213,6.3,A,4.66,9.9,20110704-20110711,499.995055366,7.54,10.3,measured,0.0,observed,-2.0,6.3,10.3,6.3,True,O,10.3,measured,6.3,10.3,0.849,7.2327,5.3857,5.3857,7.2327,5.3857,5.3857,
TAP_A01,2523,,,726537.18,9666295.24,O,23.1,A,18.97,25.43,20100116-20100213,23.3,A,15.53,27.62,20110704-20110711,499.995055366,18.94,25.43,measured,0.2,observed,-2.0,22.9,25.15,23.1,True,O,25.43,measured,22.700000000000003,25.148804271014544,0.6344,220.7239,151.655,151.655,211.0222,145.1224,145.1224,
TAP_A01,2524,,,726534.79,9666297.11,O,10.3,A,7.39,13.24,20100116-20100213,10.3,A,6.56,14.83,20110704-20110711,499.995055366,10.85,13.24,measured,0.0,observed,-2.0,10.3,13.24,10.3,True,O,13.24,measured,10.3,13.24,0.6344,24.1258,17.6782,17.6782,24.1258,17.6782,17.6782,
TAP_A01,2525,,,726534.48,9666296.11,O,15.2,A,14.34,20.44,20100116-20100213,15.6,A,12.13,19.06,20110704-20110711,499.995055366,14.54,20.44,measured,0.4,observed,-2.0,14.8,19.71,15.2,True,O,20.44,measured,14.399999999999999,19.692251549329406,0.6344,78.7859,54.9187,54.9187,68.3623,47.8099,47.8099,
TAP_A01,2526,Ecclinusa ramiflora,Sapotaceae,726527.49,9666297.01,O,65.5,A,27.13,34.23,20100116-20100213,66.0,A,20.6,37.7,20110704-20110711,499.995055366,33.31,34.23,measured,0.5,observed,-2.0,65.0,34.0,65.5,True,O,34.23,measured,64.5,34.00169154488321,0.961,2256.0298,1554.8443,1554.8443,2175.0326,1499.4995,1499.4995,
TAP_A01,2527,,,726523.59,9666297.24,O,7.4,A,4.92,9.13,20100116-20100213,7.6,A,4.69,8.29,20110704-20110711,499.995055366,8.68,9.13,measured,0.2,observed,-2.0,7.2,8.77,7.4,True,O,9.13,measured,7.0,8.758761743739907,0.6344,8.8028,6.7327,6.7327,7.5843,5.8234,5.8234,
TAP_A01,2528,Eschweilera coriacea,Lecythidaceae,726517.99,9666297.12,O,5.4,A,1.91,8.05,20100116-20100213,5.5,A,3.64,10.09,20110704-20110711,499.995055366,6.81,8.05,measured,0.1,observed,-2.0,5.3,7.83,5.4,True,O,8.05,measured,5.2,7.821363227466098,0.8521,4.2087,3.2344,3.2344,3.8014,2.9293,2.9293,
TAP_A01,2529,Astrocaryum aculeatum ,Arecaceae,726503.89,9666297.55,P,20.5,A,2.38,10.34,20100116-20100213,26.4,A,,10.34,20110704-20110711,499.995055366,20.48,10.34,measured,5.0,observed,-2.0,16.4,7.59,20.5,True,P,10.34,measured,10.5,6.522008075160938,0.508,72.6401,,,12.5504,,,
TAP_A01,2530,,,726501.29,9666297.22,O,6.3,A,3.62,6.66,20100116-20100213,6.4,A,4.82,6.77,20110704-20110711,499.995055366,7.64,6.66,measured,0.1,observed,-2.0,6.2,6.49,6.3,True,O,6.66,measured,6.1,6.499633543529912,0.6344,4.7259,3.77,3.77,4.3332,3.4647,3.4647,
TAP_A01,2531,Inga marginata,Fabaceae,726495.99,9666297.03,O,8.5,A,6.94,10.96,20100116-20100213,10.3,A,9.78,14.35,20110704-20110711,499.995055366,10.85,10.96,measured,1.8,observed,-2.0,6.7,7.98,8.5,True,O,10.96,measured,4.9,7.2398251767585835,0.5518,13.7893,10.3148,10.3148,3.1392,2.4418,2.4418,
TAP_A01,2532,,,726490.69,9666297.35,O,11.4,D,,7.05,20100116-20100213,11.4,D,,7.05,20110704-20110711,499.995055366,11.67,7.05,measured,0.0,observed,-2.0,11.4,7.05,11.4,False,O,7.05,measured,11.4,7.05,0.6344,15.8991,15.8991,16.7879,15.8991,15.8991,16.7879,
TAP_A01,2533,,,726487.99,9666297.32,O,11.0,A,5.08,9.75,20100116-20100213,12.4,A,7.21,11.13,20110704-20110711,499.995055366,12.39,9.75,measured,1.4,observed,-2.0,9.6,8.11,11.0,True,O,9.75,measured,8.2,7.872334318141064,0.6344,20.3483,15.6982,15.6982,9.3073,7.3232,7.3232,
TAP_A01,2534,,,726482.99,9666297.06,O,11.5,A,9.48,10.98,20100116-20100213,11.5,A,7.9,10.45,20110704-20110711,499.995055366,11.75,10.98,measured,0.0,observed,-2.0,11.5,10.98,11.5,True,O,10.98,measured,11.5,10.98,0.6344,24.9213,18.909,18.909,24.9213,18.909,18.909,
TAP_A01,2535,,,726475.19,9666297.77,O,5.8,A,1.83,6.84,20100116-20100213,6.0,A,4.86,7.28,20110704-20110711,499.995055366,7.27,6.84,measured,0.2,observed,-2.0,5.6,6.49,5.8,True,O,6.84,measured,5.3999999999999995,6.47806464660635,0.6344,4.1275,3.2658,3.2658,3.4046,2.7078,2.7078,
TAP_A01,2536,,,726472.69,9666296.69,O,16.2,A,10.31,15.31,20100116-20100213,16.2,A,10.23,14.79,20110704-20110711,499.995055366,14.91,15.31,measured,0.0,observed,-2.0,16.2,15.31,16.2,True,O,15.31,measured,16.2,15.31,0.6344,67.293,49.2492,49.2492,67.293,49.2492,49.2492,
TAP_A01,2537,,,726470.09,9666297.71,O,9.4,A,6.15,8.94,20100116-20100213,9.5,A,4.82,8.54,20110704-20110711,499.995055366,10.23,8.94,measured,0.1,observed,-2.0,9.3,8.81,9.4,True,O,8.94,measured,9.200000000000001,8.800753196675796,0.6344,13.7566,10.6785,10.6785,12.9905,10.0984,10.0984,
TAP_A01,2538,,,726454.89,9666296.98,O,18.9,A,15.65,19.05,20100116-20100213,20.4,A,13.21,19.94,20110704-20110711,499.995055366,17.39,19.05,measured,1.5,observed,-2.0,17.4,17.14,18.9,True,O,19.05,measured,15.899999999999999,16.961308108542607,0.6344,112.536,80.1562,80.1562,71.7035,51.5883,51.5883,
TAP_A01,2539,Schefflera morototonii,Araliaceae,726454.09,9666297.73,O,9.2,A,12.88,15.01,20100116-20100213,9.3,A,11.77,13.4,20110704-20110711,499.995055366,10.08,15.01,measured,0.1,observed,-2.0,9.1,14.77,9.2,True,O,15.01,measured,9.0,14.770597932653713,0.4273,21.8737,15.6284,15.6284,20.6288,14.7609,14.7609,
TAP_A01,2540,,,726452.33,9666288.95,O,95.3,A,34.35,46.19,20100116-20100213,96.5,A,34.09,44.3,20110704-20110711,499.995055366,38.51,46.19,measured,1.2,observed,-2.0,94.1,45.81,95.3,True,O,46.19,measured,92.89999999999999,45.793694342813374,0.6344,6284.1833,4205.7698,4205.7698,5928.8943,3968.5325,3968.5325,
TAP_A01,2541,,,726440.29,9666297.39,O,26.8,A,18.0,21.85,20100116-20100213,27.2,A,11.63,21.42,20110704-20110711,499.995055366,20.86,21.85,measured,0.4,observed,-2.0,26.4,21.45,26.8,True,O,21.85,measured,26.0,21.44605329709086,0.6344,254.3808,180.3019,180.3019,235.4419,167.1277,167.1277,
TAP_A01,2542,Virola elongata,Myristicaceae,726438.19,9666296.71,O,77.5,A,38.23,46.44,20100116-20100213,78.3,A,24.08,40.42,20110704-20110711,499.995055366,35.73,46.44,measured,0.8,observed,-2.0,76.7,46.06,77.5,True,O,46.44,measured,75.9,46.06102875432317,0.5233,4219.5332,2793.706,2793.706,4018.8913,2661.6438,2661.6438,
TAP_A01,2543,,,726432.7,9666298.05,O,12.4,D,,5.98,20100116-20100213,12.4,D,,6.18,20110704-20110711,499.995055366,12.39,5.98,measured,0.0,observed,-2.0,12.4,5.98,12.4,False,O,5.98,measured,12.4,5.98,0.6344,15.9544,15.9544,16.8463,15.9544,15.9544,16.8463,
TAP_A01,2544,Manilkara huberi,Sapotaceae,726427.95,9666291.89,O,70.0,A,27.62,45.33,20100116-20100213,71.1,A,33.86,54.4,20110704-20110711,499.995055366,34.37,45.33,measured,1.1,observed,-2.0,68.9,44.75,70.0,True,O,45.33,measured,67.8,44.72550132126571,0.9214,3378.5047,2234.4933,2234.4933,3133.0184,2073.3519,2073.3519,
TAP_A01,2545,,,726418.69,9666297.56,L,11.7,A,,,20100116-20100213,13.1,A,,,20110704-20110711,499.995055366,12.88,14.22,local_fit,1.4,observed,-2.0,10.3,11.98,11.7,True,L,12.88,feldpausch,8.899999999999999,10.569657374561212,0.6344,30.1188,22.3019,22.3019,14.5597,10.978,10.978,
TAP_A01,2546,,,726418.39,9666297.26,O,24.0,A,17.13,23.11,20100116-20100213,26.4,A,15.29,25.97,20110704-20110711,499.995055366,20.48,23.11,measured,2.4,observed,-2.0,21.6,20.37,24.0,True,O,23.11,measured,19.2,20.01118725549756,0.6344,216.6216,151.3806,151.3806,121.7607,86.1198,86.1198,
TAP_A01,2547,,,726416.39,9666297.93,O,48.2,A,25.56,32.17,20100116-20100213,49.0,A,21.65,42.69,20110704-20110711,499.995055366,28.99,32.17,measured,0.8,observed,-2.0,47.4,31.64,48.2,True,O,32.17,measured,46.6,31.622795373763154,0.6344,1166.9191,800.2921,800.2921,1074.361,737.618,737.618,
TAP_A01,2548,,,726415.19,9666297.49,O,20.6,D,,5.85,20100116-20100213,20.6,D,,5.13,20110704-20110711,499.995055366,17.5,5.85,measured,0.0,observed,-2.0,20.6,5.85,20.6,False,O,5.85,measured,20.6,5.85,0.6344,42.0604,42.0604,44.4117,42.0604,42.0604,44.4117,
TAP_A01,2549,,,726406.99,9666297.95,O,14.6,A,15.05,20.7,20100116-20100213,14.3,A,25.07,30.49,20110704-20110711,499.995055366,13.69,20.7,measured,0.0,observed,-2.0,14.3,20.7,14.6,True,O,20.7,measured,14.6,20.7,0.6344,73.7334,51.1952,51.1952,73.7334,51.1952,51.1952,
TAP_A01,2550,,,726403.76,9666293.27,O,77.1,A,30.68,45.56,20100116-20100213,78.0,A,29.8,44.98,20110704-20110711,499.995055366,35.67,45.56,measured,0.9,observed,-2.0,76.2,45.15,77.1,True,O,45.56,measured,75.3,45.13738685904369,0.6344,4099.8554,2722.0099,2722.0099,3879.6453,2576.6783,2576.6783,
TAP_A01,2551,,,726386.0,9666298.51,O,6.1,A,7.49,10.06,20100116-20100213,6.4,A,1.57,15.3,20110704-20110711,499.995055366,7.64,10.06,measured,0.3,observed,-2.0,5.8,9.34,6.1,True,O,10.06,measured,5.5,9.299621295807002,0.6344,6.6368,4.9527,4.9527,5.0219,3.7756,3.7756,
TAP_A01,2552,,,726385.29,9666297.42,O,17.8,A,7.71,17.78,20100116-20100213,18.4,A,9.27,15.44,20110704-20110711,499.995055366,16.25,17.78,measured,0.6,observed,-2.0,17.2,16.99,17.8,True,O,17.78,measured,16.6,16.96419665999059,0.6344,93.5867,67.196,67.196,78.0075,56.2385,56.2385,
TAP_A01,2553,Minquartia guianensis,Olacaceae,726371.28,9666296.73,O,26.4,A,10.04,13.15,20100116-20100213,26.9,A,6.67,13.17,20110704-20110711,499.995055366,20.72,13.15,measured,0.5,observed,-2.0,25.9,12.85,26.4,True,O,13.15,measured,25.4,12.839574288686915,0.7867,150.4884,115.4911,115.4911,136.3457,104.8386,104.8386,
TAP_A01,2554,Couratari stellata,Lecythidaceae,726370.39,9666297.63,O,35.0,A,23.27,30.22,20100116-20100213,36.5,A,19.96,29.18,20110704-20110711,499.995055366,24.79,30.22,measured,1.5,observed,-2.0,33.5,28.78,35.0,True,O,30.22,measured,32.0,28.698470997055956,0.6331,587.8262,400.9373,400.9373,469.2276,321.2831,321.2831,
TAP_A01,2555,Inga marginata,Fabaceae,726364.49,9666298.18,O,18.2,A,20.33,25.48,20100116-20100213,19.1,A,16.31,23.48,20110704-20110711,499.995055366,16.65,25.48,measured,0.9,observed,-2.0,17.3,23.86,18.2,True,O,25.48,measured,16.4,23.75694809801305,0.5518,138.8579,94.2917,94.2917,105.8297,72.3009,72.3009,
TAP_A01,2556,,,726359.4,9666298.72,O,18.1,A,7.31,15.86,20100116-20100213,18.1,A,10.01,17.7,20110704-20110711,499.995055366,16.07,15.86,measured,0.0,observed,-2.0,18.1,15.86,18.1,True,O,15.86,measured,18.1,15.86,0.6344,86.4859,63.2797,63.2797,86.4859,63.2797,63.2797,
TAP_A01,2557,,,726349.9,9666298.54,O,21.0,A,16.97,21.04,20100116-20100213,21.3,A,14.01,21.44,20110704-20110711,499.995055366,17.88,21.04,measured,0.3,observed,-2.0,20.7,20.66,21.0,True,O,21.04,measured,20.4,20.64715303612516,0.6344,152.3089,107.337,107.337,141.3066,99.7414,99.7414,
TAP_A01,2558,,,726346.79,9666298.12,O,20.6,A,15.3,23.1,20100116-20100213,20.4,A,14.53,23.98,20110704-20110711,499.995055366,17.39,23.1,measured,0.0,observed,-2.0,20.4,23.1,20.6,True,O,23.1,measured,20.6,23.1,0.6344,160.6996,111.4881,111.4881,160.6996,111.4881,111.4881,
TAP_A01,2559,,,726346.13,9666298.42,O,8.6,A,10.29,15.04,20100116-20100213,9.3,A,14.08,18.82,20110704-20110711,499.995055366,10.08,15.04,measured,0.7,observed,-2.0,7.9,13.34,8.6,True,O,15.04,measured,7.199999999999999,13.183738332099432,0.6344,19.213,13.6787,13.6787,11.9435,8.6083,8.6083,
TAP_A01,2560,Inga marginata,Fabaceae,726344.18,9666298.55,O,5.2,A,5.19,10.45,20100116-20100213,5.7,A,7.13,10.95,20110704-20110711,499.995055366,6.99,10.45,measured,0.5,observed,-2.0,4.7,9.03,5.2,True,O,10.45,measured,4.2,8.867062007803607,0.5518,5.0438,3.7128,3.7128,2.8319,2.1176,2.1176,
