site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,plot_id,quadra_id
FN_A01,30,Protium paniculatum,Burseraceae,8.055.096.956.568,8.671.519.120.504,13.6,8.22,4.85,20150819,False,O,13.22,13.22,feldpausch_regional,0.18,default,2.0,13.96,13.46,13.6,False,O,8.22,measured,13.959999999999999,8.370940060601267,0.49,26.0641,26.0641,21.3894,27.9193,27.9193,22.9119,unknown,
FN_A01,31,Guatteria schomburgkiana,Annonaceae,80.551.134.000.504,86.715.197.272.912,11.6,12.78,8.33,20150819,False,O,11.82,11.82,feldpausch_regional,0.18,default,2.0,11.96,12.08,11.6,False,O,12.78,measured,11.959999999999999,13.060746147942467,0.6,29.3939,29.3939,29.3939,31.8696,31.8696,31.8696,unknown,
FN_A01,32,Eriotheca globosa,Malvaceae,805.510.735.575.782,867.152.147.732.147,13.3,8.97,6.86,20150819,False,O,13.02,13.02,feldpausch_regional,0.18,default,2.0,13.66,13.26,13.3,False,O,8.97,measured,13.66,9.138934872864414,0.41,27.1734,27.1734,18.739,29.1538,29.1538,20.1046,unknown,
FN_A01,33,Ocotea cernua,Lauraceae,80.550.850.079.552,86.715.285.440.656,20.5,17.02,9.02,20150819,False,O,17.45,17.45,feldpausch_regional,0.18,default,2.0,20.86,17.64,20.5,False,O,17.02,measured,20.86,17.2137829672506,0.4535,118.1465,118.1465,89.901,123.5883,123.5883,94.0419,unknown,
FN_A01,34,Vismia guianensis,Hypericaceae,80.550.566.335.152,86.715.307.969.456,12.4,8.08,4.72,20150819,False,O,12.39,12.39,feldpausch_regional,0.18,default,2.0,12.76,12.64,12.4,False,O,8.08,measured,12.76,8.244704937652628,0.475,21.4019,21.4019,17.0385,23.0817,23.0817,18.3758,unknown,
FN_A01,35,Cecropia palmata,Urticaceae,805.505.669.088.077,86.715.415.114.983,20.1,16.42,12.87,20150819,False,O,17.22,17.22,feldpausch_regional,0.18,default,2.0,20.46,17.42,20.1,False,O,16.42,measured,20.46,16.611406832700506,0.3404,109.775,109.775,63.1283,114.9384,114.9384,66.0976,unknown,
FN_A01,36,Ormosia coccinea,Fabaceae,80.550.179.905.896,86.715.419.868.688,12.6,11.16,6.47,20150819,False,O,12.53,12.53,feldpausch_regional,0.18,default,2.0,12.96,12.78,12.6,False,O,11.16,measured,12.959999999999999,11.383425655840453,0.625,30.2625,30.2625,31.4925,32.5978,32.5978,33.9228,unknown,
FN_A01,37,Tachigali paniculata,Fabaceae,80.550.979.294.912,86.715.486.438.736,43.4,23.29,13.8,20150819,False,O,27.23,27.23,feldpausch_regional,0.18,default,2.0,43.76,27.35,43.4,False,O,23.29,measured,43.76,23.391395126724866,0.5545,693.7421,693.7421,642.348,708.0149,708.0149,655.5634,unknown,
FN_A01,38,,,805.498.741.227.456,867.155.084.150.368,16.7,18.79,9.52,20150819,False,O,15.22,15.22,feldpausch_regional,0.18,default,2.0,17.06,15.45,16.7,False,O,18.79,measured,17.06,19.062481220072026,0.6481,87.2079,87.2079,94.0285,92.2017,92.2017,99.4129,unknown,
FN_A01,39,Guatteria schomburgkiana,Annonaceae,805.496.321.844.288,867.155.784.736.864,24.3,17.9,11.87,20150819,False,O,19.45,19.45,feldpausch_regional,0.18,default,2.0,24.66,19.63,24.3,False,O,17.9,measured,24.66,18.065822659535076,0.6,172.9612,172.9612,172.9612,179.6074,179.6074,179.6074,unknown,
FN_A01,40,Maquira coriacea,Moraceae,80.549.558.258.832,86.715.599.880.496,33.1,20.36,9.73,20150819,False,O,23.44,23.44,feldpausch_regional,0.18,default,2.0,33.46,23.59,33.1,False,O,20.36,measured,33.46,20.48759112438309,0.5112,358.5354,358.5354,306.6487,368.4261,368.4261,315.108,unknown,
FN_A01,41,Ormosia excelsa,Fabaceae,80.551.529.493.168,86.715.625.011.504,70.0,28.29,15.19,20150819,False,O,34.15,34.15,feldpausch_regional,0.18,default,2.0,70.36,34.23,70.0,False,O,28.29,measured,70.36,28.350392877462447,0.61,2132.4842,2132.4842,2167.1657,2158.432,2158.432,2193.5355,unknown,
FN_A01,42,Tetragastris panamensis,Burseraceae,80.555.113.460.304,86.715.333.370.912,40.6,18.91,8.82,20150819,False,O,26.28,26.28,feldpausch_regional,0.18,default,2.0,40.96,26.41,40.6,False,O,18.91,measured,40.96,19.000247614614807,0.7173,496.9978,496.9978,591.6468,507.9914,507.9914,604.7341,unknown,
FN_A01,43,Esenbeckia febrifuga,Rutaceae,805.545.323.202,867.153.226.756,42.6,24.19,17.02,20150819,False,O,26.97,26.97,feldpausch_regional,0.18,default,2.0,42.96,27.09,42.6,False,O,24.19,measured,42.96,24.298064142742113,1.0485,694.2195,694.2195,1197.0051,708.7941,708.7941,1222.1353,unknown,
FN_A01,44,Tetragastris altissima,Burseraceae,805.520.772.019.712,867.153.475.319.136,52.7,21.8,13.54,20150819,False,O,30.05,30.05,feldpausch_regional,0.18,default,2.0,53.06,30.15,52.7,False,O,21.8,measured,53.06,21.8719479824154,0.7079,950.0983,950.0983,1116.4515,965.9097,965.9097,1135.0313,unknown,
FN_A01,45,Aspidosperma excelsum,Apocynaceae,80.551.514.878.656,86.715.331.461.968,73.0,24.79,16.39,20150819,False,O,34.75,34.75,feldpausch_regional,0.18,default,2.0,73.36,34.82,73.0,False,O,24.79,measured,73.36,24.839437998363678,0.792,2034.6083,2034.6083,2667.8472,2058.2383,2058.2383,2698.8317,unknown,
FN_A01,46,Casearia grandiflora,Salicaceae,805.461.161.268.708,867.166.630.958.392,18.1,12.66,9.31,20150819,False,O,16.07,16.07,feldpausch_regional,0.18,default,2.0,18.46,16.28,18.1,False,O,12.66,measured,18.46,12.827086267197105,0.77,69.4104,69.4104,88.545,73.0597,73.0597,93.2003,unknown,
FN_A01,47,Bellucia grossularioides,Melastomataceae,80.546.091.147.284,86.716.669.648.416,11.3,8.79,6.77,20150819,False,O,11.6,11.6,feldpausch_regional,0.18,default,2.0,11.66,11.86,11.3,False,O,8.79,measured,11.66,8.98882852034755,0.5975,19.3822,19.3822,19.3034,21.0606,21.0606,20.9749,unknown,
FN_A01,48,Bellucia grossularioides,Melastomataceae,8.054.577.929.645,867.166.964.771,16.9,18.77,11.47,20150819,False,O,15.35,15.35,feldpausch_regional,0.18,default,2.0,17.26,15.57,16.9,False,O,18.77,measured,17.259999999999998,19.038443014213104,0.5975,89.1655,89.1655,88.8028,94.2073,94.2073,93.8242,unknown,
FN_A01,49,Miconia poeppigii,Melastomataceae,805.458.499.223.729,867.167.081.656.451,22.5,18.71,14.75,20150819,False,O,18.53,18.53,feldpausch_regional,0.18,default,2.0,22.86,18.71,22.5,False,O,18.71,measured,22.86,18.900413460838237,0.5967,155.405,155.405,154.5623,161.8876,161.8876,161.0097,unknown,
FN_A01,50,Bellucia grossularioides,Melastomataceae,805.457.326.439.896,867.167.086.461.504,10.0,14.27,9.86,20150819,False,O,10.62,10.62,feldpausch_regional,0.18,default,2.0,10.36,10.9,10.0,False,O,14.27,measured,10.36,14.639642289784252,0.5975,24.5007,24.5007,24.4011,26.9154,26.9154,26.8059,unknown,
FN_A01,51,Miconia poeppigii,Melastomataceae,80.546.018.364.038,86.716.743.916.692,17.6,14.09,9.73,20150819,False,O,15.77,15.77,feldpausch_regional,0.18,default,2.0,17.96,15.99,17.6,False,O,14.09,measured,17.96,14.282176352025001,0.5967,72.9522,72.9522,72.5566,76.9035,76.9035,76.4865,unknown,
FN_A01,52,Sacoglottis guianensis,Humiriaceae,805.458.391.023.216,867.167.634.155.584,14.5,14.09,9.24,20150819,False,O,13.82,13.82,feldpausch_regional,0.18,default,2.0,14.86,14.06,14.5,False,O,14.09,measured,14.86,14.330497716418664,0.8359,49.9791,49.9791,69.0738,53.3031,53.3031,73.6678,unknown,
FN_A01,53,Miconia poeppigii,Melastomataceae,8.054.595.804.168,8.671.675.983.012,10.2,9.24,7.31,20150819,False,O,10.78,10.78,feldpausch_regional,0.18,default,2.0,10.56,11.05,10.2,False,O,9.24,measured,10.559999999999999,9.474171883272707,0.5967,16.6626,16.6626,16.5723,18.2708,18.2708,18.1717,unknown,
FN_A01,54,Miconia poeppigii,Melastomataceae,805.458.426.607.648,867.167.624.794.752,11.0,13.85,9.54,20150819,False,O,11.38,11.38,feldpausch_regional,0.18,default,2.0,11.36,11.64,11.0,False,O,13.85,measured,11.36,14.172816613143517,0.5967,28.6625,28.6625,28.5071,31.2162,31.2162,31.047,unknown,
FN_A01,55,Miconia poeppigii,Melastomataceae,80.545.679.764.592,86.716.772.024.048,22.4,14.21,7.38,20150819,False,O,18.47,18.47,feldpausch_regional,0.18,default,2.0,22.76,18.66,22.4,False,O,14.21,measured,22.759999999999998,14.355400457455103,0.5967,117.7814,117.7814,117.1427,122.7179,122.7179,122.0524,unknown,
FN_A01,56,Trattinnickia burserifolia,Burseraceae,805.454.957.930.368,867.167.704.274.832,12.6,12.58,9.9,20150819,False,O,12.53,12.53,feldpausch_regional,0.18,default,2.0,12.96,12.78,12.6,False,O,12.58,measured,12.959999999999999,12.831854368321943,0.46,34.0151,34.0151,26.2451,36.6401,36.6401,28.2704,unknown,
FN_A01,57,Tetragastris altissima,Burseraceae,80.545.187.169.068,86.716.850.930.432,18.9,13.7,8.48,20150819,False,O,16.54,16.54,feldpausch_regional,0.18,default,2.0,19.26,16.75,18.9,False,O,13.7,measured,19.259999999999998,13.871819046614357,0.7079,81.5743,81.5743,95.8572,85.6706,85.6706,100.6707,unknown,
FN_A01,58,Cordia scabrifolia,Boraginaceae,8.054.542.578.558,8.671.690.024.272,22.8,14.1,9.56,20150819,False,O,18.68,18.68,feldpausch_regional,0.18,default,2.0,23.16,18.87,22.8,False,O,14.1,measured,23.16,14.241205543208642,0.474,121.0006,121.0006,96.1328,125.9772,125.9772,100.0866,unknown,
FN_A01,59,Cordia scabrifolia,Boraginaceae,805.444.837.935.112,867.170.344.022.688,17.3,11.89,10.01,20150819,False,O,15.59,15.59,feldpausch_regional,0.18,default,2.0,17.66,15.81,17.3,False,O,11.89,measured,17.66,12.055466450392593,0.474,59.7729,59.7729,47.4885,63.0699,63.0699,50.1079,unknown,
FN_A01,60,,,80.549.754.742.512,86.716.776.003.088,45.2,14.15,,20150819,True,O,27.82,27.82,feldpausch_regional,0.18,default,2.0,45.56,27.93,45.2,True,O,14.15,measured,45.56,14.2082043335901,0.6481,461.7737,359.4638,359.4638,470.8628,366.4409,366.4409,unknown,
FN_A01,61,Dipteryx odorata,Fabaceae,805.468.559.044.014,867.166.824.946.026,58.5,20.71,12.24,20150819,False,O,31.57,31.57,feldpausch_regional,0.18,default,2.0,58.86,31.66,58.5,False,O,20.71,measured,58.86,20.768503357093245,0.9228,1108.0024,1108.0024,1686.5031,1124.4426,1124.4426,1711.5269,unknown,
FN_A01,62,,,80.546.799.487.466,86.716.650.304.064,45.6,20.3,,20150819,True,O,27.95,27.95,feldpausch_regional,0.18,default,2.0,45.96,28.06,45.6,True,O,20.3,measured,45.96,20.382473752613596,0.6481,668.1534,491.497,491.497,681.1789,500.9468,500.9468,unknown,
FN_A01,63,,,80.541.125.675.184,86.718.033.246.416,11.5,2.69,,20150819,True,O,11.75,11.75,feldpausch_regional,0.18,default,2.0,11.86,12.01,11.5,True,O,2.69,measured,11.86,2.749667447581563,0.6481,6.3151,5.984,5.984,6.8519,6.4798,6.4798,unknown,
FN_A01,64,Zanthoxylum rhoifolium,Rutaceae,80.541.023.082.416,86.718.062.834.384,12.1,6.98,4.74,20150819,False,O,12.18,12.18,feldpausch_regional,0.18,default,2.0,12.46,12.43,12.1,False,O,6.98,measured,12.459999999999999,7.1262533718411385,0.5692,17.6873,17.6873,16.802,19.1119,19.1119,18.1554,unknown,
FN_A01,65,Strychnos subcordata,Loganiaceae,805.410.184.795.408,867.180.834.744.032,13.2,13.29,6.49,20150819,False,O,12.95,12.95,feldpausch_regional,0.18,default,2.0,13.56,13.19,13.2,False,O,13.29,measured,13.559999999999999,13.542444455449033,0.6959,39.299,39.299,45.4214,42.186,42.186,48.7581,unknown,
FN_A01,66,Casearia grandiflora,Salicaceae,8.054.123.084.484,8.671.809.946.424,14.4,14.97,9.26,20150819,False,O,13.76,13.76,feldpausch_regional,0.18,default,2.0,14.76,13.99,14.4,False,O,14.97,measured,14.76,15.227548946328573,0.77,52.3119,52.3119,66.7329,55.8167,55.8167,71.2038,unknown,
FN_A01,67,Qualea paraensis,Vochysiaceae,80.541.563.100.408,86.718.132.292.912,43.0,22.77,13.99,20150819,False,O,27.1,27.1,feldpausch_regional,0.18,default,2.0,43.36,27.22,43.0,False,O,22.77,measured,43.36,22.87041309666657,0.6893,666.4651,666.4651,763.148,680.3155,680.3155,779.0077,unknown,
FN_A01,68,Tetragastris altissima,Burseraceae,805.415.617.909.416,867.181.582.962.464,53.2,25.26,18.06,20150819,False,O,30.18,30.18,feldpausch_regional,0.18,default,2.0,53.56,30.28,53.2,False,O,25.26,measured,53.56,25.34221927307097,0.7079,1117.4167,1117.4167,1313.0657,1135.8209,1135.8209,1334.6923,unknown,
FN_A01,69,Casearia grandiflora,Salicaceae,80.540.814.319.848,86.718.155.186.032,16.6,20.09,9.08,20150819,False,O,15.16,15.16,feldpausch_regional,0.18,default,2.0,16.96,15.38,16.6,False,O,20.09,measured,16.96,20.383375858835066,0.77,92.0068,92.0068,117.3706,97.3091,97.3091,124.1346,unknown,
FN_A01,70,Tapirira guianensis,Anacardiaceae,805.407.271.503.472,867.181.738.874.688,21.7,20.18,9.44,20150819,False,O,18.1,18.1,feldpausch_regional,0.18,default,2.0,22.06,18.29,21.7,False,O,20.18,measured,22.06,20.394575331222377,0.457,155.8953,155.8953,119.5187,162.6541,162.6541,124.7003,unknown,
FN_A01,71,Pouteria gongrijpii,Sapotaceae,80.540.458.822.192,86.718.225.568.208,40.2,24.63,17.61,20150819,False,O,26.14,26.14,feldpausch_regional,0.18,default,2.0,40.56,26.27,40.2,False,O,24.63,measured,40.56,24.749144811530925,0.7994,630.9271,630.9271,834.8364,645.034,645.034,853.5025,unknown,
FN_A01,72,Protium paniculatum,Burseraceae,80.540.544.814.584,86.718.232.863.856,16.2,14.36,9.05,20150819,False,O,14.91,14.91,feldpausch_regional,0.18,default,2.0,16.56,15.14,16.2,False,O,14.36,measured,16.56,14.575724593692016,0.49,63.2145,63.2145,51.8767,66.9529,66.9529,54.9446,unknown,
FN_A01,73,Inga alba,Fabaceae,8.054.014.214.788,8.671.828.483.832,17.0,17.0,7.87,20150819,False,O,15.41,15.41,feldpausch_regional,0.18,default,2.0,17.36,15.63,17.0,False,O,17.0,measured,17.36,17.24146215188586,0.5861,81.887,81.887,80.0365,86.4884,86.4884,84.5339,unknown,
FN_A01,74,Nectandra cuspidata,Lauraceae,8.054.055.929.858,8.671.829.278.088,25.8,17.51,12.41,20150819,False,O,20.19,20.19,feldpausch_regional,0.18,default,2.0,26.16,20.37,25.8,False,O,17.51,measured,26.16,17.660636774891067,0.518,190.2785,190.2785,164.8541,197.1368,197.1368,170.7961,unknown,
FN_A01,75,Aspidosperma spruceanum,Apocynaceae,8.054.037.392.656,8.671.831.414.824,16.7,19.06,13.07,20150819,False,O,15.22,15.22,feldpausch_regional,0.18,default,2.0,17.06,15.45,16.7,False,O,19.06,measured,17.06,19.336396596837297,0.7533,88.4307,88.4307,110.4249,93.4945,93.4945,116.7482,unknown,
FN_A01,76,Trattinnickia burserifolia,Burseraceae,80.540.255.128.144,86.718.348.367.616,13.4,13.24,7.76,20150819,False,O,13.08,13.08,feldpausch_regional,0.18,default,2.0,13.76,13.33,13.4,False,O,13.24,measured,13.76,13.487243987600204,0.46,40.3211,40.3211,31.1106,43.2363,43.2363,33.3599,unknown,
FN_A01,77,Inga thibaudiana,Fabaceae,8.054.028.939.482,8.671.837.047.752,10.7,15.33,7.49,20150819,False,O,11.15,11.15,feldpausch_regional,0.18,default,2.0,11.06,11.42,10.7,False,O,15.33,measured,11.059999999999999,15.698460530448303,0.5786,29.9852,29.9852,28.939,32.7361,32.7361,31.5939,unknown,
FN_A01,78,,,80.540.232.146.056,86.718.450.792.944,43.0,3.76,3.42,20150819,True,O,27.1,27.1,feldpausch_regional,0.18,default,2.0,43.36,27.22,43.0,True,O,3.76,measured,43.36,3.7765811701127054,0.6481,114.9144,110.0272,110.0272,117.3025,112.2806,112.2806,unknown,
FN_A01,79,Protium paniculatum,Burseraceae,80.539.533.454,867.184.604.956,14.1,11.03,5.51,20150819,False,O,13.56,13.56,feldpausch_regional,0.18,default,2.0,14.46,13.8,14.1,False,O,11.03,measured,14.459999999999999,11.224382074388544,0.49,37.2641,37.2641,30.5806,39.8169,39.8169,32.6756,unknown,
FN_A01,80,Ocotea cernua,Lauraceae,805.400.227.042,867.184.472.492,36.0,15.89,10.58,20150819,False,O,24.6,24.6,feldpausch_regional,0.18,default,2.0,36.36,24.73,36.0,False,O,15.89,measured,36.36,15.979163234955594,0.4535,331.6348,331.6348,252.3503,339.9908,339.9908,258.7087,unknown,
FN_A01,81,Trattinnickia burserifolia,Burseraceae,805.411.968.394,867.183.651.244,44.5,17.45,10.22,20150819,False,O,27.59,27.59,feldpausch_regional,0.18,default,2.0,44.86,27.71,44.5,False,O,17.45,measured,44.86,17.523365599805587,0.46,549.6064,549.6064,424.0605,560.6098,560.6098,432.5504,unknown,
FN_A01,82,Vochysia guianensis,Vochysiaceae,8.054.247.932.464,8.671.847.490.856,62.3,19.52,7.23,20150819,False,O,32.48,32.48,feldpausch_regional,0.18,default,2.0,62.66,32.56,62.3,False,O,19.52,measured,62.66,19.57007972750177,0.5087,1182.5232,1182.5232,1006.5624,1198.8927,1198.8927,1020.4961,unknown,
FN_A01,83,Goupia glabra,Goupiaceae,8.054.238.154.804,8.671.853.418.296,38.1,24.18,23.37,20150819,False,O,25.39,25.39,feldpausch_regional,0.18,default,2.0,38.46,25.52,38.1,False,O,24.18,measured,38.46,24.305780471409857,0.7272,558.0583,558.0583,673.2415,571.2831,571.2831,689.1958,unknown,
FN_A01,84,Himatanthus sucuuba,Apocynaceae,8.054.411.755.328,8.671.860.867.992,51.5,32.93,20.49,20150819,False,O,29.71,29.71,feldpausch_regional,0.18,default,2.0,51.86,29.81,51.5,False,O,32.93,measured,51.86,33.042401463152224,0.462,1358.5572,1358.5572,1052.6715,1381.7442,1381.7442,1070.6378,unknown,
FN_A01,85,Qualea paraensis,Vochysiaceae,8.054.402.276.444,8.671.844.759.096,50.0,24.21,16.72,20150819,False,O,29.28,29.28,feldpausch_regional,0.18,default,2.0,50.36,29.39,50.0,False,O,24.21,measured,50.36,24.296256231987332,0.6893,949.7932,949.7932,1087.578,966.5369,966.5369,1106.7507,unknown,
FN_A01,86,Tachigali paniculata,Fabaceae,8.054.468.137.024,8.671.841.914.616,42.9,22.81,16.53,20150819,False,O,27.07,27.07,feldpausch_regional,0.18,default,2.0,43.26,27.19,42.9,False,O,22.81,measured,43.26,22.910914498123585,0.5545,664.5805,664.5805,615.3467,678.4268,678.4268,628.1672,unknown,
FN_A01,87,,,805.434.279.698,867.182.373.356,63.6,4.93,,20150819,True,O,32.78,32.78,feldpausch_regional,0.18,default,2.0,63.96,32.86,63.6,True,O,4.93,measured,63.96,4.942249405915192,0.6481,321.3865,300.4156,300.4156,325.735,304.4435,304.4435,unknown,
FN_A01,88,,,8.054.478.156.248,8.671.826.537.672,37.1,19.19,,20150819,True,O,25.01,25.01,feldpausch_regional,0.18,default,2.0,37.46,25.15,37.1,True,O,19.19,measured,37.46,19.29344800930924,0.6481,422.8241,310.7153,310.7153,433.1367,318.1708,318.1708,unknown,
FN_A01,89,,,80.544.317.822,867.181.753.052,47.0,25.56,,20150819,True,O,28.38,28.38,feldpausch_regional,0.18,default,2.0,47.36,28.49,47.0,True,O,25.56,measured,47.36,25.659499417756702,0.6481,887.5138,630.4345,630.4345,904.2542,642.1668,642.1668,unknown,
FN_A01,90,,,8.054.418.489.776,8.671.814.959.064,39.5,3.61,,20150819,True,O,25.89,25.89,feldpausch_regional,0.18,default,2.0,39.86,26.02,39.5,True,O,3.61,measured,39.86,3.6278850975277206,0.6481,93.5719,89.8038,89.8038,95.7043,91.8186,91.8186,unknown,
FN_A01,95,Diospyros guianensis,Ebenaceae,805.373.232.036.073,867.130.552.146.675,22.8,12.61,8.29,20150819,False,O,18.68,18.68,feldpausch_regional,0.18,default,2.0,23.16,18.87,22.8,False,O,12.61,measured,23.16,12.736283822685175,0.73,108.5044,108.5044,131.3938,112.9671,112.9671,136.7979,unknown,
FN_A01,96,Ormosia grossa,Fabaceae,805.370.495.379.496,867.130.776.488.272,22.6,7.84,3.19,20150819,False,O,18.58,18.58,feldpausch_regional,0.18,default,2.0,22.96,18.77,22.6,False,O,7.84,measured,22.96,7.919359852242076,0.5906,67.0707,67.0707,66.0433,69.8553,69.8553,68.7852,unknown,
FN_A01,97,Protium paniculatum,Burseraceae,805.370.255.942.368,867.130.844.014.976,22.6,14.94,3.38,20150819,False,O,18.58,18.58,feldpausch_regional,0.18,default,2.0,22.96,18.77,22.6,False,O,14.94,measured,22.96,15.091229106185793,0.49,125.8481,125.8481,103.2767,131.0729,131.0729,107.5645,unknown,
FN_A01,98,Astrocaryum aculeatum,Arecaceae,80.536.950.342.568,86.713.105.624.176,22.1,19.5,16.13,20150819,False,P,18.31,18.31,feldpausch_regional,0.18,default,2.0,22.46,18.5,22.1,False,P,19.5,measured,22.46,19.70281645416918,0.508,156.2385,93.6203,93.6203,162.8816,97.8715,97.8715,unknown,
FN_A01,99,Mucuna rostrata,Fabaceae,805.371.873.012.032,867.131.239.565.824,22.2,16.08,11.8,20150819,False,O,18.37,18.37,feldpausch_regional,0.18,default,2.0,22.56,18.56,22.2,False,O,16.08,measured,22.56,16.24633361165129,0.6481,130.5801,130.5801,140.7929,136.1056,136.1056,146.7505,unknown,
FN_A01,100,Sloanea guianensis,Elaeocarpaceae,805.370.067.037.877,867.132.053.035.418,14.4,14.4,10.47,20150819,False,O,13.76,13.76,feldpausch_regional,0.18,default,2.0,14.76,13.99,14.4,False,O,14.4,measured,14.76,14.647742473422275,0.8212,50.367,50.367,68.4184,53.7415,53.7415,73.0022,unknown,
FN_A01,101,Mucuna rostrata,Fabaceae,805.368.983.059.115,867.132.297.913.527,20.5,14.28,9.79,20150819,False,O,17.45,17.45,feldpausch_regional,0.18,default,2.0,20.86,17.64,20.5,False,O,14.28,measured,20.86,14.442586414355969,0.6481,99.5449,99.5449,107.3304,104.13,104.13,112.2741,unknown,
FN_A01,102,,,805.364.441.040.688,867.132.483.949.216,45.1,21.92,,20150819,True,O,27.79,27.79,feldpausch_regional,0.18,default,2.0,45.46,27.9,45.1,True,O,21.92,measured,45.46,22.010446063217138,0.6481,704.8126,511.9412,511.9412,718.7189,521.9017,521.9017,unknown,
FN_A01,103,Endlicheria ruforamula,Lauraceae,80.536.533.935.016,86.713.253.474.912,34.1,22.35,14.54,20150819,False,O,23.85,23.85,feldpausch_regional,0.18,default,2.0,34.46,23.99,34.1,False,O,22.35,measured,34.46,22.484715204770698,0.5043,416.1904,416.1904,351.2699,427.3092,427.3092,360.6542,unknown,
FN_A01,104,Protium paniculatum,Burseraceae,8.053.654.281.772,8.671.327.530.128,25.9,13.24,7.24,20150819,False,O,20.24,20.24,feldpausch_regional,0.18,default,2.0,26.26,20.41,25.9,False,O,13.24,measured,26.259999999999998,13.353356185308993,0.49,145.9434,145.9434,119.7679,151.1821,151.1821,124.0669,unknown,
FN_A01,105,Ormosia excelsa,Fabaceae,80.536.914.457.672,86.713.298.230.704,65.0,28.04,16.12,20150819,False,O,33.09,33.09,feldpausch_regional,0.18,default,2.0,65.36,33.17,65.0,False,O,28.04,measured,65.36,28.107339554664513,0.61,1829.3588,1829.3588,1859.1105,1853.5225,1853.5225,1883.6671,unknown,
FN_A01,106,Qualea paraensis,Vochysiaceae,8.053.697.051.292,8.671.334.325.064,45.4,20.64,10.41,20150819,False,O,27.88,27.88,feldpausch_regional,0.18,default,2.0,45.76,28.0,45.4,False,O,20.64,measured,45.76,20.72437516877415,0.6893,673.2717,673.2717,770.942,686.4601,686.4601,786.0436,unknown,
