site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,73,Tectona grandis,Lamiaceae,796793.4649,9729241.908,19.2,19.26,13.37,20141004,False,O,P10,16.71,16.71,feldpausch_regional,0.18,default,-1.0,19.02,16.61,19.2,False,O,19.26,measured,19.02,19.140574748501287,0.6014,117.2976,117.2976,117.5732,114.4637,114.4637,114.7326,
TAC_A01,74,Tectona grandis,Lamiaceae,796795.089,9729241.404,21.9,20.45,14.33,20141004,False,O,P10,18.21,18.21,feldpausch_regional,0.18,default,-1.0,21.72,18.11,21.9,False,O,20.45,measured,21.72,20.341720481626613,0.6014,160.7845,160.7845,161.1623,157.3974,157.3974,157.7672,
TAC_A01,75,Tectona grandis,Lamiaceae,796797.1642,9729240.759,14.0,12.12,8.68,20141004,False,O,P10,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,O,12.12,measured,13.82,12.011402651392812,0.6014,40.2904,40.2904,40.385,38.9418,38.9418,39.0333,
TAC_A01,76,Tectona grandis,Lamiaceae,796798.9688,9729240.199,15.6,17.17,8.87,20141004,False,O,P10,14.54,14.54,feldpausch_regional,0.18,default,-1.0,15.42,14.42,15.6,False,O,17.17,measured,15.42,17.034170812528725,0.6014,69.9159,69.9159,70.0801,67.822,67.822,67.9814,
TAC_A01,77,Tectona grandis,Lamiaceae,796800.2744,9729243.121,19.0,15.67,8.85,20141004,False,O,P10,16.6,16.6,feldpausch_regional,0.18,default,-1.0,18.82,16.49,19.0,False,O,15.67,measured,18.82,15.571618766405319,0.6014,93.9669,93.9669,94.1877,91.6718,91.6718,91.8872,
TAC_A01,78,Tectona grandis,Lamiaceae,796798.4031,9729243.699,21.6,16.81,11.5,20141004,False,O,P10,18.05,18.05,feldpausch_regional,0.18,default,-1.0,21.42,17.95,21.6,False,O,16.81,measured,21.42,16.719494851399354,0.6014,129.2613,129.2613,129.565,126.4987,126.4987,126.7959,
TAC_A01,79,Tectona grandis,Lamiaceae,796796.5317,9729244.277,18.2,21.54,10.27,20141004,False,O,P10,16.13,16.13,feldpausch_regional,0.18,default,-1.0,18.02,16.02,18.2,False,O,21.54,measured,18.02,21.39769948770269,0.6014,117.8604,117.8604,118.1373,114.8503,114.8503,115.1202,
TAC_A01,80,Tectona grandis,Lamiaceae,796794.2148,9729244.992,14.9,13.94,9.38,20141004,False,O,P10,14.08,14.08,feldpausch_regional,0.18,default,-1.0,14.72,13.97,14.9,False,O,13.94,measured,14.72,13.823717335825934,0.6014,52.158,52.158,52.2805,50.5204,50.5204,50.6391,
TAC_A01,81,Tectona grandis,Lamiaceae,796790.5613,9729246.121,15.1,14.63,7.87,20141004,False,O,P10,14.21,14.21,feldpausch_regional,0.18,default,-1.0,14.92,14.1,15.1,False,O,14.63,measured,14.92,14.509823223052935,0.6014,56.118,56.118,56.2498,54.3801,54.3801,54.5078,
TAC_A01,82,Tectona grandis,Lamiaceae,796788.9573,9729246.617,17.5,18.1,8.45,20141004,False,O,P10,15.71,15.71,feldpausch_regional,0.18,default,-1.0,17.32,15.6,17.5,False,O,18.1,measured,17.32,17.974773734777447,0.6014,92.1224,92.1224,92.3388,89.6722,89.6722,89.8829,
TAC_A01,83,Tectona grandis,Lamiaceae,796786.7295,9729247.305,12.9,15.52,10.51,20141004,False,O,P10,12.74,12.74,feldpausch_regional,0.18,default,-1.0,12.72,12.62,12.9,False,O,15.52,measured,12.72,15.367349953880533,0.6014,43.7162,43.7162,43.8189,42.125,42.125,42.224,
TAC_A01,84,,,796785.0363,9729247.828,12.8,10.4,,20141004,True,O,P10,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,True,O,10.4,measured,12.620000000000001,10.296801944990309,0.544,29.1312,22.4085,22.4085,28.0625,21.6057,21.6057,
TAC_A01,85,Tectona grandis,Lamiaceae,796782.9868,9729248.461,14.5,17.65,12.47,20141004,False,O,P10,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,17.65,measured,14.32,17.498088348691446,0.6014,62.2693,62.2693,62.4156,60.2588,60.2588,60.4004,
TAC_A01,86,Tectona grandis,Lamiaceae,796781.0263,9729249.066,17.6,17.44,13.77,20141004,False,O,P10,15.77,15.77,feldpausch_regional,0.18,default,-1.0,17.42,15.66,17.6,False,O,17.44,measured,17.42,17.320145073551213,0.6014,89.8361,89.8361,90.0472,87.4607,87.4607,87.6662,
TAC_A01,87,Tectona grandis,Lamiaceae,796778.5312,9729249.837,16.9,16.43,9.42,20141004,False,O,P10,15.35,15.35,feldpausch_regional,0.18,default,-1.0,16.72,15.24,16.9,False,O,16.43,measured,16.72,16.311584101526506,0.6014,78.2993,78.2993,78.4833,76.1402,76.1402,76.3191,
TAC_A01,88,Tectona grandis,Lamiaceae,796776.8381,9729250.36,18.5,18.39,12.15,20141004,False,O,P10,16.31,16.31,feldpausch_regional,0.18,default,-1.0,18.32,16.2,18.5,False,O,18.39,measured,18.32,18.270834214700248,0.6014,104.2826,104.2826,104.5276,101.664,101.664,101.9029,
TAC_A01,89,Tectona grandis,Lamiaceae,796775.4123,9729250.801,22.0,18.12,13.4,20141004,False,O,P10,18.26,18.26,feldpausch_regional,0.18,default,-1.0,21.82,18.16,22.0,False,O,18.12,measured,21.82,18.024585939347183,0.6014,144.1558,144.1558,144.4945,141.1334,141.1334,141.465,
TAC_A01,90,Tectona grandis,Lamiaceae,796777.0295,9729253.584,17.8,18.71,12.78,20141004,False,O,P10,15.89,15.89,feldpausch_regional,0.18,default,-1.0,17.62,15.78,17.8,False,O,18.71,measured,17.62,18.5831147243791,0.6014,98.3614,98.3614,98.5925,95.7908,95.7908,96.0159,
TAC_A01,91,Tectona grandis,Lamiaceae,796778.7014,9729253.07,12.8,14.3,8.75,20141004,False,O,P10,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,False,O,14.3,measured,12.620000000000001,14.158102674361674,0.6014,39.7505,39.7505,39.8439,38.2921,38.2921,38.3821,
TAC_A01,92,Tectona grandis,Lamiaceae,796780.7253,9729252.448,21.3,18.7,12.61,20141004,False,O,P10,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,18.7,measured,21.12,18.597603350317943,0.6014,139.5645,139.5645,139.8925,136.5379,136.5379,136.8587,
TAC_A01,93,,,796782.7492,9729251.827,11.0,13.85,,20141004,True,O,P10,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,True,O,13.85,measured,10.82,13.687008165257074,0.544,28.6625,20.9195,20.9195,27.4353,20.0454,20.0454,
TAC_A01,94,Tectona grandis,Lamiaceae,796786.5329,9729250.664,12.5,15.82,9.34,20141004,False,O,P10,12.46,12.46,feldpausch_regional,0.18,default,-1.0,12.32,12.33,12.5,False,O,15.82,measured,12.32,15.658747069836233,0.6014,41.8846,41.8846,41.983,40.3103,40.3103,40.405,
TAC_A01,95,Tectona grandis,Lamiaceae,796788.4688,9729250.07,14.8,15.09,10.28,20141004,False,O,P10,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,15.09,measured,14.620000000000001,14.963144501085061,0.6014,55.6176,55.6176,55.7483,53.8592,53.8592,53.9858,
TAC_A01,96,Tectona grandis,Lamiaceae,796790.5807,9729249.421,12.9,18.72,11.34,20141004,False,O,P10,12.74,12.74,feldpausch_regional,0.18,default,-1.0,12.72,12.62,12.9,False,O,18.72,measured,12.72,18.53587571756724,0.6014,52.4931,52.4931,52.6164,50.5825,50.5825,50.7014,
TAC_A01,97,Tectona grandis,Lamiaceae,796791.9886,9729248.989,20.7,15.73,13.1,20141004,False,O,P10,17.56,17.56,feldpausch_regional,0.18,default,-1.0,20.52,17.46,20.7,False,O,15.73,measured,20.52,15.64085072664902,0.6014,111.4916,111.4916,111.7535,109.0006,109.0006,109.2567,
TAC_A01,98,Tectona grandis,Lamiaceae,796793.7485,9729248.448,18.3,16.32,8.72,20141004,False,O,P10,16.19,16.19,feldpausch_regional,0.18,default,-1.0,18.12,16.08,18.3,False,O,16.32,measured,18.12,16.21287996463235,0.6014,90.8615,90.8615,91.075,88.5542,88.5542,88.7622,
TAC_A01,99,Tectona grandis,Lamiaceae,796796.2124,9729247.691,13.3,13.07,8.42,20141004,False,O,P10,13.02,13.02,feldpausch_regional,0.18,default,-1.0,13.12,12.89,13.3,False,O,13.07,measured,13.120000000000001,12.94583148327578,0.6014,39.2377,39.2377,39.3299,37.8535,37.8535,37.9425,
TAC_A01,100,Tectona grandis,Lamiaceae,796797.6203,9729247.259,11.6,13.97,9.52,20141004,False,O,P10,11.82,11.82,feldpausch_regional,0.18,default,-1.0,11.42,11.69,11.6,False,O,13.97,measured,11.42,13.815093113097262,0.6014,32.0623,32.0623,32.1376,30.7617,30.7617,30.834,
TAC_A01,101,Tectona grandis,Lamiaceae,796799.7321,9729246.61,14.5,14.7,7.2,20141004,False,O,P10,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,14.7,measured,14.32,14.573478681346417,0.6014,52.0898,52.0898,52.2122,50.408,50.408,50.5264,
TAC_A01,102,Tectona grandis,Lamiaceae,796801.58,9729246.042,15.5,16.54,9.68,20141004,False,O,P10,14.47,14.47,feldpausch_regional,0.18,default,-1.0,15.32,14.36,15.5,False,O,16.54,measured,15.32,16.408176897027797,0.6014,66.57,66.57,66.7265,64.5631,64.5631,64.7148,
TAC_A01,103,Tectona grandis,Lamiaceae,796802.8857,9729248.964,13.0,14.66,10.31,20141004,False,O,P10,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,O,14.66,measured,12.82,14.517066873475994,0.6014,41.9783,41.9783,42.0769,40.4624,40.4624,40.5575,
TAC_A01,104,Tectona grandis,Lamiaceae,796800.8875,9729249.574,13.8,16.34,7.46,20141004,False,O,P10,13.36,13.36,feldpausch_regional,0.18,default,-1.0,13.62,13.23,13.8,False,O,16.34,measured,13.620000000000001,16.19116225980523,0.6014,52.4371,52.4371,52.5603,50.6559,50.6559,50.7749,
TAC_A01,105,Tectona grandis,Lamiaceae,796799.2368,9729250.079,16.3,14.98,5.75,20141004,False,O,P10,14.98,14.98,feldpausch_regional,0.18,default,-1.0,16.12,14.86,16.3,False,O,14.98,measured,16.12,14.867383858083068,0.6014,66.6731,66.6731,66.8297,64.7647,64.7647,64.9168,
TAC_A01,106,Tectona grandis,Lamiaceae,796796.978,9729250.768,15.0,13.6,7.11,20141004,False,O,P10,14.15,14.15,feldpausch_regional,0.18,default,-1.0,14.82,14.03,15.0,False,O,13.6,measured,14.82,13.487424663883893,0.6014,51.5852,51.5852,51.7064,49.9766,49.9766,50.0941,
TAC_A01,107,Tectona grandis,Lamiaceae,796795.2404,9729251.299,18.8,15.25,6.63,20141004,False,O,P10,16.48,16.48,feldpausch_regional,0.18,default,-1.0,18.62,16.38,18.8,False,O,15.25,measured,18.62,15.153045978982133,0.6014,89.6372,89.6372,89.8478,87.4237,87.4237,87.6291,
TAC_A01,108,Tectona grandis,Lamiaceae,796793.2422,9729251.909,27.4,19.83,12.49,20141004,False,O,P10,20.95,20.95,feldpausch_regional,0.18,default,-1.0,27.22,20.87,27.4,False,O,19.83,measured,27.22,19.750371057878453,0.6014,241.6222,241.6222,242.1899,237.5985,237.5985,238.1568,
TAC_A01,109,Tectona grandis,Lamiaceae,796791.3309,9729252.493,17.2,15.64,8.08,20141004,False,O,P10,15.53,15.53,feldpausch_regional,0.18,default,-1.0,17.02,15.42,17.2,False,O,15.64,measured,17.02,15.529575930845413,0.6014,77.2302,77.2302,77.4117,75.139,75.139,75.3156,
TAC_A01,110,Tectona grandis,Lamiaceae,796789.6802,9729252.997,14.5,16.05,7.49,20141004,False,O,P10,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,16.05,measured,14.32,15.91185937657211,0.6014,56.7538,56.7538,56.8871,54.9213,54.9213,55.0504,
TAC_A01,111,Tectona grandis,Lamiaceae,796787.9426,9729253.528,14.7,13.12,5.99,20141004,False,O,P10,13.95,13.95,feldpausch_regional,0.18,default,-1.0,14.52,13.84,14.7,False,O,13.12,measured,14.52,13.008841667381782,0.6014,47.8815,47.8815,47.994,46.3571,46.3571,46.466,
TAC_A01,112,Tectona grandis,Lamiaceae,796785.7707,9729254.191,16.6,16.38,6.09,20141004,False,O,P10,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,16.38,measured,16.42,16.259448690787192,0.6014,75.3845,75.3845,75.5616,73.267,73.267,73.4391,
TAC_A01,113,Tectona grandis,Lamiaceae,796783.9463,9729254.748,16.0,13.62,8.04,20141004,False,O,P10,14.79,14.79,feldpausch_regional,0.18,default,-1.0,15.82,14.68,16.0,False,O,13.62,measured,15.82,13.51537214560749,0.6014,58.5949,58.5949,58.7326,56.8853,56.8853,57.0189,
TAC_A01,114,Tectona grandis,Lamiaceae,796781.7743,9729255.412,14.9,12.14,6.98,20141004,False,O,P10,14.08,14.08,feldpausch_regional,0.18,default,-1.0,14.72,13.97,14.9,False,O,12.14,measured,14.72,12.038732313983276,0.6014,45.5741,45.5741,45.6811,44.1432,44.1432,44.2469,
TAC_A01,115,Tectona grandis,Lamiaceae,796780.1236,9729255.916,14.3,16.22,12.35,20141004,False,O,P10,13.69,13.69,feldpausch_regional,0.18,default,-1.0,14.12,13.57,14.3,False,O,16.22,measured,14.120000000000001,16.07815308968241,0.6014,55.8067,55.8067,55.9378,53.979,53.979,54.1058,
TAC_A01,116,Tectona grandis,Lamiaceae,796778.4729,9729256.42,15.2,15.53,10.73,20141004,False,O,P10,14.28,14.28,feldpausch_regional,0.18,default,-1.0,15.02,14.16,15.2,False,O,15.53,measured,15.02,15.403398444123736,0.6014,60.2563,60.2563,60.3979,58.4029,58.4029,58.5401,
TAC_A01,1,Elaeis oleifera,Arecaceae,797470.8498,9728947.311,83.5,11.96,4.14,20141006,False,P,P11,36.61,36.61,feldpausch_regional,0.18,default,-1.0,83.32,36.58,83.5,False,P,11.96,measured,83.32,11.950440039883514,0.544,1298.5489,3613.6628,3613.6628,1292.0816,3592.294,3592.294,
TAC_A01,2,Elaeis oleifera,Arecaceae,797456.1869,9728953.995,95.2,10.4,3.75,20141006,False,P,P11,38.34,38.34,feldpausch_regional,0.18,default,-1.0,95.02,38.32,95.2,False,P,10.4,measured,95.02,10.393410781139167,0.544,1463.4725,5181.6086,5181.6086,1457.1744,5154.7276,5154.7276,
TAC_A01,3,Elaeis oleifera,Arecaceae,797450.7458,9728961.557,108.9,9.9,2.68,20141006,False,P,P11,40.0,40.0,feldpausch_regional,0.18,default,-1.0,108.72,39.98,108.9,False,P,9.9,measured,108.72,9.895127897490317,0.544,1813.3392,7497.9131,7497.9131,1806.625,7463.902,7463.902,
TAC_A01,4,Elaeis oleifera,Arecaceae,797465.4647,9728954.818,82.4,10.05,2.81,20141006,False,P,P11,36.43,36.43,feldpausch_regional,0.18,default,-1.0,82.22,36.4,82.4,False,P,10.05,measured,82.22,10.041781474714115,0.544,1067.738,3484.3313,3484.3313,1062.3412,3463.4528,3463.4528,
TAC_A01,5,Elaeis oleifera,Arecaceae,797474.9274,9728955.627,10.4,12.32,2.8,20141006,False,P,P11,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,P,12.32,measured,10.22,12.165656558291682,0.544,22.9164,11.7948,11.7948,21.8777,11.2422,11.2422,
TAC_A01,6,Elaeis oleifera,Arecaceae,797460.2017,9728962.509,85.2,12.86,4.72,20141006,False,P,P11,36.88,36.88,feldpausch_regional,0.18,default,-1.0,85.02,36.85,85.2,False,P,12.86,measured,85.02,12.85007312623805,0.544,1449.7662,3819.4763,3819.4763,1442.7057,3797.3403,3797.3403,
TAC_A01,7,Elaeis oleifera,Arecaceae,797469.3794,9728963.451,82.0,11.44,2.62,20141006,False,P,P11,36.36,36.36,feldpausch_regional,0.18,default,-1.0,81.82,36.33,82.0,False,P,11.44,measured,81.82,11.430566464677371,0.544,1200.1876,3438.0429,3438.0429,1194.0885,3417.3415,3417.3415,
TAC_A01,8,Elaeis oleifera,Arecaceae,797478.4676,9728964.293,103.8,11.15,2.88,20141006,False,P,P11,39.42,39.42,feldpausch_regional,0.18,default,-1.0,103.62,39.4,103.8,False,P,11.15,measured,103.61999999999999,11.143984392936671,0.544,1854.4631,6571.914,6571.914,1847.2178,6540.6407,6540.6407,
TAC_A01,9,Elaeis oleifera,Arecaceae,797464.2984,9728971.196,99.5,10.2,3.47,20141006,False,P,P11,38.9,38.9,feldpausch_regional,0.18,default,-1.0,99.32,38.88,99.5,False,P,10.2,measured,99.32,10.194042149174978,0.544,1565.3271,5850.5117,5850.5117,1558.9151,5821.4701,5821.4701,
TAC_A01,10,Elaeis oleifera,Arecaceae,797459.3994,9728978.996,93.3,9.39,3.2,20141006,False,P,P11,38.08,38.08,feldpausch_regional,0.18,default,-1.0,93.12,38.05,93.3,False,P,9.39,measured,93.11999999999999,9.383829052368627,0.544,1273.4775,4902.3284,4902.3284,1267.8723,4876.3792,4876.3792,
TAC_A01,11,Elaeis oleifera,Arecaceae,797473.294,9728972.084,103.3,11.49,3.38,20141006,False,P,P11,39.37,39.37,feldpausch_regional,0.18,default,-1.0,103.12,39.34,103.3,False,P,11.49,measured,103.11999999999999,11.483744034775691,0.544,1891.72,6485.278,6485.278,1884.2891,6454.2679,6454.2679,
TAC_A01,1,Swietenia macrophylla ,Meliaceae,797767.1269,9728855.402,19.0,10.03,3.66,20141007,False,O,P12,16.6,16.6,feldpausch_regional,0.18,default,-1.0,18.82,16.49,19.0,False,O,10.03,measured,18.82,9.967028476518529,0.5195,60.7935,60.7935,52.8239,59.3087,59.3087,51.5337,
TAC_A01,2,Theobroma glaucum,Malvaceae,797762.5053,9728857.252,15.0,4.23,1.68,20141007,False,O,P12,14.15,14.15,feldpausch_regional,0.18,default,-1.0,14.82,14.03,15.0,False,O,4.23,measured,14.82,4.194985759428594,0.5297,16.5006,16.5006,14.6113,15.9861,15.9861,14.1557,
TAC_A01,3,Theobroma glaucum,Malvaceae,797757.8837,9728859.102,14.6,4.2,1.26,20141007,False,O,P12,13.89,13.89,feldpausch_regional,0.18,default,-1.0,14.42,13.77,14.6,False,O,4.2,measured,14.42,4.164135386274023,0.5297,15.5442,15.5442,13.7644,15.0459,15.0459,13.3231,
TAC_A01,4,Swietenia macrophylla ,Meliaceae,797753.3565,9728860.915,21.8,9.75,4.88,20141007,False,O,P12,18.15,18.15,feldpausch_regional,0.18,default,-1.0,21.62,18.06,21.8,False,O,9.75,measured,21.62,9.69808824254106,0.5195,77.3386,77.3386,67.2,75.7015,75.7015,65.7775,
TAC_A01,5,Theobroma glaucum,Malvaceae,797748.5463,9728862.841,8.8,1.6,1.46,20141007,False,O,P12,9.68,9.68,feldpausch_regional,0.18,default,-1.0,8.62,9.53,8.8,False,O,1.6,measured,8.620000000000001,1.5758917739091407,0.5297,2.2559,2.2559,1.9976,2.1348,2.1348,1.8904,
TAC_A01,6,Theobroma glaucum,Malvaceae,797744.0191,9728864.653,8.4,2.14,1.68,20141007,False,O,P12,9.35,9.35,feldpausch_regional,0.18,default,-1.0,8.22,9.2,8.4,False,O,2.14,measured,8.22,2.106068354373892,0.5297,2.7361,2.7361,2.4229,2.5823,2.5823,2.2866,
TAC_A01,7,Swietenia macrophylla ,Meliaceae,797739.3947,9728866.715,17.0,8.84,2.9,20141007,False,O,P12,15.41,15.41,feldpausch_regional,0.18,default,-1.0,16.82,15.3,17.0,False,O,8.84,measured,16.82,8.77672566757451,0.5195,43.2548,43.2548,37.5844,42.0693,42.0693,36.5543,
TAC_A01,8,Theobroma glaucum,Malvaceae,797740.9943,9728869.956,8.7,2.97,1.41,20141007,False,O,P12,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,2.97,measured,8.52,2.924684249283228,0.5297,4.0347,4.0347,3.5727,3.8157,3.8157,3.3788,
TAC_A01,9,Theobroma glaucum,Malvaceae,797745.9772,9728867.978,10.5,3.04,0.96,20141007,False,O,P12,11.0,11.0,feldpausch_regional,0.18,default,-1.0,10.32,10.87,10.5,False,O,3.04,measured,10.32,3.0023186709942027,0.5297,5.9581,5.9581,5.2759,5.6906,5.6906,5.0391,
TAC_A01,10,Theobroma glaucum,Malvaceae,797750.396,9728866.224,6.9,2.82,1.26,20141007,False,O,P12,8.08,8.08,feldpausch_regional,0.18,default,-1.0,6.72,7.92,6.9,False,O,2.82,measured,6.720000000000001,2.7646234217938854,0.5297,2.4397,2.4397,2.1604,2.2726,2.2726,2.0124,
TAC_A01,11,Theobroma glaucum,Malvaceae,797755.1908,9728864.32,8.7,3.11,1.16,20141007,False,O,P12,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,3.11,measured,8.52,3.0625481532898444,0.5297,4.2202,4.2202,3.737,3.9911,3.9911,3.5341,
TAC_A01,12,Theobroma glaucum,Malvaceae,797759.7036,9728862.529,13.3,3.43,0.91,20141007,False,O,P12,13.02,13.02,feldpausch_regional,0.18,default,-1.0,13.12,12.89,13.3,False,O,3.43,measured,13.120000000000001,3.3974140770953274,0.5297,10.6333,10.6333,9.4158,10.2581,10.2581,9.0836,
TAC_A01,13,Theobroma glaucum,Malvaceae,797764.0284,9728860.812,6.4,2.97,1.4,20141007,False,O,P12,7.64,7.64,feldpausch_regional,0.18,default,-1.0,6.22,7.47,6.4,False,O,2.97,measured,6.220000000000001,2.9067500645240996,0.5297,2.2158,2.2158,1.9621,2.0522,2.0522,1.8172,
TAC_A01,14,Theobroma glaucum,Malvaceae,797768.8233,9728858.909,9.5,2.89,0.87,20141007,False,O,P12,10.23,10.23,feldpausch_regional,0.18,default,-1.0,9.32,10.09,9.5,False,O,2.89,measured,9.32,2.8499740594881806,0.5297,4.6646,4.6646,4.1305,4.4329,4.4329,3.9253,
TAC_A01,15,Theobroma glaucum,Malvaceae,797770.4761,9728862.326,7.6,2.11,0.84,20141007,False,O,P12,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,O,2.11,measured,7.42,2.0726853831292384,0.5297,2.2198,2.2198,1.9656,2.0817,2.0817,1.8434,
TAC_A01,16,Theobroma glaucum,Malvaceae,797765.784,9728864.386,8.1,3.08,1.22,20141007,False,O,P12,9.1,9.1,feldpausch_regional,0.18,default,-1.0,7.92,8.95,8.1,False,O,3.08,measured,7.92,3.0291835232075743,0.5297,3.6362,3.6362,3.2199,3.4241,3.4241,3.032,
TAC_A01,17,Theobroma glaucum,Malvaceae,797761.5619,9728866.26,7.4,2.69,1.42,20141007,False,O,P12,8.51,8.51,feldpausch_regional,0.18,default,-1.0,7.22,8.36,7.4,False,O,2.69,measured,7.220000000000001,2.6410302156244536,0.5297,2.6708,2.6708,2.365,2.5002,2.5002,2.2139,
TAC_A01,18,Theobroma glaucum,Malvaceae,797757.1584,9728867.992,5.0,3.52,1.81,20141007,False,O,P12,6.33,6.33,feldpausch_regional,0.18,default,-1.0,4.82,6.15,5.0,False,O,3.52,measured,4.82,3.4223931366653395,0.5297,1.6154,1.6154,1.4304,1.4631,1.4631,1.2956,
TAC_A01,19,Theobroma glaucum,Malvaceae,797757.3457,9728867.918,7.4,1.36,1.06,20141007,False,O,P12,8.51,8.51,feldpausch_regional,0.18,default,-1.0,7.22,8.36,7.4,False,O,1.36,measured,7.220000000000001,1.3352420421000957,0.5297,1.3726,1.3726,1.2154,1.2849,1.2849,1.1378,
TAC_A01,20,Theobroma glaucum,Malvaceae,797754.8201,9728868.7,1.6,4.35,1.86,20141007,False,O,P12,2.59,2.59,feldpausch_regional,0.18,default,-1.0,1.42,2.35,1.6,False,O,4.35,measured,1.4200000000000002,3.9532435679216387,0.5297,0.2148,0.2148,0.1902,0.155,0.155,0.1373,
TAC_A01,21,Theobroma glaucum,Malvaceae,797747.8857,9728871.428,9.7,4.18,1.4,20141007,False,O,P12,10.39,10.39,feldpausch_regional,0.18,default,-1.0,9.52,10.25,9.7,False,O,4.18,measured,9.52,4.123425589997198,0.5297,6.9648,6.9648,6.1673,6.626,6.626,5.8673,
TAC_A01,22,Theobroma glaucum,Malvaceae,797742.9192,9728873.382,11.0,3.78,1.35,20141007,False,O,P12,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,False,O,3.78,measured,10.82,3.7355155858968763,0.5297,8.0703,8.0703,7.1463,7.7248,7.7248,6.8403,
TAC_A01,23,Tabebuia chrysotricha,,797744.7501,9728876.845,7.3,2.98,1.23,20141007,False,O,P12,8.43,8.43,feldpausch_regional,0.18,default,-1.0,7.12,8.27,7.3,False,O,2.98,measured,7.12,2.924944357123795,0.7598,2.8741,2.8741,3.6188,2.688,2.688,3.3845,
TAC_A01,24,Theobroma glaucum,Malvaceae,797749.5135,9728874.988,9.0,2.94,0.97,20141007,False,O,P12,9.84,9.84,feldpausch_regional,0.18,default,-1.0,8.82,9.69,9.0,False,O,2.94,measured,8.82,2.896781693738137,0.5297,4.2682,4.2682,3.7795,4.0443,4.0443,3.5812,
TAC_A01,25,Theobroma glaucum,Malvaceae,797753.9032,9728873.277,13.2,4.38,1.58,20141007,False,O,P12,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,4.38,measured,13.02,4.338030019441534,0.5297,13.3015,13.3015,11.7785,12.8286,12.8286,11.3597,
TAC_A01,26,Tabebuia chrysotricha,,797758.76,9728871.383,6.0,3.43,1.47,20141007,False,O,P12,7.27,7.27,feldpausch_regional,0.18,default,-1.0,5.82,7.11,6.0,False,O,3.43,measured,5.82,3.3517103415639493,0.7598,2.2483,2.2483,2.8309,2.0713,2.0713,2.608,
